,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999
47,2794.99,3437.34,3801.48,3759.77,2487.34,3401.24,3776.26,3308.57,3216.9,3127.62,2777.62,2667.04,3547.39,3643.77,2566.47,3120.42,3448.76,2709.47,3100.91,3596.35,3485.3,4029.47,4356.68,4238.94,4761.89,5165.9,3846.6,2429.96,1419.36,1766.76,3200.94,3275.02,4741.82,5034.14,2799.71,3188.87,2973.06,2744.35,2561.01,3050.42,3663.84,4009.58,4754.99,3442.05,3185.37,3070.2,3382.98,4009.49,4372.11,4333.83,3606.35,4469.4,4974.55,4312.12,3195.26,3758.09,3762.03,3443.66,3946.71,3171.39,3575.98,3690.52,3734.57,3068.45,3360.98,3575.43,2964.76,2997.64,3233.71,3706.49,2901.95,2102.35,2931.53,3483.74,3176.1,3174.94,3414.72,4082.5,3546.17,3811.86,4007.03,3682.3,4226.91,4233.68,3526.65,3556.62,3894.93,3355.95,3710.64,3703.33,3610.95,3250.49,4007.86,4296.37,4744.29,4752.27,4509.47,3424.44,2705.74,2207.31
48,2934.19,3603.49,4025.34,3741.96,2689.26,3504.04,3786.04,3483.91,3313.03,3192.29,2987.36,2806.99,3582.11,3652.44,2826.34,3197.61,3508.93,2927.89,3191.5,3742.67,3698.7,4296.16,4520.48,4306.89,4877.47,5647.78,3996.67,2597.46,1484.68,1929.3,3478.89,3366.96,5100.9,5289.36,2971.07,3229.31,3046.89,2842.95,2708.21,3332.21,3879.37,4226.3,5041.22,3552.81,3235.45,3199.78,3552.25,4415.25,4621.03,4455.79,3796.08,4646.42,4932.34,4308.77,3349.89,3999.8,3783.44,3713.27,3884.84,3384.62,3776.16,3875.33,3888.57,3276.88,3438.85,3508.3,3025.29,3202.55,3458.67,3822.44,3031.08,2368.96,3297.27,3543.03,3144.11,3389.44,3608.77,4161.29,3450.36,4042.95,4149.81,3937.35,4337.7,4599.92,3758.19,3762.76,3885.53,3410.85,4067.93,3787.23,3753.5,3410.58,4093.04,4517.43,4834.3,5074.71,4582.61,3518.98,2776.04,2280.78
49,2944.5,3854.83,4086.47,3713.79,2681.32,3492.8,3740.47,3638.8,3376.19,3168.64,3120.61,2860.22,3623.86,3538.72,3015.87,3308.16,3308.56,3002.93,3358.62,4002.38,3812.99,4430.66,4624.59,4489.41,4914.87,5772.69,4345.53,2893.59,1561.96,1781.42,3832.94,3355.09,5491.78,5545.02,2994.24,3292.51,3118.04,2753.9,2717.2,3629.95,3947.97,4465.29,5149.72,3786.17,3166.26,3169.02,3722.09,4687.16,4636.67,4499.05,3978.13,4899.9,5058.34,4211.91,3452.33,4026.7,3722.53,3957.62,4039.02,3518.35,3911.71,3992.39,3949.98,3480.5,3367.59,3578.22,3004.52,3417.22,3610.98,3771.24,3032.63,2711.84,3516.74,3535.68,3191.11,3431.12,3849.21,4109.49,3461.12,4209.1,4012.04,4248.16,4667.75,4980.72,3964.35,3967.98,3863.82,3894.31,4121.51,3932.37,3829.11,3622.33,4417.88,4796.43,5227.41,5149.87,4545.71,3520.73,2758.91,2207.99
50,3026.71,4056.57,4074.96,3433.48,2887.46,3633.74,3927.88,3689.23,3568.86,3199.9,3153.34,3028.13,3705.24,3748.51,3054.74,3509.59,3643.64,3020.76,3583.95,4165.35,3836.07,4410.39,4402.89,4657.49,5280.12,5971.14,4606.27,3042.61,1658.79,1865.78,3723.62,3229.83,5704.56,5636.37,2887.59,3379.97,3191.81,2865.54,2662.29,3857.16,4156.87,4558.06,5088.07,3722.68,3306.88,3295.65,3852.59,4712.32,4750.37,4621.18,4161.16,4956.54,5506.95,4359.83,3616.16,4220.35,3759.99,4173.19,4131.54,3592.91,4072.82,4084.52,3872.87,3652.7,3392.32,3586.72,3145.01,3594.69,3786.13,3797.93,3253.4,2929.02,3624.04,3612.12,3278.14,3591.64,3582.78,4361.38,3442.27,4453.23,4108.52,4305.87,5039.65,5280.63,4173.48,4039.9,4049.0,4093.73,4157.47,4097.12,3851.97,3795.51,4487.4,4844.58,5587.9,5381.32,4806.55,3272.51,2977.83,2316.45
51,3195.3,4096.94,4109.59,3543.03,3140.95,3892.82,3924.8,3767.24,3776.31,3289.4,3169.17,3354.75,3758.14,3789.43,3126.37,3727.75,3710.83,3131.25,3903.17,4114.65,3844.6,4461.35,4375.6,4872.13,5715.53,6031.36,4997.96,2837.54,1333.37,2162.69,3878.74,3570.75,5807.02,5393.33,2863.63,3035.0,3316.58,2868.81,2645.75,4084.52,4179.79,4770.97,5516.25,3675.67,3662.37,3387.86,4063.95,4882.83,4838.46,4489.29,4428.17,5226.7,5668.21,4555.61,3727.69,4382.07,3899.25,4375.78,4086.04,3854.15,4221.6,4227.86,4082.57,3805.52,3736.72,3748.55,3134.88,3808.12,3913.27,3813.11,3171.36,3052.14,3743.04,3646.47,3518.6,3759.2,3618.55,4497.2,3713.12,4721.83,4208.14,4429.2,5258.42,5313.22,4214.26,4265.17,4135.55,4266.45,4247.15,4119.58,3798.94,3998.6,4574.93,4755.49,5859.47,5691.96,4954.75,3366.13,2949.0,2521.61
52,3218.59,3982.33,4089.94,3510.96,3408.61,4117.86,3952.72,3944.71,3866.39,3291.09,3282.81,3367.71,3937.65,3758.01,3330.78,4090.3,3570.26,3325.99,4156.07,4014.78,3929.79,4706.39,4505.33,5142.1,5993.05,6219.58,4789.43,2648.76,1251.48,2898.03,3568.18,3950.87,5590.13,5248.13,2987.67,3240.83,2942.03,2900.14,2774.83,4344.52,4351.85,5051.14,5623.68,3702.81,3940.09,3459.7,4304.35,4992.18,4939.36,4613.35,4705.78,5300.89,5583.5,4826.84,3941.55,4539.32,3952.84,4510.55,3865.3,4021.9,4352.58,4380.96,3952.69,3963.91,3912.78,3961.5,2853.42,3843.55,3960.8,3791.6,3161.86,3340.68,3806.82,3727.28,3794.95,3764.9,3883.06,4501.57,3813.02,5012.6,4275.68,4630.93,5363.13,5401.03,4198.77,4522.4,4376.3,4337.15,4415.1,4228.5,3918.46,4213.6,4763.06,5279.64,5924.88,5764.86,4890.47,3681.71,2942.19,2738.3
53,3315.96,4121.28,4236.48,3489.58,3507.5,4285.59,3852.93,4120.32,3960.88,3215.69,3360.44,3500.23,4072.32,3936.19,3437.92,4301.43,3604.75,3151.18,4214.52,3957.72,4105.07,4891.82,4822.9,5309.25,5794.19,6436.71,4392.18,2653.9,1164.58,3499.88,3708.52,4197.32,5927.73,5148.65,3155.73,3391.37,2775.73,3100.75,3016.98,4519.28,4658.12,5241.74,5682.81,3929.48,4202.77,3364.16,4477.49,5012.39,5180.47,4545.89,4842.69,5709.91,5647.12,5001.14,4129.9,4589.78,4192.09,4539.46,3493.63,4109.24,4415.51,4258.44,4008.58,4002.29,4108.65,3839.14,2923.93,3859.42,4060.14,3793.06,3255.1,3518.08,3920.27,3839.91,3899.38,3936.14,4233.25,4619.21,3686.2,5180.28,4273.59,4827.59,5612.09,5726.02,4533.79,4756.96,4595.98,4430.94,4433.86,4344.27,4041.25,4428.54,4903.5,5644.17,6010.46,5807.71,5126.27,3670.48,2841.91,2977.55
54,3549.43,4344.6,4217.85,3720.38,3733.68,4441.93,3749.1,4198.32,4060.32,3354.84,3264.26,3581.16,4111.47,3926.7,3569.15,4544.19,3698.51,3239.64,4344.05,3921.45,4399.07,5130.47,5129.57,5529.03,5936.66,7114.58,4391.96,2837.56,1319.24,3881.07,3622.12,4515.15,6380.63,5561.21,3896.55,3568.16,2964.41,3360.58,3230.79,4711.33,4879.48,5229.93,5614.47,4276.12,4197.33,3658.01,4249.41,5211.08,5435.82,4712.68,5140.4,6230.82,6054.72,5197.54,4337.56,4865.62,4176.76,4616.66,3669.14,4136.55,4672.01,4341.38,4087.8,4162.07,4189.18,3752.85,3018.02,3919.67,4117.78,3918.4,2955.24,3612.03,4105.29,3968.56,3975.26,4071.52,4525.87,4602.85,3773.66,5295.93,4312.41,5016.25,5587.9,5985.74,4598.09,4970.84,4682.39,4544.6,4598.63,4425.46,4098.37,4666.95,4808.83,6050.99,6361.09,6152.51,5249.14,3649.34,2606.28,3074.34
55,3765.59,4600.91,4628.61,3530.36,3992.52,4645.4,3937.45,4089.78,4250.88,3541.61,3358.88,3831.21,4240.86,3910.73,3706.38,4333.66,3649.42,3297.51,4609.88,4041.06,4653.39,5301.88,5436.62,5928.55,6231.17,7621.58,4430.36,2843.42,2114.89,3775.82,3570.55,4919.94,6607.47,5720.69,4016.79,3607.61,3123.38,3441.33,3310.57,4572.17,4905.4,5345.74,5600.38,4286.59,4169.33,3892.13,4614.84,5552.02,5562.68,4834.05,5343.77,6290.42,6115.66,5001.35,4595.04,4928.38,4318.65,4875.42,3860.9,4342.77,4692.28,4513.51,3925.88,4319.08,4185.11,3820.46,3197.24,3937.49,4355.04,3931.52,2919.41,3432.24,4160.27,3962.83,4350.69,4357.98,4765.59,4718.76,3882.5,5244.96,4795.04,5000.64,5795.59,6455.65,4596.18,5286.17,4386.58,4746.93,4721.16,4583.34,4305.6,4769.83,5037.69,6150.89,5990.76,5995.93,5377.81,3651.67,2715.42,3147.67
56,4028.6,4708.18,4867.5,3587.5,4043.35,4745.07,4060.41,3958.64,4368.96,3671.33,3453.6,4071.49,4515.8,3822.49,3789.94,4503.97,3881.35,3480.39,4832.0,4166.79,4708.89,5527.69,5622.17,6371.06,6774.78,8026.87,4524.27,2501.77,2420.5,3835.56,3575.72,5120.0,6782.46,5000.81,3927.93,4093.53,3353.89,3550.02,3444.99,4769.36,4922.8,5813.68,4859.83,4270.35,4218.79,4044.6,4885.97,5806.76,5578.44,4710.59,5570.65,6675.57,6002.79,4889.81,4811.07,4821.41,4277.46,4927.05,3915.95,4549.2,4864.53,4757.12,3875.19,4470.28,4413.16,3923.42,3482.74,4115.81,4379.88,4090.0,2697.57,3480.7,4342.05,3993.7,4446.75,4504.66,4981.34,4398.81,4439.94,5499.77,4942.0,4983.31,5729.77,6336.13,4764.71,5389.09,4271.18,4810.78,4817.8,4725.01,4419.94,5028.6,5219.77,6303.71,5772.03,6038.2,5397.5,3310.7,2661.05,3328.23
57,4363.23,4868.31,4813.6,3284.83,4189.4,4859.37,4347.02,4078.48,4456.34,3648.53,3548.76,4397.04,4757.48,3715.67,4057.94,4839.11,3986.43,3628.15,5041.31,4205.54,4748.8,5815.07,5596.02,6374.26,7014.8,7268.47,3987.22,2250.96,2168.42,3547.07,3698.31,5353.66,7241.71,4363.05,4471.69,4229.64,3482.48,3503.63,3803.99,4823.45,5145.37,6158.06,4845.76,4480.32,4434.13,4252.39,5198.59,5886.68,5565.61,4957.29,5802.16,6434.88,6023.22,4675.26,5102.66,4908.54,4282.99,5072.77,3880.3,4650.82,5040.41,4956.35,3931.31,4553.2,4613.7,4055.76,3649.83,4116.12,4476.99,4345.03,2841.89,3736.04,4283.09,3982.57,4399.6,4429.35,5227.94,4554.47,4919.57,5614.32,4999.69,5137.42,5803.01,5654.23,5027.29,5483.22,4248.88,4898.13,4838.4,4863.17,4478.46,5153.73,5516.58,6487.3,5926.13,6038.96,5190.57,3497.2,2702.15,3475.89
58,4697.64,4934.87,5008.92,3183.68,4574.39,4930.94,4439.22,4342.34,4502.44,3650.12,3644.0,4649.66,4969.06,3505.17,4267.26,4795.38,3880.26,3927.21,4888.33,4435.4,5120.98,6101.21,5773.14,6624.15,7595.68,5422.64,3789.11,2377.02,2238.97,3727.0,3897.99,5959.61,7547.32,4074.18,4571.26,4247.35,3662.25,3435.47,3965.91,4695.48,5208.88,6461.37,4923.57,4525.46,4282.25,4414.9,5296.73,5830.46,5850.96,5171.97,6133.49,6973.61,6058.21,4668.06,5353.49,5020.41,4515.87,5397.09,4243.83,4714.78,5166.86,5089.01,4222.9,4498.2,4775.97,4175.45,3735.96,4011.2,4794.83,4120.38,3029.55,3892.33,4345.54,4100.79,4234.45,4493.15,5551.19,4773.82,5222.84,5627.74,5143.37,5550.72,6089.26,5027.36,5002.59,5460.83,4456.44,4977.38,5052.45,4942.04,4540.1,5355.66,5877.79,6490.23,6663.7,6552.27,5228.46,3756.47,2964.96,3597.49
59,4837.95,5151.98,5057.88,3448.07,4775.74,5086.43,4410.41,4459.27,4434.84,3742.3,3579.72,4755.95,4867.35,3489.88,4285.26,4753.91,3626.38,4169.07,4979.33,4690.6,5504.48,6305.58,6009.72,6884.58,7727.37,5741.6,3628.09,2010.63,2256.06,3893.91,4018.49,6055.81,7518.85,4110.07,4531.07,4240.36,3606.24,3307.06,4086.88,4858.44,5424.72,6672.21,5171.63,4552.03,4353.65,4638.87,5385.33,6122.3,6196.58,5346.7,6519.63,7139.26,6247.61,4761.55,5549.39,5275.44,4717.94,5539.27,4522.13,4908.0,5167.18,5156.56,4332.15,4719.09,4916.87,4040.06,4087.47,4382.66,4986.0,3913.07,2918.57,3923.9,4591.47,4175.79,4395.7,4772.81,5559.5,4909.36,5373.05,5698.83,5184.81,5927.19,6273.12,5037.66,5199.22,5690.9,4742.87,5103.14,5298.78,5065.09,4571.22,5618.36,6027.71,6741.87,7019.0,6817.12,5130.87,3891.29,3012.02,3788.7
60,5048.69,5436.21,5016.71,3706.14,4897.64,5082.13,4626.97,4571.55,4503.3,4006.26,3749.76,4785.4,4862.34,3823.25,4371.47,4816.71,3900.77,4273.23,5160.81,4959.45,5848.63,6516.5,6082.78,7025.95,8416.44,5935.86,3847.93,2080.22,2450.77,4224.0,4122.88,6501.35,7869.74,4333.53,4565.2,4321.7,3720.5,3483.41,4446.08,5127.5,5699.05,7050.67,5307.79,4599.6,4513.69,4850.8,5911.48,6448.07,6346.44,5598.73,6750.72,7054.54,6217.44,4962.28,5877.13,5283.64,5066.63,5430.95,4801.17,5162.27,5403.32,5348.33,4602.58,4806.15,4805.32,4103.6,4346.98,4668.27,5124.12,4068.97,3265.85,4394.67,4654.16,4118.98,4671.1,5021.56,5647.84,4757.01,5675.2,5877.83,5520.29,6060.25,6785.51,5343.18,5472.81,5651.0,4797.62,5573.01,5394.39,5242.46,4773.34,5715.6,6314.91,6846.06,7465.77,6896.94,5242.64,3967.46,3093.11,4068.02
61,5377.74,5500.76,4962.13,3675.62,4860.7,5004.09,4816.02,4638.43,4447.87,4167.34,3804.12,4824.42,4695.26,4060.76,4503.08,4523.43,3984.15,4479.38,5497.69,5095.24,6012.58,6641.25,6317.11,7054.9,8573.29,6423.45,4256.01,2166.55,2252.49,4645.93,4100.37,6986.69,8220.32,4341.32,4631.62,4399.29,3590.04,3482.3,4825.49,5202.4,6002.75,7180.45,5625.86,4478.68,4448.31,5063.01,6257.67,6448.62,6384.4,5838.69,7091.93,7210.19,6053.37,5085.5,5889.58,5177.67,5380.01,5624.26,4967.08,5327.89,5544.79,5412.84,4865.42,4685.69,4881.55,4057.48,4618.96,4855.44,5038.75,4054.03,3716.08,4669.79,4629.68,4165.81,4708.52,5333.92,5559.52,4751.98,5885.72,5660.65,5932.66,6498.38,7317.56,5611.83,5744.18,5593.84,5452.55,5626.9,5576.83,5326.35,5046.91,6146.22,6682.13,7378.0,7548.75,6811.88,5216.8,3919.51,2977.03,4201.19
62,5636.93,5467.91,4572.26,3937.67,5035.18,5237.25,4866.94,4882.59,4469.86,4194.41,4010.49,4916.19,4956.83,4095.64,4757.7,4960.73,3991.96,4762.45,5701.28,5109.39,5966.91,6299.68,6530.68,7553.05,8838.79,6779.63,4447.07,2279.78,2347.84,4506.54,3939.75,7245.15,8327.26,4162.44,4732.12,4480.61,3721.05,3399.9,5110.47,5461.69,6109.82,7073.54,5503.9,4654.08,4603.53,5221.47,6274.62,6585.39,6534.06,6079.39,7148.35,7823.96,6240.68,5298.48,6145.18,5208.74,5653.63,5731.62,5049.47,5527.94,5651.58,5288.27,5083.76,4699.14,4874.33,4228.77,4840.14,5072.85,5057.68,4331.37,3993.08,4795.84,4714.93,4264.85,4908.57,4945.74,5881.28,4706.83,6204.43,5773.87,5991.68,6993.46,7729.57,5883.91,5822.63,5835.53,5709.11,5656.94,5786.55,5337.18,5266.2,6221.68,6727.89,7862.68,7860.04,7171.84,4823.14,4205.71,3105.1,4222.06
63,5672.08,5497.16,4701.41,4263.15,5372.33,5216.76,4954.25,5146.27,4573.11,4199.33,4425.77,4970.29,4995.27,4174.47,5034.3,5033.35,4122.05,5169.21,5613.0,5104.46,6017.72,6236.87,6808.9,8149.91,8899.74,7326.69,4123.01,1817.31,2709.41,4687.05,4347.17,7363.46,7941.74,4103.64,4229.88,4633.21,3711.68,3366.94,5395.05,5476.81,6377.43,7646.18,5407.23,5130.04,4710.57,5488.89,6484.79,6686.62,6325.58,6441.59,7511.74,8029.13,6495.85,5434.58,6353.77,5380.52,5909.13,5648.14,5393.1,5710.93,5828.89,5554.71,5274.69,5153.8,5075.08,4198.01,5109.09,5225.73,5061.54,4206.36,4141.57,4937.19,4745.41,4562.82,5117.77,4974.95,6046.28,5056.76,6556.34,5891.38,6141.79,7275.46,7750.53,5918.87,6121.2,5935.02,5927.94,5760.02,5795.65,5243.55,5526.29,6322.07,6583.77,8221.47,8285.87,7363.3,4933.2,4142.82,3361.86,4351.79
64,5493.61,5454.21,4643.13,4606.76,5661.77,5237.69,5171.95,5249.95,4554.78,4333.68,4427.55,5191.41,4938.78,4429.93,5504.53,4825.26,4362.47,5487.43,5458.45,5201.27,6329.65,6397.59,7163.6,8520.82,9149.07,6995.4,3825.04,1688.93,3617.2,4305.52,4801.67,7077.41,7701.44,4256.53,4494.41,4091.18,3738.84,3519.06,5722.04,5687.02,6734.23,7774.09,5420.02,5495.88,4789.34,5794.83,6613.63,6805.45,6477.53,6818.04,7593.52,7886.52,6857.59,5718.92,6555.42,5434.21,6072.8,5323.91,5605.41,5869.62,6019.31,5360.06,5472.92,5375.75,5344.39,3805.84,5139.42,5272.41,5017.13,4178.01,4513.28,5005.77,4836.35,4906.58,5106.98,5317.65,6034.86,5173.76,6938.09,5964.05,6400.03,7399.56,7851.98,5875.29,6464.61,6254.84,6005.07,5968.88,5926.2,5387.88,5802.17,6560.98,7286.75,8291.05,8365.62,7239.81,5366.66,4111.51,3633.12,4325.94
65,5664.64,5632.61,4599.44,4722.16,5871.97,5090.09,5386.86,5359.54,4430.7,4420.48,4586.29,5353.19,5157.36,4555.88,5770.41,4853.97,4119.32,5548.99,5362.74,5416.94,6561.04,6823.8,7374.69,8215.51,9440.33,6391.09,3807.78,1556.01,4356.59,4467.96,5093.41,7492.84,7529.14,4471.44,4681.82,3840.46,3983.69,3813.91,5936.44,6071.87,6971.26,7835.32,5723.82,5839.77,4637.43,6009.83,6624.57,7116.81,6361.26,6990.32,8153.43,7953.52,7081.17,5965.55,6603.01,5742.33,6094.16,4794.1,5705.62,5936.62,5831.93,5417.44,5505.66,5624.34,5162.22,3883.16,5143.88,5387.99,5003.43,4285.35,4734.31,5139.51,4968.44,5027.96,5320.3,5776.34,6175.12,4984.12,7149.1,5939.98,6650.75,7722.03,8297.07,6320.85,6774.8,6543.78,6114.1,5976.28,6066.15,5536.48,6077.33,6733.95,7768.32,8388.82,8401.93,7559.66,5324.39,3950.87,3933.38,4540.08
66,5950.93,5591.77,4887.47,5008.21,6066.21,4937.89,5474.15,5475.72,4601.86,4279.44,4677.41,5389.57,5130.37,4713.51,6078.08,4962.41,4220.27,5703.96,5295.72,5788.47,6863.22,7233.53,7658.34,8393.9,10404.82,6364.97,4045.7,1744.8,4820.47,4357.51,5471.34,8053.32,8103.9,5493.12,4904.88,4080.09,4303.87,4072.42,6173.15,6345.59,6939.38,7721.32,6200.59,5811.51,5020.99,5687.48,6871.02,7447.07,6572.37,7393.58,8871.26,8503.65,7335.5,6239.28,6973.77,5702.16,6180.34,5014.62,5722.71,6263.16,5925.92,5506.33,5705.0,5715.04,5029.31,3991.72,5207.55,5448.31,5152.95,3876.93,4842.96,5366.69,5121.09,5112.52,5484.88,6155.51,6136.61,5084.15,7288.17,5972.99,6890.01,7669.02,8646.77,6389.05,7054.86,6642.92,6250.39,6180.13,6157.82,5595.2,6383.99,6584.74,8306.95,8855.56,8873.91,7712.73,5268.43,3604.33,4045.34,4524.46
67,6281.62,6118.95,4623.74,5337.24,6324.28,5170.08,5318.84,5714.32,4837.72,4388.45,4988.73,5544.05,5095.26,4878.81,5780.52,4879.78,4281.46,6037.24,5439.03,6107.18,7075.16,7642.78,8189.75,8786.43,11117.81,6395.04,4030.72,2773.15,4680.63,4289.19,5954.15,8328.22,8309.49,5639.71,4939.36,4278.3,4394.71,4162.0,5976.59,6365.3,7076.71,7682.25,6190.32,5752.53,5321.77,6158.34,7304.26,7601.11,6719.93,7660.54,8932.35,8566.99,7036.95,6583.65,7039.21,5876.34,6508.91,5256.76,5986.71,6273.22,6141.24,5271.43,5900.17,5690.69,5102.69,4212.35,5215.11,5745.68,5155.14,3815.45,4585.8,5423.96,5100.62,5581.39,5852.07,6462.07,6274.3,5212.86,7198.42,6618.76,6849.05,7933.81,9298.45,6365.61,7477.8,6201.66,6508.07,6327.06,6355.82,5858.28,6505.14,6877.94,8424.15,8320.11,8623.68,7874.07,5246.87,3734.37,4126.47,4548.45
68,6408.72,6418.37,4683.8,5388.33,6440.96,5316.24,5134.86,5855.31,4995.38,4497.52,5286.74,5888.13,4966.59,4973.44,5990.6,5172.22,4504.52,6312.83,5590.37,6165.03,7359.23,7880.79,8779.3,9528.54,11681.3,6505.16,3526.48,3157.38,4745.34,4289.16,6189.02,8537.6,7241.38,5493.6,5582.95,4573.56,4521.11,4320.09,6219.31,6374.13,7679.03,6649.53,6142.02,5800.56,5510.53,6502.68,7623.6,7603.56,6528.02,7960.54,9454.59,8387.54,6858.35,6867.9,6863.13,5801.93,6561.05,5312.88,6250.41,6486.16,6453.14,5186.46,6087.09,5981.3,5223.18,4572.03,5434.84,5763.0,5347.64,3512.34,4633.75,5646.19,5127.41,5691.81,6031.31,6735.6,5833.82,5941.77,7527.69,6800.93,6806.11,7824.66,9101.92,6577.84,7600.17,6016.47,6575.97,6439.23,6531.05,5994.8,6838.2,7106.87,8613.62,7996.25,8659.62,7876.14,4734.85,3640.5,4347.7,4765.46
69,6607.44,6332.14,4275.62,5566.01,6577.36,5675.92,5276.3,5955.13,4946.01,4607.12,5694.65,6188.33,4814.45,5309.35,6418.98,5295.5,4681.87,6571.29,5625.17,6202.57,7724.66,7822.47,8763.71,9843.13,10554.03,5711.4,3153.2,2816.05,4380.1,4429.9,6464.29,9104.2,6295.82,6229.74,5749.21,4729.56,4450.43,4758.95,6275.5,6648.22,8117.45,6611.17,6418.33,6076.03,5774.05,6901.47,7713.44,7567.35,6848.36,8266.49,9091.57,8394.55,6536.57,7258.98,6963.31,5791.19,6738.26,5246.46,6369.99,6703.59,6704.36,5244.53,6181.0,6234.12,5382.56,4775.88,5419.8,5875.34,5665.75,3685.65,4956.28,5555.81,5100.55,5619.27,5913.9,7050.24,6023.82,6565.01,7664.84,6860.31,6997.03,7905.41,8100.46,6919.11,7710.07,5962.95,6675.96,6449.97,6701.17,6055.71,6989.35,7491.23,8844.79,8188.61,8636.33,7548.91,4976.42,3677.52,4525.65,4858.44
70,6679.2,6573.38,4130.51,6060.0,6655.94,5781.71,5603.43,5999.9,4930.1,4716.73,6007.56,6449.0,4529.02,5568.02,6345.21,5138.9,5053.65,6358.16,5914.99,6673.23,8087.84,8047.92,9086.76,10634.43,7854.63,5404.82,3307.38,2893.74,4593.03,4662.78,7188.41,9477.32,5855.81,6346.95,5754.79,4954.53,4352.58,4951.04,6095.42,6716.85,8501.17,6698.19,6458.69,5849.32,5975.74,7015.46,7625.2,7935.88,7123.9,8713.63,9828.11,8421.99,6505.1,7591.27,7098.41,6087.22,7151.93,5718.47,6438.06,6855.13,6865.35,5615.85,6088.24,6434.91,5524.99,4873.77,5266.9,6276.57,5359.36,3914.65,5147.09,5622.96,5239.24,5396.69,5982.3,7467.43,6297.58,6952.15,7664.16,7037.45,7539.74,8275.69,7180.88,6865.41,7656.54,6231.34,6764.92,6718.13,6789.6,6120.9,7244.21,7962.11,8829.88,9184.94,9344.31,7577.94,5320.35,4015.0,4669.5,5182.57
71,6954.24,6622.64,4458.86,6310.25,6847.53,5730.23,5740.85,5893.69,5036.48,4620.4,6131.32,6303.56,4496.2,5577.25,6274.81,4788.02,5351.29,6462.34,6237.95,7157.79,8342.32,8355.66,9423.74,10796.68,8289.75,5152.64,2780.25,2902.71,4789.7,4800.89,7297.66,9431.07,5882.82,6270.63,5727.27,4861.18,4179.09,5091.9,6292.75,6981.54,8762.91,7016.17,6472.82,5927.62,6260.02,7116.79,7991.64,8385.3,7344.06,9237.47,10038.59,8663.72,6613.87,7845.17,7435.14,6341.24,7324.04,6074.79,6682.18,6839.56,6938.54,5744.55,6368.32,6606.67,5330.69,5316.82,5738.4,6511.62,5076.51,3758.57,5173.15,5927.03,5322.71,5589.86,6337.34,7461.16,6460.61,7135.33,7742.04,7074.82,8031.43,8506.49,7171.72,7115.01,7956.37,6609.02,6916.89,7028.67,6938.54,6145.13,7580.67,8146.54,9152.84,9653.53,9697.27,7411.45,5487.66,4060.52,4903.27,5414.33
72,7316.94,6552.51,4776.67,6453.52,6822.23,5995.41,5870.63,5966.41,5371.0,4824.56,6154.61,6282.01,4909.95,5673.55,6340.26,5131.87,5470.58,6681.98,6576.38,7588.75,8603.21,8433.56,9595.24,11733.2,8541.27,5437.6,2853.7,3137.96,5185.49,4919.02,7826.66,9858.99,6174.51,6294.96,5816.92,4995.07,4389.02,5527.67,6625.3,7319.44,9242.24,7179.92,6514.21,6124.0,6525.38,7793.01,8400.01,8567.44,7667.33,9538.25,9894.93,8598.89,6868.51,8281.57,7421.64,6789.14,7163.66,6429.2,7006.43,7133.72,7176.36,6084.3,6465.62,6437.91,5397.12,5637.84,6094.98,6675.49,5262.9,4189.81,5774.71,5993.03,5237.19,5926.2,6648.79,7560.23,6243.74,7517.6,7963.94,7510.11,8190.92,9179.16,7578.85,7466.8,7876.68,6661.45,7531.53,7137.31,7159.17,6396.63,7691.66,8513.66,9273.33,10244.37,9784.22,7544.22,5569.61,4149.8,5248.67,5438.5
73,7384.04,6465.32,4722.99,6387.92,6698.56,6224.62,5942.17,5875.55,5567.24,4880.01,6190.36,6051.84,5200.06,5828.63,5938.34,5224.45,5720.06,7102.09,6738.2,7785.71,8750.23,8734.52,9613.38,11927.59,9213.01,5986.46,2950.12,2871.62,5693.27,4885.91,8403.11,10286.15,6159.38,6363.9,5901.57,4801.53,4375.67,5987.87,6707.02,7694.52,9395.48,7588.88,6318.13,6015.23,6790.62,8231.27,8384.91,8598.66,7973.47,9993.68,10088.18,8349.79,7015.7,8274.03,7248.67,7188.88,7400.81,6631.8,7210.05,7302.71,7243.49,6413.33,6284.62,6520.76,5319.85,5974.38,6322.69,6548.73,5228.72,4751.55,6118.47,5947.12,5283.57,5960.77,7043.67,7423.39,6220.58,7778.11,7650.1,8048.78,8761.58,9877.11,7932.8,7814.85,7773.55,7544.48,7584.14,7360.53,7252.14,6743.14,8250.13,8987.79,9971.9,10336.05,9637.9,7479.53,5478.14,3975.81,5405.34,5630.15
