,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999
126,48782.21,48994.02,49213.29,49527.95,49718.19,49872.41,49941.92,50063.11,50280.73,50491.69,50840.83,51151.25,51136.86,51068.86,50880.79,50602.65,50243.89,49781.23,49363.11,49074.36,48744.86,48515.09,48451.63,48300.79,48090.14,47795.18,47489.35,47227.64,46950.0,46630.5,46287.89,45943.02,45813.48,45757.52,45733.25,45688.36,45601.8,45559.38,45588.8,45588.82,45605.51,45706.05,45841.34,46035.17,46065.09,46128.83,46343.21,46763.43,47036.86,47578.34,48240.4,48544.8,48858.86,49102.92,49396.41,49644.38,50032.32,50466.37,51172.14,52010.82,53421.96,54303.92,54810.86,55490.87,56359.7,57422.16,58376.9,58835.17,59481.09,60552.68,62490.46,65711.94,69667.7,71117.71,73195.38,74407.8,73443.66,71560.87,70450.64,69223.2,67549.7,65984.49,64158.97,62196.12,60560.1,59870.47,58938.11,58341.24,57378.69,56254.69,55918.03,55271.38,54561.21,53457.5,52724.4,52030.24,51722.36,51540.87,51099.29,50367.81
127,49351.33,49565.9,49797.07,50113.26,50301.25,50452.66,50523.67,50656.64,50879.29,51101.22,51463.28,51757.39,51730.49,51655.38,51456.4,51169.69,50797.98,50327.71,49915.07,49622.59,49288.06,49066.62,48999.72,48837.89,48615.77,48311.25,48003.13,47738.45,47453.5,47126.69,46775.26,46437.14,46315.83,46260.14,46233.51,46182.77,46094.13,46056.99,46086.47,46084.95,46107.43,46214.33,46355.31,46556.55,46563.7,46651.22,46880.15,47325.13,47584.03,48162.69,48801.66,49116.82,49429.46,49675.16,49977.52,50228.86,50658.94,51097.42,51812.32,52710.26,54166.95,55011.13,55503.82,56242.79,57147.25,58234.18,59164.73,59607.71,60308.02,61418.61,63479.48,66942.33,70837.56,72231.23,74382.77,75459.05,74292.13,72493.45,71404.63,70101.0,68452.43,66828.77,64920.76,62899.65,61335.15,60603.68,59673.7,59056.88,58043.05,56942.37,56598.89,55909.19,55163.56,54064.46,53321.11,52623.6,52341.56,52150.24,51673.47,50926.92
128,49922.75,50139.69,50384.18,50699.82,50886.36,51034.07,51107.87,51253.64,51479.68,51714.89,52088.78,52362.83,52326.26,52243.07,52033.46,51737.65,51352.41,50875.71,50469.47,50171.14,49832.76,49621.02,49548.15,49375.6,49141.45,48828.07,48518.06,48249.98,47957.63,47623.43,47262.68,46933.74,46819.21,46763.79,46734.39,46677.33,46587.75,46556.36,46584.73,46582.05,46611.15,46724.11,46870.85,47076.08,47064.07,47174.9,47420.55,47888.26,48141.62,48759.33,49364.7,49688.28,50001.97,50252.65,50561.07,50817.09,51286.58,51732.11,52457.13,53434.4,54910.25,55701.89,56216.22,56984.71,57940.07,59053.34,59948.74,60382.01,61141.25,62306.52,64499.47,68209.37,71977.41,73343.64,75570.29,76521.87,75163.1,73472.93,72349.23,70989.43,69369.78,67664.61,65677.47,63589.63,62126.19,61326.11,60422.87,59771.81,58684.55,57632.51,57281.63,56538.38,55749.99,54665.49,53913.23,53216.42,52956.25,52755.42,52240.83,51479.58
129,50496.04,50715.39,50975.08,51287.18,51473.96,51617.03,51694.52,51854.15,52082.33,52332.76,52717.34,52967.92,52924.19,52831.93,52611.54,52306.51,51907.13,51425.23,51026.34,50720.39,50379.38,50178.31,50096.9,49914.32,49667.17,49345.24,49034.13,48762.21,48461.97,48120.69,47750.14,47432.87,47323.63,47268.49,47235.88,47172.04,47082.29,47057.1,47083.58,47080.1,47116.71,47235.4,47387.98,47588.55,47567.41,47696.31,47960.88,48455.25,48702.57,49352.14,49933.25,50259.14,50574.27,50833.37,51146.25,51409.99,51909.61,52377.42,53110.16,54160.17,55655.36,56386.37,56929.19,57716.66,58731.4,59863.89,60728.65,61170.17,61991.6,63252.02,65542.22,69482.86,73042.71,74460.08,76747.41,77585.54,76038.21,74466.25,73289.99,71873.21,70284.04,68498.97,66447.6,64281.09,62936.74,62044.05,61161.09,60481.42,59314.83,58335.24,57964.78,57162.46,56341.58,55269.59,54506.04,53822.93,53573.8,53363.32,52815.2,52033.37
130,51071.66,51293.43,51569.84,51875.75,52064.05,52201.13,52284.09,52457.77,52686.81,52954.89,53349.01,53572.18,53524.73,53421.48,53190.62,52876.69,52462.57,51976.28,51586.14,51269.91,50927.53,50738.12,50645.94,50453.63,50193.3,49863.15,49551.34,49275.13,48966.51,48618.08,48237.21,47934.97,47829.08,47774.23,47737.98,47667.27,47578.15,47559.64,47583.0,47579.12,47624.12,47748.21,47907.11,48102.95,48073.76,48219.37,48508.76,49013.93,49262.83,49947.19,50505.33,50832.7,51148.02,51416.51,51731.75,52009.36,52541.79,53037.56,53771.58,54892.06,56382.12,57068.56,57636.46,58449.85,59517.1,60675.42,61507.26,61966.34,62856.93,64224.21,66646.3,70669.93,74095.67,75596.63,77898.52,78628.39,76907.28,75426.28,74247.47,72754.46,71185.49,69332.25,67237.55,64996.65,63763.6,62759.87,61886.41,61186.99,59962.42,59037.63,58650.23,57792.75,56940.32,55876.31,55104.99,54434.86,54187.94,53956.49,53378.97,52589.16
131,51649.18,51873.41,52168.06,52465.08,52656.22,52786.77,52876.6,53064.99,53293.57,53581.33,53983.78,54175.96,54127.89,54012.16,53771.13,53447.75,53018.25,52528.85,52148.46,51820.09,51477.62,51300.9,51195.25,50993.92,50719.42,50381.79,50070.13,49788.74,49471.65,49115.99,48724.28,48439.67,48335.58,48281.01,48240.68,48162.62,48074.93,48063.58,48082.99,48079.11,48133.39,48262.57,48427.86,48614.86,48582.38,48746.52,49062.31,49553.34,49829.82,50551.2,51075.46,51413.27,51721.06,52002.08,52320.57,52618.37,53162.56,53698.63,54451.04,55651.8,57091.74,57759.8,58351.3,59187.64,60295.34,61489.85,62268.93,62773.26,63739.14,65191.02,67770.98,71889.79,75157.26,76753.11,79056.16,79645.49,77772.58,76401.61,75221.44,73639.66,72074.17,70151.51,68026.39,65718.34,64588.46,63467.65,62620.66,61892.42,60603.06,59755.93,59315.33,58446.82,57540.12,56483.79,55707.88,55046.35,54802.61,54549.44,53894.65,53154.92
132,52249.47,52475.75,52790.68,53076.01,53271.35,53393.94,53492.06,53696.28,53922.59,54232.58,54642.15,54799.19,54753.68,54623.91,54373.04,54040.54,53594.58,53103.37,52733.76,52390.9,52049.66,51887.1,51765.21,51555.19,51265.91,50921.57,50610.47,50323.44,49997.35,49634.8,49231.72,48967.41,48863.52,48809.25,48764.37,48678.87,48593.45,48589.75,48603.94,48600.45,48664.97,48798.88,48970.65,49143.78,49116.55,49292.93,49632.58,50109.62,50425.75,51179.29,51667.84,52017.1,52315.07,52611.84,52932.32,53249.73,53794.66,54375.63,55154.83,56443.42,57818.41,58475.88,59095.3,59962.47,61102.43,62316.79,63073.2,63620.06,64653.31,66209.15,68912.93,73196.62,76243.68,77931.26,80237.5,80686.29,78661.53,77384.27,76222.05,74573.97,72990.52,70992.55,68830.46,66462.86,65437.55,64196.06,63393.94,62607.7,61270.68,60517.52,59999.79,59121.67,58163.33,57108.18,56332.86,55678.25,55449.26,55148.35,54436.29,53749.04
133,52851.75,53081.87,53414.71,53689.51,53887.76,54004.05,54111.05,54329.52,54555.79,54886.99,55300.09,55424.66,55380.82,55236.82,54976.43,54633.78,54172.51,53680.39,53319.49,52963.28,52624.6,52473.8,52335.88,52116.61,51813.24,51462.53,51151.6,50858.43,50523.67,50153.74,49741.64,49496.24,49392.55,49338.17,49288.68,49196.06,49113.75,49116.58,49125.9,49123.63,49198.08,49336.8,49513.48,49673.39,49653.53,49838.17,50199.48,50665.63,51021.13,51799.96,52259.51,52621.24,52914.94,53222.84,53547.1,53893.35,54431.44,55057.13,55869.11,57214.11,58542.55,59201.89,59852.23,60740.3,61908.92,63151.67,63891.83,64476.22,65574.41,67325.86,70102.67,74509.52,77356.18,79131.97,81438.78,81701.93,79566.93,78344.2,77235.35,75530.93,73898.36,71856.98,69619.32,67223.21,66275.13,64936.51,64162.96,63327.85,61955.33,61276.23,60684.18,59792.89,58781.32,57731.37,56957.67,56319.49,56096.61,55749.13,54995.08,54343.2
134,53456.03,53691.37,54039.7,54305.13,54505.89,54616.69,54733.59,54965.16,55193.21,55544.58,55958.0,56052.83,56008.83,55851.33,55580.83,55227.45,54752.05,54260.36,53906.06,53537.68,53202.48,53060.95,52907.67,52678.61,52361.4,52004.69,51693.51,51394.13,51050.6,50672.78,50254.5,50026.16,49922.66,49867.75,49813.2,49714.6,49635.45,49644.06,49648.86,49648.65,49732.76,49876.34,50056.33,50199.91,50192.94,50389.73,50770.92,51220.09,51619.77,52412.5,52851.28,53222.54,53517.2,53839.08,54164.03,54541.37,55066.56,55750.1,56592.24,57981.29,59250.22,59931.09,60616.86,61535.38,62738.04,63988.8,64719.25,65338.64,66503.6,68473.31,71301.37,75802.61,78465.01,80376.35,82675.46,82661.98,80477.8,79321.2,78268.69,76502.23,74828.25,72738.74,70395.96,68016.1,67102.92,65705.61,64950.62,64055.61,62654.78,62025.68,61360.78,60485.43,59396.88,58344.57,57600.43,56970.27,56738.97,56341.02,55552.89,54941.02
135,54062.76,54304.75,54666.08,54923.36,55125.27,55231.87,55359.74,55602.77,55834.92,56205.37,56615.35,56683.73,56637.69,56466.97,56186.69,55821.99,55333.21,54842.88,54493.01,54113.65,53782.9,53648.54,53480.13,53240.71,52910.38,52548.49,52236.18,51930.1,51577.69,51191.48,50769.92,50557.16,50453.87,50398.01,50338.32,50234.1,50158.97,50172.19,50172.83,50175.54,50269.01,50417.93,50602.96,50724.09,50736.52,50951.96,51346.97,51771.61,52226.04,53028.53,53446.68,53821.79,54123.24,54457.94,54782.67,55186.52,55706.4,56441.7,57312.98,58768.56,59967.73,60670.01,61383.74,62350.74,63598.83,64822.19,65546.93,66212.87,67443.19,69559.46,72546.65,77111.27,79576.31,81654.38,83894.59,83595.01,81446.09,80328.28,79298.29,77493.32,75760.04,73622.38,71175.88,68841.21,67927.79,66491.95,65753.57,64786.25,63354.66,62765.0,62053.01,61177.47,60021.87,58985.19,58237.87,57636.52,57389.97,56942.21,56117.15,55546.23
136,54671.51,54922.06,55293.36,55544.19,55746.35,55850.07,55989.08,56242.78,56480.98,56869.38,57272.51,57316.9,57267.85,57083.71,56793.54,56416.9,55915.98,55427.97,55080.76,54691.67,54366.33,54236.54,54053.7,53802.9,53459.74,53093.49,52779.61,52466.31,52105.37,51710.24,51287.93,51089.25,50986.17,50928.93,50863.61,50754.97,50683.92,50700.96,50697.8,50704.31,50806.85,50961.18,51160.23,51252.68,51281.77,51510.98,51929.86,52326.2,52842.72,53649.88,54040.81,54424.32,54729.46,55077.61,55403.93,55835.62,56360.84,57147.46,58044.66,59586.33,60716.9,61409.69,62164.15,63174.86,64456.44,65679.32,66384.64,67104.15,68393.93,70580.75,73831.66,78418.91,80695.92,82999.22,85084.57,84562.42,82461.1,81367.58,80314.5,78489.71,76699.97,74505.97,71963.85,69683.24,68733.02,67295.39,66551.2,65520.87,64076.69,63531.7,62761.22,61869.94,60629.28,59646.45,58867.84,58311.34,58046.4,57555.27,56699.75,56133.32
137,55282.29,55542.89,55921.99,56167.2,56368.65,56470.86,56622.1,56884.76,57131.44,57536.64,57928.96,57952.35,57899.27,57702.03,57401.83,57012.16,56500.37,56015.66,55668.84,55271.27,54952.8,54824.91,54627.92,54365.14,54009.9,53639.7,53323.79,53003.19,52633.63,52229.05,51808.59,51622.43,51519.57,51460.49,51389.49,51276.8,51210.73,51230.36,51223.79,51235.0,51346.28,51506.08,51721.5,51782.75,51829.13,52068.4,52523.23,52884.33,53462.95,54264.47,54644.5,55030.61,55340.43,55698.06,56027.38,56488.72,57025.98,57849.47,58792.36,60405.99,61476.69,62152.11,62951.62,64002.06,65309.0,66539.89,67217.54,68007.82,69332.5,71587.04,75092.79,79786.07,81856.98,84369.51,86236.14,85542.43,83468.89,82403.16,81299.19,79474.96,77659.72,75386.89,72750.97,70525.63,69516.19,68112.93,67341.02,66250.7,64821.41,64284.4,63466.82,62553.45,61226.28,60310.81,59493.06,58989.04,58722.48,58180.95,57304.41,56711.72
138,55895.09,56167.75,56551.48,56792.85,56992.17,57094.73,57258.85,57528.68,57786.37,58207.18,58585.09,58590.58,58531.47,58321.43,58011.08,57607.74,57086.39,56605.97,56257.22,55852.94,55542.35,55413.17,55202.76,54927.41,54560.86,54187.12,53868.72,53540.3,53162.46,52747.89,52331.93,52156.7,52054.06,51992.7,51915.51,51800.03,51739.43,51760.39,51751.22,51767.62,51886.89,52053.1,52276.4,52310.39,52382.99,52632.02,53124.21,53454.07,54088.12,54869.79,55251.97,55643.5,55954.82,56321.6,56652.54,57154.39,57700.6,58544.14,59551.56,61211.74,62251.44,62898.32,63755.77,64848.96,66178.1,67404.43,68058.31,68928.12,70280.36,72629.73,76419.06,81146.12,83064.88,85741.15,87408.3,86492.98,84487.23,83456.1,82272.97,80466.51,78625.44,76246.6,73532.84,71384.83,70309.8,68932.89,68119.85,66981.66,65563.8,65038.23,64173.4,63225.07,61858.33,60966.15,60129.35,59668.64,59396.51,58804.37,57903.25,57282.62
139,56510.41,56796.71,57182.28,57421.17,57617.36,57721.71,57899.38,58175.04,58445.34,58881.01,59240.35,59231.6,59164.42,58941.89,58621.76,58203.61,57673.56,57199.42,56846.34,56436.22,56135.04,56001.75,55778.68,55490.14,55112.62,54736.2,54414.38,54077.6,53691.4,53266.75,52858.42,52692.5,52590.09,52525.99,52442.1,52324.22,52269.59,52290.59,52279.67,52302.62,52429.12,52601.81,52833.54,52841.68,52941.26,53206.83,53727.16,54040.59,54716.94,55472.46,55866.99,56257.04,56570.33,56947.32,57282.27,57832.44,58383.93,59238.07,60313.52,62026.1,63022.7,63653.6,64579.14,65713.89,67071.91,68271.21,68908.21,69841.76,71240.01,73733.08,77803.37,82461.49,84316.94,87082.11,88591.99,87439.9,85534.68,84530.97,83259.45,81483.93,79573.44,77095.24,74310.49,72245.67,71119.94,69744.26,68907.3,67709.2,66318.03,65783.85,64868.52,63878.61,62516.88,61612.69,60771.9,60340.6,60056.9,59423.95,58505.33,57840.03
140,57127.77,57429.33,57814.36,58051.69,58243.73,58351.35,58543.73,58823.34,59108.89,59558.18,59894.66,59874.93,59798.57,59563.89,59233.37,58799.75,58262.36,57795.54,57435.71,57021.12,56730.88,56590.61,56355.19,56052.85,55665.15,55286.51,54960.78,54615.54,54220.9,53785.6,53387.68,53229.41,53127.23,53059.91,52968.8,52849.82,52801.68,52821.4,52809.14,52839.61,52972.97,53152.24,53388.49,53374.9,53500.92,53785.47,54331.64,54638.83,55359.58,56077.05,56481.27,56872.62,57191.7,57575.7,57916.15,58511.5,59071.25,59937.12,61103.51,62838.28,63774.92,64430.94,65390.79,66584.6,67973.66,69133.3,69759.88,70762.39,72224.8,74871.98,79229.69,83741.43,85567.24,88422.7,89788.84,88412.98,86637.05,85594.31,84258.19,82518.33,80511.02,77937.56,75071.89,73125.03,71917.18,70571.22,69693.67,68409.88,67074.88,66531.44,65553.47,64513.56,63168.43,62253.78,61413.67,61007.19,60712.29,60035.57,59099.88,58396.28
141,57747.19,58066.15,58447.23,58684.91,58871.76,58983.67,59191.95,59474.09,59777.09,60238.68,60548.44,60520.6,60433.92,60186.94,59845.89,59396.12,58852.8,58394.39,58025.78,57608.11,57329.93,57179.74,56932.77,56615.5,56218.0,55838.05,55507.89,55153.66,54750.93,54304.42,53919.74,53767.43,53665.48,53594.45,53495.6,53376.4,53335.26,53352.81,53339.63,53378.59,53518.47,53704.38,53935.35,53911.42,54057.92,54363.93,54940.37,55240.77,55997.74,56687.79,57094.75,57487.84,57816.61,58205.8,58555.22,59185.14,59770.53,60645.38,61895.14,63652.3,64519.76,65208.75,66190.78,67453.34,68865.22,69990.41,70627.29,71702.53,73275.97,76036.85,80662.93,84934.24,86821.79,89750.62,90986.25,89390.62,87755.34,86652.71,85251.04,83548.64,81446.48,78795.48,75834.8,74027.01,72708.88,71385.15,70473.6,69097.31,67846.15,67279.3,66232.32,65154.36,63823.35,62895.51,62071.08,61676.92,61370.67,60655.11,59695.61,58948.36
142,58369.16,58707.22,59081.36,59320.85,59500.95,59619.18,59843.59,60126.79,60449.99,60922.57,61201.11,61169.1,61069.94,60811.0,60459.8,59993.19,59444.87,58996.46,58616.05,58196.73,57931.73,57769.09,57510.91,57178.55,56771.6,56390.81,56055.72,55691.93,55281.04,54822.76,54455.1,54306.55,54204.85,54129.62,54022.93,53904.4,53870.81,53884.8,53871.15,53919.61,54065.62,54258.71,54484.33,54451.29,54616.71,54950.85,55539.58,55841.84,56638.32,57302.41,57711.18,58104.61,58444.15,58836.14,59201.52,59869.04,60486.55,61363.05,62693.53,64445.12,65261.79,65979.82,66991.97,68315.35,69757.63,70845.77,71503.69,72659.65,74357.65,77272.4,81995.33,86112.28,88099.31,91047.66,92158.85,90360.84,88833.99,87730.48,86240.51,84563.34,82380.3,79676.6,76625.89,74947.84,73497.87,72183.75,71248.59,69804.72,68616.79,68029.61,66918.19,65803.27,64481.16,63544.18,62734.58,62342.55,62011.96,61262.36,60293.53,59512.49
143,58993.21,59352.11,59716.22,59959.04,60131.78,60257.91,60499.19,60781.94,61127.67,61609.86,61853.12,61820.48,61707.12,61436.57,61074.6,60590.44,60038.59,59601.31,59206.97,58787.47,58536.81,58358.64,58090.08,57741.49,57325.96,56945.27,56604.26,56230.8,55811.67,55341.03,54993.35,54846.78,54745.32,54665.39,54550.32,54433.39,54407.88,54417.38,54403.7,54462.66,54614.43,54814.79,55030.42,54993.65,55180.05,55544.1,56116.86,56450.41,57288.92,57914.72,58335.45,58720.45,59074.34,59470.15,59858.66,60539.81,61203.46,62101.12,63523.49,65218.14,66013.97,66759.34,67798.21,69168.55,70653.1,71681.38,72392.22,73635.98,75432.74,78531.36,83365.27,87299.96,89399.61,92351.87,93300.88,91326.34,89930.28,88827.32,87234.32,85562.48,83297.13,80556.09,77423.96,75865.98,74277.2,72992.53,72023.19,70503.86,69405.7,68756.1,67631.42,66453.26,65139.69,64197.25,63397.43,63008.65,62652.86,61814.34,60902.76,60104.4
144,59640.8,60022.83,60373.74,60621.43,60785.19,60920.85,61180.25,61460.51,61831.65,62322.04,62525.31,62495.67,62366.36,62084.59,61712.22,61209.28,60655.39,60230.42,59819.48,59401.29,59166.65,58969.8,58691.23,58325.73,57902.5,57522.4,57174.93,56791.22,56364.24,55880.64,55555.96,55409.55,55308.34,55223.19,55099.65,54985.24,54968.37,54971.95,54958.7,55029.22,55186.36,55394.07,55594.03,55563.19,55763.44,56154.5,56711.47,57089.98,57964.97,58550.43,58984.27,59358.25,59730.14,60128.32,60539.29,61221.53,61936.53,62864.9,64387.73,66008.56,66792.47,67570.1,68644.7,70052.61,71560.66,72563.71,73324.35,74646.75,76564.63,79807.63,84833.26,88513.79,90722.34,93680.88,94467.79,92316.76,91032.22,89952.54,88283.17,86591.29,84236.69,81450.57,78246.05,76809.71,75077.99,73844.18,72806.72,71231.89,70242.34,69502.64,68366.31,67128.01,65815.47,64873.54,64081.55,63709.31,63298.48,62394.04,61542.41,60724.41
145,60292.55,60695.02,61034.05,61285.14,61441.83,61587.66,61863.39,62143.68,62539.06,63033.58,63199.92,63172.27,63026.79,62734.17,62350.25,61829.85,61274.92,60859.89,60433.66,60018.32,59796.93,59581.65,59292.47,58910.84,58480.31,58100.34,57745.85,57352.27,56916.87,56423.0,56119.72,55973.47,55872.06,55781.63,55649.97,55539.06,55529.54,55527.58,55515.69,55597.44,55760.03,55973.32,56158.33,56135.83,56345.43,56760.99,57305.7,57728.8,58632.49,59185.23,59633.31,60002.57,60387.2,60789.79,61233.72,61908.43,62674.53,63640.45,65227.86,66795.89,67582.11,68395.42,69494.39,70935.73,72477.07,73462.3,74266.97,75665.17,77810.02,81138.73,86307.73,89757.47,92070.85,95032.69,95604.89,93326.17,92107.05,91092.3,89358.42,87609.63,85203.64,82326.76,79086.51,77739.59,75892.61,74690.6,73595.7,71979.51,71075.38,70248.88,69096.83,67796.58,66489.72,65549.49,64776.25,64410.62,63946.11,62993.29,62181.98,61355.86
146,60948.02,61368.16,61696.65,61950.68,62101.2,62258.39,62549.13,62831.53,63249.94,63744.92,63877.48,63849.73,63688.91,63384.78,62988.64,62452.14,61897.73,61490.21,61050.04,60638.59,60427.62,60194.69,59894.26,59496.82,59059.39,58679.07,58317.49,57913.93,57469.56,56968.64,56684.63,56538.56,56436.47,56340.23,56201.77,56094.38,56091.38,56084.29,56074.71,56167.36,56335.45,56552.51,56719.08,56711.15,56934.47,57372.51,57898.08,58371.2,59290.69,59820.04,60279.03,60649.5,61050.09,61453.59,61933.0,62593.3,63425.42,64425.87,66063.76,67564.25,68375.18,69229.33,70363.59,71844.52,73395.79,74370.73,75216.51,76692.59,79090.48,82479.7,87758.72,90996.48,93469.67,96425.32,96676.59,94341.68,93201.58,92255.28,90450.24,88653.7,86190.77,83188.21,79964.95,78657.67,76740.45,75558.45,74393.28,72744.12,71897.45,70985.92,69851.78,68462.21,67152.32,66245.93,65481.76,65106.04,64583.41,63591.33,62825.61,61980.44
147,61607.77,62042.75,62362.07,62617.51,62763.35,62933.09,63236.94,63524.11,63964.3,64455.46,64558.0,64528.01,64352.19,64036.93,63627.9,63076.16,62523.33,62120.85,61668.11,61261.64,61058.69,60808.39,60496.08,60083.64,59640.25,59258.6,58889.36,58475.71,58021.79,57517.11,57250.71,57104.81,57001.56,56899.45,56754.58,56651.71,56653.88,56642.06,56635.76,56738.98,56913.11,57135.89,57277.13,57291.1,57535.49,57989.15,58487.06,59022.09,59952.71,60458.84,60922.31,61300.59,61715.83,62119.2,62628.88,63283.38,64174.58,65208.38,66922.32,68343.63,69179.15,70065.57,71255.71,72789.28,74309.96,75279.19,76179.36,77731.67,80299.69,83874.04,89227.2,92237.95,94907.11,97796.99,97716.39,95424.14,94331.06,93413.41,91565.02,89699.64,87179.78,84053.26,80880.97,79572.03,77608.15,76443.81,75193.98,73509.02,72707.53,71740.85,70605.95,69138.57,67846.32,66936.1,66204.87,65811.2,65231.25,64196.65,63477.57,62608.88
148,62271.85,62718.23,63030.34,63286.14,63428.8,63611.27,63927.37,64221.49,64682.17,65165.65,65240.98,65207.63,65016.6,64690.09,64267.48,63701.93,63151.75,62752.29,62288.4,61888.01,61690.12,61423.24,61097.9,60670.81,60222.4,59838.9,59461.44,59038.09,58574.04,58068.47,57817.94,57672.22,57567.32,57458.79,57308.88,57210.58,57217.04,57200.91,57198.88,57312.31,57492.56,57731.2,57840.09,57872.85,58132.78,58613.41,59079.42,59684.64,60620.61,61096.09,61569.18,61951.77,62382.36,62787.66,63329.09,63989.92,64939.65,66003.13,67815.36,69158.9,69983.78,70917.04,72157.59,73730.15,75251.07,76198.92,77161.51,78783.26,81433.66,85313.79,90693.98,93488.65,96421.66,99134.25,98796.05,96560.98,95497.97,94555.38,92685.68,90754.84,88168.37,84927.54,81816.55,80463.1,78495.52,77322.72,75999.09,74299.41,73549.08,72514.06,71360.44,69794.54,68563.9,67617.53,66937.65,66522.43,65892.57,64822.83,64108.71,63224.4
149,62939.8,63395.11,63700.94,63956.04,64097.06,64293.51,64619.88,64923.73,65403.59,65874.88,65926.41,65888.56,65682.68,65344.77,64907.35,64329.43,63783.02,63384.0,62910.4,62517.74,62321.86,62038.73,61699.69,61258.81,60805.84,60419.99,60034.2,59601.06,59126.28,58622.75,58386.34,58240.8,58133.76,58018.73,57864.2,57771.48,57780.84,57760.84,57764.09,57887.38,58073.8,58330.94,58404.64,58456.91,58728.18,59249.39,59675.7,60351.08,61280.76,61744.04,62220.21,62608.2,63049.64,63458.46,64033.68,64708.44,65700.28,66815.9,68710.3,69986.06,70791.35,71776.35,73062.75,74664.97,76195.86,77112.87,78157.62,79820.51,82549.95,86725.42,92229.05,94786.95,97965.25,100426.34,99890.09,97689.0,96660.12,95659.86,93792.78,91833.1,89153.46,85800.52,82752.23,81328.07,79399.06,78192.29,76798.42,75115.88,74374.19,73284.04,72104.4,70438.42,69284.87,68293.36,67673.56,67256.01,66568.19,65474.13,64729.81,63832.54
150,63612.19,64072.83,64374.41,64627.18,64768.7,64979.85,65314.46,65630.9,66128.57,66583.59,66614.87,66570.25,66349.87,66000.42,65547.46,64958.68,64417.17,64015.94,63534.65,63150.87,62953.37,62654.84,62301.42,61847.63,61390.57,61001.83,60607.14,60164.61,59678.5,59180.0,58955.9,58810.56,58700.85,58578.77,58421.03,58334.45,58345.28,58322.33,58331.4,58463.69,58657.36,58923.41,58966.4,59048.22,59330.5,59893.85,60284.99,61022.96,61930.33,62396.15,62878.58,63268.39,63720.31,64131.09,64752.38,65437.56,66452.42,67641.53,69589.19,70830.03,71603.03,72654.43,73990.14,75618.43,77144.92,78035.59,79172.53,80868.14,83707.85,88211.75,93755.38,96139.05,99509.88,101741.97,100949.44,98829.01,97842.25,96751.14,94906.92,92918.02,90113.14,86667.06,83707.32,82204.99,80305.14,79048.86,77598.85,75929.43,75200.37,74054.96,72834.5,71122.47,69995.33,68981.77,68411.46,67987.06,67241.09,66118.65,65342.25,64442.19
151,64289.09,64751.91,65050.78,65300.1,65443.73,65670.34,66011.67,66342.52,66857.15,67291.18,67306.36,67252.65,67018.14,66657.58,66187.8,65589.14,65054.77,64648.61,64160.62,63787.44,63585.13,63272.06,62903.59,62437.26,61977.11,61584.44,61180.24,60728.22,60230.66,59740.75,59527.13,59381.98,59269.08,59139.38,58978.89,58899.0,58909.86,58884.9,58901.34,59041.76,59242.74,59518.31,59532.2,59644.42,59945.34,60540.43,60913.1,61698.84,62576.82,63056.68,63537.57,63929.73,64393.32,64808.76,65484.96,66176.41,67203.54,68470.09,70477.63,71669.83,72424.85,73554.19,74937.83,76599.86,78096.29,78968.53,80179.5,81929.0,84935.25,89764.52,95229.59,97541.81,101018.39,103070.62,102004.24,100002.69,99049.68,97857.0,96051.17,93981.64,91059.43,87528.36,84664.02,83100.96,81200.93,79915.17,78395.11,76756.45,76016.85,74812.48,73543.6,71836.84,70695.53,69677.2,69140.44,68702.34,67909.46,66766.75,65939.23,65015.52
152,64970.02,65432.32,65729.53,65974.24,66121.66,66365.03,66710.95,67059.19,67589.34,67997.54,68000.36,67936.3,67688.04,67315.67,66828.33,66221.34,65695.32,65281.46,64788.32,64427.49,64217.11,63889.87,63505.64,63027.71,62564.96,62167.79,61753.99,61292.38,60782.77,60304.56,60099.53,59954.58,59837.97,59700.06,59538.28,59465.66,59475.05,59448.56,59473.44,59621.59,59829.98,60110.69,60100.11,60242.1,60564.4,61188.61,61554.32,62390.17,63225.35,63716.26,64198.74,64597.57,65069.22,65491.0,66218.52,66919.63,67960.31,69330.26,71363.37,72487.78,73271.57,74440.37,75891.87,77590.07,79042.03,79903.25,81194.19,83018.44,86203.18,91365.2,96662.43,98942.09,102525.99,104414.15,103089.25,101240.18,100243.21,98976.89,97215.03,95032.59,91997.95,88370.28,85642.09,83981.58,82114.6,80780.01,79160.1,77586.28,76835.39,75558.09,74231.18,72543.0,71389.33,70371.59,69863.11,69411.76,68568.62,67406.14,66534.79,65572.48
