,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979
244,163059.54,144894.5,176383.35,179141.55,175001.62,215508.58,230985.43,288465.0,376634.95,455819.29,405904.56,237269.6,94318.66,158750.0,170988.35,166752.5,230624.23,255403.13,155488.17,168985.34,155524.11,138250.46,116360.99,173896.31,173035.71,206053.38,251510.02,189431.23,213237.19,197713.32,253143.12,305671.2,327322.37,321356.48,353768.59,436688.35,503031.38,480979.89,429285.4,526733.79,464027.51,511494.13,434720.59,427399.48,441085.89,436818.0,384407.79,376220.65,356330.88,338352.13,217899.14,262316.0,252603.8,228697.41,175532.72,167873.73,180995.32,170577.79,164108.21,163590.08,174167.72,206770.52,180424.8,248325.99,228841.85,262696.17,326486.29,375838.53,316364.23,369731.13,390580.68,395015.94,406488.3,409065.78,386607.41,409234.89,463870.91,527265.29,622550.0,653626.28
245,161771.2,134808.3,176238.56,173891.88,179895.8,221007.5,243703.27,294043.88,360147.3,466521.39,367009.91,231578.15,83313.31,187329.48,174571.44,174373.21,241856.11,247597.22,160689.3,173322.98,143624.71,144589.52,123695.47,178349.29,182598.55,211222.44,251322.19,197531.12,223672.4,188707.82,259286.43,302870.35,338592.0,312069.83,358745.42,464145.0,502403.28,491029.35,441662.28,524214.85,483174.84,506640.19,385853.42,428997.33,440212.62,417822.09,382929.64,373156.65,367470.92,322209.42,217975.79,258792.72,254570.98,224811.36,177002.02,173401.02,183292.76,172784.28,165881.98,168213.76,186784.21,209211.11,171598.04,253342.18,225286.28,269953.81,337375.54,393405.79,335999.89,382945.27,403623.87,397050.56,401754.55,413267.46,391555.65,422903.51,470466.79,556064.57,623943.01,650291.03
246,163115.66,135883.75,179003.63,169629.74,189824.52,228790.69,255703.84,302430.03,364750.87,510067.34,361237.24,241142.35,89074.91,203844.8,167640.29,184803.81,257620.71,264043.9,194210.25,178914.49,149853.54,153504.39,129762.27,183421.24,188772.48,208307.01,245586.56,211418.71,219976.98,201177.42,242626.26,310669.9,350627.35,318693.09,375377.68,500250.74,531909.85,503087.31,455868.17,547021.46,473245.47,507170.02,396995.38,424425.83,458307.39,418924.14,383671.84,381252.86,368317.57,309335.61,219777.99,258258.01,253951.21,228199.87,157585.32,174813.51,188848.52,175670.98,166447.83,171274.68,196729.97,205666.44,172681.72,255801.25,223908.67,276682.5,331963.5,406350.05,335642.04,394328.08,404979.2,400814.27,410096.07,414183.41,390191.45,438568.24,454789.45,588620.98,652482.83,680366.17
247,158290.38,135716.9,187250.71,172045.67,197941.86,233537.69,267596.27,320387.25,378498.76,541095.35,358679.81,235807.57,135477.35,195042.37,162418.69,198601.71,264227.92,268461.39,196895.2,177681.39,154488.92,154293.43,130463.89,175773.31,187453.06,210449.81,242272.76,208801.9,215179.43,210217.76,259402.95,326692.5,354373.93,322217.39,385015.57,499435.28,531079.83,477624.6,474987.02,545949.1,480955.88,527285.77,409648.15,437945.41,453369.37,428460.72,362235.52,388971.78,361869.17,309123.62,227595.9,255002.18,264227.26,225132.27,152318.89,163244.04,188456.95,172689.17,179313.34,180530.91,204290.21,207985.81,174717.65,250316.48,245174.43,272250.95,340198.58,433230.18,330551.67,413485.97,373854.99,412209.92,414621.13,422142.16,402876.1,441485.87,469443.77,591333.98,607675.15,655354.32
248,165472.31,140567.47,193669.9,174707.44,197672.22,240611.24,273470.59,340458.21,407043.56,564711.2,360579.92,202683.97,150131.64,194761.61,159825.26,204098.38,268732.54,232221.59,189492.93,198003.03,162504.41,156291.01,133277.64,180926.8,185825.96,226221.76,208036.47,204958.44,214395.26,214815.67,270745.28,337555.96,351125.28,309692.43,396214.96,524131.31,515387.71,460473.75,489613.33,526430.6,468556.5,525101.9,407889.74,451271.21,462945.04,444525.51,351240.94,396066.09,375222.05,311730.99,242642.9,262005.21,261692.25,230292.07,137735.22,162514.59,193721.11,171329.84,180698.63,183982.04,210749.05,191411.98,196499.7,259271.24,249287.65,267793.13,332519.47,420780.22,337588.25,416050.29,358316.87,411630.05,416854.78,428522.06,406832.68,458559.73,479611.59,599047.55,578581.39,652101.3
249,167239.18,143975.47,199494.58,173749.55,196754.87,250235.15,269149.94,337178.61,417307.25,507182.94,313167.75,177589.14,130949.51,177164.4,162423.35,210871.15,284356.91,200242.88,212094.21,201430.67,165548.29,151597.49,144543.71,180685.63,191845.18,237092.7,204820.22,211842.08,221908.44,222248.76,284213.14,338272.92,346143.24,321231.39,407619.2,500091.71,511121.82,434054.69,511597.56,528032.7,461391.2,532823.87,396933.3,454199.5,472730.64,456286.65,349921.81,397115.78,386077.67,316589.45,249339.84,257783.98,263452.02,240719.64,141673.76,171259.83,188372.43,168237.28,176356.06,178490.14,218418.79,195384.18,214600.86,261617.59,248931.29,272460.71,332887.4,371621.78,351084.13,417911.45,350704.92,413038.77,412595.24,434505.71,405698.12,463410.68,500030.28,609568.47,586713.72,644468.1
250,160329.76,153192.16,191178.32,180553.63,209381.4,259726.61,274492.49,346790.31,447489.05,375371.91,292603.14,181869.35,131139.25,182789.79,168304.22,232030.09,293879.72,184413.94,213677.72,199285.68,170926.02,146092.94,148307.22,173763.83,191964.57,246302.39,205461.01,210977.6,211299.62,227274.44,285998.99,331305.07,359450.47,330585.5,425812.73,536038.38,508120.01,426932.03,529257.85,532228.71,478369.41,558900.38,426152.69,453487.09,477829.14,461864.07,369167.23,386347.18,393636.38,320411.01,250515.54,247179.79,277966.32,224892.4,147644.04,175419.48,188354.53,170559.09,167438.74,178585.19,229158.95,201993.57,224912.33,259302.65,252799.46,290605.13,345304.21,326624.23,344672.88,411017.51,361828.58,413766.32,424624.25,435204.07,404868.94,475002.75,525951.71,603214.36,651762.86,690928.92
251,147573.16,160106.96,192331.04,188285.15,222319.49,265679.97,282584.09,356874.73,451270.65,392436.05,275220.75,149747.33,128303.82,187689.38,170751.08,233390.33,290486.59,183218.44,208824.87,196046.98,165463.29,138188.96,150523.02,177505.85,197616.59,251950.45,213101.7,209297.14,211654.71,235327.15,287279.75,343863.69,376266.9,337319.31,447551.52,543331.18,517930.43,428962.48,541356.92,551306.19,491887.04,566070.84,446506.62,465005.47,471389.63,461560.56,372468.73,399023.39,399360.37,304980.56,269103.08,265550.37,285060.46,210258.25,139313.52,174011.0,196162.19,171094.49,171323.01,187115.48,226977.5,205042.42,228622.79,259638.96,251683.68,306644.15,351866.32,322939.08,353357.69,422932.48,379075.86,418293.73,439168.05,439727.91,401388.81,491762.03,532919.67,619769.45,679172.97,710999.01
252,154905.06,160617.09,195601.23,195131.73,232032.25,270148.47,281207.7,358526.41,484219.85,398287.17,284242.2,148390.38,134187.07,198810.06,171278.36,246451.87,299727.66,188872.17,206058.85,195471.36,166514.29,141770.99,160202.06,183783.71,203973.35,262169.37,214678.83,207146.28,214739.54,241000.37,309391.66,355922.34,378775.42,346463.05,455657.5,528455.85,506455.65,437424.59,562240.46,541137.0,516648.7,544324.66,463375.49,478777.62,482953.82,469041.92,386596.49,397656.21,382237.19,302362.9,279452.68,276602.58,287136.83,213462.13,151289.44,190374.07,194833.11,165168.16,178298.54,193044.24,226564.5,194927.4,237096.93,263106.2,262877.41,308101.25,374152.05,335658.11,364630.35,412224.93,375295.8,447499.89,438291.62,445816.17,409859.62,490798.42,548219.1,618828.19,710582.98,707296.47
253,155421.52,165692.5,205574.78,197686.95,235723.3,272374.8,288574.83,356265.11,488856.9,425373.1,308000.74,148986.47,119779.69,214914.76,167489.99,262029.48,310325.98,186169.42,205821.4,195731.76,157704.28,138956.48,171203.17,184041.52,212289.8,264405.3,224545.02,198652.43,208323.93,247775.64,323395.78,351905.53,376554.64,356415.44,473208.29,534193.23,486951.57,441185.32,555839.6,522360.99,539912.65,555406.96,471459.92,486560.45,488362.14,467731.1,401704.19,381445.07,382026.26,293405.13,291744.95,283072.11,278285.12,208882.44,168353.89,199030.17,190920.72,164266.91,177118.7,202229.72,220318.39,191903.37,242841.87,250372.6,278781.26,326343.19,399014.07,347523.91,377358.48,402526.02,419512.92,445514.68,446543.47,446179.74,426200.52,520470.11,572820.88,659140.12,710809.69,690467.06
254,153078.93,173472.61,210550.06,195603.8,231274.46,255727.66,294949.39,377413.86,499582.72,443573.51,315996.22,151340.87,120875.73,205297.76,158257.78,269058.29,311751.14,175683.46,207071.19,196148.8,160259.89,133041.67,178770.61,190703.43,213658.99,258034.25,217006.5,203160.57,212142.71,251885.81,320535.45,355241.74,380849.99,366303.65,471854.59,573350.52,495524.58,452530.4,572120.21,517465.71,558926.97,558001.1,471652.05,497333.38,490704.81,450392.13,412975.17,376203.97,375421.14,300003.6,300699.08,291184.56,275238.39,219141.78,177431.56,201324.69,191520.98,165406.54,181967.0,185203.94,230142.73,187346.02,252919.75,252180.45,278152.3,347207.44,417165.02,359449.6,377458.73,414118.39,432969.48,441709.85,456837.71,440532.17,437793.34,520129.87,569949.61,694852.78,732288.94,718376.58
255,155350.54,185590.43,204856.66,192823.19,230583.68,250428.52,304138.54,403233.44,498793.97,473885.92,288067.01,117018.42,135153.2,210136.01,171518.16,270901.38,294985.33,170334.57,182436.61,199642.03,156883.71,129140.97,186233.86,188906.79,220551.75,276192.36,210565.39,220472.82,213729.1,261104.13,327403.22,356674.99,364566.43,383254.47,490488.3,582556.28,509302.29,457269.94,583890.69,526349.89,575920.54,542293.84,495814.57,506453.22,499047.6,466040.6,421893.17,405707.51,384653.49,292463.77,312440.79,295546.89,271442.86,209286.07,180768.88,204230.59,189940.68,174097.35,187092.84,183758.56,233820.71,198282.87,264224.93,254161.0,281700.99,357419.18,414299.42,356975.33,391607.88,415639.12,443438.87,443573.74,451411.38,426502.47,452564.87,521855.22,551248.32,719215.55,764105.57,729306.84
256,161680.35,194418.1,196864.09,193861.11,239736.84,254030.39,316587.96,417766.72,508456.51,447849.21,262431.18,104502.87,175498.71,190187.14,186385.38,258027.53,283696.2,173654.19,190614.53,173751.42,155104.05,132237.19,195053.48,193771.67,230420.88,278319.34,208417.41,232907.53,214058.63,272009.74,330177.78,359024.61,368921.31,400859.75,490810.21,566780.44,531153.2,474193.99,594886.13,523772.16,583885.79,504085.88,507760.13,513332.06,508392.44,443434.91,431263.62,416778.98,398859.46,260446.19,309675.47,293950.32,265166.06,204323.14,193607.63,204148.31,190768.19,184380.47,184257.26,193709.4,230745.4,200112.91,276602.69,254223.64,290100.1,359875.83,415719.33,349880.23,408417.44,432337.26,443345.3,453437.6,455379.01,431713.53,468408.9,534838.9,602747.68,718322.34,764047.06,709299.56
257,150385.51,194224.17,191063.85,199243.7,245811.82,267982.49,322678.84,399441.12,520350.21,404903.54,256100.2,92275.91,207050.31,194130.69,194856.7,270546.43,274986.77,179417.62,195454.71,160416.68,162166.51,140512.15,199999.86,204431.97,236155.12,278074.19,217294.66,244276.17,204288.16,278594.37,327132.72,371353.81,358197.43,406443.48,521617.87,566022.15,542214.35,487828.56,591989.07,545330.6,578284.96,447357.15,509566.91,512240.71,486212.04,441661.67,427688.28,429727.34,379748.97,260442.05,305431.1,296163.88,260589.35,205957.71,199911.97,206687.65,193190.26,186324.46,189413.45,207697.57,233425.03,190286.0,282147.11,250234.21,298078.03,371843.07,435111.87,371556.89,422976.85,446736.04,445580.84,448114.34,460014.19,437194.48,483989.35,542374.82,635604.82,719860.78,760070.04,732434.42
258,151541.87,197236.65,186349.57,210200.31,254426.11,281144.33,331849.53,404507.48,568873.42,398500.28,266638.86,98617.22,225264.63,186383.76,206465.48,288132.89,293210.21,216792.53,201707.41,167327.91,172115.22,147344.62,205639.19,211296.79,232851.35,271691.66,232536.47,240213.08,217764.47,260678.55,335536.75,384521.78,365733.89,425229.9,562141.86,599211.52,555492.54,503482.21,617689.61,534073.04,578829.26,460200.79,504046.79,533218.02,487419.19,442449.31,436902.76,430638.37,364494.7,262499.13,304714.28,295368.2,264444.04,183298.1,201472.1,212899.83,196372.29,186911.7,192809.21,218713.94,229427.55,191448.75,284843.38,248664.29,305471.1,365844.24,449390.17,371124.37,435512.49,448198.5,449756.42,457374.34,460991.95,435627.46,501852.02,524235.57,672752.98,752716.19,795140.03,739354.18
259,151313.06,206288.08,188971.26,219149.64,259663.29,294185.83,351520.55,419713.44,603432.9,395644.24,260704.16,149933.65,215502.53,180538.95,221833.11,295476.36,298075.14,219745.46,200266.62,172458.7,172952.9,148084.92,197020.01,209774.63,235201.49,267989.0,229625.84,234947.15,227527.89,278686.33,352821.05,388599.47,369713.39,436091.74,561176.92,598226.03,527343.49,524560.5,616426.48,542721.78,601724.48,474793.59,520008.81,527398.72,498438.33,417664.7,445683.72,423021.53,364160.27,271738.16,300788.16,307242.5,260818.41,177100.4,188075.31,212407.52,192995.21,201307.23,203176.7,227076.79,231971.25,193666.91,278694.92,272237.51,300543.39,374884.58,479078.01,365459.66,456633.57,413718.16,462494.57,462377.47,469807.73,449743.86,505127.91,541057.51,675791.98,700961.37,765833.15,746993.83
260,156676.92,213324.73,191862.61,218813.57,267486.18,300610.62,373508.82,451324.69,629724.47,397704.99,224052.0,166110.4,215156.22,177616.33,227927.38,300467.91,257803.43,211442.32,223114.78,181360.7,175144.87,151221.7,202748.42,207908.71,252780.53,230086.93,225366.94,234063.48,232482.68,290855.11,364532.97,385006.65,355280.56,448720.73,588874.91,580500.93,508372.89,540676.32,594337.93,528679.58,599172.3,472683.87,535738.11,538461.55,517049.2,404921.8,453747.95,438549.43,367146.64,289602.34,308960.76,304221.06,266722.88,160077.06,187168.0,218288.47,191431.91,202814.24,207010.15,234214.24,213446.54,217768.1,288621.61,276764.3,295587.34,366389.0,465274.67,373201.86,459429.35,396487.43,461796.49,464825.09,476865.8,454116.47,524598.39,552707.16,684545.04,667336.11,761953.64,739620.47
261,160432.06,219705.64,190779.16,217760.82,278142.75,295829.25,369880.1,462665.15,565534.55,345381.01,196279.69,144854.41,195683.55,180462.65,235445.44,317889.89,222267.79,236613.03,226925.65,184713.57,169840.19,163944.33,202431.76,214596.45,264881.17,226493.48,232902.27,242237.48,240505.15,305306.54,365287.48,379513.69,368451.7,461580.23,561819.49,575646.11,479172.08,564915.86,596094.35,520543.94,607922.47,459917.06,539123.29,549767.06,530652.41,403333.46,454887.17,451156.47,372783.13,297498.09,303899.13,306192.05,278725.41,164578.61,197169.33,212212.27,187933.0,197893.71,200782.89,242696.07,217832.27,237786.6,291191.54,276329.04,300703.29,366760.15,410885.58,388083.38,461448.56,388028.09,463329.26,460032.84,483482.42,452806.41,530085.14,576167.19,696505.1,676646.57,752957.07,701751.63
262,170657.29,210514.5,198217.33,231695.64,288650.67,301668.36,380392.12,496085.9,418526.89,322668.55,200973.23,145027.4,201859.93,186955.03,259021.89,328489.38,204661.53,238336.05,224459.29,190669.23,163628.77,168156.21,194632.4,214684.82,275124.24,227165.2,231919.46,230630.72,245922.05,307208.9,357743.93,394072.07,379115.08,482125.46,602151.17,572215.31,471274.05,584379.64,600778.66,539645.3,637611.26,493695.81,538187.32,555620.98,537063.29,425444.99,442490.64,459909.44,377197.82,298806.02,291316.41,322982.85,260332.83,171437.59,201889.96,212141.68,190481.89,187842.32,200840.51,254587.73,225156.87,249172.07,288573.72,280582.75,320690.77,380404.99,361101.52,380960.59,453801.24,400297.15,464097.92,473400.69,484217.99,451837.36,543281.43,605964.38,689184.13,751590.66,807155.07,697025.62
263,178316.47,211749.97,206672.44,245973.02,295225.65,310527.83,391421.83,500239.17,437508.01,303467.45,165447.4,141855.82,207233.95,189632.44,260496.38,324652.47,203295.75,232881.07,220762.06,184533.85,154732.64,170612.67,198776.71,220959.46,281388.03,235575.02,230040.04,230990.96,254613.65,308568.68,371284.38,412476.26,386772.34,506682.1,610294.34,583211.98,473479.68,597702.23,622259.35,554841.4,645730.75,517200.66,551764.41,548059.56,536635.88,429181.55,456943.92,466517.81,358952.7,320875.4,312876.11,331150.07,243326.2,161695.64,200203.04,220883.01,191035.72,192151.53,210382.39,252124.44,228512.13,253244.01,288906.48,279305.03,338353.01,387599.39,356991.14,390522.34,466919.71,419339.17,469128.22,489570.81,489209.51,447910.28,562385.59,613923.94,708035.74,783127.91,830520.76,674579.68
264,178840.52,215314.54,214153.53,256678.47,300148.02,308981.67,393200.83,536720.22,443985.55,313377.2,163910.81,148320.41,219472.99,190176.04,275026.52,334932.12,209526.64,229751.9,220061.45,185660.67,158694.25,181522.21,205756.9,228018.48,292752.75,237279.83,227642.43,234328.62,260729.22,332301.25,384283.31,415193.98,397187.96,515801.1,593536.29,570239.33,482781.98,620720.39,610727.8,582715.37,620863.82,536662.35,568008.55,561424.55,545254.68,445386.85,455312.52,446436.71,355784.58,333113.7,325805.47,333484.16,246958.57,175512.64,218952.99,219334.2,184374.31,199923.66,216995.36,251623.71,217196.99,262589.36,292720.56,291684.04,339923.6,412110.29,371011.38,402941.13,455062.01,415119.03,501830.66,488548.94,495938.87,457316.19,561218.74,631476.02,706896.31,819270.62,826114.12,674984.45
265,184446.6,226256.36,216924.61,260722.08,302578.99,317041.8,390688.68,541819.13,474131.33,339531.65,164531.53,132361.59,237211.15,185928.94,292361.69,346726.88,206487.97,229442.24,220302.15,175795.22,155496.96,193926.07,205997.41,237266.44,295202.95,248144.72,218275.74,227300.15,268036.5,347324.96,379926.14,412727.92,408528.82,535609.46,599928.97,548228.26,486895.14,613616.71,589484.54,608897.74,633440.27,545949.07,577145.73,567632.71,543653.05,462718.45,436687.74,446108.61,345158.98,347663.6,333335.1,323128.84,241587.83,195224.65,228836.11,214878.46,183322.74,198551.8,227266.85,244645.99,213783.79,268911.24,278512.51,309286.92,360010.55,439456.53,384087.23,416967.07,444318.72,463984.6,499555.1,497701.29,496299.96,475501.69,595078.92,659740.09,752876.87,819460.42,806377.51,661291.27
266,193061.64,231696.36,214606.41,255763.42,284046.28,324010.79,413846.68,553665.61,494371.23,348308.47,167093.6,133534.54,226560.91,175641.16,300157.36,348272.4,194819.09,230790.39,220719.23,178598.65,148832.61,202438.22,213404.45,238749.63,288044.88,239777.07,223194.74,231437.89,272460.45,344236.56,383507.31,417403.65,419794.41,534020.67,643850.4,557826.57,499377.54,631551.09,583906.29,630285.66,636335.77,546096.61,589827.73,570277.33,523424.61,475628.72,430622.76,438315.29,352831.82,358232.76,342797.06,319514.95,253376.09,205671.33,231404.43,215501.68,184548.68,203936.38,208086.51,255511.48,208663.67,280029.65,280480.07,308548.09,382988.06,459409.95,397228.04,417039.73,457076.27,478827.56,495239.71,509129.05,489975.28,488388.71,594625.13,656362.82,793600.69,844149.21,838887.01,601974.75
267,206501.36,225397.25,211523.58,254960.98,278119.2,334070.71,442124.24,552751.13,528107.21,317490.42,129169.96,149265.08,231862.32,190313.27,302167.75,329498.51,188848.23,203294.71,224597.1,174792.64,144423.07,210830.24,211346.68,246403.67,308265.71,232623.24,242177.73,233140.09,282409.05,351595.25,385034.05,399526.75,439150.97,555050.44,654136.7,573282.57,504570.24,644506.1,593875.84,649393.27,618362.51,573994.26,600547.59,579893.83,541530.02,485827.62,464323.25,449010.82,343879.14,372119.24,347843.07,315033.07,241910.53,209462.93,234674.71,213671.93,194197.47,209630.83,206412.14,259552.54,220798.36,292505.25,282639.49,312442.99,394214.29,456218.84,394455.79,432633.1,458717.35,490366.11,497279.9,503037.39,474329.16,504820.33,596532.65,634757.87,821359.48,880751.43,851567.76,605403.48
268,216278.3,216569.92,212629.55,265041.74,282076.85,347710.47,458025.86,563417.79,499049.23,289203.3,115321.84,193774.42,209817.5,206764.9,287764.9,316843.97,192487.4,212361.15,195425.14,172766.11,147837.55,220755.28,216740.69,257381.02,310593.53,230212.8,255801.2,233471.32,294181.76,354558.17,387549.94,404267.1,459254.51,555358.1,636373.27,597823.78,523206.5,656604.97,590913.39,658320.1,574736.84,587746.88,608608.95,590673.38,515188.75,496546.1,476926.99,465509.25,306155.3,368728.85,345876.47,307673.44,236102.43,224259.08,234511.63,214550.78,205619.91,206405.72,217536.34,256097.81,222791.9,306166.48,282666.2,321716.53,396886.88,457746.78,386578.39,451164.05,477107.44,490223.92,508287.63,507413.73,480080.94,522446.76,611308.03,693981.87,820275.54,880612.63,828126.93,647785.5
269,216019.48,210155.51,218500.02,271718.56,297525.27,354366.02,437903.55,576555.9,451153.55,282191.4,101796.77,228567.5,214130.52,216119.57,301679.2,307072.09,198834.24,217708.1,180379.45,180586.74,157038.99,226295.47,228614.65,263738.67,310274.3,239979.04,268252.28,222787.98,301280.81,351271.94,400837.65,392485.02,465584.48,590157.3,635471.46,610219.86,538212.27,653370.23,615178.88,651952.02,510001.75,589763.41,607221.16,564828.98,513051.35,492359.81,491676.55,443128.07,306063.56,363578.92,348392.58,302287.94,237917.62,231484.13,237359.47,217222.52,207742.3,212131.83,233190.99,259029.96,211809.73,312263.32,278188.28,330521.95,410047.02,479062.73,410488.26,467208.04,492958.89,492656.98,502271.79,512533.52,486132.37,539777.77,619855.94,731738.13,821968.29,875957.94,855053.15,633038.31
270,219326.37,204936.56,230481.56,281201.09,312094.36,364402.97,443425.28,630276.33,443975.1,293766.38,108753.46,248634.1,205550.3,228951.77,321241.39,327372.63,240205.25,224627.13,188097.16,191618.95,164626.23,232618.32,236242.71,260003.43,303108.17,256771.75,263757.65,237454.83,281885.76,360279.24,415030.03,400710.59,487035.26,635945.2,672679.7,625109.82,555444.52,681696.68,602426.36,652511.9,524579.69,583300.83,631990.28,566153.64,513888.74,502895.92,492653.46,425250.12,308393.64,362628.56,347369.23,306682.09,211677.05,233215.4,244423.37,220748.09,208352.02,215885.69,245506.58,254553.42,213060.15,315207.72,276400.57,338677.95,403395.88,494746.72,409972.48,481015.57,494535.46,497234.75,512600.74,513578.29,484347.12,559652.45,599063.08,774430.37,859417.27,916300.53,863048.96,616929.02
271,229346.72,207784.92,240260.86,286950.42,326528.04,385968.36,460060.97,668523.43,440749.05,287192.94,165289.13,237823.69,199069.08,245949.29,329382.56,332757.58,243436.46,222978.95,193812.09,192507.66,165406.76,222814.57,234494.13,262581.07,298932.53,253520.74,257943.11,248071.89,301335.38,378820.82,419410.72,405038.74,499408.09,634797.3,671523.1,593383.41,578659.77,680265.52,612127.04,678265.81,541149.61,601695.89,625000.21,578873.6,485029.37,512931.72,483875.69,424779.13,319158.51,357860.41,361243.15,302402.37,204449.81,217638.43,243790.44,216901.43,224350.65,227443.26,254841.82,257334.08,215484.78,308365.5,302556.53,333174.56,413326.75,527393.25,403677.49,504303.78,456456.21,511277.96,518158.36,523354.38,499997.97,563260.1,618219.67,777858.08,800266.58,882459.42,871884.34,605038.54
272,237125.76,210929.4,239860.46,295556.12,333616.76,410076.09,494676.65,697609.08,443000.18,246786.15,183082.57,237404.5,195810.72,252664.33,334901.29,287760.38,234199.71,248369.45,203762.72,194903.41,168863.31,229235.39,232361.85,282157.06,256615.19,248781.98,256939.98,253445.62,314470.57,391378.87,415512.96,389196.62,513802.83,666069.87,651577.45,571986.81,596399.67,655853.58,596236.45,675335.63,538683.07,619819.52,638014.65,600407.62,470156.4,522141.48,501569.87,428181.21,340048.21,367484.2,357604.33,309170.68,184732.4,216514.75,250470.76,215093.83,225985.27,231685.65,262800.42,236746.21,242252.44,319308.51,307544.27,327640.52,403924.4,512163.56,412190.69,507353.46,437410.1,510467.83,520852.0,531171.85,504815.92,584924.39,631465.02,787862.01,761816.99,877918.37,863197.55,537723.14
273,244174.76,209704.39,238674.7,307291.46,328269.7,406059.25,507073.69,626463.45,384678.57,216164.77,159623.44,215884.68,198911.78,260956.47,354272.45,248056.08,262034.9,252567.22,207478.05,188958.29,183020.31,228821.71,239787.92,295615.91,252562.97,257061.7,265878.71,262162.78,330072.73,392172.56,409564.82,403592.49,528459.73,635414.15,646078.39,539082.97,623098.93,657754.55,587008.1,685143.77,524073.22,623661.31,651314.81,616124.74,468235.46,523382.37,515921.68,434672.88,349230.95,361368.75,359833.63,323004.32,189853.43,228006.41,243433.2,211112.49,220459.24,224669.72,272265.81,241568.96,264474.53,322112.33,307018.29,333270.07,404297.18,452262.21,428587.62,509545.46,428041.55,512123.59,515433.69,538497.02,503316.95,590996.49,658201.01,801555.82,772381.08,867482.37,818924.29,555578.06
274,233919.36,217845.13,253913.96,318861.23,334707.03,417565.42,543668.11,463588.08,359340.67,221297.58,159778.24,222660.7,206030.49,287043.02,366038.91,228365.13,263903.01,249779.06,214115.49,182006.15,187675.32,219952.2,239840.04,307000.01,253266.85,255939.95,253107.88,268039.18,332107.77,384057.82,425255.0,415240.58,551913.13,680968.79,642177.95,530146.31,644529.33,662886.04,608492.49,718547.69,562497.31,622504.61,658155.52,623490.2,493823.93,509051.36,525865.01,439739.11,350680.12,346314.15,379474.42,301619.42,197691.23,233389.98,243285.04,213924.38,209219.72,224686.52,285554.18,249649.57,277092.73,319177.98,311701.5,355379.15,419300.89,397433.97,420684.43,501064.06,441537.81,512934.76,530361.12,539271.95,502197.19,605662.96,692173.21,793061.33,857857.91,929847.83,813328.4,584387.79
275,235249.67,227102.17,269526.77,326085.66,344494.38,429638.97,548187.63,484571.06,337915.94,182150.11,156249.23,228550.81,208944.61,288636.48,361719.39,226796.05,257824.12,245622.07,207176.91,172070.3,190370.64,224579.13,246802.09,313942.86,262596.41,253829.13,253470.39,277483.9,333556.22,398577.32,445094.41,423595.51,579955.32,690120.97,654468.05,532575.31,659185.64,686548.98,625571.96,727643.76,589212.85,638132.91,649106.64,622917.1,498083.59,525606.8,533355.34,418392.47,376488.86,371840.78,388981.32,281845.39,186390.25,231367.13,253239.88,214495.73,213974.25,235311.56,282742.18,253328.57,281577.32,319507.18,310240.11,374909.35,427194.0,392875.34,431204.64,515510.15,462503.12,518455.67,548426.39,544786.33,497790.14,626914.13,701200.22,814682.44,893788.01,956692.28,787058.62,593687.35
276,239164.85,235286.06,281222.68,331482.28,342736.18,431556.87,588129.6,491702.89,348903.0,180421.93,163330.82,242008.15,209505.85,304691.69,373124.57,233698.23,254318.87,244797.27,208389.0,176429.77,202492.83,232405.45,254636.53,326572.71,264449.43,251145.24,257098.05,284119.22,359186.43,412514.13,448005.77,434969.04,590322.98,671113.76,639859.05,542983.14,684531.59,673787.92,656939.99,699568.54,611316.85,656839.88,664835.48,632839.65,516807.02,523657.5,510332.25,414616.36,390755.12,387101.86,391631.65,285972.87,202236.57,252951.79,251394.58,206965.31,222581.06,242656.86,282128.86,240744.21,291921.63,323684.06,323944.08,376607.22,454168.39,408266.66,444876.47,502380.11,457810.46,554553.7,547230.63,552233.21,508197.87,625566.3,721178.4,813298.1,934968.17,951542.2,787445.65,589724.1
277,251272.37,238294.83,285619.31,334127.2,351632.67,428765.31,593683.25,525043.93,377972.55,181068.4,145723.92,261526.27,204790.45,323851.95,386216.08,230262.36,253934.81,245019.68,197266.19,172831.42,216278.9,232619.35,264913.65,329257.91,276509.4,240774.47,249353.47,292052.45,375402.21,407820.02,445323.86,447354.95,612921.81,678282.6,615110.24,547554.39,676659.62,650313.78,686398.5,713682.19,621829.41,667327.27,672088.28,630900.39,536834.36,502167.13,509889.42,402152.32,407729.25,395945.23,379383.02,279676.89,224867.41,264289.59,246219.11,205732.6,221008.11,254091.15,274254.92,236919.28,298903.79,307934.55,343447.1,398817.27,484265.04,422617.55,460321.39,490481.34,511658.43,551999.15,557430.27,552588.98,528360.32,663258.79,753387.29,866121.53,935118.18,928736.45,771387.63,570717.33
