,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989
188,101594.68,107829.92,96116.57,94588.2,107162.1,97683.51,89329.1,111265.9,103088.78,111846.45,130034.05,142784.96,168328.1,194805.36,256598.09,171642.94,108543.27,88627.14,105024.05,90607.26,107110.12,130239.3,113345.44,97352.2,100450.19,87300.78,85948.36,79658.49,100154.72,105124.18,126114.05,120633.86,119454.95,118160.0,114021.85,131620.73,152024.47,157013.63,147117.43,181133.63,229844.51,223788.22,194609.69,192227.35,199401.65,176467.73,192825.58,158526.05,174421.42,175949.06,165725.49,134869.91,146356.21,141570.97,124605.69,108021.28,118352.95,122230.5,114773.58,85737.89,97804.46,110854.12,103865.92,108945.85,112504.53,125527.31,122089.87,127684.16,155093.22,154125.43,162999.72,186503.0,219730.34,186144.03,215112.97,187120.13,201901.48,198767.54,195655.89,180309.92,192436.75,195669.42,228205.75,213861.57,234262.54,225437.46,153787.55,123468.28,129020.25,126584.32
189,106366.22,111152.0,93732.41,98275.26,111985.58,98780.94,91068.73,113985.5,103074.3,111844.15,134271.81,141383.03,167355.28,199252.6,234026.85,153556.88,99350.49,81684.38,98714.5,91922.3,109979.51,136366.74,102205.27,105764.26,102004.61,88718.21,84571.8,84275.24,100377.09,107902.5,131085.28,119482.37,122784.88,121595.33,117285.59,137072.54,152641.44,155529.9,151865.09,185843.39,220933.09,222530.72,185475.87,199937.09,200334.81,174639.5,195625.15,155500.79,175765.03,179427.57,169708.73,134944.3,147136.64,145194.53,126549.99,110576.2,117507.54,123306.67,118808.52,87652.13,101535.16,109398.25,103234.69,107873.53,111023.78,129195.63,124506.06,135578.04,156782.37,154774.32,165609.32,187242.84,201010.08,192097.83,216454.13,184910.96,203021.33,197813.44,198219.12,180543.55,194527.5,202671.33,231990.96,216762.43,232525.64,216476.03,158109.74,122949.63,131536.9,127322.14
190,109877.85,113953.85,89726.78,100992.55,110682.01,96474.43,95136.53,110997.22,106166.84,117240.62,138452.43,143881.35,171542.01,211676.72,181815.54,145907.69,101352.98,82123.15,101198.49,94464.08,118240.4,140234.75,96856.87,106695.9,101564.14,90970.92,82892.39,86040.65,97957.5,108255.63,135342.9,120045.2,122676.8,117430.58,119584.54,138061.07,150429.82,160765.91,155778.27,193171.96,235084.75,221759.52,183279.74,206213.14,202108.94,180361.02,204109.84,165078.61,175950.28,181442.17,171830.32,141056.75,144520.16,147870.71,128196.22,111454.51,114636.89,128582.79,113941.06,90275.94,103596.12,109907.08,104628.06,105081.01,111703.51,134099.24,127903.29,140376.15,156614.6,157114.01,173663.88,192772.45,183897.05,190239.26,214379.6,189735.03,203890.6,202676.4,198985.5,180888.39,198777.05,211407.9,230552.94,236625.8,246868.93,215828.61,164781.33,129192.72,133330.98,132298.79
191,110964.6,111693.23,88891.5,100696.84,109439.77,91870.45,98280.59,111837.52,109633.98,122766.44,141213.0,147482.41,175913.86,213535.78,188950.17,139492.18,89448.89,81411.13,103415.57,95724.62,119085.29,139291.48,96766.79,105330.28,100729.86,89344.26,80337.39,87217.71,99753.39,110886.92,138066.06,123706.59,122200.74,117865.63,123101.04,138852.31,155404.19,167291.29,158685.73,201877.19,238221.89,225845.15,184367.47,210639.89,208692.61,185002.64,206747.51,171879.34,180033.39,179846.62,172179.99,142485.45,148664.79,150029.04,124233.42,117588.58,120949.75,131421.0,109472.49,87876.02,103623.7,113296.41,105360.44,107133.33,115620.39,133998.61,129918.32,142558.03,157523.54,157438.62,180850.11,195969.93,183111.17,194328.36,219636.5,196854.85,206137.36,208436.5,201071.41,180360.08,204679.79,214159.65,236206.87,245281.82,253380.86,210711.92,167304.4,128909.23,136913.46,135549.95
192,110682.09,110884.35,93389.56,101346.58,109736.24,95470.79,99197.32,113944.32,113155.27,127487.63,143929.69,147847.59,177647.81,228061.15,192436.57,143929.49,89608.92,84289.92,108386.58,96603.01,124802.09,143646.21,99509.04,105067.98,101226.71,90364.79,82264.55,91565.19,102931.94,114245.28,143338.24,125175.67,122000.6,119912.36,126174.23,148252.62,160853.81,169270.47,163200.85,206226.91,233855.73,222824.04,188584.31,218962.83,206716.48,193999.37,201287.0,178340.1,185622.38,184669.4,175617.48,147680.36,149346.17,146127.16,124483.06,121674.8,125407.37,133101.39,111458.16,92901.25,110517.03,113698.21,104010.83,110715.71,118946.4,135037.04,127176.4,147125.35,160234.17,163303.44,182766.36,206194.86,189477.2,200177.59,216916.89,196792.48,218242.61,209493.35,204482.85,184455.44,205704.81,220452.65,237413.87,256220.92,253908.87,212208.12,167641.7,129388.71,142468.7,134902.33
193,110566.13,107558.75,96358.25,102687.2,104542.44,96095.85,101624.3,118384.66,114566.85,129339.09,145194.06,151193.66,177096.45,230285.95,203644.08,153604.98,90224.52,79101.14,114908.22,95532.17,131032.71,147967.4,98886.06,105332.84,101665.1,87519.81,81575.15,96136.38,103358.77,118002.3,144605.83,129860.82,118485.29,117503.21,129218.85,153984.73,159712.94,168804.01,167382.45,213380.85,236409.63,215750.09,190316.95,217227.58,201040.22,201756.96,205179.1,181326.87,188550.83,186814.08,175682.28,152621.55,145131.82,146585.99,122397.42,125945.75,127987.14,130681.12,110419.39,99488.24,114260.65,112779.52,104233.16,110870.96,123237.92,133378.46,126844.18,150161.1,155886.21,170589.75,190883.91,216761.63,194847.26,205912.17,213775.81,214173.38,218132.04,213023.68,205163.81,190482.34,215832.32,228858.84,250514.03,256805.91,249437.58,209282.05,164090.53,124296.81,144277.05,137215.87
194,111289.06,110911.62,96240.12,105858.86,110553.43,95581.66,105153.1,120788.53,114098.28,127926.12,138782.47,154132.22,185962.88,234963.76,211296.84,157109.12,91523.13,79889.98,111587.64,92403.41,134037.58,148850.88,95438.47,106138.54,102164.66,88788.51,79742.71,99390.88,106341.49,118885.04,142131.56,126787.21,120796.01,119413.9,131191.8,153208.55,161301.21,170748.5,171535.2,213191.3,251900.73,219386.67,194803.56,223106.18,199867.72,208178.02,206420.39,181817.1,192442.07,187992.26,170860.09,156429.35,144112.29,145177.25,124898.82,129191.75,131096.94,130194.01,114479.61,103266.1,115661.35,113546.83,105228.9,113329.84,117387.53,138016.46,125885.26,154930.94,157445.57,171159.07,200035.11,224647.37,200254.84,206661.5,218996.13,219929.79,217363.57,217279.38,203786.72,194934.36,216292.54,228527.06,262193.33,263779.83,258361.54,194786.88,170914.12,126075.12,143296.0,137651.62
195,111429.65,110829.16,96787.01,109323.77,111018.08,96901.03,110431.01,118857.48,113354.51,128016.97,136982.2,158216.37,196715.57,235003.8,223809.35,146524.99,78651.64,85784.15,113804.49,97771.96,135077.4,142891.91,93854.02,97595.65,103774.19,87909.62,78651.87,102609.13,105954.36,122061.17,150315.98,124197.3,128841.09,120386.53,135227.46,156193.9,162180.92,165072.23,178429.58,220775.83,255812.84,225014.14,196893.13,227477.14,203192.04,213967.91,201943.01,189900.63,195806.39,191066.7,176101.06,159546.3,153218.66,148407.23,123233.26,133299.75,133014.23,129455.74,111644.62,105028.25,117284.65,113498.38,109085.54,115902.38,117537.68,140279.01,131105.42,160196.38,159096.84,173420.93,204821.87,224148.73,199953.93,212974.58,220277.8,224556.56,218683.31,215891.36,199525.72,200437.71,217433.27,223155.36,270338.22,273863.49,262192.87,196199.95,167081.45,131297.67,144993.92,135943.0
196,114130.49,109328.93,99917.32,115576.22,107321.79,99823.38,114391.9,115987.32,114155.5,132079.08,138808.21,163635.52,202934.3,239256.24,213720.76,136840.92,74198.06,101771.66,106507.43,103761.02,130548.55,138986.22,95429.97,100901.44,94714.11,87604.25,80153.89,106354.91,108220.15,126475.46,151538.99,123518.96,134705.31,120822.65,139947.65,157595.03,163401.67,167044.34,185579.39,221240.35,250042.63,233730.97,203413.66,231598.75,202784.42,216909.43,190428.64,194119.16,198454.45,194461.29,169659.12,162809.4,156963.27,153107.03,114324.8,132987.21,133021.04,127895.52,110493.33,110172.99,117817.06,114356.09,113560.04,115439.55,122071.37,139918.86,132697.25,165899.94,160016.26,177644.08,206466.41,225401.24,197834.19,220333.35,227523.37,225184.79,222949.72,217884.56,201947.53,206285.12,222229.14,240182.19,270603.52,274388.67,256761.73,207513.78,164267.57,136790.78,142988.56,137923.65
197,115912.16,111947.28,101148.34,118825.39,107152.81,95744.09,114698.11,114008.88,116717.29,134896.8,144855.37,166465.02,195901.67,244409.46,196830.27,134729.6,69851.22,114379.34,108377.58,107328.63,135637.1,136047.05,97894.37,103008.14,90203.63,90519.81,83582.25,108607.31,112807.98,129173.94,151731.37,127772.79,140094.35,116984.5,142926.16,156751.24,168329.72,163430.31,188081.7,233567.63,250092.69,238335.2,208741.33,231047.68,210243.26,215570.4,173104.09,195124.09,198538.54,187884.5,169584.42,162229.76,161258.57,148027.01,114906.84,132224.53,134252.53,126903.97,111615.04,112990.36,119323.05,115806.83,114886.55,118025.77,128167.89,141799.85,129674.48,168891.53,159309.95,181668.67,212006.27,233860.07,207170.96,226775.64,233859.47,226710.67,221616.72,220117.65,204463.99,212032.46,225273.46,251260.31,271624.4,273750.66,264269.82,204317.05,157743.91,142928.23,146642.9,140759.38
198,115812.35,110938.4,102822.77,122644.39,108149.24,96620.76,116312.2,112471.55,121540.78,138747.92,150590.85,170549.82,198303.29,264334.58,194619.51,139247.43,72698.55,121818.64,105757.56,112090.62,142652.58,143269.15,111911.45,105624.32,93061.65,94492.22,86479.86,111130.34,115882.44,128113.7,149254.45,134873.61,138559.38,122996.81,135981.33,160347.25,173578.19,166587.79,195691.42,249675.79,263307.72,243789.45,214809.56,240124.9,206994.08,216173.41,177563.02,193807.84,205728.67,188708.79,170300.59,165463.11,162030.54,144081.21,116092.33,132552.99,134518.32,128743.73,104355.61,114126.22,122194.18,117548.55,115709.04,119944.08,133137.04,141099.22,131034.8,170770.86,159584.53,185469.25,210179.01,240276.36,207712.76,232414.18,235118.31,228975.93,225644.18,221030.73,204545.19,218547.88,219998.3,263707.54,282437.22,284858.59,266912.11,200768.61,146034.8,144218.45,144955.24,143278.38
199,117463.92,109834.6,104592.91,117901.61,106416.02,96937.52,120377.09,113930.19,125554.06,141239.22,156273.16,178918.84,204805.37,278634.44,193833.3,137297.58,92957.94,118395.56,103866.39,118285.48,145784.88,145472.36,113358.82,105449.47,95278.77,95142.38,87115.99,108123.59,115597.15,129400.98,147937.35,133860.43,136489.15,127444.39,143565.43,167388.48,175450.44,168427.17,200238.63,249646.62,263279.33,233400.76,222864.22,240130.39,210240.36,223857.34,182576.07,199316.77,204291.06,192646.81,163183.28,168576.26,160301.7,144529.61,119422.54,131890.87,138870.46,128088.73,102790.64,109923.66,122577.64,116834.04,121772.28,124546.68,137114.98,143007.83,132785.47,169124.09,170037.79,184235.33,214500.03,252903.62,206182.85,241467.87,222256.62,234480.08,228093.09,224763.33,210078.79,220231.62,226049.74,265258.98,266782.82,276595.99,269765.77,198281.97,147910.63,144748.2,144196.46,144287.5
200,121868.58,107414.53,105371.5,120299.3,110002.04,99490.69,123620.97,115492.42,125791.85,144768.83,159255.27,188229.43,217925.45,289602.37,195023.37,123237.06,99634.33,118627.03,103098.94,120960.52,148025.81,130645.61,110689.4,114103.4,98871.24,96294.3,88642.88,110686.55,115178.96,137036.67,131727.35,132244.03,136379.78,129849.74,148796.63,172271.89,174469.54,163420.31,205470.02,260776.06,256762.07,226520.63,229123.53,233121.02,206074.52,223483.1,182351.32,204760.83,208296.97,198996.19,159754.07,171479.11,165363.73,145973.85,125330.54,134943.83,138435.59,130623.48,97469.87,110195.65,125327.88,116799.59,122943.52,126658.45,140640.99,136644.67,143268.43,173939.54,172763.7,182997.2,211662.51,248098.56,209991.56,243253.36,216189.55,234871.65,229593.75,227851.43,212239.21,227291.8,230437.24,268637.99,256774.72,275990.73,268105.15,181649.95,143604.81,148700.04,147761.58,145266.22
201,125602.21,104703.43,109450.14,125695.44,111199.5,101395.89,126609.55,115436.59,125746.21,149453.41,157656.72,187104.22,222867.71,264037.91,174332.81,112667.27,91747.11,111411.36,104557.02,124173.71,154984.81,117572.56,120299.43,115833.73,100442.6,94703.2,93757.98,110904.22,118190.11,142393.98,130456.84,135901.48,140332.04,133548.64,154951.07,172926.28,172785.51,168668.75,210790.48,250577.97,255253.32,215721.61,238342.99,234146.11,203840.3,226687.71,178775.52,206276.93,212384.49,203763.64,159748.06,172322.76,169578.43,148203.85,128269.62,133909.47,139610.5,135201.72,99614.59,114376.0,123620.24,116044.02,121680.14,124944.17,144711.15,139311.26,152065.99,175797.89,173462.61,185884.79,212458.28,226980.18,216646.64,244730.29,213566.64,236111.58,228431.89,230781.67,212436.03,229697.7,238653.53,273040.32,260200.04,273851.9,257260.43,186737.47,142923.23,151559.63,148558.53,143206.84
202,128742.52,100176.26,112446.16,124183.73,108540.03,105894.89,123261.35,118871.42,131796.57,154073.6,160409.48,191752.94,236738.86,204966.92,165555.4,114905.99,92200.05,114186.19,107425.51,133508.44,159357.9,111265.75,121315.9,115276.65,102968.91,92772.0,95692.23,108205.82,118555.02,146979.79,131050.47,135752.11,135397.44,136137.35,156028.05,170357.32,178577.65,172988.29,219095.11,266644.88,254305.63,213071.89,245829.23,236163.47,210518.91,236536.72,189829.63,206416.2,214713.98,206253.58,167034.66,169126.02,172668.33,150077.01,129224.75,130543.18,145574.41,129550.72,102576.61,116663.23,124148.39,117572.48,118467.96,125667.56,150162.37,143070.7,157399.7,175581.73,176045.8,194850.81,218686.67,207674.7,214528.75,242359.13,219095.19,237058.57,233999.29,231611.41,212764.34,234669.79,248922.46,271262.86,284210.09,290773.82,256393.68,194634.22,150194.05,153580.0,154363.8,147972.83
203,126120.9,99202.73,112082.14,122741.7,103279.79,109363.63,124163.11,122726.06,137991.36,157112.86,164391.78,196608.13,238783.08,212988.38,158187.45,101245.44,91354.05,116657.16,108820.1,134421.68,158228.53,111096.51,119695.13,114268.71,101059.03,89856.42,96970.23,110160.05,121404.98,149907.44,135012.55,135195.54,135840.72,140124.64,156880.54,175975.96,185803.26,176188.85,228967.35,270168.28,258959.73,214278.8,251081.06,243854.91,215921.62,239550.66,197658.55,211186.01,212711.02,206576.99,168664.45,173967.97,175142.8,145254.78,136395.76,137751.38,148757.56,124360.11,99749.3,116647.01,127952.22,118355.28,120745.33,130041.18,150016.15,145288.63,159807.51,176568.41,176382.93,202845.75,222269.3,206754.98,219088.72,248246.27,227282.54,239614.9,240603.21,233982.49,212058.48,241605.92,252103.25,277873.93,294616.52,298411.21,250167.12,197565.45,149789.74,157674.22,158128.84,150967.69
204,125149.6,104200.53,112770.51,123031.65,107307.72,110349.5,126468.46,126638.6,143274.52,160101.2,164763.25,198509.87,255000.81,216883.36,163196.07,101374.88,94557.97,122250.77,109772.65,140861.69,163153.55,114226.94,119338.7,114783.73,102173.04,91982.44,101778.77,113637.98,125046.46,155587.73,136590.26,134943.06,138163.76,143598.94,167517.05,182132.47,187969.97,181174.97,233872.64,265146.7,255415.2,219155.01,261028.95,241443.71,226458.13,233099.16,205088.41,217739.34,218403.79,210667.75,174835.48,174689.54,170433.33,145455.29,141139.84,142819.23,150618.0,126578.3,105471.04,124401.32,128356.48,116789.35,124752.37,133745.35,151141.83,142203.02,164879.33,179565.12,182891.49,204955.85,233816.99,213884.03,225621.89,245147.71,227145.92,253681.69,241764.75,237898.18,216824.66,242740.62,259471.14,279221.98,307785.61,298952.8,251868.82,197878.56,150279.05,164051.86,157286.01,153303.44
205,121316.77,107484.66,114228.67,117138.81,107967.46,113016.51,131361.94,128182.21,145318.85,161473.59,168458.29,197855.22,257452.1,229502.72,174175.81,102024.86,88662.93,129601.89,108486.43,147882.97,168039.13,113434.48,119587.29,115231.86,98871.53,91165.74,106835.09,114080.09,129122.18,156941.87,141663.19,131022.61,135282.7,147039.46,173982.35,180782.47,187416.8,185789.64,241972.02,268003.15,247198.55,221115.31,258839.47,234669.65,235530.62,237574.24,208486.95,221132.1,220883.39,210638.09,180697.93,169595.17,170889.65,142873.09,146100.42,145724.82,147806.13,125325.26,112987.14,128588.66,127260.24,116995.22,124878.87,138536.03,149252.82,141803.44,168238.83,174681.03,190982.68,213985.48,245750.25,219890.76,232025.52,241575.29,247209.77,253481.02,245785.73,238624.55,223876.49,254688.47,269338.27,294630.7,308393.6,293572.08,248268.34,193544.07,144224.55,166084.57,159938.52,154017.98
206,125077.49,107313.51,117726.19,123862.1,107338.57,116909.1,133995.92,127615.86,143680.87,154308.97,171698.5,207733.14,262647.84,238103.95,178118.47,103454.5,89508.68,125787.92,104838.84,151243.66,168995.79,109352.84,120456.08,115750.06,100268.25,89065.06,110423.9,117340.7,130063.55,154254.4,138304.11,133548.07,137445.51,149248.63,173051.31,182540.15,189544.47,190371.68,241705.01,285583.9,251330.34,226306.07,265834.27,233208.13,243024.98,238952.76,208989.66,225666.72,222203.68,204642.98,185191.77,168296.13,169134.68,145758.67,149849.51,149239.13,147196.87,129921.25,117268.19,130124.36,128079.55,118072.26,127612.05,131900.28,154400.85,140705.88,173535.0,176392.17,191591.36,224166.35,254642.85,225938.88,232834.29,247417.46,253810.34,252512.15,250644.48,236947.85,229062.88,255150.98,268864.78,308356.83,316747.62,304058.35,230802.62,201606.98,146239.13,164884.78,160374.32,156422.92
207,124933.18,107886.57,121549.45,124341.53,108783.33,122746.76,131822.95,126741.12,143739.15,152273.33,176215.05,219718.89,262654.41,252194.01,166005.03,88716.06,96105.55,128253.81,110942.49,152375.29,162136.26,107442.64,110610.72,117538.16,99213.95,87798.71,113971.47,116885.47,133504.96,163078.56,135471.09,142415.49,138513.12,153824.85,176393.67,183490.97,183199.64,198000.28,250292.38,289985.04,257756.12,228684.56,271009.02,237047.99,249773.44,233653.79,218295.91,229574.9,225796.33,210929.83,188851.12,179017.66,172870.34,143679.14,154614.34,151381.21,146301.98,126609.51,119229.44,131911.53,127972.6,122369.78,130472.95,132024.74,156893.97,146490.25,179383.73,178205.89,194084.64,229476.57,254032.5,225563.77,239885.26,248825.25,259102.0,253980.89,248980.47,231905.31,235491.96,256421.1,262429.59,317903.39,328869.76,308512.41,232403.52,196938.74,152294.81,166788.31,158281.63,158084.59
208,123178.53,111348.57,128475.22,120139.64,112039.39,127118.11,128609.55,127599.14,148274.36,154269.65,182218.63,226633.93,267373.25,240753.47,154920.16,83585.86,114064.78,119935.62,117755.18,147193.63,157623.48,109210.75,114343.27,107124.1,98814.54,89444.5,118105.27,119354.66,138295.52,164384.36,134715.3,148869.75,138954.74,159185.37,177936.12,184829.8,185357.47,205911.78,250770.33,283368.37,267740.98,236258.16,275881.4,236488.48,253162.96,220140.89,223120.17,232632.46,229771.62,202963.6,192684.59,183372.65,178343.22,132976.96,154160.2,151326.97,144471.74,125228.9,125077.04,132464.85,128894.28,127361.19,129900.98,137084.53,156457.23,148233.6,185720.7,179203.3,198760.94,231281.57,255406.5,223143.03,248108.13,256945.52,259764.9,258887.92,251223.36,234661.7,242326.94,262029.66,282484.58,318137.55,329403.42,301998.3,245863.65,193488.81,158666.16,164402.54,160539.16,157933.87
209,126101.63,112686.39,132056.6,119906.45,107384.44,127424.45,126385.29,130431.14,151406.1,160957.55,185335.93,218734.42,273099.19,221632.65,152463.99,78581.3,128213.54,122007.42,121789.51,152913.69,154215.54,112011.3,116701.43,101915.61,102087.26,93251.69,120576.63,124382.31,141215.56,164577.22,139317.46,154797.6,134412.97,162546.53,176929.16,190386.82,181306.53,208658.29,264755.49,283374.62,272985.33,242431.7,275120.38,245198.71,251506.53,199849.73,224219.14,232648.19,221801.75,202764.21,191887.5,188379.82,172247.96,133572.94,153175.16,152680.03,143289.25,126453.05,128249.36,134118.4,130488.75,128809.64,132775.82,143901.83,158523.37,144840.58,189028.76,178387.26,203215.01,237430.8,264944.38,233607.85,255301.52,264041.04,261466.25,257261.43,253743.02,237527.97,249042.51,265557.85,295502.23,319264.51,328526.45,310802.84,241942.76,185612.5,165791.15,168569.62,163803.79,155585.21
210,124906.29,114519.48,136271.33,120983.79,108328.31,129184.87,124650.46,135797.42,155701.58,167297.98,189851.26,221381.17,295345.83,219091.27,157557.36,81772.36,136542.4,118992.94,127191.02,160815.83,162406.53,128237.17,119642.0,105128.54,106562.83,96462.07,123348.51,127741.65,140039.46,161887.97,147011.43,153070.39,141353.36,154526.23,180962.95,196307.31,184781.14,217078.9,283043.1,298357.38,279208.02,249471.56,285962.21,241292.96,252138.76,204981.63,222628.39,241090.45,222697.04,203528.26,195681.67,189207.86,167495.46,134887.36,153476.56,152923.57,145327.72,118079.15,129489.78,137313.83,132412.83,129690.9,134895.18,149448.78,157707.07,146326.05,191094.91,178665.47,207419.29,235363.74,272167.23,234181.05,261592.42,265422.57,264022.68,261888.3,254737.81,237553.21,256664.37,259213.74,310136.13,331957.63,341880.27,313846.97,237601.97,171552.49,167230.9,166553.51,166693.96,157151.66
211,123603.82,116459.09,130960.08,118992.94,108640.03,133668.94,126234.97,140254.58,158464.36,173578.33,199138.01,228610.31,311299.57,218158.71,155286.53,104772.63,132649.27,116805.0,134231.92,164317.23,164868.56,129854.09,119388.33,107608.38,107252.9,97135.48,119970.72,127399.45,141421.3,160451.18,145892.49,150751.93,146468.4,163166.23,188906.5,198386.59,186790.78,222096.48,282958.78,298274.13,267180.35,258837.19,285871.83,245038.66,261112.44,210758.82,228944.55,239302.19,227319.63,194746.52,199329.54,187071.28,167937.73,138750.17,152610.93,157859.14,144528.44,116226.92,124603.06,137698.94,131551.61,136463.97,140045.83,153879.2,159803.62,148245.3,189225.45,190293.36,206020.32,240152.01,286423.43,232425.06,271712.23,250917.46,270325.26,264673.63,258988.21,243936.21,258573.25,266307.96,311889.4,313390.74,331767.97,317141.02,234533.97,173702.45,167778.49,165613.06,167805.3,160500.83
212,120808.81,117290.87,133592.22,122979.56,111475.33,137239.78,127933.96,140481.34,162395.99,176857.94,209472.11,243233.94,323526.09,219457.29,139233.07,112315.11,132867.51,115889.92,137240.31,166808.4,147902.35,126690.13,129232.22,111657.26,108514.08,98807.29,122785.87,126911.05,149718.95,142936.9,144118.68,150600.88,149203.43,169107.09,194399.82,197220.94,181194.52,227873.48,295575.08,290810.81,259195.47,266097.15,277330.99,240055.52,260593.3,210425.94,235184.24,243966.36,234826.89,190460.47,202723.11,192983.05,169555.19,145673.82,156123.07,157297.86,147356.01,110079.0,124851.38,140756.31,131461.67,137737.04,142382.37,157800.26,152669.15,159876.23,194567.67,193304.25,204617.08,236959.59,280937.08,236670.77,273681.75,244058.04,270714.36,266353.02,262493.96,246385.27,266835.41,271426.82,315802.08,301495.07,330930.97,315093.59,214541.13,168482.53,172334.76,169674.06,168880.7,164191.89
213,117685.0,121807.06,139558.08,124282.16,113578.92,140526.31,127841.12,140390.76,167627.32,175049.04,208184.08,248718.55,294903.81,196059.47,127156.37,103299.15,124712.7,117493.38,140863.86,174641.44,132941.25,137780.54,131157.3,113398.64,106653.59,104498.98,122993.81,130199.01,155533.9,141550.78,148071.45,154937.66,153443.58,176104.52,195093.85,195256.12,186990.47,233748.79,283918.2,289044.16,246699.11,276823.24,278468.25,237347.4,264288.86,206185.95,236874.24,248726.23,240439.23,190344.66,203638.05,197888.89,172100.15,149069.17,154821.61,158584.25,152505.54,112471.16,129581.37,138781.54,130554.85,136274.4,140399.03,162332.11,155610.76,169629.97,196609.75,194055.17,207804.02,237817.54,256980.58,244115.12,275305.04,241073.47,272084.41,264928.23,265816.91,246545.0,269597.29,281084.9,320923.31,305461.24,328236.74,302182.67,220536.41,167584.02,175610.62,170533.41,166380.83,169265.59
214,112503.98,125113.71,137842.99,121253.62,118606.4,136773.93,131612.47,147125.86,172785.16,178073.05,213324.98,264177.96,228823.34,186109.64,129652.03,103764.15,127789.87,120691.62,151490.98,179545.49,125699.48,138896.2,130467.71,116228.66,104407.26,106626.18,119961.61,130573.15,160507.97,142176.9,147890.9,149456.27,156390.44,177283.27,192131.21,201790.42,191754.01,242937.43,302149.94,287915.56,243587.87,285517.63,280799.95,245130.39,275806.52,219001.52,236969.9,251402.37,243325.52,199103.94,199693.35,201460.84,174222.91,150109.77,150776.39,165364.52,146031.71,115796.7,132140.0,139330.29,132235.19,132623.4,141167.03,168414.83,159770.53,175530.81,196337.54,196905.72,217751.45,244729.98,235080.24,241699.3,272614.64,247256.14,273115.68,271346.07,266715.05,246857.75,275389.83,293174.75,318743.84,333723.64,348616.78,301074.99,229889.18,176159.02,177903.16,177181.45,171909.56,172499.86
215,111351.83,124670.21,136205.84,115306.8,122471.14,137741.92,135847.71,154021.16,176162.71,182461.99,218695.14,266424.05,237752.47,177752.04,114069.93,102754.02,130524.86,122222.59,152481.67,178220.72,125455.38,136952.93,129263.48,114000.38,101043.05,108018.07,122098.83,133682.64,163675.76,146438.37,147268.39,149915.99,160963.59,178204.7,198455.53,209952.78,195274.4,253865.82,306107.82,293155.83,244917.48,291593.81,289960.74,251410.5,279275.94,228055.52,242425.56,248946.29,243619.65,200979.07,205413.41,204302.28,168442.73,158525.16,159173.84,168953.68,140082.9,112507.91,132058.91,143574.16,133070.86,135137.62,146052.77,168206.66,162210.59,178178.44,197407.1,197253.22,226617.07,248693.17,233994.42,246787.58,279180.51,256427.35,276007.15,278970.53,269391.51,245965.81,283500.79,296860.88,326472.2,345927.14,357755.09,293630.62,233301.95,175591.55,182621.88,181470.12,175354.21,175977.65
216,116961.19,125399.21,136492.14,119782.78,123535.28,140266.43,140144.65,159892.88,179480.31,182839.75,220775.39,284499.37,242066.33,183355.32,114164.55,106339.54,136764.95,123251.43,159789.88,183745.24,128968.28,136473.52,129796.69,115216.74,103407.39,113359.27,125926.17,137661.33,169839.52,148125.65,146975.14,152450.14,164935.69,190327.22,205386.35,212362.68,200775.27,259276.75,300341.83,289073.16,250467.43,303163.4,286957.01,263725.76,271601.25,236639.46,249941.26,255600.21,248413.98,208372.69,206176.57,198636.06,168585.81,164055.83,165047.33,171022.59,142545.83,118979.18,140874.11,143981.11,131245.98,139590.7,150179.83,169425.52,158735.88,183784.5,200716.18,204474.23,228935.84,261528.82,242015.24,254089.96,275674.13,256237.14,292196.8,280250.26,273846.58,251444.37,284757.11,305503.71,327981.15,361384.78,358299.76,295557.24,233580.86,176084.29,190007.18,180431.85,178019.78,177664.85
217,120628.42,126986.63,129909.7,120479.26,126492.67,145663.17,141820.19,162139.45,180979.33,186906.92,220010.25,287197.86,256130.03,195691.76,114850.73,99600.14,144977.15,121750.81,167760.66,189224.07,128012.63,136695.67,130253.57,111403.25,102428.54,118976.09,126382.02,142117.17,171292.46,153584.25,142701.17,149237.82,168867.35,197671.65,203805.32,211682.07,205863.1,268233.14,303537.9,279680.66,252661.11,300523.31,278705.33,274316.55,276785.21,240525.17,253798.58,258448.52,248281.43,215388.37,199952.92,199083.75,165449.01,169841.26,168376.44,167735.34,141068.13,127495.37,145602.89,142696.53,131426.31,139688.11,155529.81,167258.25,158256.05,187487.23,195238.56,213456.98,238947.33,274792.64,248764.85,261245.87,271637.53,278753.67,291898.72,284860.68,274622.2,259583.53,298776.62,317105.94,346090.24,362020.23,351679.69,291216.53,228307.15,168791.71,192309.4,183430.66,178779.54,180548.95
