,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985
194,118617.89,117811.61,94912.68,109387.67,116170.94,92632.92,107161.72,131164.28,120940.69,142414.78,159418.63,183474.1,232916.71,308658.23,272636.45,189654.81,88988.09,71380.27,120529.21,91491.53,156057.88,179300.3,97542.39,114440.77,108781.77,88695.16,75089.43,105511.33,116367.03,135835.02,171807.55,148382.96,139250.65,137192.39,155367.26,189196.97,201529.48,215889.67,216947.03,281018.85,340366.37,289962.12,251683.32,294797.23,258224.43,270491.75,267312.59,229047.15,244946.52,237644.02,210764.46,187873.1,168061.3,168670.62,135883.43,140988.55,143012.07,140700.47,115338.44,96569.66,114003.69,109543.24,95603.44,106323.41,109954.52,138129.46,114118.42,155281.49,156305.25,173993.61,217402.21,256602.28,219323.82,229319.43,249268.78,251679.87,249432.61,251780.62,234216.02,222465.76,258054.76,279051.34,333002.79,337792.64,330850.39,234354.88
195,118359.97,117199.68,95257.58,114217.46,116366.1,94145.94,114790.08,127703.58,119319.16,142086.61,156191.97,189313.41,249013.95,308270.17,291447.61,172928.5,68736.06,80013.6,123515.6,99339.79,157251.94,169728.41,94707.23,100909.01,110877.3,86965.64,73019.21,110070.48,115380.56,140335.58,184018.69,144014.61,151239.69,138304.78,161189.38,193394.57,202482.68,206752.03,227169.75,292285.21,345965.36,298187.16,254488.26,301060.62,262868.16,278947.68,259968.71,241020.9,249647.33,241898.53,218326.27,192171.52,181523.71,173063.32,132678.85,146732.61,145363.73,138937.92,110300.82,98557.51,115802.57,108772.96,100790.69,109464.64,109213.64,140467.19,120932.71,162365.8,157644.43,176325.9,223921.24,254944.45,217919.91,238057.81,250302.57,257921.44,250637.64,248939.5,226904.47,230181.3,259109.03,270075.22,344907.41,352717.22,336116.85,235953.96
196,122038.74,114403.94,99575.07,123332.04,110157.17,98125.74,120390.48,122797.27,120073.51,147867.52,158544.22,197205.34,258133.72,314362.3,275486.21,157584.32,61434.63,104174.4,111865.42,108142.57,149877.9,163314.92,96734.22,105605.65,96558.18,86116.19,74937.19,115440.41,118475.12,146741.05,185518.86,142586.02,159873.19,138591.03,168063.08,195153.65,203959.26,209371.48,237781.55,292596.39,336671.77,311158.98,264107.45,306931.0,261765.85,283023.05,241795.95,247048.67,253245.82,246643.5,207911.06,196681.29,186724.27,179707.37,118302.61,145645.69,144776.06,135898.27,107845.69,105753.36,115900.38,109387.54,106912.21,107925.79,115284.7,138730.5,122167.78,170116.74,157788.23,181708.51,225569.67,255930.4,213683.21,248421.48,260506.92,258003.36,256377.33,251291.85,229855.71,238449.89,265768.27,295565.31,344686.07,352913.23,327104.89,252768.72
197,124301.19,117941.35,100969.15,127822.39,109372.25,91334.94,120366.52,119262.01,123535.67,151732.94,167390.55,201111.93,246864.58,321840.28,249059.12,153887.91,54297.4,123135.16,114318.9,113219.55,157298.96,158387.94,100127.65,108457.2,89238.6,90219.7,79817.97,118512.01,125141.64,150506.46,185432.75,148743.83,167775.24,132300.74,172255.69,193457.76,211138.07,203393.41,241242.17,311156.23,336334.17,317794.29,271888.43,305609.73,272772.49,280504.32,214681.27,248128.35,252899.38,236046.2,207288.26,195269.42,192776.16,171290.77,118526.09,143856.61,146070.47,133727.32,108885.23,109374.49,117493.42,110920.1,108179.13,111091.23,123776.7,140468.14,116243.08,173653.1,155405.62,186828.39,233198.31,268012.22,227077.4,257412.01,269326.18,259444.8,253506.87,254015.29,232953.34,246590.86,269717.97,311913.22,345633.17,351296.04,338015.22,247263.01
198,123666.25,115895.26,103043.96,133185.57,110377.59,92169.49,122352.43,116405.07,130476.71,157187.67,175757.44,206948.53,250107.5,352044.33,245214.57,160387.55,58228.59,134144.28,109864.66,120133.54,167683.64,169093.2,121294.46,112092.24,93255.33,95946.8,83881.42,121999.15,129479.52,148489.29,181238.92,159280.09,165024.62,141163.87,161180.04,198591.44,218808.11,207839.22,252562.81,335527.03,356244.89,325730.57,280798.19,319096.99,267314.25,280970.16,221073.79,245634.11,263482.78,236833.95,207870.71,199715.14,193415.09,164608.75,119692.11,143732.37,145876.15,135896.66,97012.21,110393.23,121183.61,112893.29,108654.82,113220.74,130498.2,138168.46,117070.75,175430.48,154532.42,191582.95,229525.98,276941.28,226922.94,265179.53,270328.46,262018.24,258909.03,254715.02,232286.19,255902.56,260866.81,330380.55,361644.35,367752.83,341439.34,241215.87
199,125723.41,113699.95,105264.13,125373.38,107180.8,92143.92,128106.54,118157.01,136170.64,160549.36,184042.6,219375.46,259656.11,373593.76,243560.4,156934.25,88947.59,128441.33,106531.61,129251.45,172092.85,172076.65,123123.3,111433.48,96286.25,96559.99,84464.42,116977.73,128647.76,150083.38,178828.7,157332.11,161450.54,147618.97,172454.6,209024.2,221282.63,210255.37,259168.71,335067.32,355771.0,309291.6,292748.71,318624.72,271851.81,292323.02,228318.56,253639.45,260791.07,242408.11,196390.42,203968.16,190207.86,164685.03,124150.15,142088.2,151960.32,134209.92,93883.07,103175.55,121045.23,111079.35,117200.9,119469.0,135634.01,139824.87,118547.18,171738.22,169353.0,188581.17,235317.48,295395.02,223558.3,278188.11,249578.86,269596.22,261896.55,259758.34,240006.67,257763.07,269451.91,332076.54,336941.22,354396.91,345198.14,236814.99
200,132014.31,109476.38,105957.41,128542.59,112164.75,95560.35,132595.74,120067.57,136055.02,165507.93,188173.67,233249.71,279384.01,390017.24,244945.44,134846.45,98769.75,128360.49,104927.64,132953.76,175129.81,148859.72,118618.23,124357.16,101433.28,97942.71,86417.04,120524.27,127611.16,161444.32,153505.23,154454.5,160892.82,150931.43,180107.69,216135.96,219366.35,202141.09,266825.6,351773.68,345310.99,298249.35,301926.62,307347.93,264984.67,291279.74,227503.63,261539.88,266471.88,251688.54,190583.64,207894.34,197443.74,166267.25,132576.84,146178.51,150659.13,137442.62,84970.94,102834.87,124553.5,110310.71,118214.74,121860.86,140039.61,128714.09,133496.28,177991.18,172287.38,185560.24,230068.58,286971.03,228421.02,280002.39,239264.68,269321.88,263433.61,263829.85,242517.55,267910.74,275460.64,336586.28,320954.53,352819.51,342010.59,210663.3
201,137270.62,104801.83,111725.78,136320.82,113471.27,97980.84,136690.36,119488.05,135502.76,172242.85,185257.71,231067.63,286528.39,350236.69,212666.28,118126.26,86186.43,116821.81,106747.89,137483.95,185424.43,128340.33,133004.68,126628.84,103471.11,95102.97,93889.13,120461.85,131850.08,169300.19,151164.87,159689.34,166583.41,156233.21,189179.51,216740.25,216366.96,209811.89,274616.69,335671.16,342556.82,281174.43,315655.49,308436.38,261083.88,295743.48,221533.89,263394.34,272277.0,258530.76,190048.91,208641.72,203367.81,169057.45,136434.88,143988.33,151834.73,143831.17,87546.93,108517.91,121209.2,108417.82,115464.43,118300.56,145257.27,131489.93,145944.25,179691.77,172118.3,188887.35,230405.46,253433.6,237669.56,281349.78,234255.23,270356.36,260857.59,267657.62,241982.78,270905.23,287375.44,342678.34,325649.63,348868.18,324694.12,217933.29
202,141611.41,97330.48,115827.15,133467.57,108841.31,104393.29,131033.79,124278.53,144328.34,178877.74,189035.72,237767.26,307406.75,258907.78,198713.79,121109.17,86434.24,120652.89,110737.9,151431.41,191739.81,118230.11,134170.35,125381.55,106978.74,91737.11,96466.81,115912.35,132017.51,175968.82,151691.28,159065.9,158601.55,159826.26,190438.18,212384.22,224867.61,216051.89,286995.92,359974.91,340658.32,276645.99,326719.0,311049.55,270891.86,310426.96,238070.63,263128.49,275377.6,261862.73,200724.36,203157.82,207553.03,171292.9,137261.66,138213.85,160385.15,134481.92,91387.63,111288.47,121307.08,110030.73,109699.95,118460.96,152529.21,136052.26,153079.84,178178.3,174882.25,201593.72,239109.25,222729.77,233401.17,276781.98,241805.41,270943.22,268608.74,268222.33,241630.0,277851.73,302466.2,339269.32,361992.64,374242.55,322726.54,229518.4
203,137084.26,95322.94,114757.31,130717.44,100207.4,109221.79,131913.29,129714.18,153375.05,183079.94,194705.5,244783.3,310087.51,270797.73,186927.98,99628.86,84683.8,124015.8,112460.75,152422.28,189588.49,117561.88,131278.35,123440.35,103661.7,86854.36,98034.06,118519.93,136007.73,180086.57,157399.2,157814.8,158893.01,165570.22,191349.83,220623.2,235572.2,220573.25,301784.8,364977.02,347372.43,278071.31,334338.35,322383.23,278739.39,314588.03,249646.71,269984.46,271809.84,261851.83,202709.82,210040.81,210772.7,163198.45,147670.85,148698.65,164649.96,125836.76,86330.99,110513.08,126464.63,110485.27,112362.75,124244.95,151167.42,138206.22,155705.37,178493.08,174184.67,212839.92,243748.72,220293.81,239386.75,284915.65,253464.87,274026.49,277957.53,271151.26,239690.55,287831.67,306641.77,348767.01,377416.58,385314.44,312538.9,233436.33
204,135079.32,102483.94,115290.37,130613.0,105845.45,110217.34,134935.56,135223.95,161003.94,187188.1,194805.59,247239.57,334556.57,276324.68,194167.09,99346.38,89149.44,132167.83,113489.18,161900.68,196735.99,121954.89,130316.88,123827.16,104982.32,89710.64,105017.35,123456.09,141200.6,188424.13,159423.0,157015.18,162061.37,170509.48,207297.39,229673.61,238477.77,227830.7,308912.41,356819.79,341462.75,285130.99,349159.23,318156.34,294468.85,304169.61,260593.98,279566.06,280064.76,267620.6,211677.31,210575.51,202921.91,162805.13,154336.01,155871.77,166856.33,128557.57,94403.65,121687.58,126353.28,107290.62,117659.94,128949.99,151753.37,132109.54,162411.12,181885.98,182964.84,215015.38,260624.62,230244.27,248387.04,279174.34,252295.52,294803.09,278927.17,276439.78,246151.45,288872.48,317221.45,350167.48,397068.66,385427.93,314536.0,233312.05
205,128668.41,107007.01,117003.77,120993.81,106302.77,113797.39,141938.68,137088.49,163648.89,188810.16,200017.55,245760.65,337846.52,295272.48,210589.78,99864.68,79616.34,143023.94,111072.81,172272.39,203822.28,120312.7,130285.84,124111.2,99507.45,88038.81,112381.0,123721.36,147061.13,190105.36,166822.44,150572.11,157222.62,175395.14,216826.41,227174.19,237199.16,234516.24,320951.38,360784.12,328369.05,287705.28,345308.24,307225.61,307947.14,310561.48,265333.53,284284.44,283373.65,267037.84,220165.66,202158.49,203008.01,158154.24,161337.79,159708.3,161861.22,125935.66,105238.53,127366.63,123918.35,106812.38,116980.5,135214.18,147647.46,130140.42,166453.12,173129.3,194157.43,227869.16,278074.39,238498.74,257173.47,272676.04,282216.84,293599.93,284317.91,276801.65,256145.73,306534.28,331652.94,373194.67,397375.68,376434.9,308376.89,226042.82
206,133937.6,106212.25,121850.71,130781.25,104778.26,119260.58,145465.25,135705.72,160628.15,177298.37,204528.45,260482.88,345358.24,308036.79,216183.44,101582.4,80452.89,136702.77,105022.99,177011.48,204863.59,113609.79,131208.61,124503.18,101257.76,84390.78,117486.07,128322.34,148099.66,185567.56,161248.37,154045.43,160142.89,178384.78,214975.11,229454.44,240045.22,241155.03,320116.78,387395.02,334268.65,295251.45,355584.0,304476.93,318997.85,312192.81,265615.9,290754.51,284897.2,257273.39,226550.76,199568.9,199683.44,161920.02,166494.31,164478.65,160247.19,132294.23,111072.41,128964.83,124421.6,107668.44,120303.44,123865.63,154359.36,127123.15,173480.78,174468.52,193797.29,242564.48,290840.73,246796.77,257328.43,280644.73,291397.9,291193.36,291015.33,273424.21,263284.73,306490.02,330153.12,393624.75,409582.21,391865.1,280896.95,237821.85
207,133195.21,106560.89,127194.74,130959.94,106445.2,127713.79,141596.14,133847.8,160215.96,173676.86,211001.65,278445.62,344886.67,329244.15,197073.1,78426.17,90137.01,140043.19,113974.57,178319.82,193879.51,110247.57,115648.15,126849.48,99234.82,82025.49,122526.85,127206.25,152984.04,198739.21,156481.99,167275.21,161377.46,185014.37,219696.94,230491.54,229853.08,252483.52,332900.31,393718.95,343693.09,298474.39,363052.23,309881.07,328897.7,303553.65,279438.68,296258.58,289915.4,266407.86,231647.58,215474.64,204809.28,158026.5,173203.64,167128.12,158192.16,126465.8,113303.52,130955.11,123500.59,113466.92,123812.34,122989.95,156934.62,134677.36,181357.32,175927.16,196359.99,249801.27,288916.67,245176.41,267093.46,281767.28,298564.47,292536.07,287674.63,264826.92,272340.94,307667.02,319463.17,407622.15,427586.29,398028.48,282732.24,230015.97
208,129972.31,111352.04,137307.79,123933.77,110899.58,133909.24,136125.52,134654.98,166690.77,176258.4,219761.26,288604.92,351664.33,311171.89,179542.36,70051.86,117300.91,126793.01,124016.91,169914.45,186505.32,112544.34,120976.44,110423.4,98216.91,84139.55,128468.66,130588.84,159944.11,200342.99,154910.13,176792.02,161648.19,192848.89,221648.32,232124.19,232731.35,264242.95,333206.39,383096.04,358586.39,309686.99,370045.03,308511.96,333631.67,282274.72,286366.36,300453.62,295520.01,253610.93,236997.42,221571.37,212596.91,140835.64,171850.44,166398.6,154684.3,123599.76,121518.19,131021.9,124151.92,120314.89,122028.58,129783.37,154958.37,136018.04,189976.84,176051.87,202318.62,251604.36,289988.61,240369.85,278680.4,293211.61,298600.85,299170.15,290335.11,268206.97,282049.05,315497.63,349535.5,407288.86,427735.54,387285.46,302794.18,224084.77
209,133943.18,112873.7,142271.5,123010.44,103184.53,133848.92,132175.83,138497.87,171005.33,186057.84,224079.1,275970.22,359991.46,281282.51,175283.7,61870.88,138602.25,129527.75,129784.32,178280.0,180830.4,116429.07,124189.96,102006.09,102845.92,89577.98,131852.01,137907.14,164026.11,200233.79,161579.6,185498.61,154251.38,197605.77,219676.19,240244.94,226053.9,268054.97,354290.92,382664.21,366176.26,318742.32,368367.87,321411.4,330593.2,250564.23,287558.34,299968.59,282745.66,252759.35,235212.63,228676.13,202571.13,141025.51,169669.88,167831.97,152166.18,124738.67,125623.69,132778.62,125844.72,121699.4,125562.77,139299.37,156862.56,129389.06,193889.12,173358.4,207983.87,260076.78,303630.96,255393.64,288725.62,303095.65,300210.48,295757.78,293423.83,271757.11,291603.9,320110.72,368792.43,408336.16,425687.7,400127.72,296120.14,211355.23
210,131574.03,115155.78,148205.42,124100.43,104083.97,136023.2,128978.8,146238.97,177109.7,195322.82,230546.44,279558.15,393735.19,276898.16,182636.82,66299.11,150949.62,124437.77,137654.57,190001.62,192999.52,140968.18,128299.15,106545.03,109322.93,94097.39,135696.83,142658.4,161806.46,195689.41,173004.03,182427.78,164518.19,184850.99,225458.13,248923.04,230961.05,280599.13,381988.28,405267.14,375263.87,329118.89,384536.65,314911.6,331072.26,257959.76,284609.19,312444.73,283608.71,253377.39,240481.95,229359.86,194599.73,142336.43,169453.24,167555.09,154586.22,111090.88,126739.94,136904.15,128036.86,122193.84,127925.46,146820.8,154258.96,130276.01,195837.18,172349.04,213241.65,255946.3,313700.16,255179.4,297397.95,304182.5,303129.52,301995.57,294174.85,270915.71,302540.64,309533.93,390551.13,427177.17,445537.27,404107.5,288799.82,189127.18
211,129036.57,117599.72,139480.27,120467.23,104012.38,142385.28,130888.17,152580.79,180855.01,204495.5,244353.59,290192.97,417797.15,274987.59,178657.51,101203.12,144493.2,120619.26,148046.46,194951.44,196354.39,143032.07,127494.29,109956.34,109973.05,94712.45,130079.31,141714.14,163521.78,193071.12,170868.87,178447.41,171975.98,197725.28,237253.73,251690.13,233612.43,287904.38,381416.93,404680.53,356272.42,343056.79,383883.39,320186.39,344377.01,266347.82,293823.81,309179.8,290201.78,239297.25,245517.68,225484.08,194618.18,147559.72,167445.73,174487.73,152620.66,107457.88,118403.89,136704.69,125934.8,131761.29,134939.64,152556.76,156071.88,131884.61,191680.23,188839.58,209866.87,262368.22,334555.34,251355.94,311946.29,280796.66,311836.76,305416.3,299941.34,279854.84,304667.84,319643.98,392483.75,397931.12,429271.68,408482.72,283452.16,191859.62
212,124199.2,118337.77,142971.43,126027.22,107824.78,147340.44,132972.88,152413.14,186398.02,209051.8,259770.74,312201.49,436125.09,276508.25,153471.19,112326.07,144361.69,118759.4,152233.98,198346.08,169819.19,137740.36,142223.81,115781.81,111499.18,96862.64,133988.52,140544.58,175876.94,165717.02,167724.52,177801.15,175771.42,206445.29,245278.35,249463.58,224564.95,296376.25,400383.9,392736.42,343499.52,353743.64,370215.82,312030.66,343078.61,265334.12,302915.19,315839.42,301228.98,232133.12,250158.6,233985.62,196415.84,157495.21,172194.35,172940.8,156248.41,97210.87,117960.33,140622.59,125018.38,132860.57,137597.37,157470.24,143637.1,148477.53,198622.13,192075.73,206471.42,256481.46,324971.0,256782.07,313941.73,269153.29,311461.56,307145.3,304584.91,282718.92,316587.51,326696.25,397741.11,378982.77,427273.63,404638.89,252079.22,183276.37
213,118852.4,124742.11,151587.07,127455.0,110512.6,151856.25,132300.17,151756.66,193940.05,205779.8,257306.33,320147.52,391608.39,240032.6,134399.98,97974.63,131347.84,120774.6,157367.88,209958.0,146368.33,154378.57,144770.24,118057.54,108220.08,105196.4,133885.76,145184.42,184412.71,163174.72,173389.01,184058.89,181881.62,216789.02,245918.06,246006.09,233052.43,304996.28,382010.53,389556.94,323781.96,369759.62,371442.65,307369.09,348265.62,258310.24,305003.83,322644.94,309336.04,231390.93,250974.39,240930.56,199639.54,162001.48,169546.03,174236.75,163461.82,100105.61,124423.84,136805.19,122828.82,129730.48,133535.76,163295.52,146698.33,162285.64,200483.77,191852.13,210138.87,256821.79,286953.09,267137.04,315413.57,263478.26,312599.85,304079.49,308946.38,282032.76,320053.7,340750.07,404867.09,384454.54,422401.81,384082.68,260696.03,181335.2
214,110337.33,129284.09,148381.46,122216.54,117700.41,145540.47,137572.16,161600.59,201367.99,209942.73,264731.26,343436.37,289463.93,224244.85,137745.29,98209.45,135613.76,125243.23,173276.04,217062.81,134792.9,155671.11,143294.27,122008.84,104344.26,108045.46,128797.31,145341.07,191654.49,163726.95,172692.79,175211.4,186001.37,218179.14,240930.73,255622.23,239949.74,318710.6,409618.13,387350.87,318513.11,382651.18,374505.11,318844.13,365484.02,277524.55,304637.4,326244.94,313242.18,244292.66,244297.01,245814.17,202207.43,162908.29,162680.24,183992.82,152792.72,104444.58,127546.9,136873.04,124610.61,123216.0,133674.17,171428.31,151751.6,170185.01,198759.86,194897.37,224238.64,266487.06,252149.08,262299.99,310254.76,271928.45,313220.58,313050.23,309541.45,281558.94,328187.19,358565.98,400768.59,427281.3,453030.66,381683.33,274470.64,193959.78
215,108017.43,128054.56,145291.33,112485.42,123100.63,146484.29,143557.1,171689.87,206056.54,216205.76,272507.54,346394.51,302718.53,210904.83,113275.63,96175.02,139352.5,127147.28,174358.41,214583.36,133982.69,152257.26,141026.27,118178.41,98745.88,109762.41,131660.93,149705.61,196117.58,169871.28,171315.36,175503.72,192622.3,219171.59,250229.63,267741.61,244937.7,335099.2,415261.66,394937.04,320098.86,391507.54,388064.18,328009.83,370312.95,290953.18,312514.86,321945.9,313149.72,246617.53,252488.21,249553.29,192584.69,175182.6,174946.95,188831.24,142926.76,98618.1,126606.59,142648.18,125080.59,126166.34,140156.47,169858.12,154118.16,173069.92,199075.42,194085.16,236712.42,271622.05,249347.3,268985.6,319332.42,284997.96,316726.7,323880.87,312864.42,279236.91,339901.23,363441.32,411914.5,445413.11,466343.5,369564.65,279075.25,192518.41
216,116081.56,128611.88,145140.36,118770.88,124178.59,149805.29,149621.31,180188.33,210636.35,216282.51,275205.61,373687.29,308857.52,219026.27,112905.44,101195.59,148468.04,128263.83,185144.13,222624.82,138936.57,151080.16,141415.5,119632.28,101942.45,117538.87,137108.39,155391.54,205174.09,172038.59,170427.23,178971.7,198302.26,237379.19,260444.71,270994.09,252961.27,342978.4,405931.62,388169.43,328166.45,408790.58,382889.57,346443.29,357978.91,303643.06,323542.33,331644.44,319963.57,257428.29,253044.06,240184.49,192046.68,183008.43,183310.76,191305.72,145967.23,107782.48,139348.55,142478.29,121418.66,132070.98,145418.05,170474.48,147284.2,180487.02,202821.69,203830.06,239096.11,290388.52,260561.31,279055.16,312858.01,283640.92,340675.88,324944.76,318906.11,286696.44,341055.34,375900.81,413493.37,468527.5,466389.22,371849.97,278843.64,192689.43
217,121155.92,130485.56,134419.1,119243.01,128167.23,157544.17,151651.86,183108.48,212418.4,222033.89,273523.68,377323.47,329994.88,237503.43,113445.34,90331.34,160617.91,125488.33,196948.17,230595.47,137015.79,150982.03,141687.49,113345.31,99994.75,125738.47,137368.51,161811.16,206982.41,180006.23,163414.51,173598.11,203918.26,248234.47,257563.18,269492.27,260348.95,356309.31,410391.06,373237.15,331071.25,404213.74,369650.31,362225.07,365427.61,309098.69,328940.68,335485.3,319183.97,267652.79,242846.52,240210.2,186488.77,191230.18,187749.11,185525.33,142942.66,120094.86,145795.21,139689.34,120831.29,131267.4,152435.93,165821.45,145052.62,184943.14,193021.83,216260.37,253352.02,309792.03,269854.45,288883.07,305536.32,317232.34,339225.5,331158.0,319264.37,298268.85,361828.48,392921.24,440605.23,468815.44,455417.8,364494.49,270075.51,180890.88
218,120209.91,135852.48,145255.15,117492.88,134274.94,161423.56,150090.58,179690.1,199427.13,227006.36,289871.04,385673.94,344220.01,243766.53,115347.21,91232.17,153479.45,118610.53,202311.51,231727.0,129334.79,151989.06,142082.78,115287.68,95804.81,131409.47,142441.49,162925.06,202020.21,173975.69,167163.56,176791.21,207329.03,246061.57,260100.33,272676.19,267683.82,355348.56,440607.3,379892.58,339695.95,416171.57,366256.56,375148.93,367274.5,309362.01,336364.6,337212.23,307432.93,275317.9,239650.63,236201.68,190853.94,197262.59,193283.35,183621.08,150109.11,126697.66,147570.12,140212.54,121753.25,134954.06,139601.71,173316.08,141653.8,192715.23,194477.71,215822.95,269653.23,323976.29,279195.38,289015.33,314423.93,327508.91,336385.32,338891.78,315310.55,306514.74,361701.81,391067.74,464646.88,483139.99,473990.45,331945.15,284062.1,183865.29
219,120558.09,141772.16,145419.14,119321.04,143746.24,157096.98,148004.37,179190.06,195311.95,234155.81,309822.1,385109.31,367877.36,222177.66,89015.97,102160.57,157187.45,128671.34,203753.53,219258.89,125458.6,133909.9,144707.6,112935.29,93072.79,137007.06,141168.8,168268.95,216336.09,168817.13,181498.26,178123.25,214968.18,251411.26,261228.21,261051.75,280222.77,369503.43,447749.23,390552.65,343346.13,424842.17,372668.47,386717.24,357040.95,325392.55,342669.96,343074.34,318262.71,281415.54,258658.1,242187.27,186193.18,205131.93,196324.39,181212.4,143449.79,129190.09,149793.09,139131.24,128261.92,138848.33,138571.35,176165.5,150032.81,201428.86,196066.52,218640.19,277661.98,321796.79,277316.28,299939.53,315641.31,335520.38,337876.12,334936.9,305339.21,316990.55,363016.26,378331.13,481092.65,504300.12,481352.86,334038.24,274658.75,194216.65
220,125930.47,153004.66,137584.78,124272.33,150674.46,150995.01,148865.08,186391.2,198172.05,243841.24,321089.17,392638.67,347648.24,202373.67,79468.13,132886.4,142277.89,139959.83,194099.05,210875.1,128021.39,140015.46,125924.17,111727.49,95422.5,143610.47,144887.81,175894.74,218059.74,167105.14,191803.22,178391.49,224004.83,253590.24,263030.84,264271.31,293238.48,369808.96,435620.12,407425.14,356185.05,432955.21,370935.3,392210.63,331945.66,333392.6,347460.48,349629.05,302896.4,287818.61,265888.51,251317.75,165873.19,203453.35,195396.7,177140.88,140152.0,138501.58,149816.08,139821.26,135954.4,136807.96,146179.47,173906.36,151489.63,210966.17,196168.79,225237.69,279630.85,322954.19,271834.32,312907.96,328419.8,335519.18,345477.16,337968.66,309176.84,328222.94,372179.54,413861.03,480624.92,504402.15,468272.24,357660.29,267496.25,205166.48
221,127604.92,158497.97,136525.87,115589.75,150563.91,146581.23,153081.09,191175.91,209145.22,248597.63,306998.26,401897.2,314220.52,197530.66,70145.6,156962.38,145304.74,146421.95,203600.14,204414.19,132389.03,143672.09,116277.94,116941.33,101539.59,147353.03,152971.75,180354.8,217919.01,174282.62,201228.23,170199.51,229465.25,251280.92,272183.9,256641.68,297434.31,393173.34,435079.47,415998.53,366541.23,430924.75,386354.27,388567.66,294591.43,334714.9,346838.94,334443.1,301797.31,285558.05,274326.04,239394.19,166024.05,200796.49,197008.46,174203.87,141395.28,143128.11,151770.93,141683.82,137472.94,140728.63,156851.13,176001.78,144072.21,215275.55,193131.55,231507.67,289010.83,338109.35,288775.73,324143.9,339449.37,337285.59,341477.51,341498.36,313209.89,339274.92,377546.31,436581.06,481786.27,501913.74,483706.04,349703.61,252223.26,217504.72
222,130138.33,165070.78,137701.36,116557.22,152966.5,143003.1,161604.15,197960.28,219515.62,255737.81,310953.56,439527.51,309285.14,205771.5,75115.67,170894.3,139555.58,155253.97,216930.66,218121.57,160232.12,148363.17,121398.71,124253.6,106612.84,151610.34,158207.2,177886.38,212951.91,186587.79,197877.55,181495.49,214594.94,257839.97,281966.79,262163.25,311317.79,423873.67,460725.89,426272.3,378415.03,449767.96,378456.18,389059.09,303212.68,331217.78,361201.34,335387.95,302452.95,291859.61,275060.7,229901.63,167494.31,200464.18,196613.01,176919.54,125882.8,144348.66,156432.0,144107.99,137986.06,143335.74,165274.73,173040.24,145023.53,217403.81,191970.84,237323.27,284386.47,349284.47,288487.51,333837.39,340626.55,340522.8,348618.66,342307.31,312181.83,351932.39,365000.33,462258.31,503938.68,525240.45,488425.39,340985.7,225623.95,219405.25
223,132853.91,155318.63,133637.16,116437.52,160076.72,145086.27,168579.66,202107.19,229780.43,271017.88,322745.85,466347.79,307113.23,201245.51,114589.82,163540.08,135233.8,166926.86,222528.41,221866.73,162528.11,147372.36,125233.29,124943.15,107262.43,145297.41,157126.71,179743.78,210081.18,184268.96,193540.78,189691.31,229473.42,271273.73,285053.6,265123.86,319388.04,423205.69,460009.53,404652.88,394381.27,448935.72,384707.33,404619.87,312998.4,341874.42,357367.05,343107.36,285568.34,297875.93,270329.0,229848.55,173566.07,198014.43,204674.69,174616.9,121720.38,134807.21,156151.46,141699.87,148741.46,151152.64,171686.93,175032.61,146777.92,212755.57,210299.0,233532.1,291486.25,372466.74,284119.77,350124.9,314402.1,350261.09,352507.26,348951.21,322422.28,354341.76,376845.87,464469.05,469368.22,505994.09,493621.82,334598.45,228800.95,219640.15
224,133642.26,159169.23,139769.79,120664.56,165603.91,147363.41,168363.3,208261.98,234857.26,288081.57,347185.08,486766.09,308773.26,172837.57,127132.34,163344.76,133108.8,171603.04,226350.25,191844.49,156467.92,164331.26,131815.03,126627.53,109649.76,149624.75,155796.83,193294.5,180298.51,180862.15,192820.27,193846.94,239527.98,280394.12,282485.35,254809.58,328751.53,444215.06,446384.39,390098.3,406608.39,432886.32,374823.93,403023.3,311736.07,352385.8,365002.9,356066.54,276939.68,303411.7,280433.26,231896.29,185175.95,203552.31,202790.68,178712.63,110070.85,134252.09,160572.72,140626.31,149937.22,154089.06,177172.3,161049.77,165204.4,220425.37,213866.07,229718.61,284912.19,361761.2,290206.4,352322.99,301327.2,349797.94,354443.08,354287.82,325663.15,368137.81,385084.93,470613.42,446947.76,503565.69,488887.12,297498.31,218487.38,227203.21
