,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999
47,3053.01,3058.61,3062.25,3066.31,3074.39,3080.88,3085.04,3089.6,3093.3,3101.78,3109.37,3110.7,3109.07,3106.67,3112.64,3121.02,3131.88,3146.32,3145.87,3133.51,3120.52,3105.92,3093.71,3079.93,3067.39,3063.97,3063.16,3060.19,3063.13,3064.9,3058.97,3047.55,3033.25,3023.72,3018.17,3011.91,3003.85,2993.53,2990.45,2996.8,3002.4,3004.68,3000.9,2996.09,2996.49,2998.5,2998.68,3001.63,3008.05,3015.93,3022.81,3014.87,3019.5,3032.77,3054.82,3060.63,3088.32,3098.36,3097.85,3095.93,3095.04,3101.36,3108.32,3130.11,3148.94,3175.18,3219.96,3265.77,3258.91,3249.13,3256.11,3285.98,3321.24,3329.68,3324.65,3347.0,3394.69,3490.42,3631.43,3688.19,3650.95,3648.42,3587.02,3466.35,3407.29,3390.97,3386.47,3390.65,3366.67,3325.54,3267.79,3268.05,3259.97,3256.6,3250.28,3211.98,3201.99,3206.11,3185.79,3160.57
48,3140.57,3146.39,3149.91,3154.61,3163.24,3169.46,3174.03,3178.79,3182.58,3192.25,3199.1,3200.65,3198.51,3196.58,3203.48,3211.7,3223.86,3238.68,3236.11,3223.86,3210.02,3194.84,3182.12,3167.41,3154.8,3152.08,3150.46,3147.61,3151.44,3152.25,3145.81,3133.5,3118.8,3109.33,3103.46,3096.67,3088.21,3077.2,3075.43,3081.81,3087.44,3089.45,3085.2,3080.54,3081.42,3083.1,3083.31,3086.91,3093.62,3101.91,3107.9,3100.28,3105.67,3120.42,3141.56,3149.82,3179.46,3187.21,3187.33,3184.74,3184.75,3191.14,3199.25,3221.03,3242.49,3270.23,3320.06,3361.84,3354.14,3345.72,3354.21,3385.69,3421.85,3428.84,3425.9,3451.66,3504.63,3606.48,3755.22,3799.7,3765.9,3762.45,3693.77,3565.95,3511.15,3495.94,3488.86,3492.72,3465.53,3422.94,3362.51,3368.43,3354.37,3353.57,3344.33,3303.6,3298.88,3298.92,3278.18,3250.18
49,3228.4,3234.42,3237.87,3243.24,3252.35,3258.35,3263.34,3268.27,3272.27,3283.01,3289.17,3290.86,3288.3,3286.89,3294.63,3302.83,3316.24,3331.24,3326.67,3314.48,3299.77,3284.03,3270.71,3255.12,3242.51,3240.37,3237.99,3235.35,3239.94,3239.79,3232.79,3219.62,3204.55,3195.11,3188.87,3181.56,3172.67,3161.11,3160.57,3167.0,3172.64,3174.36,3169.65,3165.19,3166.5,3167.87,3168.15,3172.39,3179.41,3188.01,3193.14,3185.98,3191.88,3208.0,3228.43,3239.16,3270.33,3276.17,3277.01,3274.08,3274.71,3281.29,3291.12,3312.45,3336.56,3366.19,3419.24,3458.04,3450.22,3443.35,3452.8,3485.7,3523.25,3529.12,3528.03,3557.11,3620.37,3725.67,3880.0,3913.03,3882.52,3877.97,3799.8,3666.65,3614.39,3601.93,3592.72,3594.76,3565.89,3519.89,3458.31,3468.57,3449.67,3450.61,3438.9,3396.38,3395.91,3391.95,3370.6,3339.68
50,3316.47,3322.68,3326.14,3332.16,3341.71,3347.57,3352.94,3358.05,3362.34,3374.01,3379.56,3381.36,3378.43,3377.6,3386.13,3394.41,3409.04,3424.01,3417.58,3405.35,3389.8,3373.44,3359.5,3343.08,3330.54,3328.87,3325.79,3323.42,3328.64,3327.54,3319.94,3305.91,3290.48,3281.04,3274.44,3266.6,3257.23,3245.3,3245.89,3252.36,3257.99,3259.38,3254.29,3250.03,3251.72,3252.8,3253.22,3258.09,3265.42,3274.23,3278.29,3271.95,3278.63,3296.02,3315.32,3328.87,3360.87,3365.31,3366.68,3363.74,3365.19,3371.76,3383.48,3403.96,3431.58,3462.95,3518.53,3553.52,3546.75,3541.72,3552.7,3587.34,3625.14,3630.22,3630.88,3663.42,3738.35,3845.94,4004.4,4026.67,4001.86,3995.76,3903.63,3767.96,3718.83,3709.32,3697.68,3698.27,3667.47,3616.5,3556.09,3568.53,3546.79,3548.97,3534.14,3490.2,3492.72,3484.78,3464.45,3429.21
51,3404.83,3411.19,3414.72,3421.41,3431.34,3437.1,3442.85,3448.16,3452.84,3465.29,3470.28,3472.12,3468.89,3468.72,3477.95,3486.46,3502.25,3516.97,3508.84,3496.46,3480.07,3463.11,3448.49,3431.28,3418.88,3417.54,3413.83,3411.8,3417.51,3415.47,3407.23,3392.38,3376.62,3367.14,3360.13,3351.75,3341.85,3329.74,3331.39,3337.9,3343.48,3344.55,3339.08,3335.09,3337.09,3337.89,3338.5,3344.0,3351.68,3360.82,3363.37,3358.31,3366.21,3384.49,3402.15,3419.25,3451.82,3454.84,3456.38,3453.81,3456.0,3462.52,3475.86,3495.96,3526.76,3559.84,3619.36,3649.85,3644.13,3640.53,3654.11,3691.17,3727.15,3731.68,3734.75,3770.73,3853.52,3969.36,4130.28,4140.93,4123.49,4113.24,4006.53,3872.35,3825.11,3816.98,3804.02,3802.26,3769.5,3713.56,3655.88,3668.67,3645.13,3648.48,3629.8,3584.29,3589.22,3578.72,3558.52,3519.47
52,3493.47,3499.94,3503.62,3511.0,3521.22,3526.94,3533.07,3538.56,3543.76,3556.82,3561.35,3563.17,3559.72,3560.23,3570.11,3578.99,3595.88,3610.12,3600.44,3587.83,3570.58,3553.0,3537.67,3519.73,3507.53,3506.42,3502.15,3500.51,3506.56,3503.61,3494.66,3478.98,3462.96,3453.4,3445.95,3437.03,3426.58,3414.45,3417.06,3423.61,3429.12,3429.82,3424.05,3420.35,3422.6,3423.15,3424.02,3430.13,3438.17,3448.24,3448.85,3444.9,3453.7,3473.56,3489.3,3510.49,3543.3,3544.44,3546.47,3544.06,3547.06,3553.62,3568.7,3589.08,3623.07,3657.69,3722.42,3748.38,3741.83,3740.44,3756.36,3795.17,3830.89,3834.05,3839.97,3879.08,3965.56,4095.61,4256.73,4256.11,4249.13,4229.83,4111.46,3979.38,3933.36,3924.42,3911.04,3907.04,3871.88,3811.33,3756.9,3768.05,3744.73,3748.0,3725.94,3679.88,3687.59,3673.83,3652.84,3608.85
53,3582.36,3588.94,3592.84,3600.9,3611.36,3617.1,3623.61,3629.27,3635.09,3648.62,3652.74,3654.47,3650.9,3652.16,3662.6,3671.99,3689.93,3703.43,3692.36,3679.46,3661.37,3643.15,3627.02,3608.43,3596.49,3595.47,3590.7,3589.57,3595.79,3591.94,3582.21,3565.76,3549.49,3539.82,3531.91,3522.45,3511.39,3499.41,3502.91,3509.5,3514.9,3515.22,3509.18,3505.82,3508.26,3508.57,3509.76,3516.47,3524.88,3536.06,3534.53,3531.74,3541.21,3563.49,3576.81,3602.15,3634.5,3634.84,3636.96,3634.78,3638.34,3645.05,3662.0,3683.11,3719.4,3756.82,3825.93,3847.85,3839.96,3841.08,3859.14,3899.22,3935.17,3936.47,3946.27,3987.15,4077.2,4221.15,4387.07,4373.98,4376.71,4344.99,4217.38,4086.46,4041.86,4030.72,4017.92,4013.22,3974.46,3909.33,3858.28,3866.51,3845.43,3847.37,3822.06,3777.04,3785.41,3769.02,3746.85,3697.76
54,3671.53,3678.16,3682.38,3691.14,3701.79,3707.61,3714.44,3720.28,3726.86,3740.66,3744.48,3746.03,3742.44,3744.52,3755.4,3765.49,3784.41,3796.93,3784.65,3771.33,3752.39,3733.53,3716.53,3697.37,3685.77,3684.68,3679.54,3678.98,3685.15,3680.44,3669.89,3652.7,3636.22,3626.41,3618.0,3608.0,3596.29,3584.65,3588.93,3595.56,3600.83,3600.73,3594.5,3591.52,3594.05,3594.19,3595.74,3603.0,3611.84,3623.57,3620.13,3619.15,3629.27,3654.1,3665.24,3694.33,3725.25,3725.65,3728.05,3725.9,3729.99,3736.76,3756.33,3777.96,3815.48,3856.98,3928.89,3948.55,3938.59,3943.05,3963.45,4004.62,4040.04,4039.67,4053.93,4096.15,4191.38,4350.99,4517.67,4494.89,4505.0,4461.67,4322.19,4194.47,4151.65,4136.87,4125.51,4120.1,4076.24,4007.32,3960.91,3965.84,3946.57,3946.4,3918.49,3874.32,3883.58,3864.5,3840.35,3788.97
55,3760.99,3767.64,3772.25,3781.72,3792.47,3798.43,3805.61,3811.62,3819.08,3832.96,3836.58,3837.88,3834.37,3837.32,3848.55,3859.45,3879.32,3890.56,3877.3,3863.42,3843.65,3824.15,3806.22,3786.53,3775.39,3774.09,3768.61,3768.75,3774.69,3769.14,3757.72,3739.8,3723.16,3713.14,3704.19,3693.66,3681.28,3670.2,3675.16,3681.84,3686.93,3686.37,3679.98,3677.42,3679.95,3679.97,3681.98,3689.75,3699.04,3711.35,3706.09,3706.98,3718.24,3745.0,3754.96,3786.94,3815.98,3817.14,3819.36,3817.26,3821.97,3828.95,3851.69,3873.61,3911.75,3957.6,4032.72,4049.32,4038.06,4046.53,4069.21,4111.88,4145.39,4143.75,4161.58,4206.25,4309.55,4484.82,4646.37,4618.73,4632.26,4579.44,4427.17,4304.35,4262.97,4244.04,4234.85,4226.42,4177.74,4105.34,4063.96,4066.39,4047.52,4046.22,4014.96,3972.57,3981.51,3959.51,3932.94,3881.99
56,3850.71,3857.38,3862.45,3872.63,3883.41,3889.58,3897.1,3903.27,3911.73,3925.52,3928.99,3929.97,3926.65,3930.55,3942.03,3953.91,3974.65,3984.32,3970.29,3955.76,3935.17,3914.99,3896.07,3875.93,3865.35,3863.65,3857.94,3858.87,3864.38,3858.02,3845.67,3827.08,3810.3,3800.04,3790.53,3779.44,3766.36,3756.04,3761.56,3768.29,3773.17,3772.11,3765.64,3763.55,3765.99,3765.91,3768.47,3776.72,3786.47,3799.09,3792.27,3795.03,3807.62,3836.17,3845.65,3880.69,3906.99,3908.74,3910.97,3909.19,3914.3,3921.6,3947.34,3969.75,4008.59,4060.37,4136.71,4149.12,4139.21,4149.58,4175.68,4220.0,4250.79,4248.26,4270.01,4318.25,4430.32,4621.76,4773.64,4743.02,4760.1,4698.37,4533.82,4417.43,4374.14,4352.22,4345.48,4332.54,4279.19,4202.71,4168.39,4166.49,4149.69,4146.24,4110.05,4071.23,4079.81,4054.11,4024.56,3974.76
57,3940.72,3947.34,3952.99,3963.89,3974.6,3981.06,3988.9,3995.22,4004.84,4018.32,4021.77,4022.35,4019.28,4024.23,4035.85,4048.89,4070.42,4078.24,4063.61,4048.36,4026.93,4006.05,3986.08,3965.59,3955.63,3953.4,3947.54,3949.36,3954.23,3947.1,3933.74,3914.48,3897.63,3887.09,3876.98,3865.36,3851.51,3842.16,3848.15,3854.92,3859.55,3857.94,3851.46,3849.88,3852.17,3852.03,3855.19,3863.91,3874.14,3886.37,3878.79,3883.0,3897.11,3927.8,3936.76,3974.32,3998.59,4000.44,4002.71,4001.53,4006.93,4014.78,4042.82,4066.92,4106.28,4163.54,4241.14,4248.69,4240.67,4252.18,4282.37,4327.84,4356.2,4354.05,4380.0,4434.67,4553.15,4759.79,4896.44,4868.07,4887.81,4817.82,4641.06,4531.78,4485.48,4460.48,4456.31,4438.9,4381.8,4300.41,4274.47,4266.54,4251.38,4246.15,4204.54,4171.04,4178.38,4148.53,4116.71,4067.94
58,4031.03,4037.56,4043.86,4055.5,4066.05,4072.87,4081.04,4087.52,4098.42,4111.37,4114.9,4114.97,4112.3,4118.33,4129.99,4144.39,4166.63,4172.26,4157.31,4141.18,4118.92,4097.36,4076.27,4055.49,4046.28,4043.3,4037.39,4040.2,4044.24,4036.34,4021.95,4002.04,3985.16,3974.3,3963.54,3951.36,3936.71,3928.62,3934.91,3941.73,3946.08,3943.91,3937.48,3936.45,3938.48,3938.31,3942.17,3951.33,3962.08,3973.9,3965.65,3971.23,3987.36,4018.9,4027.95,4068.3,4090.62,4092.52,4094.73,4094.22,4099.74,4108.64,4139.23,4165.46,4204.83,4267.46,4344.45,4348.32,4341.95,4355.15,4388.96,4436.08,4461.83,4460.73,4491.41,4553.4,4680.78,4892.46,5018.86,4994.94,5014.37,4936.4,4748.26,4644.5,4598.24,4568.93,4566.7,4545.52,4486.02,4399.96,4381.99,4366.69,4352.43,4346.02,4300.46,4271.08,4277.35,4243.59,4209.55,4161.47
59,4121.59,4128.01,4135.08,4147.45,4157.75,4165.04,4173.48,4180.12,4192.46,4204.65,4208.36,4207.87,4205.72,4212.89,4224.49,4240.42,4263.29,4266.43,4251.38,4234.24,4211.17,4188.88,4166.62,4145.64,4137.26,4133.39,4127.53,4131.4,4134.39,4125.79,4110.26,4089.77,4072.92,4061.66,4050.24,4037.5,4021.98,4015.38,4021.85,4028.72,4032.74,4029.96,4023.66,4023.23,4024.93,4024.75,4029.39,4038.98,4050.25,4061.33,4052.79,4059.9,4078.2,4108.54,4119.84,4163.19,4182.64,4185.31,4186.83,4187.26,4192.97,4203.44,4234.92,4264.3,4305.04,4373.84,4446.68,4448.88,4444.06,4458.74,4495.3,4544.86,4566.5,4568.5,4604.41,4672.19,4810.38,5027.97,5142.31,5123.63,5141.86,5053.78,4855.53,4758.57,4712.42,4677.97,4676.62,4651.52,4590.45,4500.18,4489.7,4466.52,4454.37,4446.13,4396.07,4372.52,4375.05,4340.6,4302.64,4255.24
60,4221.92,4228.18,4236.12,4249.23,4259.18,4267.02,4275.74,4282.5,4296.45,4307.65,4311.66,4310.49,4308.98,4317.39,4328.78,4346.47,4369.86,4370.15,4355.27,4336.98,4313.12,4290.12,4266.59,4245.51,4238.06,4233.08,4227.38,4232.46,4234.16,4224.87,4208.15,4187.11,4170.33,4158.63,4146.5,4133.22,4116.78,4111.91,4118.43,4125.34,4129.0,4125.6,4119.49,4119.71,4120.97,4120.82,4126.33,4136.31,4148.13,4158.03,4149.92,4158.04,4178.33,4207.47,4222.06,4268.03,4284.43,4287.96,4288.6,4290.24,4296.04,4308.05,4339.54,4372.48,4415.27,4490.93,4558.38,4559.5,4556.58,4573.34,4612.07,4662.86,4682.59,4687.51,4728.11,4803.15,4949.82,5178.3,5276.02,5262.44,5279.58,5181.28,4972.82,4881.7,4836.91,4798.7,4796.86,4767.41,4704.3,4610.28,4607.5,4576.09,4567.4,4555.18,4501.83,4485.4,4482.37,4447.32,4405.57,4358.38
61,4322.54,4328.71,4337.54,4351.3,4360.95,4369.37,4378.33,4385.37,4400.76,4411.04,4415.26,4413.53,4412.71,4422.25,4433.61,4452.99,4476.63,4474.24,4459.46,4440.0,4415.36,4391.56,4366.83,4345.73,4339.05,4333.05,4327.62,4333.73,4334.13,4324.09,4306.22,4284.68,4267.93,4255.74,4242.91,4229.04,4211.87,4208.64,4215.21,4222.14,4225.41,4221.41,4215.57,4216.35,4217.19,4217.15,4223.51,4233.9,4246.14,4254.89,4247.39,4256.21,4278.33,4306.51,4324.4,4372.45,4386.32,4390.81,4391.01,4393.5,4399.54,4413.86,4444.74,4481.26,4526.62,4606.68,4670.16,4671.16,4670.4,4688.5,4729.14,4781.82,4800.09,4807.59,4852.75,4941.85,5093.31,5329.74,5412.06,5403.35,5419.19,5307.6,5091.52,5003.83,4962.66,4921.31,4916.94,4885.22,4817.42,4721.78,4724.85,4686.79,4680.43,4664.85,4609.07,4598.37,4589.91,4554.0,4508.3,4461.62
62,4423.41,4429.6,4439.3,4453.66,4463.13,4472.05,4481.27,4488.7,4505.34,4514.8,4519.18,4516.96,4516.92,4527.51,4538.99,4560.0,4583.62,4578.75,4563.91,4543.33,4517.86,4493.19,4467.35,4446.34,4440.27,4433.33,4428.25,4435.18,4434.34,4423.5,4404.48,4382.45,4365.7,4353.02,4339.48,4324.97,4307.3,4305.57,4312.19,4319.09,4321.94,4317.43,4311.86,4313.15,4313.6,4313.74,4320.94,4331.75,4344.26,4351.58,4345.2,4355.05,4378.86,4405.54,4427.2,4476.37,4488.39,4493.6,4493.8,4497.38,4503.4,4520.26,4550.01,4591.24,4638.97,4722.46,4780.88,4783.36,4785.13,4805.32,4848.29,4901.31,4918.6,4928.51,4978.42,5083.42,5238.08,5480.44,5548.35,5547.85,5561.74,5430.71,5210.93,5127.46,5090.18,5045.29,5038.88,5004.59,4929.99,4835.87,4841.85,4799.86,4795.13,4775.35,4717.67,4710.94,4697.09,4662.55,4611.01,4564.26
63,4524.58,4530.86,4541.46,4556.32,4565.66,4575.1,4584.58,4592.54,4610.22,4618.95,4623.38,4620.77,4621.61,4633.13,4644.93,4667.48,4690.78,4683.67,4668.62,4646.93,4620.64,4595.06,4568.14,4547.31,4541.67,4533.88,4529.25,4536.84,4534.75,4523.05,4502.94,4480.48,4463.66,4450.43,4436.16,4420.96,4403.04,4402.7,4409.37,4416.21,4418.63,4413.62,4408.42,4410.11,4410.19,4410.59,4418.61,4429.89,4442.84,4448.18,4443.48,4454.94,4479.93,4504.45,4530.82,4580.77,4590.93,4596.38,4597.08,4601.66,4607.6,4626.62,4655.87,4701.35,4751.39,4840.2,4892.66,4896.61,4900.34,4924.06,4970.26,5020.87,5037.46,5050.7,5105.3,5220.97,5386.92,5632.92,5685.32,5695.29,5703.67,5552.4,5334.47,5253.48,5217.91,5171.01,5161.35,5124.46,5043.08,4952.59,4958.97,4914.49,4911.29,4886.33,4826.53,4823.01,4805.71,4771.29,4714.64,4669.25
64,4626.0,4632.49,4644.01,4659.26,4668.55,4678.49,4688.24,4696.88,4715.37,4723.51,4727.92,4725.02,4726.77,4739.15,4751.43,4775.46,4798.13,4788.97,4773.63,4750.79,4723.67,4697.11,4669.22,4648.64,4643.29,4634.75,4630.64,4638.68,4635.39,4622.74,4601.54,4578.73,4561.79,4547.96,4532.98,4517.05,4499.09,4500.02,4506.74,4513.49,4515.42,4510.04,4505.19,4507.22,4506.97,4507.71,4516.53,4528.28,4542.47,4545.26,4542.02,4554.68,4581.75,4603.74,4635.53,4685.81,4693.51,4699.61,4700.54,4706.2,4712.19,4733.52,4763.17,4812.9,4865.0,4960.81,5007.3,5010.19,5016.93,5043.84,5092.36,5142.62,5157.45,5174.58,5233.46,5354.13,5539.37,5785.98,5823.38,5848.04,5844.16,5676.76,5461.49,5382.06,5345.21,5297.52,5284.78,5244.68,5157.02,5070.87,5074.98,5030.71,5027.37,4997.87,4937.34,4937.49,4915.81,4880.31,4817.05,4776.08
65,4727.71,4734.5,4746.91,4762.49,4771.82,4782.26,4792.24,4801.71,4820.83,4828.43,4832.73,4829.67,4832.42,4845.54,4858.5,4883.92,4905.63,4894.65,4878.93,4854.96,4826.99,4799.34,4770.59,4750.34,4745.1,4735.9,4732.45,4740.7,4736.22,4722.56,4700.33,4677.19,4660.1,4645.67,4629.96,4613.22,4595.47,4597.55,4604.32,4610.93,4612.37,4606.62,4602.23,4604.5,4603.94,4605.09,4614.7,4626.95,4642.59,4642.57,4640.87,4654.41,4684.66,4703.47,4740.73,4790.44,4797.09,4803.33,4804.59,4810.98,4817.15,4840.96,4871.58,4924.38,4980.24,5081.91,5123.1,5124.27,5134.41,5164.21,5214.41,5265.0,5277.39,5299.8,5361.09,5486.6,5690.66,5944.1,5964.95,6003.23,5982.5,5802.35,5588.46,5510.85,5470.82,5423.7,5409.97,5365.06,5271.19,5189.51,5189.64,5148.31,5143.15,5109.3,5050.17,5051.15,5025.95,4988.84,4918.78,4883.37
66,4829.67,4836.88,4850.22,4866.05,4875.49,4886.38,4896.58,4907.07,4926.54,4933.76,4937.83,4934.75,4938.58,4952.28,4966.16,4992.89,5013.31,5000.75,4984.47,4959.39,4930.55,4901.76,4872.23,4852.41,4847.07,4837.36,4834.67,4842.87,4837.25,4822.5,4799.3,4775.88,4758.59,4743.49,4727.09,4709.49,4692.18,4695.27,4702.1,4708.52,4709.42,4703.43,4699.54,4701.92,4701.13,4702.76,4713.09,4725.91,4742.26,4739.75,4740.41,4754.82,4788.41,4804.37,4846.56,4894.42,4901.17,4907.79,4909.1,4916.2,4922.44,4949.7,4981.03,5035.48,5096.74,5202.17,5240.45,5238.93,5253.56,5286.51,5338.15,5388.05,5398.29,5426.71,5489.85,5622.34,5847.55,6102.34,6110.48,6159.17,6122.78,5926.3,5716.55,5641.24,5596.09,5550.73,5535.98,5484.27,5385.26,5309.74,5305.38,5266.41,5258.39,5221.07,5163.08,5165.19,5136.4,5096.63,5023.51,4990.14
67,4931.93,4939.66,4953.94,4969.9,4979.53,4990.87,5001.32,5012.96,5032.54,5039.5,5043.25,5040.29,5045.26,5059.43,5074.37,5102.35,5121.12,5107.27,5090.26,5064.08,5034.39,5004.35,4974.11,4954.9,4949.26,4939.11,4937.31,4945.2,4938.5,4922.61,4898.46,4874.82,4857.25,4841.43,4824.31,4805.85,4789.26,4793.24,4800.12,4806.32,4806.61,4800.41,4797.07,4799.46,4798.51,4800.74,4811.74,4825.14,4842.26,4837.37,4840.49,4856.38,4892.5,4906.92,4952.9,4998.31,5006.09,5012.48,5013.87,5021.8,5028.3,5059.74,5091.45,5146.74,5213.77,5323.49,5357.79,5354.62,5374.62,5410.64,5464.25,5511.63,5520.24,5553.48,5619.95,5763.28,6009.57,6257.84,6259.81,6313.51,6264.37,6050.36,5847.05,5773.57,5722.63,5679.96,5661.13,5602.99,5499.29,5430.43,5422.67,5384.16,5374.58,5332.82,5277.19,5278.83,5246.16,5203.16,5130.58,5096.37
68,5034.49,5042.82,5058.03,5074.04,5083.95,5095.75,5106.4,5119.36,5138.84,5145.6,5148.94,5146.23,5152.46,5166.94,5183.18,5212.31,5229.03,5214.18,5196.34,5169.08,5138.48,5107.11,5076.28,5057.77,5051.61,5041.14,5040.38,5047.71,5039.94,5022.84,4997.8,4973.98,4956.09,4939.54,4921.69,4902.29,4886.69,4891.41,4898.34,4904.27,4903.91,4897.62,4894.88,4897.16,4896.07,4899.0,4910.64,4924.64,4942.17,4935.26,4940.8,4958.43,4996.89,5010.7,5060.68,5102.54,5111.1,5117.52,5119.34,5127.8,5134.72,5170.08,5202.45,5258.68,5333.52,5444.94,5473.77,5472.44,5495.01,5535.61,5591.37,5635.17,5642.66,5681.19,5752.45,5907.53,6175.53,6411.21,6409.56,6468.42,6407.38,6176.59,5981.76,5905.55,5850.41,5810.81,5785.9,5721.56,5612.37,5552.85,5539.27,5503.42,5490.97,5442.66,5391.78,5392.89,5355.3,5308.34,5237.27,5202.33
69,5137.29,5146.37,5162.53,5178.46,5188.75,5200.98,5211.84,5226.32,5245.38,5252.13,5254.95,5252.58,5260.19,5274.85,5292.61,5322.78,5337.09,5321.48,5302.69,5274.33,5242.8,5210.04,5178.73,5161.02,5154.16,5143.49,5143.88,5150.38,5141.61,5123.18,5097.28,5073.37,5055.09,5037.75,5019.2,4998.81,4984.47,4989.78,4996.77,5002.37,5001.31,4995.0,4992.93,4995.0,4993.83,4997.55,5009.79,5024.42,5041.44,5033.55,5040.99,5060.59,5101.84,5114.96,5168.23,5207.49,5216.21,5222.69,5225.3,5234.13,5241.77,5280.15,5314.73,5371.66,5453.72,5566.86,5589.38,5590.59,5614.72,5660.75,5718.02,5758.63,5766.7,5810.85,5890.7,6054.35,6342.73,6558.42,6560.16,6622.98,6550.93,6303.5,6118.03,6037.63,5978.17,5941.8,5910.88,5841.58,5725.81,5677.36,5655.71,5621.97,5607.12,5551.66,5507.81,5507.23,5464.15,5414.18,5344.43,5308.53
70,5240.39,5250.33,5267.45,5283.17,5293.94,5306.6,5317.67,5333.83,5352.22,5359.07,5361.24,5359.39,5368.41,5383.13,5402.66,5433.76,5445.24,5429.21,5409.27,5379.83,5347.4,5313.17,5281.47,5264.72,5256.87,5246.13,5247.79,5253.21,5243.45,5223.68,5196.93,5172.97,5154.27,5136.08,5116.81,5095.37,5082.65,5088.35,5095.4,5100.63,5098.84,5092.61,5091.25,5092.99,5091.78,5096.4,5109.21,5124.51,5141.02,5132.25,5141.47,5163.69,5206.05,5219.3,5276.19,5312.95,5321.74,5328.16,5331.66,5340.66,5349.65,5391.36,5428.74,5485.72,5574.81,5687.21,5704.99,5708.43,5734.83,5785.66,5845.09,5882.27,5891.8,5942.28,6031.88,6207.38,6502.61,6704.98,6713.05,6775.81,6693.16,6430.23,6251.98,6171.49,6106.07,6072.08,6036.09,5963.65,5841.64,5803.67,5772.21,5739.59,5723.15,5662.48,5624.04,5622.02,5573.79,5520.87,5452.02,5415.49
71,5343.74,5354.69,5372.75,5388.17,5399.55,5412.56,5423.85,5441.88,5459.29,5466.4,5467.84,5466.67,5477.17,5491.81,5513.33,5545.26,5553.51,5537.37,5516.13,5485.63,5452.24,5416.46,5384.49,5368.81,5359.78,5349.1,5352.14,5356.2,5345.53,5324.28,5296.77,5272.84,5253.62,5234.56,5214.56,5191.99,5181.19,5187.12,5194.23,5199.04,5196.47,5190.4,5189.81,5191.12,5189.91,5195.53,5208.9,5224.88,5240.42,5231.29,5242.48,5267.52,5308.33,5324.49,5385.28,5418.35,5428.17,5433.7,5438.43,5447.69,5458.71,5501.58,5543.06,5601.84,5699.04,5806.08,5821.73,5827.27,5855.65,5910.15,5972.76,6004.57,6018.24,6075.68,6172.99,6362.86,6666.08,6852.76,6868.21,6929.71,6833.61,6556.98,6387.59,6307.13,6234.66,6201.63,6160.4,6085.91,5958.27,5930.14,5888.22,5858.31,5839.4,5772.84,5742.06,5735.07,5685.93,5627.83,5559.85,5523.01
72,5457.99,5470.05,5489.09,5504.05,5516.15,5529.53,5541.0,5561.11,5577.24,5584.75,5585.32,5584.98,5597.1,5611.47,5635.27,5667.89,5672.45,5656.54,5633.81,5602.28,5567.95,5530.5,5498.4,5483.9,5473.43,5462.95,5467.54,5469.94,5458.37,5435.58,5407.37,5383.53,5363.73,5343.74,5323.03,5299.28,5290.71,5296.69,5303.86,5308.2,5304.83,5299.01,5299.26,5300.0,5298.83,5305.56,5319.44,5336.13,5350.15,5341.58,5354.08,5381.68,5420.94,5441.35,5505.54,5534.7,5545.65,5550.05,5556.36,5565.74,5578.75,5621.64,5667.75,5729.23,5835.36,5935.48,5949.78,5957.86,5989.03,6046.39,6110.62,6139.93,6157.51,6221.19,6328.12,6529.24,6847.02,7012.05,7034.66,7095.05,6985.39,6694.93,6533.15,6454.34,6376.68,6342.79,6295.75,6218.61,6085.98,6067.92,6015.1,5989.66,5965.51,5894.62,5873.16,5858.85,5808.91,5745.85,5678.11,5641.47
73,5572.65,5585.87,5605.75,5620.34,5633.18,5646.89,5658.72,5680.7,5695.66,5703.43,5703.29,5703.84,5717.43,5731.76,5757.75,5790.7,5791.82,5776.05,5751.8,5719.26,5683.88,5644.86,5612.71,5599.2,5587.4,5577.26,5583.16,5583.89,5571.37,5547.09,5518.22,5494.41,5473.98,5453.09,5431.62,5406.92,5400.45,5406.49,5413.67,5417.52,5413.38,5407.91,5408.88,5409.08,5408.04,5415.87,5430.28,5447.5,5460.05,5452.28,5465.68,5495.62,5533.66,5558.32,5625.2,5651.13,5663.34,5667.19,5674.61,5684.31,5700.29,5742.4,5793.16,5857.98,5969.86,6064.89,6079.12,6090.07,6123.02,6182.93,6249.61,6277.04,6298.06,6367.8,6493.28,6700.78,7029.23,7174.26,7203.73,7262.74,7135.44,6834.67,6677.21,6603.11,6521.07,6483.62,6433.56,6350.26,6215.44,6204.99,6143.39,6120.92,6092.35,6018.29,6004.3,5982.86,5931.77,5863.53,5796.44,5760.11
