,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990
92,31416.41,33776.29,39712.81,35157.29,33526.7,36008.74,32148.74,30193.74,33425.58,35738.07,31480.02,31323.33,36765.07,33405.49,29902.83,38542.95,34855.79,38667.69,44958.74,47745.12,55105.59,60753.51,72920.2,46881.56,28250.94,23100.28,29717.07,25998.69,33353.34,43770.13,40821.07,37028.98,39424.0,31747.12,30244.2,27333.19,35198.13,37078.32,44610.57,40885.72,39656.83,39739.18,37681.13,41572.01,46787.63,45888.72,41508.43,50593.31,60963.96,56501.02,47004.07,46154.73,47048.89,41302.45,43616.34,35211.39,39897.54,42130.52,41521.96,34660.57,39228.5,38829.84,35211.53,30874.93,34673.55,36416.45,34598.43,24664.41,30059.16,36055.36,33518.35,35559.78,37082.55,42312.55,40006.62,40398.37,49032.29,46690.13,47666.87,53260.86,60048.11,47425.99,53111.04,43319.67,46690.27,44607.59,43263.94,40516.65,45332.3,46466.61,54930.4
93,29278.43,34609.04,40330.98,36929.92,34176.17,36443.95,31832.6,30681.84,35451.47,37148.19,30684.89,32955.64,38851.06,33965.78,30744.44,39780.28,34973.72,38789.09,46711.15,47407.63,54941.55,62328.86,66998.57,42247.36,25879.5,20947.51,27667.34,26610.34,34556.39,46154.75,36729.8,40914.23,40232.86,32476.96,29764.69,29463.95,35414.37,38319.04,46651.47,40657.8,40993.28,41142.28,39008.81,43564.97,47167.64,45658.81,43033.19,52111.59,58925.85,56443.2,45167.55,48206.49,47502.48,41130.53,44475.94,34805.54,40438.13,43188.94,42743.8,34893.45,39644.16,40075.5,35983.45,31875.94,34532.27,36929.81,36144.95,25496.58,31683.43,35534.24,33330.34,35143.13,36479.05,43895.73,41011.18,43715.93,49731.67,46986.56,48675.22,53633.73,54598.23,49306.93,53651.06,42948.86,47164.4,44585.4,44088.89,40778.02,46068.19,48427.89,56080.86
94,28482.67,37059.91,40659.53,37398.57,35770.07,36607.28,31688.62,31169.6,36979.73,38362.07,29250.01,34191.18,38422.96,33126.22,32589.12,38641.11,36332.18,41088.05,48447.2,48454.99,56542.23,66401.47,52963.36,40398.3,26642.8,21253.09,28690.67,27647.15,37759.46,47721.87,34830.15,41438.02,40136.21,33572.48,29148.75,30348.26,34535.23,38594.28,48426.04,41022.59,41117.49,39779.83,39994.12,44068.29,46659.54,47387.39,44331.8,54367.03,62760.74,56499.4,44905.97,49926.53,48146.26,42666.58,46603.47,37122.24,40712.75,43900.12,43500.13,36716.71,39089.84,41048.08,36665.45,32318.38,33693.73,38895.57,34578.82,26607.12,32610.7,35822.59,33985.64,33975.05,36798.95,46000.97,42438.73,45748.17,49707.14,47913.91,51636.76,55598.61,49609.95,48916.69,53258.87,44371.07,47574.53,45973.12,44483.77,41065.21,47365.33,50833.92,55942.86
95,30059.32,38257.65,41550.62,37068.53,36396.57,36029.59,32156.67,30591.28,37535.25,37612.26,29046.81,34171.68,38016.23,31329.21,34042.84,39098.44,37846.12,43447.7,49643.86,49899.16,58210.8,67173.28,55137.78,38870.21,23445.03,21167.23,29624.02,28243.92,38218.27,47528.35,34941.31,40922.11,39857.92,32974.43,28144.98,30974.74,35405.08,39784.13,49616.93,42469.89,41109.61,40093.85,41422.73,44505.71,48414.21,49500.61,45353.53,57016.67,63788.89,57711.73,45395.63,51212.37,49882.55,43963.34,47432.54,38847.39,41891.02,43742.36,43808.45,37307.09,40471.45,41870.6,35603.14,34544.59,36015.96,40022.46,33141.18,25771.88,32679.13,37311.86,34362.86,34906.02,38523.19,45965.2,43290.35,46683.17,50098.94,48091.96,54300.11,56792.38,49524.29,50262.99,54875.03,46389.69,48343.82,47585.58,45197.22,41136.92,49097.97,51736.94,57564.32
96,31539.36,38872.88,41332.35,38304.93,36947.86,36299.18,33716.38,31526.43,37543.71,37431.02,30954.35,34553.88,38251.14,32940.5,34542.09,40095.41,39394.79,45495.26,50834.35,50195.12,58982.95,71939.93,56325.67,40304.39,23694.96,22318.35,31550.25,28717.22,40506.4,49292.41,36155.54,40910.18,40192.89,33541.84,29105.33,33020.32,36862.75,41278.32,51800.72,43161.34,41206.65,41008.96,42703.55,47866.81,50335.23,50292.45,46841.82,58458.2,62902.09,57238.05,46622.09,53447.62,49686.47,46276.58,46454.32,40519.41,43437.34,45150.23,44916.4,38915.94,40869.12,40909.38,35859.13,36093.17,37714.06,40756.97,33988.83,27842.76,35678.78,37561.0,33863.11,36513.68,39997.38,46425.12,42150.79,48635.34,51204.59,50350.26,55080.88,60350.01,51616.58,52141.15,54306.7,46572.83,51699.48,48061.47,46245.81,42364.23,49572.48,53552.02,58093.15
97,31124.12,38486.2,40660.16,39361.68,37207.32,35780.11,34594.54,31692.86,37638.98,36270.5,32296.9,35227.34,36254.81,33301.54,35695.22,42034.98,40093.11,46369.67,51468.8,51554.83,59000.31,72830.99,59730.42,43333.71,24045.89,20653.4,33919.54,28487.49,42871.99,51000.88,35996.11,41145.62,40501.3,32364.28,28896.02,35124.75,37176.91,42909.73,52440.27,45028.24,40111.2,40293.82,43962.38,49929.13,50191.22,50374.36,48240.61,60606.88,63787.43,55798.19,47275.26,53313.33,48647.95,48307.5,47572.1,41435.75,44357.42,45907.71,45166.66,40485.13,39872.97,41242.47,35342.28,37709.91,38758.06,40078.62,33713.46,30678.99,37302.68,37257.97,34006.73,36627.22,41870.16,45749.98,41962.93,49930.16,49567.33,53162.79,58060.38,63935.36,53437.71,53977.79,53649.64,51359.35,51885.12,49148.79,46633.45,44090.8,52351.78,55862.11,61512.74
98,32671.91,39420.98,41986.31,39516.19,38594.38,35759.24,34586.88,32863.61,38057.97,37719.34,32354.83,36659.21,38838.36,33169.89,37328.47,43142.02,40028.27,45948.09,49220.98,52770.68,62124.87,74444.84,62135.56,44568.85,24650.99,21088.12,32969.46,27508.2,44102.07,51486.58,34636.38,41619.38,40837.43,33048.74,28167.49,36660.02,38533.57,43404.8,51695.09,44069.6,41112.11,41158.74,44837.11,49866.17,50884.91,51153.73,49636.06,60786.99,67891.15,56921.1,48590.18,54919.15,48632.77,50038.46,48102.79,41794.96,45499.79,46432.92,44167.81,41750.11,39784.39,41018.88,36324.65,38982.32,39988.3,40061.97,35363.49,32342.55,37961.89,37657.92,34494.34,37742.82,39340.5,47738.16,41507.5,51944.96,50217.76,53426.4,61419.1,66654.57,55278.04,54358.84,55259.77,53077.19,51897.84,50420.14,46518.37,45426.99,52687.92,56009.24,64597.07
99,34624.44,41359.79,41695.07,39907.83,40096.69,36252.23,34439.09,35385.31,38246.53,37819.19,32692.33,38218.34,39146.1,33843.28,39729.72,42469.19,39848.89,46120.81,48697.97,54399.89,65885.7,74675.2,65943.0,41636.59,20381.15,23352.27,33894.57,29627.06,44638.98,49530.01,34071.87,37896.81,41687.63,32754.64,27771.2,38184.78,38507.94,44812.68,54888.46,43282.26,44197.73,41679.54,46455.16,51033.32,51359.28,49703.47,51819.41,63056.0,69115.1,58528.03,49334.42,56183.38,49651.97,51630.16,47356.57,43873.11,46524.76,47418.05,45744.04,42828.03,42619.99,42179.31,35936.49,40557.12,40806.74,39955.57,34397.33,33150.29,38715.56,37713.85,36252.11,38910.13,39424.77,48713.82,43783.81,54171.84,50900.76,54338.38,63238.5,66638.88,55325.9,56375.55,55797.63,54499.5,52442.98,50290.04,45693.77,47037.1,53196.65,54898.04,66827.79
100,36679.77,42994.09,41670.41,41133.61,40591.21,35988.43,35133.18,35222.77,39452.0,37355.56,34128.88,40952.23,37729.97,35227.93,41562.91,41403.76,40300.53,47877.78,49541.86,56513.54,68146.59,76168.98,63253.97,38953.41,18988.91,29281.18,31565.94,31986.68,43191.82,48299.51,34873.84,39498.81,37578.2,32719.78,28562.35,39946.52,39577.51,46719.56,55507.4,43194.66,46500.63,42001.83,48325.67,51682.7,51940.78,50495.03,54084.4,63411.28,67912.3,60889.54,51150.2,57394.56,49809.95,52563.74,45022.89,45081.23,47386.8,48484.45,44311.15,43950.37,43910.39,43785.75,33140.22,40597.45,40958.29,39557.69,34066.02,35407.52,39013.0,38151.09,38289.4,38741.7,41439.0,48564.68,44454.3,56586.97,51288.18,56008.03,63937.3,67191.94,54794.95,58708.9,57973.48,54853.35,53746.59,51003.55,46505.25,48743.36,54640.97,59392.62,67131.39
101,37247.92,44136.2,40595.96,42335.41,41122.12,35078.89,35520.55,36067.52,40293.97,38527.55,34758.3,42430.27,37772.65,33503.39,41795.42,40701.76,41478.1,49141.47,51989.8,57699.42,65983.1,77937.18,58587.31,38520.25,17612.66,34018.15,32378.89,33461.26,45180.09,47409.88,36065.51,40563.0,35573.84,34167.07,30246.79,41054.66,41615.01,47944.39,55743.12,44933.42,48637.89,40729.41,49571.26,51591.52,53688.4,49637.11,55018.38,66979.78,68169.09,62259.38,52683.97,57521.22,51799.06,52497.34,41359.35,45558.07,47651.94,47114.03,44520.83,43996.09,45366.77,42440.89,33489.51,40477.7,41539.67,39355.13,34604.42,36675.16,39717.3,38842.22,38920.12,39922.83,44150.4,49379.14,43054.7,57865.27,51030.88,57611.58,66030.54,70115.07,57894.45,60781.05,59906.84,55447.63,53608.17,51779.18,47342.58,50432.04,55639.35,62407.82,67620.74
102,38906.03,45176.92,39504.97,42727.98,41693.3,35984.88,34463.96,36480.68,40382.45,38251.26,35579.5,44153.53,38300.77,33983.92,42604.22,40178.63,43595.51,50824.24,54326.99,59342.42,66975.67,84168.78,58160.52,40080.69,18780.88,36888.81,31636.48,35387.78,47868.93,50189.76,42324.95,41861.77,37016.08,36108.71,31691.47,42285.67,43028.23,47659.14,54979.95,47738.67,48235.94,43141.45,47209.58,52971.32,55542.96,50784.56,57432.7,71588.08,71753.85,63841.53,54404.3,59900.02,51288.22,52886.12,42626.0,45500.68,49587.25,47555.29,44936.07,45117.59,45793.86,41430.8,34042.54,40737.58,41780.08,40150.07,31899.3,37218.42,40996.78,39658.3,39322.1,40809.13,46367.18,49073.71,43614.68,58671.47,51159.6,59130.18,65486.7,72371.83,58202.57,62621.56,60440.47,56242.63,54859.75,52223.26,47575.96,52325.66,54491.54,65779.69,70532.11
103,40826.61,46598.75,40791.24,41604.9,43011.81,37278.7,34991.77,38275.09,41175.74,37933.1,36444.02,42244.52,37682.05,34213.64,44500.23,40905.88,45383.37,51962.69,56651.0,62545.63,69349.98,88713.45,58145.51,39686.39,26250.65,35777.22,31141.04,37860.23,49164.53,51156.79,43076.61,41889.73,38161.03,36511.42,32084.54,41058.95,43037.92,48320.16,54647.9,47519.31,47633.07,44973.65,50145.28,55502.98,56333.52,51542.22,58965.47,71809.18,71991.33,61541.44,56618.0,60155.54,52301.55,54950.73,44025.32,47022.41,49491.52,48767.4,43294.2,46208.61,45482.72,41756.35,35321.62,40647.26,43472.3,40057.85,31388.93,35443.4,41229.32,39418.89,42096.2,42893.92,48141.36,49884.89,44359.81,57984.89,55338.84,58702.77,67155.6,76686.09,57846.22,65486.16,57047.89,57921.12,55704.28,53384.4,49172.06,52967.39,56276.11,66399.25,66883.43
104,40986.23,47167.54,41545.92,40315.81,43732.28,38095.61,35519.03,39975.54,43086.33,37078.79,36880.26,43371.43,39304.72,35452.84,46036.59,41678.21,45600.96,53524.57,57945.56,66100.88,73964.25,92257.49,58707.19,35591.94,28830.32,36009.03,31034.93,39016.84,50140.46,45915.65,42010.95,45964.08,39960.46,37148.35,32896.0,42314.35,42990.12,51558.16,48702.05,47070.74,47753.23,46039.69,52227.89,57321.39,56217.88,50248.75,60702.35,75083.5,70576.76,60094.47,58398.63,58755.47,51564.43,55107.4,44223.69,48535.43,50686.66,50583.79,42614.49,47243.12,47183.58,42386.65,37484.32,41875.84,43458.22,41105.34,29400.26,35606.43,42466.18,39470.31,42657.3,43865.01,49713.67,47103.34,49059.02,60029.89,56448.6,58269.39,66238.66,75225.48,59201.32,66181.07,55534.91,58210.57,56302.84,54385.57,49925.68,55017.65,57632.71,67484.97,64625.77
105,41938.73,47853.15,43592.42,41042.89,44203.02,37674.81,36048.74,42344.97,44730.25,36099.33,38755.88,45785.02,39919.32,36402.37,47462.92,41768.53,45699.09,55560.13,57479.46,65852.04,75822.39,84695.61,52840.13,32538.71,26084.63,33471.86,31714.15,40381.17,52837.28,41290.65,46386.43,46865.97,40805.01,36498.77,35402.97,42521.08,44389.46,53878.6,48381.76,48607.87,49384.86,47600.13,54656.97,57725.56,55875.61,52036.63,62470.48,72511.66,70435.1,57670.0,60916.69,59251.97,51281.1,56117.75,43643.56,49134.35,51905.45,52012.01,42838.11,47689.42,48637.94,43261.24,38640.67,41650.54,44020.29,42892.34,30341.33,37481.69,41808.55,39204.98,42106.03,43105.7,51528.73,48240.71,53025.62,60824.54,56751.38,59440.74,66634.32,68332.51,61477.56,66784.88,54979.54,58732.4,56201.01,55349.11,50183.95,55852.84,59996.3,68834.8,65717.5
106,44849.13,48195.09,44099.77,42902.25,44344.25,37458.47,36577.83,44118.31,46136.66,34370.0,40163.71,45236.16,38890.52,38537.2,46054.93,43338.87,48360.53,57574.82,58691.54,67717.53,80715.4,66891.57,50460.65,33424.54,26397.11,34652.89,32898.71,44079.69,54597.32,39130.98,46950.79,46713.58,42107.2,35683.91,36411.46,41414.01,44670.34,55890.36,48766.76,48707.83,47698.67,48741.85,55216.57,57043.79,57928.34,53549.83,65120.64,77164.37,70436.09,57257.54,63013.46,59985.32,53125.05,58725.32,46472.11,49410.17,52706.45,52873.23,45011.12,46969.93,49760.0,44027.24,39119.96,40586.03,46311.57,40988.95,31612.01,38531.31,42103.44,39931.11,40656.55,43437.58,53954.91,49874.41,55431.19,60734.13,57815.41,62994.28,69006.26,62024.23,60922.84,66229.01,56717.31,59174.42,57874.59,55772.64,50474.09,57367.48,62908.19,68603.48,71980.99
107,46241.44,49203.31,43666.27,43600.9,43589.14,37965.29,35857.29,44730.65,45182.84,34088.56,40097.55,44713.31,36740.73,40208.19,46550.15,45093.06,51091.27,58947.65,60382.99,69663.18,81595.18,69560.84,48485.53,29353.75,26225.29,35724.13,33559.29,44573.99,54343.19,39230.38,46337.7,46350.43,41288.03,34397.19,37110.15,42404.25,46009.14,57227.78,50437.21,48651.71,48023.0,50422.3,55693.44,59126.97,60449.07,54727.79,68240.96,78364.95,71877.53,57802.7,64560.76,62077.92,54669.58,59695.62,48557.71,50781.68,52464.68,53189.94,45672.7,48575.64,50699.5,42700.99,41754.42,43326.13,47603.01,39240.38,30574.33,38566.19,43808.57,40330.51,41718.38,45425.53,53870.17,50830.84,56506.68,61152.43,57975.63,66181.39,70419.95,61847.32,62529.67,68169.44,59214.34,60062.7,59829.09,56595.03,50499.85,59408.09,63959.16,70528.77,74837.09
108,46926.29,48895.97,45074.38,44206.6,43856.58,39756.61,36907.58,44688.9,44910.22,36278.87,40500.63,44943.27,38583.1,40749.45,47684.77,46884.54,53451.05,60309.92,60682.29,70532.9,87321.61,70980.46,50199.73,29593.18,27578.47,37987.81,34070.6,47198.2,56325.03,40566.07,46294.11,46698.44,41923.64,35506.18,39503.5,44094.55,47696.98,59707.42,51207.3,48717.75,49064.08,51918.58,59821.61,61408.35,61352.55,56464.5,69911.49,77210.63,71216.46,59280.52,67298.81,61762.96,57471.44,58389.25,50570.94,52594.93,54097.05,54473.66,47575.54,48997.48,49478.04,42953.22,43565.34,45310.61,48424.79,40193.82,32976.27,42055.63,44055.48,39699.83,43584.66,47115.0,54364.15,49449.08,58808.53,62438.32,60638.26,67070.34,74758.17,64384.67,64792.7,67393.39,59365.09,64157.6,60350.83,57832.43,51939.57,59923.08,66132.67,71111.85,78411.97
109,46402.8,48053.05,46270.37,44463.28,43172.65,40743.83,37058.28,44751.06,43464.94,37806.09,41244.75,42554.58,38961.35,42061.01,49938.31,47663.63,54431.92,61012.17,62266.45,70500.33,88342.45,75189.52,53896.11,29958.26,25458.85,40780.32,33748.83,49910.1,58242.23,40361.05,46530.59,47015.66,40381.59,35189.59,41964.47,44416.69,49542.07,60406.61,53370.24,47375.69,48156.06,53386.85,62323.08,61170.81,61390.31,58092.19,72425.83,78231.49,69355.68,60028.95,67053.42,60402.88,59920.4,59716.76,51640.58,53648.99,54949.57,54717.34,49428.36,47750.18,49822.17,42280.97,45456.9,46508.1,47569.21,39820.21,36281.54,43920.75,43655.59,39823.43,43667.69,49272.19,53530.01,49183.94,60314.47,60381.95,63965.86,70633.73,79126.28,66581.53,67002.02,66508.98,65375.73,64317.88,61639.23,58243.24,53989.42,63221.32,68914.8,75230.2,78825.8
110,47471.7,49570.65,46406.05,46066.01,43090.47,40688.3,38382.24,45197.99,45144.98,37830.06,42875.47,45538.75,38763.88,43936.67,51201.81,47536.03,53892.22,58300.23,63675.89,74178.07,90238.94,78137.66,55359.61,30639.55,25927.39,39584.1,32541.44,51299.22,58762.92,38811.5,47036.49,47365.09,41162.21,34243.09,43743.71,45982.86,50075.04,59511.47,52185.64,48508.88,49135.73,54387.98,62172.23,61953.76,62277.54,59714.67,72587.83,83195.67,70679.39,61616.05,68994.76,60313.98,61995.34,60306.99,52015.94,54970.85,55523.87,53449.56,50908.41,47590.34,49494.66,43401.36,46932.07,47927.84,47499.47,41718.98,38198.05,44649.61,44079.36,40349.74,44944.33,46251.84,55810.54,48606.11,62688.23,61112.02,64226.71,74655.32,82419.91,68800.34,67404.51,68433.53,67478.13,64264.23,63157.04,58026.92,55559.86,63569.16,69028.83,78935.74,81133.49
111,49747.41,49179.46,46820.16,47804.77,43627.29,40468.61,41281.17,45371.51,45210.87,38180.94,44653.62,45854.59,39506.83,46713.8,50354.12,47273.1,54049.77,57632.16,65582.76,78612.66,90458.53,82845.11,51651.73,25274.76,28639.03,40638.42,34995.89,51881.89,56497.7,38153.73,42802.76,48310.28,40725.49,33702.13,45508.78,45900.06,51660.21,63148.38,51205.18,52098.68,49704.39,56289.11,63553.93,62469.57,60452.46,62283.01,75242.61,84630.1,72602.56,62478.87,70505.74,61506.96,63896.07,59298.07,54527.69,56150.05,56647.44,55296.38,52159.33,50925.04,50836.02,42885.34,48769.58,48853.41,47323.92,40533.18,39103.13,45489.1,44100.81,42360.06,46281.45,46305.0,56906.78,51225.13,65315.9,61881.34,65266.44,76804.42,82332.13,68788.59,69833.1,69029.97,69203.2,64869.63,62920.11,56927.41,57463.61,64125.07,67593.76,81596.39,84372.8
112,51655.17,49103.14,48211.95,48341.82,43254.37,41237.77,41049.26,46750.29,44604.34,39814.0,47801.7,44153.2,41078.76,48821.34,49042.59,47758.65,56062.58,58581.28,68071.87,81256.07,92207.69,79394.12,48257.97,23484.84,35829.3,37795.81,37731.52,50160.15,55061.78,39025.8,44581.93,43512.22,40611.97,34601.24,47554.45,47121.75,53819.36,63823.27,51053.08,54763.8,50036.37,58494.26,64290.42,63115.42,61353.51,64947.47,75613.8,83094.41,75459.38,64696.42,71949.03,61633.41,64981.58,56305.61,55956.8,57132.0,57867.31,53508.07,53463.27,52412.33,52713.27,39500.28,48762.29,48980.86,46804.1,40096.45,41715.46,45792.61,44568.07,44694.99,46030.49,48622.99,56689.51,51965.15,68168.4,62291.32,67214.92,77592.18,82946.84,68058.31,72651.52,71650.61,69571.5,66411.99,63738.15,57865.49,59483.05,65807.65,73055.95,81904.03,84767.32
113,52970.59,47791.45,49574.73,48922.02,42107.37,41646.88,41990.71,47697.74,45949.62,40505.13,49482.71,44159.32,39027.67,49048.72,48162.83,49103.47,57496.96,61425.01,69442.6,78625.78,94287.98,73466.61,47653.29,21721.48,41552.16,38714.2,39421.55,52426.72,54015.33,40333.34,45753.57,41154.22,42335.66,36579.66,48821.06,49493.75,55192.12,64057.61,53058.08,57232.09,48470.66,59941.93,64106.32,65176.66,60251.89,66012.96,79814.0,83344.76,77086.11,66555.5,72033.07,64023.34,64831.35,51656.75,56478.02,57394.4,56180.62,53703.43,53457.96,54096.44,51039.7,39864.39,48563.38,49622.07,46516.1,40683.14,43160.64,46573.31,45331.54,45387.76,47381.93,51756.43,57596.65,50287.12,69650.47,61919.05,69082.86,80070.67,86484.93,71833.86,75144.74,73969.73,70244.42,66173.18,64633.26,58835.02,61479.37,66952.49,76695.5,82438.19,84814.27
114,54163.51,46462.0,49989.85,49549.87,43138.68,40364.8,42429.63,47753.59,45568.59,41419.21,51448.39,44732.77,39545.06,49951.98,47495.84,51558.83,59420.51,64136.05,71362.31,79755.91,101763.75,72857.24,49512.76,23091.37,44991.1,37774.71,41641.88,55504.21,57147.94,47303.97,47189.13,42782.14,44668.62,38266.07,50232.75,51122.0,54826.95,63144.8,56319.79,56713.18,51287.02,57030.6,65748.7,67366.07,61583.46,68852.71,85250.05,87661.13,78974.38,68648.29,74934.91,63324.62,65243.26,53163.79,56337.57,59666.66,56654.22,54146.68,54758.83,54553.15,49770.57,40470.71,48820.09,49856.12,47406.5,37460.81,43753.02,48027.48,46240.35,45813.74,48382.82,54308.19,57198.14,50897.59,70563.84,62015.46,70847.86,79351.96,89199.24,72145.92,77349.94,74560.35,71171.04,67649.02,65114.39,59054.22,63723.72,65516.18,80770.28,85923.0,88388.07
115,55812.1,47927.24,48633.21,51064.77,44633.45,40938.18,44473.52,48642.41,45138.63,42383.14,49183.48,43968.0,39770.79,52128.52,48306.51,53622.87,60707.01,66829.82,75155.73,82530.0,107197.09,72764.25,48958.84,32175.78,43575.01,37131.57,44501.94,56965.4,58216.01,48118.93,47192.46,44065.66,45097.95,38682.77,48726.28,51083.06,55550.21,62727.6,56013.82,55958.94,53412.36,60516.03,68818.03,68264.55,62441.93,70634.48,85461.54,87888.1,76062.99,71361.06,75180.61,64506.81,67720.61,54834.47,58150.71,59495.46,58045.24,52113.89,56021.76,54131.18,50105.96,41938.68,48657.7,51821.0,47250.08,36817.07,41622.16,48255.26,45919.2,49000.95,50802.54,56340.21,58100.71,51723.76,69682.71,67016.95,70281.82,81313.54,94446.02,71635.15,80817.48,70311.7,73214.02,68622.34,66488.51,60963.01,64443.02,67604.25,81465.15,81419.06,86136.29
116,56438.72,48767.49,47084.26,51869.21,45556.64,41510.72,46406.83,50849.33,44072.4,42848.9,50452.8,45816.84,41168.86,53882.56,49169.94,53831.73,62487.22,68308.44,79369.46,87966.82,111419.27,73392.74,43848.2,35265.69,43795.65,36953.48,45814.35,58055.71,52222.93,46904.71,51751.68,46103.35,45816.07,39603.08,50164.89,50976.36,59234.08,55870.66,55438.47,56054.39,54627.01,62969.93,71001.15,68065.38,60817.54,72659.56,89304.92,86099.63,74208.05,73526.07,73359.26,63531.62,67846.65,55009.85,59951.45,60875.22,60154.0,51240.6,57215.32,56102.31,50806.69,44452.99,50073.12,51752.28,48437.02,34443.15,41767.96,49657.65,45937.17,49611.91,51902.53,58134.91,54821.66,57155.88,72082.89,68300.8,69709.37,80144.92,92581.48,73242.72,81606.87,68381.93,73501.0,69292.39,67662.53,61826.82,66874.31,69177.19,82731.28,78611.03,86189.98
117,57204.77,51122.11,47889.64,52377.34,45001.03,42085.92,49114.83,52740.13,42859.33,44985.43,53217.16,46490.46,42229.9,55506.84,49229.11,53899.83,64819.12,67712.26,79015.56,90124.52,102232.98,65991.64,40027.0,31853.02,40652.15,37709.89,47369.58,61136.93,46934.24,51763.04,52738.83,47039.06,44949.49,42560.74,50360.21,52584.58,61862.39,55467.95,57200.68,57923.0,56426.99,65839.42,71432.35,67592.56,62920.72,74720.84,86196.24,85864.6,71149.19,76616.89,73905.82,63116.36,69023.09,54218.63,60622.65,62282.46,61800.06,51453.58,57696.34,57779.18,51799.56,45773.06,49750.67,52369.46,50493.58,35499.91,43920.9,48845.64,45587.22,48929.95,50956.25,60212.2,56102.81,61731.46,72981.15,68608.4,71056.08,80564.62,84036.75,75987.75,82283.67,67632.43,74081.25,69101.04,68788.96,62077.4,67827.97,71957.03,84320.32,79877.01,85778.41
