,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999
123,60568.11,55742.47,56960.62,51855.22,47673.81,47524.64,53008.05,53979.51,43868.17,51807.74,53578.04,44408.62,54467.29,60434.81,56553.22,66933.33,71676.36,85745.82,109926.99,129289.19,118713.29,68556.9,26361.26,31019.97,47525.37,38835.36,62324.21,68785.81,40976.06,46553.3,55185.98,46204.77,39690.94,56112.79,55960.87,65065.05,80401.98,61999.57,65620.11,61858.81,73262.78,86770.31,87766.21,81878.55,85005.47,105528.07,121430.05,103965.31,87456.59,103351.03,86016.99,88522.66,80585.12,73280.36,75179.86,73376.0,70342.67,66057.75,64538.95,62793.86,50809.39,58573.64,59185.4,56429.41,45532.66,42630.22,51373.25,49292.79,46538.91,51849.45,52654.22,66657.92,57165.62,76958.05,74319.25,79835.87,96502.64,107400.02,88087.27,90775.57,89823.16,90358.01,86522.76,81382.51,73356.99,73935.01,83033.32,87540.08,113973.99,118410.47,112848.06,79803.38,65917.65,48188.72,55873.38,51785.58,52727.27,55129.21,49132.12,31032.92
124,60209.19,57590.1,57540.89,51078.07,48600.77,47022.27,54821.83,52857.83,46002.24,56089.28,50883.53,46432.5,57268.75,58269.12,57059.86,69801.9,72916.58,89473.81,114113.02,132023.84,112409.66,62674.0,23761.44,40598.39,43237.95,42470.72,59596.28,66387.23,42016.47,48878.06,48214.29,45878.31,40837.91,58975.29,57606.45,68185.91,81226.05,61565.65,69530.75,62158.29,76541.68,87728.37,88580.1,83108.72,89173.1,105853.6,118395.48,108701.01,90976.25,105585.47,85886.44,90050.18,75188.53,75356.26,76507.77,75059.33,67216.83,67828.43,66603.4,65416.03,45500.29,58328.1,59130.7,55379.59,44700.88,45916.33,51582.97,49733.33,49519.98,51272.84,55722.65,65985.67,57899.81,80775.84,74539.82,82431.05,97385.56,107994.6,86566.0,94927.26,93697.62,90603.05,88723.07,82380.83,74543.05,76826.04,85402.0,96041.8,114128.27,118700.07,110042.92,85721.96,64456.69,51173.18,54839.77,52889.4,52717.39,57417.62,50806.53,33526.44
125,57953.34,59392.96,58188.35,49147.58,48992.21,48175.99,56009.29,54654.14,46796.0,58287.23,50678.24,43379.37,57411.78,56745.74,58850.16,71778.78,77138.53,91408.3,109313.71,135342.8,101839.24,61395.17,21196.75,48185.53,44386.65,44658.97,62744.59,64584.21,43655.16,50351.88,44709.57,48175.55,43595.22,60670.94,60985.23,70087.55,81357.14,64396.44,73132.22,59514.88,78609.21,87137.59,91863.83,80934.24,90669.52,112769.82,118497.28,111233.72,93872.26,105352.42,89725.35,89482.21,66994.86,75928.12,76646.71,72074.53,67247.17,67560.04,68976.47,62559.44,45783.34,57799.58,59843.82,54679.63,45313.65,47659.69,52457.19,50591.62,50262.8,52925.26,59966.61,66960.94,55250.39,82601.64,73568.55,84911.78,100848.97,113268.26,92177.44,98564.24,97081.86,91324.99,87948.14,83502.35,75778.88,79683.14,86904.58,101588.85,114669.24,118379.09,113940.46,84073.15,61028.48,54518.09,56823.96,54457.56,51689.64,58024.24,49042.63,34902.42
126,55667.58,59794.37,58899.43,50464.96,46904.35,48617.44,55890.84,53870.25,47905.32,60887.23,51298.58,43918.6,58505.02,55539.23,62297.22,74503.71,81142.58,94220.73,110918.4,148209.85,100455.8,64169.82,22913.08,52689.37,42851.61,47580.12,67083.44,69122.34,53034.08,52196.03,46855.93,51341.63,45913.29,62581.64,63237.74,69303.42,79687.42,69126.82,72109.77,63656.76,73749.41,89601.75,95362.92,82890.48,95122.41,121806.2,125721.09,114227.36,97165.17,110220.68,88158.46,89865.05,69228.48,75404.52,80099.8,72556.97,67667.49,69317.94,69417.53,60325.88,46430.22,57937.35,59947.54,55752.02,40552.54,48273.03,54269.71,51651.79,50639.48,54088.78,63362.74,66016.61,55792.42,83595.04,73306.8,87230.59,99435.77,117217.6,92303.17,101736.48,97655.27,92446.62,90040.54,83960.13,75791.6,82926.33,84282.94,107838.69,120212.04,124153.09,115318.04,82235.2,54834.98,55252.35,55952.04,55855.4,52471.63,58767.12,46449.32,35757.25
127,57678.84,57581.3,60907.33,52470.95,47535.5,51314.24,56985.43,53014.07,49084.11,57478.37,49971.89,44055.13,61398.04,56521.21,65157.22,76243.32,85120.92,100026.45,115311.19,157452.31,99964.5,62973.97,35204.93,50638.14,41745.25,51384.99,69043.09,70514.72,53994.64,52046.88,48509.32,51789.98,46333.05,60144.19,62978.04,70203.48,78800.42,68457.8,70721.32,66721.72,79066.91,94448.26,96609.62,84042.78,97808.58,121851.85,125773.85,108688.46,101515.99,110276.6,89881.84,93729.42,71734.36,78103.81,79523.77,74506.46,64159.48,71012.53,68478.22,60560.83,48356.66,57460.75,62632.81,55243.09,39424.03,45285.85,54371.9,50982.05,54773.22,57218.69,65997.28,66956.14,56643.64,81987.83,80475.89,86027.2,102115.18,125200.87,91123.58,106925.74,90377.24,95335.34,91297.45,85850.39,78541.78,83760.67,87291.21,108622.01,112221.58,119864.01,116810.71,80953.28,55869.49,55567.31,55578.66,56437.0,54089.09,56692.54,47843.14,39092.87
128,58728.0,55086.77,61874.14,53624.84,48169.66,53853.97,59997.72,51212.64,49555.64,59086.29,52444.03,45826.33,63697.5,57586.13,65255.51,78747.69,87188.71,106504.18,124227.03,164546.97,100716.3,54323.9,39270.58,50798.26,41309.68,53047.72,70456.68,61195.89,52179.77,58235.15,51233.49,52645.59,47505.76,62091.63,62612.72,75663.41,67828.12,67382.5,70650.66,68380.32,82736.35,97809.93,95946.75,80999.38,100897.94,128133.59,122299.14,105031.47,104914.44,106596.47,87839.35,93628.26,71714.91,80776.88,81499.27,77601.63,62491.63,72597.81,71295.9,61349.87,51835.86,59302.24,62278.28,56757.89,35860.42,45303.98,56111.11,50788.83,55400.96,58511.69,68281.46,61797.37,63919.81,85116.4,82017.45,84811.8,100012.61,121811.42,93291.37,107825.01,86856.4,95453.6,92050.78,87423.24,79592.64,87291.26,89470.98,110327.29,107119.13,119552.92,115952.51,72220.8,53602.36,57741.78,57541.86,57003.19,55873.88,58853.19,45915.54,40936.76
129,62103.16,56061.45,62406.54,52581.45,48801.62,57479.87,62547.52,49195.03,52393.28,62811.67,53201.25,47130.93,65806.44,57456.19,65138.46,82093.81,86002.51,105674.87,127568.37,147975.55,87664.64,47796.7,34454.47,46419.91,42218.82,55049.12,74798.61,52967.34,58652.96,59457.54,52393.09,51241.03,51704.84,62186.79,64829.09,79492.44,66966.14,69839.61,73320.28,70947.55,87064.93,98231.58,94806.59,84258.13,104045.91,122489.39,121533.47,99245.4,109901.07,107193.53,86773.37,95297.24,70069.97,81590.22,83517.42,79952.76,62543.6,73075.39,73646.68,62585.66,53537.79,58598.42,62946.89,59581.29,37124.91,47974.42,54769.61,50077.21,54266.93,56953.95,70964.33,63275.3,70015.52,86076.7,82087.7,86489.44,100330.19,107769.76,97252.67,108542.72,85251.19,96033.45,91367.19,88918.61,79646.24,88497.64,93574.69,112554.29,108912.46,118435.15,110297.9,74937.31,53272.34,59327.4,58008.36,55906.59,58313.58,61031.0,36990.36,42333.45
130,62704.57,58977.26,62368.12,51902.77,49436.53,60131.48,64686.37,45864.7,54458.2,61651.55,51189.5,50348.34,63242.23,59899.66,69516.74,85403.14,87907.44,108891.13,137013.02,109675.51,82113.47,49180.49,34734.79,48132.88,43988.79,60828.82,77542.74,48991.72,59314.82,59032.03,54296.92,49554.89,53223.75,59975.14,65051.21,82771.13,67365.21,69740.95,69992.64,72750.05,87815.6,96416.79,98684.05,86950.06,108937.07,131555.19,121066.61,97866.85,113967.61,108319.0,90258.05,100262.75,75538.13,81748.69,84710.21,81223.46,66286.54,71370.01,75373.56,63619.21,54054.73,56432.46,66676.01,55889.61,38930.51,49364.79,54977.28,50979.29,51714.17,57178.33,74653.61,65613.13,73578.29,85501.2,83553.46,92457.75,104286.55,94908.4,95695.02,106982.25,88207.7,96454.97,94297.8,89332.4,79758.78,90997.98,98722.46,111662.09,121302.5,127278.63,109850.23,79147.0,57230.92,60457.59,61200.39,58541.91,59894.9,58490.25,34186.7,43631.99
131,61620.63,59899.93,60783.18,52503.22,47937.42,60893.97,62787.66,45082.29,54103.7,60540.76,47294.54,52816.86,63810.91,62658.13,74009.38,87552.9,90698.02,112261.2,138375.79,114883.19,77441.73,40679.24,34207.74,49660.12,44863.68,61418.74,76875.61,48901.4,58184.31,58278.41,52750.06,47044.2,54189.0,61447.33,67152.93,84856.62,70065.79,69370.44,70296.52,75527.78,88411.57,100292.39,103535.04,88957.06,114746.95,133591.7,123656.94,98587.33,116842.32,112482.55,93097.35,101839.97,79448.16,84118.84,83853.21,81459.32,67168.66,74004.48,76752.71,60816.31,58347.6,60899.95,68630.96,52477.98,36951.12,49185.62,57477.18,51347.24,53119.17,60112.05,74130.98,66796.63,74984.14,85799.67,83370.62,97766.56,106478.23,94048.56,98333.84,110323.9,92668.28,97764.65,97795.36,90533.84,79346.24,94497.71,100315.98,115018.16,126698.99,131268.55,106600.06,80718.82,57042.43,62727.93,63285.62,60211.73,61596.14,59625.95,34471.39,45015.58
132,63816.91,60650.96,60950.13,55354.23,49444.74,60590.58,62043.25,48608.15,54513.52,60655.99,50107.11,53448.94,65421.17,65465.07,77834.69,89673.89,90912.47,113556.81,149455.13,117408.89,80620.71,40747.6,36207.53,53124.03,45472.94,65439.68,79970.61,50911.74,57932.14,58618.57,53557.8,48700.33,58150.73,64132.72,69857.93,88942.73,71138.65,69196.67,71877.92,77945.5,95924.07,104563.01,104986.23,92077.64,117665.77,130836.59,121780.54,101310.08,122247.75,111243.04,98586.22,98710.81,83179.37,87356.28,86653.5,83505.59,70380.26,74419.1,74112.28,60883.46,61183.23,64032.36,69740.13,53802.65,40591.93,54333.11,57596.19,50028.01,55779.3,62538.02,74567.28,64010.7,78360.41,87582.16,87721.5,98931.15,114021.74,98477.49,102222.02,108310.94,92460.0,105399.94,98362.87,92537.03,81724.18,95080.13,104020.12,115719.2,133536.94,131539.51,107513.13,80904.71,57342.06,66268.74,62855.43,61527.71,62453.03,56075.66,34515.49,46057.62
133,65618.39,60805.53,59471.58,56770.56,49440.06,60414.92,59277.91,50897.23,55473.89,56364.36,50475.02,55337.99,68959.87,66517.11,79268.42,90609.6,93500.54,113045.08,151100.07,125629.58,87607.02,41145.61,32531.25,57686.7,44702.48,69832.52,83047.24,50417.3,58095.29,58913.94,50914.96,47915.92,62329.11,64405.96,72901.54,89893.09,74612.44,66544.63,69917.45,80343.06,100485.43,103601.86,104602.35,94970.44,122453.96,132513.81,117339.53,102448.25,121127.92,107656.57,103332.17,101026.81,84937.13,89080.5,87928.7,83573.74,73441.77,71669.09,74362.47,59357.04,64160.22,65801.27,67839.45,52893.4,45436.15,57041.2,56655.31,49968.59,55616.76,65723.67,72703.03,63211.77,80459.91,83528.45,93234.3,105003.53,121827.03,102188.76,106029.59,106000.3,103638.47,105193.66,100490.07,92894.65,85281.52,101137.66,108995.93,123573.39,133875.71,128700.02,105636.18,78608.21,54069.49,67420.72,64346.16,61945.23,63883.01,55621.14,32605.49,45138.92
134,65551.3,63250.31,59034.26,56386.17,51380.07,60896.64,61869.87,50673.16,57922.86,61075.53,49910.48,58138.66,70825.89,66005.69,77960.66,85254.25,95770.95,119973.37,154631.33,131235.12,90115.1,42031.9,33066.57,55333.63,42464.77,71952.85,83669.55,47800.7,58678.85,59256.15,51943.97,46053.55,65264.33,66926.3,73559.98,87912.12,72295.72,68251.79,71394.75,81879.18,99804.28,104807.13,106030.82,97852.35,122349.04,142499.65,119668.43,105354.02,124958.56,106927.83,107274.76,101799.86,85272.69,91358.35,88652.94,80766.29,75809.71,70975.63,73362.44,60983.5,66410.84,67959.02,67350.45,55753.2,48136.67,57927.89,57053.45,50530.57,57352.01,60373.09,76150.1,61902.36,84002.62,84326.92,93216.98,111932.2,127592.68,105924.81,106288.61,109303.08,107225.42,104555.07,103082.7,91996.73,87896.13,101362.66,108742.32,130581.08,138225.9,134211.41,96443.04,82939.47,55208.42,66788.34,64609.12,63298.65,62722.26,54579.21,31157.68,48269.09
135,65972.36,65921.86,59662.9,55714.22,55929.53,60918.43,61697.98,50990.07,60612.83,61314.28,50852.48,62405.84,69097.24,65255.5,77918.55,83677.54,98961.05,128400.13,154597.94,140438.89,82357.45,32677.53,37234.45,56881.54,46281.6,72687.37,79396.12,46573.72,51899.23,60530.75,51045.21,44882.01,68168.06,66475.74,76125.56,94301.12,70338.17,74276.31,72121.56,85082.58,102156.21,105451.41,101719.53,102631.64,127436.15,145045.1,123261.1,106724.3,127809.45,109050.94,110838.06,99225.2,89957.02,93337.59,90465.89,83884.38,77751.66,76859.89,75463.9,59728.12,69287.14,69244.86,66674.03,53483.33,49283.37,58992.98,56799.38,53409.76,59179.77,60099.2,77565.96,65723.32,87961.16,85184.11,94601.7,115432.26,126928.41,105415.41,110511.9,109948.0,110078.33,105259.0,102124.44,89338.94,91158.17,101990.78,105458.43,135465.91,144539.93,136554.87,97303.81,80440.85,58571.74,67866.27,63472.86,64234.63,65786.16,57337.04,35464.07,50683.94
136,68103.53,66549.76,58728.9,56748.9,55287.87,62961.59,60379.33,53423.39,65569.83,58194.68,53130.13,65575.1,66584.92,65797.94,81209.96,85077.27,103219.74,133240.06,157807.66,132930.71,75234.65,29387.05,48652.98,51696.34,50551.75,69461.02,76587.0,47720.68,54463.58,52867.4,50662.74,46145.72,71575.77,68373.38,79726.23,95217.52,69812.09,78667.83,72423.87,88843.61,103232.27,106367.64,103169.08,107596.81,127765.35,141363.4,128818.4,110947.81,130495.53,108797.56,112667.52,92511.99,92431.58,94907.47,92465.69,80101.8,79783.14,79259.76,78551.33,53441.86,68943.31,69132.51,65381.55,52457.1,53036.41,59194.04,57265.49,56789.17,58485.3,63562.56,76738.35,66526.79,92285.4,85398.01,97620.6,116428.72,127577.46,103536.62,115495.45,114617.13,110308.64,107866.73,103293.38,90714.48,94645.83,104826.08,115631.67,135593.05,144824.09,133097.16,104446.69,78590.68,62128.4,66545.57,64753.4,64154.72,68456.7,59242.29,38273.43,48109.41
137,70180.46,67255.2,56470.66,57158.29,56592.6,64284.86,62392.91,54299.81,68089.52,57922.4,49601.3,65700.53,64807.81,67819.62,83462.9,89953.52,105408.67,127590.77,161714.5,120382.08,73640.25,26149.32,57674.6,53009.67,53097.08,73081.4,74466.34,49546.1,56079.18,49007.14,53176.67,49227.2,73565.89,72325.3,81900.28,95321.72,72986.69,82708.05,69299.57,91197.61,102486.39,110247.67,100394.59,109338.12,136045.6,141426.65,131763.93,114408.88,130132.44,113569.01,111876.07,82365.61,93061.14,95002.72,88718.16,80080.74,79416.68,82025.22,75062.96,53723.9,68265.85,69917.6,64503.19,53125.84,55006.22,60157.29,58212.23,57601.52,60332.5,68364.33,77826.34,63444.61,94333.16,84247.17,100502.6,120508.42,133751.65,110185.27,119850.48,118684.36,111119.34,106858.16,104616.06,92149.84,98089.34,106597.35,122244.21,136179.54,144363.69,137744.3,102370.85,74345.97,66118.86,68884.92,66600.9,62837.95,69121.89,57140.35,39805.96,46819.54
138,70601.39,68033.94,57943.48,54677.55,57060.57,64109.65,61461.75,55541.71,71077.08,58593.61,50179.94,66912.9,63393.65,71748.41,86584.19,94573.48,108608.92,129415.69,177024.47,118694.11,76905.42,28188.11,63000.7,51120.44,56510.62,78085.56,79654.42,60149.17,58106.5,51340.41,56648.38,51811.28,75815.13,74939.86,80936.71,93317.27,78311.99,81519.54,74073.19,85517.98,105332.32,114384.12,102742.55,114641.8,146878.75,149986.67,135254.2,118351.57,136067.35,111500.05,112273.39,85036.88,92348.92,99202.75,89238.45,80524.07,81431.1,82493.16,72324.67,54432.62,68375.57,69990.96,65714.94,47499.87,55671.65,62195.53,59390.74,57994.29,61621.87,72197.72,76684.17,64027.1,95430.04,83909.18,103191.72,118761.95,138360.37,110276.72,123638.51,119315.18,112415.83,109332.14,105107.13,92098.2,102005.52,103312.35,129698.85,142703.63,151333.03,139344.48,100066.51,66739.89,66942.76,67763.43,68238.82,63720.76,69949.09,54074.9,40743.66,47171.85
139,67937.64,70309.46,60205.68,55366.16,60173.21,65325.39,60448.99,56863.44,67053.15,57042.18,50298.71,70182.09,64477.09,74999.47,88559.59,99161.42,115257.17,134491.95,188001.67,118060.73,75413.59,43199.49,60491.67,49744.66,60969.77,80319.25,81216.84,61204.14,57915.08,53133.03,57121.45,52253.2,72799.75,74577.91,81939.7,92230.22,77520.99,79918.09,77591.74,91636.7,110976.31,115818.38,104093.34,117814.72,146870.72,149991.72,128644.11,123580.07,136061.69,113591.22,117017.27,88040.37,95581.66,98413.72,91561.51,76295.99,83370.21,81321.8,72546.06,56639.83,67761.04,73076.55,65063.64,46130.67,52187.67,62273.87,58580.99,62686.95,65149.68,75162.07,77729.91,64964.11,93559.02,92073.22,101715.18,121902.16,147727.2,108809.69,129874.64,110358.61,115859.31,110790.99,107390.03,95370.92,102958.27,106926.19,130578.65,133166.28,146038.85,141083.12,98440.16,67930.28,67258.76,67246.64,68879.33,65616.6,67425.13,55650.16,44505.13,48009.59
140,64944.46,71382.8,61489.62,56058.07,63099.62,68737.7,58359.93,57365.76,68880.7,59825.52,52282.64,72771.64,65654.73,75071.84,91422.05,101522.77,122677.24,144840.14,196411.87,118895.29,65003.68,48109.29,60624.57,49169.34,62885.88,81917.05,70448.1,59114.48,64772.8,56097.63,58043.52,53543.76,75090.26,74091.56,88261.42,79346.14,76270.65,79806.02,79473.97,95843.55,114874.05,114964.06,100250.6,121471.58,154376.14,145791.88,124263.49,127647.21,131449.16,110925.52,116810.79,87944.94,98780.27,100780.79,95289.9,74257.97,85180.15,84610.12,73430.82,60662.64,69878.82,72616.04,66794.79,41917.01,52167.37,64226.19,58319.27,63366.92,66585.41,77726.38,71699.83,73265.06,97090.93,93798.21,100225.44,119335.22,143676.73,111338.59,130899.75,105992.91,115936.1,111638.5,109274.77,96579.67,107222.51,109523.71,132566.02,127058.69,145591.74,139983.08,87761.43,65109.5,69823.46,69555.13,69500.83,67713.76,69936.42,53364.25,46567.04,50067.16
141,66040.74,71954.88,60255.09,56747.19,67295.7,71618.76,56026.24,60604.94,73174.07,60652.31,53733.53,75142.53,65470.42,74896.83,95260.05,100096.02,121681.16,148687.74,176579.04,103442.02,57141.55,42147.76,55346.55,50193.89,65201.83,86916.96,60940.27,66410.44,66106.8,57348.85,56474.4,58242.82,75141.05,76658.62,92678.57,78290.09,79017.65,82788.29,82410.81,100811.9,115318.84,113538.84,104205.13,125197.31,147516.11,144822.01,117367.12,133643.71,132110.91,109494.42,118811.66,85858.2,99704.33,103199.12,98102.85,74263.91,85690.37,87342.85,74849.49,62604.33,68998.33,73348.31,70063.77,43345.71,55199.13,62653.46,57463.15,62032.84,64778.25,80743.34,73369.12,80209.51,98149.3,93840.72,102153.71,119656.07,127068.21,116005.74,131704.25,103966.51,116573.41,110744.1,111061.66,96578.61,108631.2,114473.48,135179.26,129129.75,144163.14,133095.95,90993.16,64642.6,71674.78,70054.4,68096.81,70602.24,72466.43,42954.79,48119.39,52802.33
142,69421.37,71869.1,59439.29,57439.53,70349.24,74028.22,52200.3,62948.93,71777.13,58324.0,57363.0,72178.98,68217.19,79888.1,99053.79,102266.14,125342.31,159645.75,130832.75,96842.69,58735.82,42420.8,57329.59,52240.07,71987.59,90058.79,56328.87,67126.31,65608.98,59414.18,54595.82,59922.17,72407.2,76867.71,96452.39,78708.33,78873.25,79000.51,84458.48,101637.25,113139.3,118120.42,107456.63,131017.92,158367.13,144208.61,115684.03,138519.1,133423.4,113802.49,124918.66,92482.13,99828.32,104596.87,99589.34,78649.51,83642.22,89334.65,76025.7,63160.27,66398.45,77644.35,65674.95,45404.4,56757.23,62853.03,58458.36,59079.07,64998.15,84903.74,76034.13,84250.5,97456.87,95478.05,109146.32,124314.56,111857.79,114090.91,129745.63,107501.2,117018.51,114228.57,111497.63,96649.26,111626.54,120696.91,134047.02,143758.52,154854.84,132492.5,96034.62,69375.23,72975.1,73842.12,71235.7,72450.12,69396.46,39657.77,49559.44,54553.66
143,70455.45,70002.55,60088.21,55654.15,71192.35,71818.4,51275.14,62496.89,70438.74,53853.05,60137.79,72790.92,71321.28,85008.44,101501.7,105465.32,129179.41,161186.54,136984.51,91283.79,48535.13,41709.65,59090.07,53222.68,72631.39,89239.39,56185.05,65814.62,64746.97,57704.25,51810.04,60977.84,74119.66,79296.42,98834.85,81814.0,78421.78,79311.66,87636.88,102283.46,117635.26,123864.58,109860.26,137940.41,160755.48,147235.76,116481.92,141944.46,138475.53,117294.52,126803.22,97195.17,102651.47,103464.74,99807.14,79640.33,86678.61,90913.61,72620.29,68124.74,71599.79,79873.3,61618.67,43051.58,56511.23,65671.76,58841.1,60645.98,68296.36,84274.37,77360.96,85821.19,97760.67,95231.77,115357.6,126868.47,110792.89,117177.91,133730.39,112865.79,118540.51,118397.69,112915.95,96084.31,115845.38,122574.12,138013.08,150096.81,159639.52,128511.01,97874.39,69081.46,75649.69,76292.67,73198.3,74441.67,70687.75,39943.49,51095.31,57019.94
144,71284.81,70151.72,63309.05,57355.81,70787.52,70927.75,55245.74,62925.62,70524.78,57016.06,60819.65,74588.47,74477.34,89358.34,103913.16,105666.77,130627.05,174039.54,139934.36,94974.27,48556.51,44072.76,63148.52,53887.16,77326.58,92783.3,58451.41,65495.21,65098.96,58569.04,53611.59,65401.79,77289.91,82432.97,103543.05,83016.17,78191.39,81062.04,90394.09,110925.59,122590.07,125537.81,113633.03,141382.99,157376.36,144942.73,119641.55,148437.9,136873.52,124115.64,122826.7,101682.86,106527.11,106839.33,102238.08,83388.02,87112.54,87730.94,72639.4,71383.34,75226.58,81115.13,63120.24,47240.24,62379.18,65768.51,57289.87,63642.37,71014.74,84733.38,74090.61,89643.58,99752.97,100160.49,116675.93,135792.17,115953.44,121748.69,131222.74,112541.01,127723.95,119016.11,115328.79,98893.54,116484.18,127024.38,138790.11,158137.12,159898.16,129545.02,98030.6,69375.73,79849.99,75708.56,74726.34,75409.11,66424.79,39948.73,52241.29,59455.95
145,71413.36,68408.31,64888.33,57303.98,70532.43,67728.82,57809.26,63989.42,65490.69,57397.4,62930.79,78582.86,75636.56,90962.06,104950.85,108625.92,129996.0,175905.86,149667.78,103145.49,48970.74,39534.86,68508.47,52918.15,82457.85,96304.34,57842.81,65645.49,65401.26,55661.45,52727.01,70067.35,77553.32,85967.01,104600.47,87018.01,75162.11,78819.1,93126.73,116153.12,121411.82,125017.22,117122.58,147069.33,159328.04,139599.7,120929.49,147009.01,132386.58,129997.58,125624.06,103756.93,108556.37,108332.79,102247.49,86955.73,83844.24,87970.21,70759.2,74804.81,77250.38,78857.8,62002.31,52824.15,65444.75,64655.9,57181.72,63418.6,74594.16,82579.33,73121.01,92004.51,95099.98,106413.64,123779.19,145023.75,120267.16,126221.48,128356.18,126067.73,127405.39,121520.55,115690.81,103127.34,123826.21,133024.35,148142.31,158481.01,156377.53,127218.67,95181.24,65352.52,81171.18,77437.05,75163.2,77067.45,65829.86,37695.35,51164.33,61790.05
146,74229.9,67863.22,64409.96,59504.74,71044.77,70649.49,57518.81,66768.71,70913.46,56719.12,66077.05,80670.38,75018.5,89420.78,98704.73,111215.09,137918.15,179967.16,156283.18,106042.92,49965.44,40114.99,65658.16,50215.62,84904.41,96979.17,54802.0,66270.73,65755.6,56767.81,50657.27,73334.16,80520.4,86688.25,102248.28,84268.39,77055.86,80451.12,94860.24,115321.24,122772.04,126662.09,120596.7,146879.27,171264.89,142309.91,124302.54,151586.38,131414.64,134865.83,126502.52,104093.76,111258.82,109147.18,98741.64,89700.74,82982.66,86731.54,72636.31,77377.99,79729.3,78242.07,65300.13,55913.43,66420.25,65071.42,57784.55,65357.93,68488.45,86456.59,71562.16,96014.17,95971.18,106355.13,131888.47,151824.71,124608.31,126470.04,132285.07,130357.84,126563.93,124586.36,114490.38,106219.4,124027.43,132642.52,156476.34,163571.91,163000.89,116087.36,100353.58,66660.5,80345.11,77688.16,76734.62,75602.02,64541.2,35978.87,54674.57,61548.04
147,77310.71,68543.37,63603.87,64723.9,71020.86,70414.51,57842.5,69824.11,71143.56,57752.52,70887.63,78664.72,74129.72,89331.45,96834.48,114870.89,147560.07,179879.91,167179.56,96865.07,38800.33,45094.13,67435.51,54668.2,85715.5,91982.1,53355.74,58584.3,67144.24,55767.83,49348.15,76564.38,79913.99,89655.4,109627.69,81939.06,83821.14,81237.3,98523.78,117993.13,123475.0,121453.16,126405.75,152919.74,174258.48,146521.42,125863.46,154973.87,133946.43,139254.66,123223.36,109735.57,113596.4,111300.75,102477.65,91940.57,89807.65,89158.29,71082.56,80678.38,81184.63,77409.38,62592.38,57197.15,67599.86,64743.53,61035.31,67401.77,68142.22,88027.27,75931.79,100497.48,96909.04,107895.88,135956.36,150975.12,123955.65,131433.46,132997.13,133753.96,127347.41,123361.45,111102.54,110091.68,124721.76,128566.87,162264.38,170984.35,165775.76,117057.53,97264.43,70650.73,81575.9,76258.36,77799.45,79225.99,67743.43,40901.45,57373.13,63372.54
148,77994.65,67429.24,64745.66,63936.56,73352.23,68871.85,60565.6,75487.81,67479.66,60301.47,74449.47,75768.51,74709.29,93062.38,98408.12,119765.25,153078.48,183565.26,158185.32,88438.83,34841.77,58834.29,61236.17,59651.63,81858.54,88683.34,54628.46,61444.02,58621.76,55332.18,50716.19,80359.31,82129.03,93839.35,110644.81,81277.95,88741.79,81545.41,102831.25,119191.09,124496.15,123122.02,132440.32,153250.93,169772.54,153065.85,130787.31,158160.31,133559.67,141464.01,114810.58,112680.12,115434.9,113682.88,97787.12,94285.11,92559.99,92747.94,63548.26,80229.77,81001.09,75862.67,61341.48,61502.56,67789.53,65236.52,64855.54,66573.66,72031.62,87052.49,76814.98,105396.84,97115.14,111299.39,137075.23,151687.55,121693.94,137298.62,138574.39,133963.54,130432.78,124705.61,112729.72,114234.19,128113.45,140890.44,162353.68,171263.76,161510.1,125580.65,94961.26,74870.62,79925.16,77731.33,77634.39,82373.99,69936.91,44094.54,54425.89,64242.29
149,78769.26,64796.6,65174.07,65399.36,74844.22,71129.1,61523.36,78344.17,67117.91,56262.9,74555.74,73710.13,76967.56,95602.38,104000.65,122257.29,146547.85,188060.45,143198.86,86512.66,30952.87,69664.04,62733.58,62597.45,86067.82,86183.32,56676.67,63232.67,54318.33,58059.16,54080.84,82562.02,86808.33,96342.94,110718.31,84923.39,93264.63,77996.92,105509.19,118285.95,128984.56,119751.84,134505.73,163115.23,169784.34,156505.73,134810.87,157651.58,139338.35,140383.54,102146.44,113375.33,115480.07,109002.35,97688.99,93796.41,95737.79,88576.14,63824.53,79393.68,81868.8,74797.39,62072.37,63738.74,68851.71,66276.69,65743.82,68637.83,77435.3,88250.46,73213.99,107695.62,95769.95,114545.86,141822.4,158966.6,129451.91,142414.61,143421.79,134877.72,129146.21,126234.8,114430.32,118321.28,130203.79,148871.68,162992.92,170663.03,167077.24,123021.26,89768.78,79609.5,82668.51,79883.49,75974.45,83108.75,67402.18,45815.36,52933.19,62326.26
