,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989
194,114425.4,113868.76,95671.22,107371.21,112960.93,94317.91,106013.94,125235.28,117030.74,134135.55,147626.54,166707.31,206085.95,266547.1,237585.24,171057.28,90436.68,76242.96,115419.74,92012.61,143474.85,161900.63,96340.15,109696.63,105000.56,88748.5,77748.44,102013.93,110638.15,126149.32,154849.84,136042.53,128705.14,127033.25,141552.72,168632.16,178541.9,190094.72,190997.41,242260.25,289814.58,249633.29,219180.6,253830.92,224877.74,234883.91,232517.04,202058.55,214943.98,209271.59,187961.96,169905.24,154376.15,155245.84,129606.51,134247.52,136203.42,134696.78,114847.68,100396.2,114950.92,111831.01,101103.7,110327.08,114201.96,138064.89,120842.33,155081.18,156956.86,172373.87,207478.16,238342.33,208427.26,216372.04,231970.12,233536.97,231107.44,232065.63,216827.85,206733.53,234190.63,250180.32,292540.24,295499.61,289428.19,211744.59,182965.63,128479.37,150372.85,143955.07
195,114395.22,113559.38,96131.54,111421.07,113310.09,95720.28,112299.18,122648.66,115910.79,134046.81,145214.96,171543.67,219129.16,266403.67,252797.18,157840.78,74402.11,83311.06,117966.39,98443.89,144580.78,154393.27,94219.68,99015.66,106818.38,87505.05,76237.87,105806.85,109994.16,129893.06,164760.0,132690.44,138440.49,128065.78,146354.0,172137.05,179453.1,182935.0,199318.23,251422.71,294449.63,256374.0,221576.76,259012.92,228767.52,241816.38,226811.16,211809.32,218881.08,212851.77,194197.58,173528.54,165349.4,158974.13,127281.37,139056.69,138306.87,133519.53,111068.71,102255.08,116649.47,111473.2,105530.6,113143.35,113970.23,140359.66,126745.69,161126.14,158474.38,174665.92,213007.31,237346.89,207653.63,223724.53,233145.56,238855.8,232378.02,230054.85,211259.47,213184.96,235294.31,243263.87,302296.45,307657.95,293874.58,213237.38,178003.1,134692.7,152241.99,141633.68
196,117515.06,111503.94,99770.64,118900.15,108536.95,99095.82,116962.72,118905.87,116691.79,138845.55,147266.5,178022.59,226591.2,271444.55,240191.67,145730.95,68728.02,102801.41,108803.71,105638.82,138832.56,149412.8,95988.93,102917.53,95504.43,86966.51,77918.16,110248.7,112615.14,135160.72,166101.79,131690.56,145491.54,128437.67,151997.12,173691.59,180783.49,185184.54,207951.75,251821.51,287169.41,266914.4,229425.28,263884.0,228062.18,245243.84,212443.2,216803.23,221936.47,216825.1,186052.81,177325.92,169717.98,164507.17,116029.58,138412.27,138058.9,131325.27,109358.62,108278.86,116995.63,112226.71,110710.97,112219.36,119162.8,139409.56,128184.62,167707.14,159061.39,179385.98,214653.52,238485.16,204626.63,232371.12,241659.18,239249.89,237275.84,232201.97,213908.18,220070.02,240888.77,263917.81,302353.18,308042.06,286908.8,226908.75,174294.55,141247.1,149544.33,143856.44
197,119502.71,114516.17,101071.55,122681.24,108104.0,93854.45,117127.43,116260.22,119639.46,142112.29,154513.3,181313.7,217742.92,277594.1,219214.06,142940.3,63185.3,118131.84,110923.86,109853.31,144920.75,145621.72,98851.49,105343.45,89790.05,90391.19,81968.99,112852.18,118093.83,138316.45,166174.82,136760.38,151957.59,123548.6,155495.96,172482.61,186676.15,180557.35,210864.76,266819.89,287053.32,272389.1,235804.38,263002.85,237041.5,243399.22,190922.88,217840.21,221836.04,208525.22,185743.21,176389.62,174766.11,157997.19,116457.95,137209.71,139317.36,129828.26,110445.12,111440.7,118538.92,113712.51,112011.94,115053.82,126285.95,141229.11,123918.17,170932.2,157636.66,183879.98,221088.57,248496.71,215702.29,239905.51,249059.49,240739.59,235283.93,234645.21,216673.71,226843.2,244321.1,277254.42,303342.45,306984.39,295874.99,222722.46,166024.44,148599.36,153811.32,147133.89
198,119173.61,113062.77,102917.57,127162.04,109104.25,94713.07,118900.87,114157.34,125370.46,146650.67,161376.53,186149.27,220505.1,301924.47,216303.11,148307.48,66497.14,127101.05,107517.75,115537.58,153380.18,154336.6,115932.74,108396.28,93144.65,95115.61,85366.24,115788.4,121709.76,136846.1,162962.08,145333.53,149901.63,130782.69,146780.78,176737.62,192962.44,184266.98,220064.87,286469.18,303137.93,278907.08,243090.4,273970.08,232845.58,243943.45,196210.49,216019.1,230480.43,209333.86,186402.07,180142.55,175481.06,152878.73,117635.09,137344.16,139385.96,131809.27,101208.44,112526.37,121761.08,115553.44,112685.8,117062.65,132006.11,139843.18,125050.21,172767.84,157419.34,188089.4,218470.57,255989.9,215945.69,246456.47,250208.37,243136.92,239900.55,235466.86,216434.19,234557.03,237513.38,292281.69,316383.13,320384.69,298852.35,218103.15,151377.83,149970.4,151507.77,150016.88
199,120998.94,111491.18,104880.58,121103.8,106743.78,94883.12,123689.71,115741.69,130104.02,149515.0,168174.35,196257.39,228312.83,319331.29,215144.91,145713.29,91239.22,122700.89,105008.63,122985.18,157059.72,156874.2,117543.59,108014.04,95710.55,95749.93,85979.6,111918.22,121190.27,138264.86,161176.5,143919.72,147186.89,136090.64,155946.5,185232.36,195092.81,186353.54,225494.38,286255.49,302918.62,265925.41,252814.71,273770.82,236645.26,253199.78,202179.99,222597.92,228505.35,213973.08,177414.91,183744.22,173118.62,153167.65,121448.66,136261.15,144480.4,130712.1,98973.11,107031.61,121920.89,114367.74,119813.12,122370.53,136480.28,141643.71,126683.34,170244.43,169744.31,186097.84,223421.79,271114.22,213629.47,257205.11,233966.15,249529.85,242580.29,239761.19,222905.02,236316.53,244650.67,293895.07,296850.7,309939.24,302093.93,214796.12,153459.5,150393.91,150351.57,151039.04
200,126211.77,108298.18,105622.61,123832.14,110928.92,97806.26,127467.3,117453.2,130190.35,153657.02,171648.87,207523.84,244264.83,332637.32,216418.55,128212.51,99263.79,122798.52,103882.67,126100.48,159641.81,138451.66,114087.47,118497.87,99969.26,97000.76,87688.95,114902.71,120507.04,147497.09,141060.73,141762.8,146885.37,138884.75,162215.66,191070.78,193711.03,180014.93,231765.27,299775.04,294711.61,257261.51,260324.85,264932.55,231321.73,252538.8,201702.31,229094.71,233229.07,221578.62,172966.74,187085.64,179112.3,154671.03,128436.1,139758.69,143674.25,133545.97,92113.19,107041.03,124996.0,114018.64,120916.9,124602.34,140383.25,133245.85,139080.36,175675.96,172559.56,184095.65,219550.83,264758.19,217889.9,259002.94,226078.89,249636.04,244096.55,243270.75,225215.64,244699.92,249732.98,297758.69,284280.35,308917.35,299778.91,194084.25,147941.5,155032.56,154519.7,152024.34
201,130597.81,104745.6,110425.42,130249.18,112173.12,99932.3,130929.9,117172.93,129927.59,159220.31,169485.72,205945.68,250150.86,300980.24,190761.44,115006.83,89363.96,113730.12,105495.96,129878.1,168030.36,122187.32,125744.54,120460.21,101740.54,94874.53,93814.19,115000.34,124044.38,153925.21,139331.71,146096.28,151582.63,143270.6,169620.4,191703.7,191463.27,186301.52,238144.57,287046.48,292669.1,243772.82,271476.92,265984.8,228373.27,256283.04,197100.53,230755.82,238052.71,227235.26,172734.14,187888.03,184059.59,157141.11,131769.02,138228.98,144849.45,138900.06,94442.74,111865.39,122586.94,112775.65,119016.26,122096.91,144945.2,135959.26,149442.38,177466.69,172886.48,187171.6,220149.93,238317.36,225656.46,260424.36,222433.18,250787.91,242328.62,246585.65,225098.92,247358.07,259534.35,302885.18,288249.86,306001.73,286160.58,200107.11,146881.73,158325.63,155280.79,149263.84
202,134252.47,98956.64,113895.16,128162.52,108669.15,105251.34,126592.39,121188.75,137167.33,164703.95,172677.87,211473.36,267025.1,228084.43,179766.14,117564.5,89728.99,116957.64,108845.1,141189.71,173235.86,114250.48,126824.95,119607.32,104687.41,92328.47,96024.19,111508.62,124324.66,159403.66,139896.53,145743.74,145342.06,146289.74,170775.25,188368.85,198416.21,191444.12,248195.46,306643.46,291313.93,240317.93,280496.28,268257.5,236393.03,268203.97,210504.35,230721.47,240712.67,230086.08,181473.1,183711.08,187618.92,159169.53,132669.14,133830.61,151921.87,131664.09,97781.33,114359.76,122930.69,114340.3,114710.24,122579.02,151176.73,140062.8,155548.33,176694.55,175547.14,197740.63,227439.21,214126.87,222616.93,257111.78,228828.14,251580.56,248831.91,247301.81,225135.33,253176.33,271869.78,300408.49,317545.47,326546.13,284822.05,209584.58,155606.11,160584.77,162203.13,154901.37
203,130814.38,97539.96,113228.64,126159.88,101963.05,109302.84,127484.61,125720.97,144584.37,168241.61,177383.37,217254.63,269342.12,237763.82,170504.82,100552.62,88495.37,119810.86,110380.38,142136.22,171668.51,113867.38,124659.36,118199.42,102174.46,88569.82,97426.16,113742.85,127663.3,162841.35,144606.83,144889.51,145720.27,151029.89,171653.09,195110.49,207132.8,195210.74,260174.83,310800.6,296850.89,241618.45,286762.76,277509.9,242843.52,271709.53,219939.19,236385.34,238039.08,230266.21,183255.32,189427.76,190412.76,152944.92,141227.94,142443.07,155568.59,124992.96,93998.59,114018.18,127314.69,114982.42,117152.79,127557.08,150509.55,142253.31,158049.45,177393.26,175440.82,207128.97,231474.77,212557.34,227787.88,263961.72,238503.54,254362.72,256612.2,249911.97,223900.8,261416.95,275476.9,308256.68,330102.26,335655.45,276897.89,212938.69,154883.91,165396.24,166612.71,158359.56
204,129400.18,103464.85,113850.45,126280.8,106681.03,110292.86,130097.22,130318.04,150872.84,171709.87,177638.54,219394.03,289096.14,242358.21,176469.37,100505.52,92240.03,126500.94,111365.45,149878.4,177546.02,117538.92,124043.63,118659.49,103377.01,91008.81,103166.74,117845.74,131969.67,169660.47,146375.72,144402.54,148405.59,155132.03,184565.77,202507.25,209616.17,201170.28,266032.54,304435.17,292292.72,247430.43,298799.07,274320.55,255605.59,263557.92,228876.51,244236.51,244829.92,235076.12,190624.84,190069.24,184357.01,152890.93,146795.34,148413.18,157577.29,127426.55,100727.87,123238.29,127497.97,112718.47,121712.76,131690.2,151403.92,137877.24,163821.53,180559.77,182922.93,209267.08,245305.97,220895.56,235378.38,259730.55,237924.32,271305.15,257691.5,254416.01,229393.28,262511.42,284221.28,309627.19,346049.77,336013.57,278726.19,213064.34,155254.0,173013.83,165344.19,161000.52
205,124462.72,107279.95,115418.0,118790.95,107254.02,113351.17,135894.83,131999.19,153174.58,173189.26,181983.69,218386.12,291906.85,257689.76,189781.8,101099.07,84785.82,135354.2,109594.88,158335.58,183374.76,116382.29,124172.38,119037.29,99144.07,89825.63,109211.91,118212.06,136810.3,171154.79,152445.73,139400.97,144685.52,159191.89,192344.09,200664.64,208752.1,206672.47,275820.32,307766.42,281985.91,249653.87,295897.51,265765.06,266566.27,268854.49,232849.77,248197.39,247664.93,234809.41,197612.67,183550.88,184654.66,149422.15,152630.72,151717.74,153829.74,125586.86,109666.31,128064.93,125828.0,112631.15,121493.85,137112.38,148564.81,136805.01,167473.52,174016.0,192343.29,219935.63,259603.45,227865.61,242803.21,254904.19,262212.8,270674.83,262299.52,254986.16,237706.16,276908.1,296044.56,328300.98,346528.78,329084.71,274029.14,207472.11,147573.11,175284.7,168378.0,161641.8
206,128869.75,106841.54,119493.84,126827.45,106241.3,117916.87,138911.35,131082.94,150943.99,164161.57,185768.48,230340.17,298095.15,268075.17,194432.03,102652.17,85627.63,130465.71,104917.76,162287.01,184367.7,111177.25,125064.31,119501.4,100692.32,87061.79,113450.55,122047.12,137793.31,167674.33,148137.36,142332.66,147172.96,161735.55,191018.66,202646.28,211187.65,212135.97,275310.05,329217.24,286875.33,255854.09,304298.44,263751.91,275584.78,270341.35,233258.05,253561.49,249072.33,227198.87,202917.05,181698.74,182227.01,152684.96,156983.0,155770.36,152789.87,130938.24,114612.86,129627.42,126511.86,113613.48,124479.79,128456.86,154383.07,134884.71,173511.76,175567.75,192536.76,232051.27,270156.23,234877.98,243331.78,261657.72,269919.3,269089.82,267946.28,252580.58,243729.39,277153.43,295131.21,344900.22,356533.88,341689.81,252271.62,217127.64,149824.89,173582.42,168674.89,164359.16
207,128469.17,107318.42,123968.86,127177.99,107781.27,124875.48,136011.46,129786.84,150800.64,161446.27,191123.6,244887.49,297896.8,285215.5,179319.92,84306.11,93547.6,133306.4,112241.95,163494.38,175740.51,108644.75,112769.61,121528.72,99222.89,85324.47,117638.06,121308.66,141853.14,178361.69,144475.76,153069.66,148312.12,167191.79,194952.22,203634.07,203193.97,221350.24,285695.78,334442.43,294586.25,258594.49,310456.11,268262.17,283683.83,263610.87,244499.95,258153.62,253275.93,234706.13,207192.46,194642.08,186558.46,149828.01,162581.19,158129.89,151397.77,126547.92,116689.76,131501.64,126056.02,118554.27,127618.41,128152.68,156911.39,141427.58,180229.56,177229.29,195059.79,238187.16,268982.86,233969.18,251545.92,262943.26,276014.48,270504.54,265563.68,246014.57,251284.38,278383.64,286872.55,356354.29,371176.84,346876.44,253972.97,211114.7,157045.83,175686.11,165862.72,166154.4
208,126085.41,111350.06,132260.61,121765.7,111550.9,130028.59,131830.68,130623.07,156167.11,163693.4,198308.33,253192.93,303498.0,270932.8,165472.53,77785.57,115451.69,122874.5,120438.78,156931.13,170001.41,110639.43,117186.06,108538.08,98558.41,87170.95,122546.72,124169.3,147573.49,179795.2,143370.22,160836.44,148680.5,173612.59,196669.92,205098.83,205660.56,230910.85,286100.07,326108.8,306674.73,267727.66,316237.24,267355.68,287649.55,246769.68,250225.68,261698.67,257949.5,224669.6,211675.8,199743.53,193023.37,136344.97,161741.73,157786.24,148848.55,124530.7,123551.82,131846.44,126861.84,124341.35,126527.1,133955.46,155814.86,142998.36,187544.76,177852.68,200285.66,239991.34,270227.41,230525.95,261210.53,272488.13,276408.88,276151.73,267985.54,249038.25,259350.7,284944.5,311220.69,356345.25,371545.76,338549.94,270262.45,206601.37,164664.45,172500.63,168408.68,165715.13
209,129457.43,112766.67,136434.41,121236.73,105584.48,130177.79,128866.95,133888.31,159805.77,171714.82,201940.15,243264.05,310338.73,247196.87,162243.86,71419.69,132665.84,125230.42,125215.86,163784.97,165621.91,113904.63,119910.8,101954.39,102412.4,91677.24,125408.94,130178.67,150991.51,179858.61,148858.37,167955.18,142915.15,177571.92,195249.32,211754.58,200483.98,234114.01,303127.82,325927.3,312924.3,275136.25,315083.59,277861.29,285400.82,221584.52,251364.51,261499.79,247920.57,224190.7,210455.41,205649.67,185243.6,136766.9,160244.33,159173.72,147093.65,125718.31,127124.07,133544.21,128498.45,125762.4,129684.51,141929.35,157811.6,138218.5,191111.77,176232.03,205258.81,247136.22,281524.35,242944.62,269626.13,280778.73,278070.92,273759.86,270749.08,252197.6,267283.11,288937.66,326912.32,357438.08,370166.99,349084.93,265161.63,196645.1,173216.11,177378.97,172196.75,162569.61
210,127759.14,114792.18,141385.94,122319.49,106509.31,132115.58,126505.46,140272.37,164876.49,179308.63,207292.05,246314.17,337512.7,243865.65,168305.7,75140.97,142716.92,121326.44,131675.4,173324.03,175517.81,133693.31,123352.21,105735.61,107745.73,95448.63,128640.64,134134.54,149368.17,176374.3,158151.12,165652.13,151281.15,167522.55,200032.31,218856.91,204572.53,244301.85,325448.18,344175.85,320374.81,283606.13,328208.4,272843.81,285967.4,227686.54,249191.59,271670.86,248802.04,224892.17,214881.79,206415.86,179111.58,138079.82,160323.71,159194.22,149295.65,115084.18,128311.28,137138.25,130537.41,126477.87,131908.16,148322.5,156229.31,139447.46,193127.31,175958.43,209914.59,244184.84,289967.05,243180.34,276937.65,282033.97,280782.75,279077.13,271639.4,251851.43,276325.63,280779.54,344599.7,372766.0,386304.69,352530.06,259543.91,179084.5,174753.18,174652.04,175518.76,164242.09
211,125927.5,116947.93,134611.59,119624.78,106656.75,137404.51,128229.2,145537.24,168060.36,186828.54,218516.11,255002.88,356941.39,242513.94,165302.67,103242.84,137725.24,118439.68,140152.44,177446.18,178362.49,135501.79,122862.31,108614.65,108418.68,96097.04,124302.98,133534.32,150892.93,174431.15,156596.65,162621.42,157400.22,177977.25,209626.74,221230.96,206857.2,250299.87,325155.13,343876.87,305362.66,294931.3,327876.78,277244.83,296797.26,234582.68,256749.95,269249.73,254269.12,213839.69,219124.46,203533.91,179372.21,142525.69,158968.7,164985.68,147996.54,112468.76,121946.27,137272.83,129144.4,134448.53,137857.46,153312.44,158204.3,141233.57,190277.5,189670.31,207668.84,249673.24,307051.39,240538.3,288955.4,263722.83,288115.9,282134.78,276539.55,259329.91,278328.07,289166.26,346429.83,349622.33,373555.28,356287.46,255498.91,181484.09,175179.2,173253.65,176648.62,168112.72
212,122257.39,117739.54,137611.88,124285.7,109910.81,141568.64,130093.5,145594.97,172682.58,190655.31,231028.66,272791.46,371782.8,243907.7,145335.12,112319.81,137793.59,117119.7,143666.17,180324.55,157295.28,131425.94,134800.05,113424.93,109793.41,97973.87,127587.0,132753.99,160929.52,152699.81,154235.47,162258.14,160589.71,185109.18,216204.9,219610.64,199781.84,257231.81,340493.15,334493.22,295325.78,303659.93,317138.78,270902.01,295944.15,233958.02,264211.79,274769.1,263284.93,208320.18,223052.6,210555.58,181066.9,150740.13,163010.76,164001.98,151167.04,104564.09,121898.07,140699.01,128700.26,135647.12,140331.65,157658.82,148798.27,154991.07,196305.3,192777.74,205411.8,245326.11,299808.76,245289.9,290936.02,254813.15,288177.45,283835.43,280532.94,261956.83,288157.74,295113.72,350918.81,334704.08,372220.68,353470.15,230628.88,174822.75,180542.77,178013.89,177734.92,172407.08
213,118181.07,123064.94,144713.36,125641.95,112264.78,145382.0,129752.14,145261.86,178904.21,188219.37,229236.47,279330.97,336348.63,214905.1,130260.77,101017.21,127556.33,118899.62,147937.01,189777.11,138695.71,144893.99,136991.42,115395.31,107324.94,104797.87,127661.79,136621.33,167910.53,150818.19,158921.83,167418.19,165631.31,193540.73,216875.65,217006.11,206731.31,264283.43,325957.77,332121.07,279734.62,316653.12,318314.42,267356.7,300278.9,228524.93,266072.64,280405.67,269966.44,207935.92,223925.06,216335.32,183902.75,154611.59,161132.08,165292.46,157201.09,107171.64,127371.0,137934.53,127243.7,133469.86,137457.63,162745.0,151791.14,166482.4,198270.05,193111.01,208804.67,245962.22,269825.94,253981.66,292494.41,250675.52,289448.17,281707.34,284300.97,261754.04,291221.46,306655.68,356899.22,339315.51,368593.2,337282.67,237747.68,173477.38,184329.06,178833.58,174413.49,178401.91
214,111571.5,126901.02,142359.47,121666.3,118218.12,140531.02,134166.62,153329.31,185034.95,191731.49,235356.24,298145.85,254812.16,202453.3,133120.57,101383.57,131142.97,122642.31,160827.44,195624.34,129596.66,146085.44,135964.81,118705.88,104380.26,107234.44,123748.34,136902.26,173856.48,151412.64,158520.28,160494.19,169080.84,194810.07,213045.29,224861.19,212409.32,275411.64,348207.73,330530.69,275698.69,327146.29,320959.3,276721.99,314239.73,244082.82,265970.26,283477.76,273289.8,218470.53,218809.2,220469.41,186216.28,155594.85,155878.04,173348.08,148929.28,110931.51,130171.53,138277.18,128967.51,128591.66,137955.8,169706.32,156333.85,173239.75,197375.68,196045.0,220531.67,254054.44,242395.46,250528.17,288746.12,257829.99,290303.49,289219.28,285069.22,261729.69,298017.27,321199.56,353897.31,373819.78,393365.59,335621.42,248995.52,183787.91,186903.97,186774.66,180970.73,182135.1
215,109918.99,126120.65,140099.62,114097.64,122740.92,141488.65,139151.73,161593.47,188974.35,196923.61,241757.6,300697.11,265595.06,191960.38,113729.51,99934.45,134308.14,124333.17,161857.41,193804.71,129109.94,143511.93,134304.68,115790.96,100058.55,108765.65,126196.88,140549.63,177579.4,156481.05,157574.24,160882.16,174531.61,195761.94,220644.43,234719.42,216558.67,288680.13,352888.04,336776.35,277138.07,334413.98,332005.07,284238.79,318291.8,255011.66,272463.83,280231.84,273418.25,220538.41,225588.32,223695.57,178789.29,165664.06,165933.75,177472.64,141301.7,106555.13,129722.21,143177.32,129646.46,131292.78,143525.79,168914.43,158742.4,175989.08,198122.1,195895.48,230943.65,258519.83,240574.23,256301.01,296388.47,268671.9,293458.38,298217.82,288022.76,260224.85,307672.41,325395.36,363090.33,388563.98,404292.98,326173.78,252919.08,182845.92,192464.87,191810.01,184963.56,186168.06
216,116580.13,126776.07,140198.52,119349.11,123810.99,144354.51,144206.07,168590.93,192832.9,197172.36,244102.63,322722.77,270691.12,198642.87,113624.93,104134.99,141780.56,125399.6,170655.99,200407.92,133240.41,142733.51,134776.18,117109.12,102779.56,115150.53,130718.55,145259.99,184982.91,158374.05,157026.04,163816.52,179235.65,210492.35,228982.79,237490.43,223140.7,295148.89,345594.6,331542.99,283767.01,348432.19,328070.96,299176.13,308620.25,265355.29,281484.58,288190.59,279078.09,229396.52,226262.64,216442.53,178640.47,172178.37,172874.51,179715.36,144012.14,114180.59,140220.3,143337.04,127034.27,136367.96,148139.07,169875.07,153828.02,182371.29,201618.54,204198.15,233290.24,273897.27,249963.55,264789.33,291610.08,267981.61,312973.55,299405.04,293157.81,266552.4,308884.93,335673.9,364629.24,407303.09,404623.81,328254.13,252979.2,183200.78,201303.44,190281.9,187991.25,187984.56
217,120850.26,128486.17,131842.3,119949.44,127210.34,150755.02,146033.76,171126.18,194453.22,201961.33,242944.58,325823.13,287786.4,213611.04,114248.42,95627.8,151680.33,123352.6,180269.6,206954.67,131871.13,142818.4,135153.82,112235.56,101385.49,121874.25,131090.52,150557.45,186588.16,164907.96,151578.32,159677.94,183889.17,219341.43,226844.4,236457.87,229214.17,305980.07,349332.11,319776.3,286265.45,344962.07,317681.75,311991.63,314774.81,269913.82,286002.34,291464.28,278668.24,237787.41,218335.89,216709.37,174466.05,179007.94,176679.01,175359.62,141871.5,124323.72,145685.31,141407.73,126885.59,136079.24,154203.86,166642.48,152597.44,186396.9,194288.53,214658.43,245120.77,289792.38,257803.25,273090.39,286165.58,295244.53,312181.63,304702.39,293754.56,276162.95,325798.84,349598.21,386596.67,407789.61,396138.88,322621.37,246207.87,173977.07,203886.95,193722.95,188668.49,191274.16
218,120305.29,132992.47,140733.05,118771.66,132305.89,154068.09,144988.47,168590.82,184254.86,206127.71,256211.09,332695.08,299352.58,218809.09,115961.47,96532.98,146149.52,118023.97,184731.01,208030.32,125893.84,143787.55,135630.03,113946.65,98197.96,126575.44,135312.93,151610.29,182777.45,160243.8,154740.18,162393.03,186779.17,217768.49,229041.51,239173.78,235243.99,305378.81,373677.58,325281.52,293339.0,354720.85,315165.28,322520.65,316446.51,270319.34,292142.58,293047.54,269482.87,244129.82,216015.17,213752.36,178228.14,184078.38,181361.29,174107.86,147891.05,129909.03,147413.47,142131.73,127946.77,139385.9,144400.8,173131.4,150422.32,193072.65,195984.15,214841.66,258557.99,301514.35,265689.56,273644.94,293695.62,303867.12,310286.94,311208.56,290919.53,283106.01,326008.33,348432.99,406111.49,419512.78,411283.87,296829.15,257650.65,176570.23,201825.28,194003.15,191783.81,187897.04
219,120796.18,137942.6,141087.28,120455.97,140093.29,150816.49,143523.5,168390.58,181157.55,212036.19,272361.5,332434.92,318465.06,201726.48,95088.03,105460.32,149295.75,126246.44,186055.95,198226.44,122960.37,129487.69,137889.6,112222.91,96177.1,131218.24,134458.95,156047.27,194389.5,156277.88,166370.69,163619.57,193052.54,222214.16,230111.93,230044.44,245435.97,316871.67,379567.93,333992.22,296431.56,361852.87,320494.61,331966.57,308452.79,283340.02,297388.88,297939.45,278360.66,249220.04,231456.22,218789.25,174777.91,190622.39,184052.97,172453.16,142858.68,132219.94,149497.89,141571.78,133482.3,142862.95,144010.74,175925.69,157676.05,200502.07,197802.02,217618.72,265346.64,300174.81,264615.09,282830.16,295099.53,310677.89,311857.34,308365.06,283288.11,291830.63,327379.68,338569.0,419550.66,436704.19,417454.92,298758.42,250380.81,185069.31,204211.88,190695.1,193815.31,195348.58
220,125306.92,147144.63,135043.96,124638.44,145846.98,146144.92,144416.32,174351.49,183640.41,219973.97,281565.66,338650.1,302469.07,186072.92,87641.27,130225.92,137547.8,135451.06,178504.06,191690.21,125178.07,134535.75,123022.48,111415.86,98221.98,136666.03,137598.51,162309.72,195928.24,155069.71,174777.58,163995.37,200444.59,224123.79,231722.71,232794.61,256011.09,317285.62,370039.95,347675.56,306876.27,368542.99,319309.89,336551.83,288570.87,289936.19,301423.43,303386.35,266283.03,254560.66,237481.46,226346.47,158813.27,189541.7,183569.66,169473.84,140519.03,139984.17,149832.69,142433.03,139972.27,141596.92,150499.84,174651.29,159390.53,208593.73,198463.12,223404.28,267320.5,301528.56,260674.69,293642.7,305754.42,311082.28,318315.16,311114.83,286712.71,301148.81,335038.93,367314.7,419460.64,437060.27,407285.14,317918.54,244903.48,194038.22,200418.14,193570.74,193223.59,201775.3
221,126860.16,151756.99,134422.15,117913.23,145970.4,142824.22,147993.85,178379.68,192613.68,223969.06,270484.4,346248.56,275914.72,182389.29,80374.73,149671.73,140148.82,140794.79,186277.01,186692.46,128839.8,137624.78,115465.04,115747.14,103281.09,139825.48,144230.15,166039.72,195975.76,160973.78,182480.65,157603.32,204976.33,222443.33,239214.39,226866.96,259530.8,336147.4,369781.91,354723.8,315336.11,367119.61,331843.84,333831.84,258883.2,291191.98,301128.45,291441.43,265620.63,252974.73,244470.46,217067.08,159225.69,187682.69,185118.77,167404.88,141813.17,143997.66,151714.05,144229.63,141528.3,145093.4,159431.96,176848.09,154033.56,212522.71,196624.28,228907.49,275229.11,314076.02,274670.22,303051.5,315003.26,312910.98,315490.2,314261.86,290293.14,310309.66,339668.13,385807.62,420670.84,435355.35,419919.17,311813.93,232932.88,204112.46,206043.85,197878.58,189457.08,203096.34
222,129101.11,157234.63,135589.01,118907.65,148105.32,140172.14,155017.26,184007.81,201104.68,229871.7,273841.07,376544.38,272154.97,189173.92,84542.02,161002.39,135728.88,148034.63,197113.89,197829.53,151281.85,141541.5,119721.09,121758.19,107505.47,143397.07,148583.15,164226.88,192162.68,170980.68,179963.31,166802.13,193244.18,227857.93,247210.69,231457.46,270799.52,360880.5,390475.98,363135.35,325014.74,382397.01,325720.07,334420.78,265978.49,288593.47,312821.73,292401.66,266367.14,258242.3,245293.7,209737.13,160687.13,187689.53,185063.43,169865.09,129711.07,145293.35,155761.71,146478.67,142287.16,147542.78,166582.2,175029.58,155367.11,214728.98,196286.31,234056.8,271918.47,323444.23,274890.44,311219.73,316372.82,315918.81,321565.29,315228.74,289833.42,320760.11,329967.81,406659.79,438674.0,454300.84,423981.73,305100.42,211894.96,205853.47,202788.38,201647.8,191342.9,204823.8
223,131488.59,149653.8,132565.28,119031.69,154007.33,142049.18,160802.89,187526.38,209511.14,242286.58,283468.52,398192.3,270606.52,185746.26,116312.51,155304.43,132450.89,157547.36,201765.13,200996.99,153286.18,140912.64,122948.09,122472.3,108191.44,138512.99,147883.73,165874.82,190026.98,169288.88,176657.07,173521.12,205311.94,238772.84,249850.69,233999.99,277419.05,360520.66,390084.32,346032.97,337974.15,381935.36,330914.39,347068.15,274005.43,297318.25,309958.35,298783.27,253086.46,263285.13,241743.24,209959.59,165833.12,186000.51,191777.46,168318.74,126696.6,137990.06,155856.63,144865.6,151236.2,154164.92,172151.26,177200.94,157320.5,211534.87,211523.17,231525.7,277984.69,342432.57,271857.81,324669.26,295834.36,324116.94,325031.49,320860.64,298388.7,323020.68,339775.32,408742.82,411296.57,439193.51,428421.29,300245.27,214668.77,206274.64,201084.99,202888.81,195805.71,198083.87
