,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985
228,143763.78,154508.29,136016.63,140653.75,159801.82,157836.54,177871.4,198152.62,201228.51,233842.04,287510.13,252779.19,202412.17,137383.44,127174.82,164726.88,147632.87,189427.95,214252.8,157991.76,165601.97,158411.66,139330.26,124109.15,134842.87,146828.52,157312.22,187273.08,164503.08,161113.41,165848.62,178181.39,206774.13,217240.32,220669.24,210110.74,254041.21,282757.77,276959.17,247528.35,289306.1,279972.53,266847.91,269956.63,242811.8,252209.2,255405.25,253070.32,222325.71,223867.87,217163.23,189011.62,185090.7,187540.49,193722.09,162605.66,135271.89,162790.9,166589.05,150009.04,160020.88,171423.54,194162.93,181362.79,209881.12,228750.95,233323.05,260781.53,295450.45,275521.76,290600.97,310772.97,290155.53,326402.1,318558.53,311588.51,286305.29,320230.75,340742.37,359466.6,383850.22,376453.76,325720.01,263812.95,207670.1,221532.08
229,145533.72,147552.69,136715.16,143964.08,165619.5,159637.05,180225.15,199751.2,205186.74,233492.92,290022.28,264555.1,213914.92,137952.43,118557.84,173883.59,145844.27,197704.38,219703.17,156787.92,165866.06,158906.32,134812.57,122793.44,141260.66,147353.83,161902.62,188778.95,169801.72,157179.08,163003.94,181895.88,213440.37,216192.59,220391.29,214560.63,261072.17,285415.24,270657.95,249490.8,287938.24,274393.48,275383.1,274284.94,246236.69,255599.77,257988.25,253357.88,228646.62,218662.9,217854.76,186082.58,191063.97,191064.63,190538.66,160916.55,145701.23,168257.87,165009.28,150014.51,159982.96,177602.65,191674.38,180451.93,214109.28,222564.26,243530.48,271779.7,309176.57,282767.84,298271.02,307080.35,313370.9,326490.39,323350.26,312617.4,294674.92,333750.63,351711.19,375687.31,384895.57,371735.34,322296.66,259046.37,199833.3,224010.04
230,149821.29,155494.65,135798.09,148826.34,168727.6,158973.36,178476.28,192274.6,208661.51,243065.15,294834.57,272685.63,218150.54,139756.54,119557.14,169082.33,141006.45,201652.16,220834.09,151424.95,166900.74,159489.24,136542.06,119731.14,145768.86,151204.76,162979.97,186226.84,166419.71,159860.99,165310.74,184293.76,212655.89,218047.29,222571.08,218978.09,261149.88,299723.94,274378.6,254277.57,294141.72,273473.13,282484.92,275839.56,246972.78,260005.92,259500.06,247993.3,233544.02,217487.15,216178.1,189517.21,195578.09,195313.2,189904.14,166644.97,151528.2,170152.39,165949.06,151260.44,163474.14,168596.39,198163.26,178634.17,220811.59,224656.79,244208.87,284140.1,319424.67,290085.72,299387.84,313851.09,321129.66,325702.49,329088.63,310949.25,300877.04,334528.32,351566.3,390170.2,393430.75,382496.67,304510.23,268322.45,202359.66,222599.53
231,154512.64,156053.53,137539.84,156163.28,166145.09,157950.19,178601.94,190229.61,213456.38,254638.3,295180.41,285845.73,205649.83,119317.15,128720.53,172102.43,148826.15,202992.16,213449.5,148870.89,154341.18,161693.47,135027.58,117823.24,150221.57,150638.52,166842.73,195129.93,163580.33,169056.22,166496.25,189168.04,216139.85,219139.12,216902.31,226208.21,268529.13,303588.91,279969.93,256617.08,298846.02,277226.33,288915.16,271455.5,255923.26,263848.92,263087.55,254249.31,237567.43,229093.31,220376.08,187197.17,201310.35,197913.06,188938.33,162388.79,154031.62,172381.98,165670.17,156990.38,167134.96,168571.38,201257.52,186236.49,228224.13,226878.69,247287.44,290589.43,318920.42,289727.97,307802.95,315693.49,327382.65,327613.35,327379.31,305506.96,308520.57,336213.11,345028.54,400363.23,405610.65,387347.68,306487.11,263204.75,210062.27,224915.17
232,163063.3,151080.25,141600.46,161629.69,162332.26,158948.05,183674.67,192455.2,219789.63,261411.68,299584.16,275623.66,194220.41,112107.19,153979.86,161700.3,157559.73,196948.43,208621.27,151066.47,159006.27,148325.26,134380.99,119925.19,155422.63,153547.01,172208.27,196551.54,162885.43,175774.69,167040.6,194863.99,217826.83,220599.47,219122.98,233705.65,269225.34,298695.71,288465.74,263478.68,303313.88,277107.16,292295.81,259767.53,260693.27,266923.74,267026.97,247011.38,241783.26,233937.03,226439.55,174885.47,200797.12,197872.37,186891.02,160572.09,162073.43,172963.3,166743.88,163677.79,166139.48,175095.07,200609.41,188307.44,236263.17,228077.17,253144.26,292794.16,320682.17,286931.8,317581.88,325009.48,328316.16,333329.86,330134.54,308863.46,316623.95,342719.23,366945.29,400994.81,406608.18,381512.56,320765.59,259463.62,218160.79,222105.73
233,167450.02,150797.73,135534.75,161921.79,159690.81,162247.32,187196.53,199651.41,223139.58,254146.59,304856.28,258359.74,191788.0,105082.22,173816.45,164227.43,162687.72,203653.8,204996.47,154592.36,161927.22,141604.99,138585.32,124994.69,158493.01,159493.41,175489.59,196865.23,167724.99,181953.65,162477.64,198469.68,216966.9,226059.86,215587.73,236432.36,281068.72,299060.54,293121.77,269127.68,303105.21,285153.49,291105.28,242046.15,261990.41,267248.38,260051.52,247130.92,241139.71,239470.98,220126.17,175678.75,199650.58,199522.87,185597.05,162041.26,166300.33,175011.12,168701.37,165431.53,169815.03,183943.96,203156.32,183348.11,240391.82,226999.81,258716.23,300263.82,331693.69,299538.0,326144.19,333177.52,330449.85,331808.31,333203.81,312342.28,324575.43,346927.92,381291.74,402535.84,406268.92,390630.82,317031.55,250712.6,227217.24,227137.32
234,172622.68,152063.58,136633.76,164062.91,157629.03,168499.99,192004.19,206479.77,227936.09,256879.4,324371.1,256288.96,197230.33,109291.74,185401.24,160429.84,169583.07,212909.28,214009.27,175418.22,165584.32,145621.21,144373.6,129239.67,161946.34,163457.33,174207.24,194308.36,175760.38,180266.84,169684.63,190167.69,221145.53,231867.85,219027.78,244404.09,296476.97,311345.18,298584.83,275544.89,312547.5,282056.68,291995.66,246950.41,260777.96,275197.16,261178.52,248173.86,245326.61,240553.14,215255.5,177299.34,200048.06,199840.81,188043.65,151415.16,167772.3,179111.49,171090.35,166393.62,172464.99,191102.74,202025.61,185056.89,242916.51,227296.1,263968.61,297773.83,340083.57,300323.16,333645.75,334986.31,333567.39,337196.49,334527.73,312628.47,333583.68,340191.71,397362.97,415957.99,419697.61,394116.43,312860.9,234964.43,229007.58,224767.8
235,165953.96,149706.8,136924.74,169664.33,159492.39,173691.93,195118.19,213244.7,237668.74,263960.69,338465.96,255693.0,194992.35,140571.38,179698.91,157661.49,178596.05,217019.52,216779.89,177415.49,165196.58,148701.36,145167.19,130003.22,157536.0,163026.59,175774.46,192998.56,174690.53,177971.45,175021.66,199300.05,229234.89,234033.93,221110.0,249233.02,296720.92,311659.82,289187.36,284007.71,312903.45,285708.17,300472.65,252430.69,266950.95,273891.35,265718.1,240176.94,249364.85,238479.37,215947.41,181876.02,199047.17,205794.85,187204.23,149010.31,160532.1,179468.92,169824.34,175532.96,179209.97,196775.15,204610.67,187365.55,240368.33,241827.0,262093.54,303586.73,356454.22,298329.49,345626.02,319121.79,340982.35,340537.17,339564.31,320078.2,335958.68,348345.32,399599.57,397258.8,410424.65,397833.2,309995.03,237524.15,229663.02,223680.93
236,169156.76,154406.71,140438.28,174103.18,161490.65,173953.87,199523.62,216829.34,248486.58,278060.86,349349.18,257144.12,178374.43,150712.15,179809.19,156475.57,182388.78,219948.63,198380.48,173257.57,177582.47,153776.22,146713.04,132133.36,161041.35,162422.62,185045.5,175663.78,172943.92,177903.71,177918.8,205609.22,234876.1,233121.35,216124.85,254767.23,307461.43,306101.26,283078.85,290650.23,306243.38,281652.09,300321.21,252469.79,273058.56,278427.5,272901.52,236439.78,253137.59,244971.22,217913.14,189997.97,203279.9,205153.55,190565.84,141201.24,160587.49,183381.13,169570.72,177038.7,182145.71,201768.18,195430.27,202918.31,247108.85,245548.45,260213.96,299737.67,350468.6,303503.42,348081.18,311775.09,341595.9,342647.93,343739.87,323104.87,345708.96,354318.94,404153.72,385380.58,410131.44,396325.36,289573.05,231742.53,235438.65,228570.86
237,176498.17,155938.52,143016.21,178179.14,161371.23,173846.16,205365.06,215019.86,247280.83,283492.91,324981.11,235927.06,165904.12,138257.23,168103.59,158416.61,186974.86,229119.61,182165.13,187440.91,179950.31,155913.71,144149.82,139758.57,161215.76,166298.94,191550.42,174403.66,177117.5,182450.91,182360.75,213025.87,235718.06,231450.05,221716.19,260396.29,298132.48,305076.1,273291.55,300319.81,307629.62,279610.08,303999.46,249023.35,274916.88,283052.08,278356.53,236650.79,254311.61,250397.93,220871.84,194029.62,201750.5,206729.65,196614.39,144138.68,167000.82,180603.22,168247.3,174750.92,179239.91,207563.48,199090.32,215919.44,249598.67,246435.6,264168.47,300793.66,323556.23,312495.6,350128.55,308738.23,343334.87,341329.59,347706.33,323564.32,349063.44,365313.11,409998.79,389784.57,408055.84,384186.21,296081.92,230847.28,239577.17,229632.76
238,174303.15,152361.06,149320.92,173322.15,165816.57,181688.34,211125.28,218333.44,252727.99,298397.19,268260.46,227050.07,168642.84,138735.02,172245.65,162335.37,200607.02,234867.32,174360.94,188790.93,179012.98,159433.46,141082.14,142507.39,157255.37,166718.52,197118.39,175150.33,177018.16,176899.79,185476.55,214352.15,232901.79,237851.61,226350.93,269097.6,313524.78,304568.6,271140.71,308218.7,310012.32,286844.43,314795.63,260787.89,275285.78,285789.07,281322.6,245293.87,250385.9,254410.33,223381.0,195324.5,196938.79,214895.09,189189.91,148247.26,170333.22,181179.63,170311.32,169434.47,180043.96,215397.48,204298.63,223670.9,249109.06,249952.12,276709.88,309176.99,298959.65,309713.53,347132.38,315896.52,344682.86,348707.85,348920.35,324206.1,355936.48,378989.85,407991.53,419179.12,428326.27,383595.36,306078.26,240660.3,242459.14,237613.96
239,172206.19,145343.63,154140.41,174454.27,170808.65,189715.75,214918.13,223093.96,258413.35,300759.56,276306.1,219632.07,152508.38,137205.31,175902.44,164184.79,201789.12,233338.23,174182.23,186209.26,177426.38,156527.01,136549.17,144250.63,159891.05,170381.33,200674.01,179524.56,176461.85,177459.63,190262.23,215409.7,239379.91,245802.84,229827.72,279414.68,317114.55,309147.39,272583.52,313842.48,318098.86,292748.01,318279.04,269198.42,280669.63,283877.31,281924.0,247389.04,256622.08,257657.43,217441.48,205155.19,207008.39,219232.26,182376.11,144045.94,169927.7,186661.53,171269.24,172644.83,186398.78,214924.02,207316.68,226991.22,250344.95,250332.71,287873.42,313988.43,297955.69,315897.06,354953.58,326372.26,348160.78,357419.66,352166.7,323487.25,365496.69,383356.14,416630.21,432059.74,437730.44,376768.68,309942.01,240143.33,248436.47,242776.01
240,172492.02,150614.26,155386.14,177554.3,175869.99,196548.22,218644.66,223602.3,260696.13,318163.19,280372.2,225050.03,152744.43,141918.34,184480.41,165407.13,211119.4,239807.67,178098.27,185504.28,178029.62,157989.94,139534.47,151368.82,164674.89,175071.16,207566.15,181334.03,176248.34,180156.26,194434.07,228199.88,246470.05,248293.92,235149.54,284630.85,312659.18,306289.09,277476.01,324278.62,316056.28,304000.98,311627.07,277198.07,287990.05,290231.7,286655.29,254719.99,257642.4,251851.61,217853.72,211639.47,214056.38,221744.4,185312.69,152093.19,182092.12,187043.51,168743.2,178521.1,191716.14,216327.84,202806.77,234324.12,254454.7,259314.94,290717.46,329531.92,307262.48,324721.46,351013.42,326430.27,366914.63,359100.68,357441.79,329945.49,367090.67,393231.25,418572.25,448294.99,438844.43,379113.42,310556.26,240824.57,257807.27,241571.98
241,164687.15,151351.61,159008.07,183978.62,177835.45,199114.16,220374.76,227961.46,260266.3,320907.29,293394.64,237798.19,153338.03,132263.79,194688.92,163359.53,220301.31,245863.55,176693.04,185755.99,178539.05,152816.26,138009.18,158525.53,165219.09,180139.18,209198.28,187140.87,171917.54,177043.83,198461.0,235522.22,245228.57,247934.04,240085.35,292463.02,315562.32,299286.24,279630.9,322701.06,309709.56,313666.58,316556.83,281049.5,291803.1,293112.05,286928.93,261899.95,251590.25,252584.39,214414.23,218408.87,218020.3,218041.97,183331.93,163769.11,188162.84,185224.52,168702.34,178437.67,198582.26,213515.44,201745.56,239002.1,247534.74,270619.16,302935.7,344798.4,315301.25,333248.56,346793.28,352496.99,366967.25,364452.86,358560.73,339524.5,382525.76,405822.12,437384.75,449441.36,433271.99,375057.87,304866.45,231670.2,260618.61,245177.64
242,173507.64,150300.87,164343.13,187392.38,177056.12,197147.92,212094.05,231782.96,270893.81,326195.91,302373.26,242467.24,155304.35,133337.22,189270.61,157898.22,224659.1,247085.48,170602.65,186870.57,179147.67,154723.71,134522.35,163538.01,169491.06,181298.3,206334.07,183381.44,174823.01,179526.35,201051.16,234623.15,247278.98,250338.69,244984.13,292505.89,331345.66,303364.87,284950.59,329608.01,308621.41,321698.24,318285.16,281832.01,296774.7,294775.17,280802.72,267448.33,250174.56,250572.17,218306.34,223509.15,222809.73,217256.75,189800.21,170270.41,190238.1,186233.64,170056.31,182289.66,188471.5,220702.19,199671.07,246440.7,249822.6,271334.4,316670.57,356184.86,323419.1,334453.86,354388.61,361176.23,366035.22,370871.26,356586.72,346604.91,383356.4,405589.54,454171.4,459332.04,445739.8,354292.08,315700.49,234529.39,258906.64,245750.01
243,174089.82,152192.6,172409.37,184486.7,175876.86,197252.42,209805.3,237070.1,283749.53,326543.03,316927.39,228536.58,132558.39,143512.56,192606.97,166608.39,226111.43,238781.19,167677.96,172767.82,181576.99,152956.08,132333.53,168487.1,168812.01,185555.15,216160.28,180220.62,184849.9,180791.07,206342.31,238433.02,248464.15,243916.94,253028.33,300725.89,335583.03,309511.18,287527.49,334834.42,312806.91,328963.97,313162.15,291986.43,301102.8,298795.51,287833.3,271994.96,263458.54,255368.11,215570.64,230000.03,225717.77,216093.05,184898.22,173036.49,192687.58,185875.4,176449.91,186330.07,188400.96,224107.74,208124.31,254670.72,252254.04,274716.04,323816.82,355581.65,322979.43,343811.19,356418.88,368161.1,368135.97,368896.71,350285.84,355344.31,385226.37,397983.04,465962.77,473475.79,451319.27,356520.2,309600.99,243385.25,261528.06,242855.68
244,168502.01,156649.34,178409.45,180215.88,176947.91,202819.74,212226.31,244064.79,291255.79,331378.77,305558.03,215798.71,124512.8,171625.22,180924.58,176339.23,219340.3,233337.77,170102.35,177944.96,166522.9,152172.07,134647.74,174274.21,172026.22,191482.24,217698.53,179422.71,192167.69,181359.6,212529.05,240260.41,250066.95,246366.9,261370.28,301461.51,330139.83,318867.42,295170.13,339795.34,312623.2,332756.84,299616.0,297370.36,304553.73,303214.88,279589.18,276761.02,268964.58,262324.03,201333.45,229355.6,225614.47,213693.29,182774.7,182022.29,193294.64,187034.6,183917.87,185179.8,195647.92,223346.28,210395.81,263598.5,253547.52,281183.31,326232.85,357504.8,319821.96,354690.64,366885.45,369163.8,374512.35,371952.59,354072.86,364611.86,392619.5,423194.29,466625.93,474566.09,444448.99,373054.64,305122.04,252697.38,258191.18,245915.28
245,168146.06,149905.26,178698.04,177246.28,180580.31,206674.0,220127.38,247746.21,283121.94,337174.49,286384.25,213058.18,116675.7,193689.15,183708.24,182033.56,226766.74,229241.27,174023.72,181169.6,158934.74,156879.68,140291.97,177671.49,178642.47,195091.24,218009.71,184720.32,198894.83,176383.73,216435.66,239278.77,256202.94,242346.22,264376.33,314677.31,330508.24,323978.75,301453.5,339517.37,321650.12,331346.04,279115.67,298792.66,304866.81,295241.66,279672.98,275964.94,275262.89,254943.87,202182.88,227988.27,227439.19,212155.55,184391.08,186722.52,195540.25,189184.75,185841.75,189235.15,205490.98,226141.57,204813.73,268162.83,252311.35,287333.43,334514.25,369738.63,333830.8,364210.27,376055.03,371515.79,372756.74,375361.94,357999.53,373703.03,397380.05,439672.37,468347.24,474096.34,454997.24,368641.69,294754.59,263116.45,263967.85,250349.15
246,169516.43,151085.43,181026.95,174920.72,187498.43,211947.09,227621.82,253033.05,286125.67,358720.7,284052.32,219064.77,121309.96,206555.59,179418.09,189703.77,237031.09,239275.17,197412.53,185217.02,163395.69,163378.34,145009.48,181497.32,183037.28,193627.13,215142.59,193536.14,197024.13,184184.21,207357.64,243853.37,262731.7,246165.93,273246.14,331882.07,344048.68,329981.49,308596.42,350048.5,318108.48,332303.79,284704.75,297353.19,313875.76,296467.26,280801.67,280696.15,276443.95,249236.34,203984.03,228384.22,227744.97,214892.93,172248.12,188329.1,200078.37,191818.3,186876.21,192147.14,213444.47,224843.53,206680.11,270937.55,252602.06,293127.93,331700.13,379049.15,334665.15,372544.48,378046.8,374973.58,378762.9,376804.99,358266.99,384009.35,389605.14,458136.79,483890.25,489690.94,458984.21,363722.18,276166.37,265121.15,261144.28,254273.24
247,166849.32,151372.2,187173.12,176950.61,193235.18,215350.17,235045.37,263798.16,293972.07,374271.57,283355.19,216541.41,155973.84,200163.26,176279.96,199740.84,241566.54,242329.57,199612.36,184740.41,166805.55,164224.95,145820.85,176510.93,182511.23,195330.14,213656.62,192326.19,194488.69,189954.33,217289.11,252739.2,265133.43,248459.29,278601.48,332111.42,344361.69,319562.22,318029.14,350403.04,322177.07,341894.17,290956.54,304333.95,312329.65,301565.73,271704.03,285256.47,273998.9,249969.46,209184.52,227184.13,234472.43,213875.77,169458.54,180157.38,200435.4,190354.64,197092.31,199620.06,219736.76,227680.53,209216.08,268054.62,268709.37,291007.91,338134.4,397253.19,332403.24,385878.23,360095.87,383261.43,382468.8,382429.29,366742.3,386679.21,398881.75,460650.22,462068.14,478799.35,463239.81,360320.37,279095.11,265811.97,259811.5,255765.87
248,172045.53,155220.76,192035.98,179129.85,193487.31,220177.97,238963.09,275766.27,309633.57,386270.01,284926.52,198052.62,167184.01,200245.88,174911.64,203938.82,244786.82,221722.89,194888.3,198545.07,172451.41,165922.24,148164.5,180393.56,181791.56,205592.49,194433.62,190371.58,194387.78,193076.14,224141.83,258925.12,264047.71,242812.42,284744.45,344088.14,338185.82,312778.19,325422.57,342901.69,317555.2,341666.52,290937.14,311239.03,317444.69,309663.4,267426.21,289512.33,281393.74,252176.65,218459.54,231956.65,233685.7,217657.02,160526.91,180173.98,204761.8,190025.99,198736.86,202849.4,225269.47,217427.63,226536.82,275529.54,272805.45,288883.23,333807.46,390542.29,338127.03,388577.17,351757.7,383904.31,384793.15,387083.38,370149.35,397836.42,405661.17,465834.7,448182.25,478383.81,461412.23,336518.25,272225.53,272427.45,265419.5,257208.03
249,173711.64,158034.74,196497.93,178960.29,193328.43,226589.58,236936.5,274390.64,315641.8,359293.41,261383.31,184172.04,153336.11,187171.13,177038.26,209023.03,254952.62,203561.11,210791.4,201149.08,174802.96,162973.72,156667.32,180544.76,186085.76,212780.3,193003.43,194933.11,199328.95,197873.86,232201.07,259820.28,262103.12,249046.74,290992.64,333605.24,337018.78,301930.68,336204.0,344409.79,315204.58,345795.4,286902.5,313300.29,322659.76,315798.89,267613.94,290795.8,287563.87,255532.18,223030.83,230154.54,235424.55,224505.25,163810.56,187323.12,201618.68,188499.06,196123.57,199573.92,231696.85,221459.63,241006.46,278264.42,273752.68,293235.05,334943.22,360514.21,348103.61,390820.71,348282.7,385811.89,383266.9,391501.54,370615.49,401632.67,418187.01,472506.35,453232.03,475889.7,447209.74,344009.71,271096.04,277147.62,266582.29,253772.33
250,169687.59,164965.39,191108.84,183852.09,202008.85,232910.77,240554.69,280396.91,332194.93,296553.5,251513.43,187173.9,153829.0,191742.63,181374.07,224217.73,261308.2,194800.38,212262.43,200059.03,178703.24,159456.22,159703.31,176066.13,186511.83,218926.35,193794.01,194792.04,193238.24,201232.34,233621.48,256683.51,269299.38,254205.72,300673.02,350784.06,336423.74,299520.28,345002.11,347033.27,323309.84,358019.36,300388.24,313664.18,325722.64,319110.2,277334.69,286248.67,292108.94,258367.06,224456.38,224609.4,244665.53,215972.96,168423.55,191015.33,202220.31,190766.8,190112.56,200429.17,240398.56,227212.86,249615.33,277677.74,277620.19,307117.07,344237.51,333069.68,344964.56,387434.78,356307.51,387279.98,391504.78,392820.47,371290.46,409476.49,433781.68,470128.6,487336.34,499453.27,446450.21,355550.43,282536.86,280413.54,275775.34,261301.74
251,161834.75,170254.29,192323.9,189349.08,210893.67,237061.06,245766.49,286666.78,334784.8,305411.96,243261.19,169234.78,152096.97,195773.23,183397.64,225496.18,259567.71,194558.76,209313.69,198243.92,175402.29,154284.54,161612.05,178972.91,190565.58,222836.76,198597.43,194148.33,193823.12,206402.09,234748.94,263789.68,278248.65,258063.7,312157.48,354756.76,341446.65,301079.55,351252.82,356040.75,329914.28,361925.62,310009.0,319741.44,323487.51,319739.2,279652.36,293318.25,295774.65,251432.5,235686.7,236034.37,249546.84,208140.17,163599.41,190515.51,208296.16,191795.56,193668.72,207462.48,239828.65,230529.8,253278.69,279014.41,278004.82,319468.39,349554.18,331910.85,351810.98,396121.7,368072.54,391140.99,401238.8,396427.1,370407.51,420410.37,438719.03,480017.46,502238.77,510344.46,438434.54,359967.24,281852.45,287258.07,281695.23,265983.04
252,167659.69,171594.06,195706.51,194920.02,218446.93,241136.04,246292.36,289159.72,354114.28,309869.36,249223.02,169457.65,157280.92,205278.0,184718.52,235876.9,266722.47,198887.37,208472.51,198873.43,176994.66,157603.78,169538.35,184281.22,195764.88,230449.37,200561.65,193880.36,196740.24,210904.4,248660.24,271567.78,281013.96,263990.05,317940.11,349727.37,338253.95,306446.81,362886.28,353708.99,342542.82,354304.47,319151.54,328020.78,330668.3,325048.63,287884.2,294422.74,289046.5,251839.01,243068.06,244009.27,252347.42,211430.24,172677.32,204105.15,208678.81,188921.77,200211.88,213338.06,241351.36,225475.47,261415.92,283551.58,287938.28,322584.72,366815.15,342234.87,361595.48,391681.1,368086.65,412159.9,403077.7,402314.43,377738.28,422177.19,449956.52,482187.03,521034.81,511566.3,441087.36,360607.0,282570.23,298020.81,280225.67,269593.14
253,168438.65,175557.19,202752.04,197059.52,221257.77,243009.0,251059.26,288644.02,357126.53,324223.72,263300.46,170076.84,146545.46,216593.81,182388.39,246089.28,273415.97,197274.41,208706.67,199398.16,171153.82,155829.25,177505.82,184844.66,201385.74,232221.43,206946.08,189084.15,193314.12,215249.12,256612.19,270165.92,280552.81,269482.29,326643.45,352929.05,330485.2,308790.48,361075.53,346561.41,353381.48,359851.03,323517.94,332304.3,333890.38,325303.42,295944.48,287446.82,289822.81,247794.05,250775.57,248467.4,248076.88,209110.9,185872.78,210861.52,206606.54,188830.16,200071.24,220935.69,238170.92,224255.09,266590.6,275799.04,300448.65,336101.27,383765.25,351145.35,371047.8,386929.05,397424.4,412170.58,409036.72,403523.76,388640.28,439859.6,464299.35,503788.18,522292.73,504994.84,436294.56,353927.98,271750.53,301199.86,284334.49,270624.77
254,167228.2,181410.73,206479.22,196157.84,219032.92,233844.34,255233.56,300389.73,362969.84,334108.33,268431.76,172218.43,147696.38,210525.76,176248.61,250912.06,274733.68,190432.37,209910.16,200033.7,173243.52,151841.52,183071.1,189577.59,202636.5,229002.91,202752.7,192246.35,195996.8,218035.31,255606.65,272390.47,283219.51,274932.16,326647.18,370533.9,334952.7,314628.38,368757.32,345298.37,362378.17,361758.08,324351.72,337906.27,335725.65,318303.74,302160.15,285768.62,287450.1,252221.07,256565.35,253865.21,247125.79,216426.82,193193.39,213140.02,207688.77,190299.64,204342.28,209647.63,246142.9,221908.99,274843.34,278305.39,301202.85,351298.8,396395.53,360142.9,372347.76,395359.03,407157.43,411075.5,416191.63,401252.63,396681.08,440748.53,463971.04,523053.44,533710.81,519447.85,412067.53,366429.52,275022.1,299151.91,284925.59,274312.35
255,169291.27,190277.52,203243.92,194813.49,219108.78,231286.62,261021.11,314604.53,363314.6,350152.02,252973.71,146962.19,158926.46,214194.99,185924.93,252489.69,265460.65,187124.94,194024.0,202701.77,171219.01,149320.05,188564.25,188773.1,207348.7,239867.28,199221.94,203237.92,197349.87,223750.15,259730.86,273661.84,275902.03,283910.54,335781.34,375226.75,341702.51,317437.6,374558.33,349935.18,370511.05,355879.03,335969.11,342774.84,340244.95,326216.65,307243.31,300878.32,292886.46,248991.74,263949.75,257118.79,245744.67,210779.13,196275.19,215837.36,207246.35,197407.12,208823.67,209528.09,249897.29,231261.51,283977.4,280971.41,304916.6,359186.42,395682.7,359611.37,382722.29,397580.42,414979.51,413386.18,413928.31,394113.65,406619.12,442832.18,455208.62,536564.19,550068.47,525872.63,414583.72,359278.13,285322.74,302110.4,281498.4,276837.13
256,174206.49,196862.95,198505.57,195961.65,225251.78,233920.57,268687.86,322887.26,368652.91,337555.69,238838.23,138006.51,190012.71,201164.61,196737.87,244885.84,259369.21,189786.44,199788.45,185856.18,170296.0,151878.9,194993.96,192321.57,213926.11,241534.58,198303.53,211249.75,197943.01,230435.54,261695.37,275393.07,278619.2,293221.61,336558.65,369096.2,351995.09,325838.68,380061.78,349684.33,374731.97,340430.48,342096.35,346644.3,345217.89,316819.72,312573.55,307104.31,300798.56,232482.77,263145.88,256942.28,242958.76,208299.74,206409.61,216470.92,208495.72,205714.82,207488.22,217545.16,249005.44,233744.77,293888.16,282369.83,312054.36,361826.92,397781.0,356054.27,394790.0,409211.17,416058.54,420497.29,417309.18,398324.3,417160.03,451263.81,483979.07,537260.52,551260.99,517792.37,433732.56,354008.55,296155.38,298187.09,284971.82,276519.4
257,166667.47,197146.11,195201.2,199945.75,229491.61,242593.5,272706.63,313832.3,375058.56,316339.84,235768.16,129284.97,214397.94,204218.27,203046.19,253131.96,254775.81,194117.26,203360.06,177345.61,175517.33,158191.86,198748.95,199671.91,217913.01,241840.52,204121.13,218611.28,192485.64,234648.33,260600.41,282115.86,274019.72,296546.06,351267.41,369463.1,357601.27,332738.56,379705.63,359734.72,373093.03,317084.6,343665.91,346942.29,336083.17,316859.75,311622.12,314233.64,292273.93,233394.3,261513.15,258961.23,241153.53,210082.21,211682.93,218939.13,210849.41,207821.08,211984.66,228446.9,252078.53,227504.19,298933.4,280951.4,318839.39,370971.93,411350.37,371606.57,405343.12,419394.3,418658.04,418478.25,421086.28,402691.6,427497.75,456668.93,502759.67,539175.04,550641.49,530003.35,428528.34,341909.76,308282.24,304787.7,290036.67,272755.77
258,167938.63,199679.96,192606.7,207566.6,235306.04,250817.24,278491.99,317122.87,398981.94,313728.18,242376.64,134379.95,228600.23,199409.45,211556.85,264544.19,265885.03,220156.94,207854.29,182278.64,182740.7,163458.38,202982.6,204538.39,216233.72,238621.34,213824.84,216523.02,200969.79,224784.74,265556.41,289270.36,278284.58,306446.48,370426.78,384552.95,364190.79,340586.48,391436.76,355729.1,374121.08,323375.93,341944.34,357134.8,337419.71,318083.51,316911.49,315521.15,285668.48,235404.05,261903.08,259250.78,244207.07,196192.71,213448.6,223973.31,213741.39,208932.62,215199.73,237246.58,250589.24,229536.94,301983.32,281233.23,325229.1,367812.34,421666.44,372493.48,414576.08,421572.26,422503.31,425172.28,422657.45,402942.97,439224.0,447669.51,523809.22,556999.72,568677.83,534570.88,422736.47,320280.14,310550.03,301459.09,294509.99,275131.22
