,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979
294,259807.24,290217.36,310811.11,346921.49,396426.15,513193.93,395279.67,300001.08,176674.18,265374.84,237137.08,251182.76,310847.28,316137.56,258369.18,245940.9,220084.88,222593.75,203463.72,246913.23,251096.96,266471.62,292273.35,260485.8,262673.66,242581.05,268660.7,315256.72,346509.27,338056.24,398384.65,518321.79,558900.62,518246.55,469420.33,549319.78,490684.62,535073.16,457989.19,503977.25,551126.25,521312.96,485143.8,470730.61,462279.86,411610.23,335035.69,383980.7,379900.36,351990.64,279326.32,295394.2,306982.95,292253.6,282857.25,288806.16,315360.77,333627.91,318209.21,392343.18,377115.77,426876.6,473430.1,531950.98,477810.82,527313.62,538382.42,540498.81,549392.97,551328.09,529899.67,575246.03,597903.75,726428.28,799347.41,833264.21,791760.63,619912.96,463896.0,448441.44
295,266850.39,294586.02,320764.01,361654.74,407899.34,538462.92,393804.4,296311.12,214156.04,259029.65,233530.41,262748.24,316683.71,320262.51,261054.48,245355.37,224326.35,223671.19,204516.22,240957.82,250419.24,268679.8,289988.62,258829.6,259379.94,249917.33,281513.02,327455.9,349782.74,341313.04,406754.27,518072.45,558622.12,497127.79,485803.92,549021.27,497694.73,553069.54,470036.49,517418.89,546739.27,531399.11,464272.04,478797.26,456669.68,412165.53,343795.36,381353.67,391228.46,349768.44,275138.89,285435.35,307676.58,290657.19,295116.21,297911.91,323285.88,337844.23,322070.67,390014.0,396662.85,425366.13,481525.78,555119.43,475690.96,544246.6,515363.73,551432.59,554537.94,559159.65,541980.12,579063.39,612143.59,730105.61,758262.96,810291.56,799216.89,612195.13,468714.02,449335.42
296,267271.35,300771.49,325975.22,378035.76,431061.01,557827.21,395895.55,270232.58,226424.91,259375.03,232009.77,267659.22,320812.35,291143.21,255490.75,262555.41,231333.11,225764.23,207332.19,245705.48,249496.14,282281.44,262443.69,256194.31,259221.8,253872.76,290357.24,335890.72,347923.57,332043.49,416399.91,539687.34,545246.13,483084.77,498476.69,533340.72,487861.87,551722.58,468956.42,530682.18,556681.0,548046.18,453858.15,486260.05,470243.83,415530.29,359854.77,389340.54,389393.97,355842.05,261824.47,285832.24,313567.07,290504.61,297532.71,302192.51,330366.71,326529.9,341941.83,399348.58,402334.7,423863.53,476979.85,547164.53,483145.67,548027.93,504843.18,552616.76,557782.28,565633.82,546817.94,594905.08,622459.76,738311.57,731875.74,808230.16,794150.91,563941.42,455525.28,459980.16
297,267197.5,308974.05,323162.57,376029.65,439767.44,512617.79,358562.19,250643.39,211785.66,246133.23,234599.97,273576.61,333934.55,265487.56,274486.11,265805.92,234258.75,222322.34,217228.18,245953.53,254967.86,291782.46,260246.01,262147.55,265544.69,259959.78,300761.28,336967.12,344804.24,341517.62,426206.84,519526.96,541983.73,461177.48,517241.79,535281.74,482425.16,558952.06,459500.03,533986.61,566826.71,560367.18,453120.17,487920.31,481409.22,421100.85,367467.56,385667.97,391976.3,367201.51,266676.3,295218.5,309672.53,288844.1,295080.35,299114.33,338494.49,332200.3,358608.35,403345.21,404356.94,429667.89,478864.52,510081.64,495694.14,551239.38,500634.44,555408.16,555749.82,571778.07,547460.58,600307.15,641772.87,749039.2,740406.98,802001.86,763649.66,577910.13,452893.09,467499.51
298,277775.08,317056.43,327963.6,384184.79,464227.45,408249.59,342710.59,254701.02,212542.43,251113.64,239784.16,290992.22,342117.38,253042.47,276300.97,264462.0,239096.32,218208.57,220837.44,240627.0,255508.12,299891.87,261207.59,261906.92,257697.79,264211.57,302549.38,332444.81,355110.46,349288.66,441588.75,550774.28,539859.1,455652.32,532423.0,539395.33,497200.46,582080.21,486587.65,533806.54,572346.78,566482.15,472922.64,478231.58,489393.23,425661.17,369456.94,375378.07,407648.61,352064.85,273490.59,300239.5,310677.85,291999.42,288748.84,300775.65,349294.06,339823.36,368890.6,403623.9,409713.9,446190.35,490333.08,476216.18,492524.87,547488.74,511327.82,557637.39,567113.44,573630.17,548406.62,611437.33,665881.64,744446.76,802386.37,847681.73,760791.23,599889.52,473312.9,472624.26
299,288592.6,322368.19,334908.47,392697.74,467816.07,422379.74,329411.64,229499.35,210913.08,255534.99,242250.78,292578.18,339824.08,252540.84,272860.78,262219.42,235038.75,212133.47,223151.17,244192.82,260665.95,305026.93,267863.61,261006.84,258423.02,270763.29,303957.53,342138.12,367980.03,355010.36,459890.22,557475.99,549024.7,457860.91,542998.69,555924.93,509071.27,588844.02,505599.07,545325.29,566501.78,566707.97,476789.03,491102.72,495638.01,411454.01,388966.91,395099.76,415704.81,338154.96,266324.16,299978.82,318821.71,293592.51,293403.26,309467.41,349473.21,344581.89,373813.94,406087.96,411059.5,460946.38,497117.01,475199.77,501343.33,558657.61,526852.85,562895.3,580520.87,578656.78,547131.05,626931.61,673306.18,760613.97,829019.86,868075.77,743100.32,607688.58,471501.76,483618.1
300,297801.89,327579.51,335537.44,396010.02,496376.89,429213.83,338352.64,229666.73,216701.73,265609.56,243893.31,304510.51,349028.4,258424.12,271928.44,263013.18,237021.45,216156.11,232369.27,250644.77,267274.84,315066.62,270481.97,260599.39,262135.66,276461.05,321916.0,352750.01,371765.78,363968.49,468896.9,547461.31,541661.92,467408.67,563211.22,550336.57,532524.14,572963.36,523566.26,561303.91,580788.97,577119.0,493360.66,492381.93,481685.01,411289.81,401571.23,408686.88,420112.0,343340.92,279708.03,317438.62,319540.87,290263.81,301489.59,316871.3,352048.34,339476.4,383593.93,412152.34,423409.43,465293.63,517935.11,488501.43,513684.46,553635.85,527154.23,589962.31,583102.61,586837.35,557556.18,629443.71,690561.32,763714.66,862766.22,869149.24,747285.99,607980.5,472237.89,501011.23
301,301365.02,329967.77,341962.33,394835.42,500672.55,451420.19,358001.14,230789.43,205845.71,278854.27,241435.52,317515.96,358148.33,256710.21,272200.41,263673.57,230199.78,214297.05,242053.53,251314.38,274679.14,317375.94,278993.95,254248.5,257576.02,282099.49,332808.14,350349.06,370678.92,372243.0,483858.85,552837.7,524903.89,471106.96,558470.26,535220.21,552645.66,583178.77,531485.27,569299.83,586655.39,576357.56,509042.53,477403.57,482224.99,403360.64,414757.51,416143.63,411815.66,339598.8,297350.94,326738.21,317008.62,290652.88,301853.99,326438.08,348960.07,339398.22,390263.8,404091.79,438588.95,481808.4,539437.04,499759.7,525799.78,547795.03,564320.48,590011.1,591322.28,588488.97,572839.38,656074.6,713660.97,801548.14,863975.33,854132.45,736840.4,595048.51,454130.83,506105.8
302,298524.55,317481.13,347590.32,412134.15,509797.3,466536.28,365018.42,233337.03,207311.5,271875.62,234669.23,323664.13,359810.42,248652.25,273702.33,264473.81,232742.98,209890.53,248855.67,257333.79,276277.55,312479.39,273293.84,258341.76,261029.61,285712.97,331199.16,353331.32,374389.01,380448.97,483212.66,586950.2,532984.08,481267.61,572591.6,531708.15,569185.59,586000.16,532200.61,580163.53,589486.96,559458.68,520871.92,473043.83,476583.56,410677.07,424523.85,425301.64,409513.98,350864.28,307229.7,329993.32,318643.35,292863.04,307395.86,314106.23,359181.63,338000.8,400450.76,407911.63,440472.49,500265.22,555575.77,511103.83,527934.2,558940.09,576928.55,588630.01,601173.4,585259.64,584106.66,657137.62,712507.5,835205.26,885240.28,882177.09,688193.09,617366.23,459243.34,502076.32
303,298634.3,313935.41,355435.61,433115.22,509787.54,491304.29,343277.26,206385.54,219233.43,276255.73,245703.1,325645.41,346669.73,244795.85,254018.59,267797.18,230420.76,207155.94,255566.03,256304.64,282491.28,328088.8,268487.65,272687.81,262744.27,293206.87,336805.24,354917.39,362956.09,394182.03,499067.79,595342.72,545668.95,485794.24,582972.67,539760.34,584029.85,572911.39,554766.99,589441.39,598247.37,575768.92,530353.6,502180.93,486278.61,404184.11,437112.18,430586.32,406446.46,341893.21,311572.65,333811.73,318272.52,301772.69,313189.41,314682.62,364423.08,349419.46,411633.32,411948.04,445683.38,510094.92,555058.75,511059.86,541204.92,562120.32,587141.86,591861.93,598120.04,575186.0,598008.68,660018.68,697401.64,858530.85,916230.09,893832.04,692093.1,603541.99,475934.47,506802.35
304,306508.22,317403.17,365860.43,445204.77,518063.75,471151.41,323402.13,196991.19,251741.42,261174.29,258008.57,315855.21,337984.79,248020.64,261168.85,246915.94,229404.21,210195.67,263405.21,260809.55,291184.82,330309.34,267180.15,283121.77,263466.85,301980.71,339373.07,357174.25,366724.41,408420.42,499813.76,582252.37,565492.57,500700.41,592732.01,538224.08,591289.79,540288.79,566197.28,596573.33,607996.81,553595.31,540309.13,513565.84,500800.83,373798.65,435121.99,429701.1,400863.44,337875.12,325139.31,334844.43,320131.79,312115.48,312200.64,324629.74,364174.5,353316.8,423698.81,414594.93,454731.14,513792.03,558091.01,507424.93,556535.05,577379.51,588925.94,601588.28,602799.83,581101.17,612733.46,672563.93,744323.81,858894.17,917280.17,875787.12,728602.63,593189.5,493483.29,499490.43
305,311943.9,329013.99,371264.19,431366.33,528105.05,437512.39,318971.74,187856.34,277292.45,264833.02,265245.78,326378.57,331399.11,253221.5,265600.43,236383.81,235644.19,217494.87,268006.42,270138.36,296423.59,330551.11,274870.68,292697.13,256302.77,307475.71,337645.07,366714.16,359415.52,413279.56,525694.55,582070.84,575799.39,512801.5,590944.48,556862.9,587183.1,491587.98,568391.15,596064.91,586627.93,552385.24,537351.94,526745.84,483117.84,374744.79,431660.63,432759.93,397041.74,340497.33,332332.69,338363.36,323435.53,315115.09,318001.21,337898.44,368612.52,347747.43,430293.1,414027.65,463328.49,525137.91,575453.17,526653.65,569971.87,590767.04,592626.67,598961.24,608019.53,587234.31,627157.95,680494.32,774732.42,861448.95,914710.08,899208.3,717341.97,570329.95,513142.93,510560.43
306,319387.88,340010.51,379091.01,435980.23,567155.75,433022.16,328024.06,193571.19,292283.55,259340.65,274953.26,340948.46,346708.92,284118.11,271169.96,242504.4,244242.58,223602.91,273183.54,276309.15,294124.19,325677.87,287738.87,289920.53,267302.31,294353.18,344405.43,376875.3,365523.37,428418.04,559564.21,611049.25,588064.51,526628.24,612916.96,548046.0,588231.87,503316.57,563930.11,616683.63,588345.8,553772.39,547173.09,528317.65,469196.29,377673.05,431783.93,432715.13,401896.37,318767.16,334950.86,345353.4,327447.77,316950.88,322313.04,348759.78,367690.32,351208.29,434676.03,415413.86,471497.88,522004.0,588751.21,528348.72,581774.01,593887.26,597886.9,608104.55,610217.82,587582.76,643510.89,666509.6,808879.76,892460.61,948847.84,907030.76,704942.94,530041.53,516592.5,504307.86
307,324176.72,350892.43,395185.67,448600.05,595140.39,431360.56,323940.53,234967.82,285189.18,255342.94,287617.07,347328.88,351204.71,287040.32,270464.52,247169.0,245385.72,224718.45,266463.54,275506.66,296526.6,323032.15,285833.67,286194.57,275409.27,308468.25,357738.16,380408.08,369018.77,437384.41,559272.39,610703.96,563763.57,545090.75,612508.52,555861.44,608037.51,516563.11,579014.6,611660.57,599748.26,529499.23,556575.68,521679.0,469704.55,387614.7,428672.65,445756.11,399130.48,313609.09,323122.39,346012.71,325484.17,330921.61,332581.51,357535.96,372287.78,355421.34,431967.84,436986.13,469746.91,530899.62,614417.87,525943.47,600400.38,568520.51,609924.45,613749.93,618823.95,600902.66,647725.46,682321.95,812924.69,846584.54,922482.47,915513.86,696035.7,535495.74,517516.96,501066.16
308,330979.25,356569.87,413083.52,474124.52,616571.91,433615.04,295321.9,248482.02,285518.61,253634.51,292970.09,351829.25,319122.75,280835.5,289533.48,254909.09,247650.04,227788.92,271710.42,274432.42,311610.11,291909.69,282836.98,285961.68,279754.13,318166.42,366943.84,378349.98,358976.78,447720.15,582572.4,596010.54,547573.38,559351.54,594828.39,544721.15,606501.24,515320.33,593896.52,622787.59,618626.75,517329.45,565261.19,537305.62,473468.42,405944.86,437683.36,443478.65,406083.62,297633.93,323413.22,352666.94,325179.04,333559.69,337335.86,365364.0,359626.96,377503.41,442315.07,443196.4,468004.63,525822.81,605518.58,534148.11,604529.44,556910.68,611194.22,617296.06,625931.75,606216.61,665412.2,693763.32,822003.9,817103.07,920029.62,909568.15,640817.0,520195.58,529814.86,511769.07
309,340017.04,353442.0,410848.57,483688.0,566356.23,392583.54,273817.18,232250.24,270776.28,256435.91,299427.98,366226.46,290854.53,301800.3,293092.84,258108.91,243804.05,238706.46,271926.97,280445.08,322128.34,289363.04,289416.63,292946.63,286469.44,329581.9,368083.86,374919.48,369190.64,458228.78,560796.81,592396.55,522372.6,580505.1,596933.87,538528.35,614426.92,504833.28,597544.68,634143.79,632573.6,516356.68,567069.85,550134.23,479790.58,414566.33,433382.47,446339.63,419227.57,303190.67,334221.53,348037.27,323141.59,330592.27,333681.6,374361.48,365837.31,396010.82,446687.34,445366.82,474378.53,527852.93,564274.54,547996.13,608030.11,552247.68,614238.7,615015.66,632675.24,606893.95,671401.95,715224.12,833885.81,826568.51,912811.6,874317.79,656687.24,517063.4,538466.2,513546.25
310,348920.69,358668.55,419738.44,510642.64,450508.61,375139.03,278223.72,233037.06,276246.54,262082.2,318512.45,375187.34,277121.64,303758.89,291545.09,263434.53,239217.14,242655.2,265913.43,280992.79,331096.89,290377.33,289090.45,284152.46,291142.88,331506.38,363087.88,386111.2,377563.69,474720.65,594488.65,590028.8,515945.84,597602.16,601478.18,555079.3,639891.4,534675.84,597262.57,640286.45,639447.13,539145.15,555432.68,559268.93,484939.57,416728.39,421528.54,464426.22,401347.71,311072.15,339922.62,349058.35,326630.99,323160.98,335435.08,386343.74,374220.19,407393.63,446897.82,451228.76,492656.11,540473.55,526607.13,544428.98,603857.51,563983.42,616662.19,627526.67,634684.74,607906.94,683808.42,742024.46,828736.87,895643.8,964942.91,870915.99,681706.71,540495.18,544324.13,531403.36
311,354752.92,366246.88,429019.5,514555.21,466129.84,360498.12,250575.53,231187.33,281096.15,264747.56,320212.9,372620.66,276527.12,299905.26,288998.93,258869.28,232466.61,245167.92,269837.44,286656.32,336755.15,297808.03,288029.33,284903.51,298373.32,333012.25,373670.83,400093.97,383721.96,494345.54,601696.59,600027.9,518382.69,609486.67,619959.68,568361.34,647302.36,555604.73,610173.76,633621.23,639609.0,543499.39,570515.85,566382.18,468319.14,439020.52,443930.94,473652.44,384906.77,302398.37,339447.23,358310.63,328326.13,328366.07,345212.19,386440.2,379419.25,412796.48,449552.45,452650.89,508971.49,547917.11,525413.87,554142.27,616127.23,581034.72,622429.43,642293.39,640195.61,606464.55,701102.96,750243.6,846664.1,925296.92,988161.59,850429.37,690525.56,538309.38,557024.07,542692.17
312,360470.94,366893.77,432605.14,546031.27,473654.06,370269.14,250718.01,237530.92,292210.86,266507.18,333271.36,382702.01,282952.65,298823.29,289824.78,261017.31,236856.64,255326.84,276982.64,293924.28,347866.86,300685.61,287514.84,288977.61,304650.92,352741.92,385257.79,404182.13,393375.72,503993.74,590867.74,591921.06,529223.61,632269.11,613609.0,594670.31,629731.76,575378.16,628110.03,649638.76,651371.55,562545.52,571865.79,550058.3,467978.54,453374.25,459325.38,478628.8,390810.61,318047.16,359682.0,358997.58,324368.93,337511.32,353511.07,389214.95,373658.43,423613.32,456232.0,466247.51,513725.31,570863.79,540114.29,567754.65,610552.46,581332.59,652273.12,645105.41,649182.54,617950.14,703851.86,769406.83,850063.94,962878.59,989285.91,855140.4,690765.79,539054.28,577178.13,539182.01
313,363060.44,373898.66,431279.18,550721.65,498229.06,391791.98,251906.9,225489.15,306838.55,263771.13,347506.83,392689.79,281023.44,299073.2,290502.47,253379.15,234757.56,266000.56,277667.71,302072.39,350378.14,310201.49,280377.64,283843.85,310861.8,364688.81,382585.49,402964.12,402290.45,520032.89,596644.28,573524.28,533363.3,626820.65,596564.65,617229.89,640947.19,584063.15,637043.79,656166.94,650403.68,580560.25,553965.1,550546.38,458639.01,468395.15,467721.45,468833.56,386266.34,338731.71,370375.27,355936.52,324675.76,337776.41,364264.11,385651.48,373480.61,430958.94,447109.83,482973.15,531989.04,594564.14,552545.9,581115.74,604075.63,622189.64,652286.82,654140.83,650969.05,634802.8,733614.86,795076.91,892068.77,964174.72,972016.52,842998.24,675903.84,518093.6,582995.06,546833.99
314,349169.63,380028.93,450173.17,560741.9,514938.21,399450.15,254656.07,227056.88,299047.71,256312.38,354213.32,394472.91,272119.4,300682.99,291335.57,256149.39,229849.23,273480.86,284327.74,303789.78,344874.22,303709.55,284878.04,287628.68,314821.03,362870.24,385811.49,406969.52,411130.76,519321.52,633422.81,582331.74,544904.66,642709.62,592546.61,635759.02,644006.71,584799.46,649210.15,659275.29,631052.16,594118.72,548636.12,543863.76,466974.83,479489.38,478057.55,466007.2,399277.37,350221.21,374004.44,357675.51,327070.27,343991.88,350038.05,396974.46,371839.51,442226.25,451273.96,484986.65,552409.33,612338.07,565071.43,583420.99,616315.15,636026.89,650722.18,664976.38,647373.77,647216.79,734739.74,793741.11,929430.21,987835.57,1003972.78,786858.11,701295.82,523879.95,578179.13,547424.06
315,345185.12,388590.69,473096.34,560679.98,542351.05,375547.07,225106.74,240168.44,303847.05,268365.37,356345.38,379973.53,267835.61,278873.17,294971.2,253513.33,226785.72,280858.54,283115.88,310617.76,362176.89,298225.3,300799.35,289478.12,323092.66,368995.41,387507.65,394486.65,425941.99,536318.5,642453.01,596181.72,549993.06,654366.17,601507.39,652379.37,629517.99,609643.97,659587.64,669063.01,649530.78,604960.78,582960.18,554968.65,459300.64,493821.49,483972.56,462291.13,388613.12,355154.57,378292.01,357104.78,337142.79,350494.27,350540.89,402724.04,384424.5,454602.47,455678.06,490681.43,563252.22,611711.24,564955.64,598059.6,619778.53,647228.91,654249.86,661567.26,636232.26,662540.97,737900.31,776870.78,955307.72,1022339.49,1017193.91,791238.77,685416.27,542999.28,583563.5,539974.44
316,348969.82,399980.88,486287.16,569762.76,519944.24,353693.59,214782.67,276001.02,287079.47,281810.5,345557.05,370376.11,271336.09,286725.82,271725.71,252328.24,230089.46,289485.07,288083.12,320190.67,364588.76,296681.17,312361.16,290223.66,332785.75,371775.37,389938.57,398554.89,441298.58,537101.19,628307.15,617848.97,566966.91,665317.86,599706.68,660467.98,593485.74,622201.44,667545.21,679964.2,624174.2,616347.75,596265.98,571668.52,423933.85,491410.46,482848.72,455650.52,383742.04,370993.71,379321.86,359101.12,348853.72,349202.36,361734.03,402332.05,388660.48,467961.48,458524.22,500620.7,567286.0,615004.13,560853.81,614978.08,636549.3,649157.97,664946.05,666693.91,642721.82,678772.7,751882.91,829059.86,955664.83,1023458.34,996465.57,833170.86,673502.06,563105.54,574918.88,546335.25
317,361773.04,405863.94,471102.57,580793.0,482583.42,348788.91,204744.97,304150.28,291078.48,289700.24,357063.7,363088.28,277008.01,291572.99,259975.63,259203.12,238088.17,294526.06,298434.74,325937.9,364800.19,305266.36,322965.35,282196.04,338834.36,369826.28,400347.38,390563.11,446522.37,564855.94,628087.39,629093.25,580726.99,663209.12,620546.71,655770.71,539723.06,624568.51,666889.07,655809.94,622695.16,612804.32,611695.7,551023.04,424877.58,487309.7,486223.62,451056.65,386635.55,379297.0,383254.22,362761.12,352147.35,355711.23,376712.84,407181.62,382388.26,475217.9,457775.39,510062.14,579808.55,634124.46,582124.66,629799.47,651257.11,653195.49,662006.33,672416.11,649451.29,694671.16,760696.75,862862.01,958457.19,1020540.79,1023132.63,820092.04,647310.27,585640.8,587690.28,555869.92
318,373894.73,414403.65,476111.33,623835.22,477547.38,358677.41,210958.53,320643.0,284939.21,300295.81,373010.08,379879.21,310916.38,297677.07,266715.5,268695.83,244772.79,300203.93,305260.09,323340.19,359324.64,319677.74,319813.78,294371.95,324197.09,377220.58,411436.0,397177.91,462850.15,601182.82,659324.11,642481.41,596460.44,687971.08,610578.01,656871.77,552604.56,619593.96,690048.79,657662.71,624172.77,624031.3,613389.18,534739.16,428120.1,487322.29,486058.22,456540.8,361059.61,382188.66,391237.38,367235.18,354105.47,360508.42,388941.9,406034.88,386137.23,480006.37,459210.75,519029.05,576261.32,648754.91,583937.67,642810.1,654653.74,658948.15,672057.46,674803.36,649803.01,712699.36,744971.02,900824.72,992873.1,1058551.19,1031970.83,805703.41,601224.94,589509.19,580282.9,564211.28
319,385888.42,432008.47,489880.24,654664.39,475648.05,354154.13,256205.84,312764.9,280456.59,314129.18,379968.82,384777.81,314083.39,296847.59,271838.26,269909.39,245954.78,292714.29,304302.38,325946.96,356326.08,317461.83,315605.71,303329.46,339820.63,391847.98,415263.95,400948.49,472510.22,600851.99,658927.74,615828.27,617497.98,687421.54,619272.38,679066.66,567159.34,636180.47,684303.52,670423.43,596428.13,634772.41,605368.4,535184.39,439485.29,483623.32,500814.78,453169.67,354853.92,368006.68,391830.81,364830.94,369962.59,372142.25,398786.68,411054.16,390722.47,476888.94,483210.7,517024.84,586064.25,677043.68,581200.57,663375.54,626671.04,672154.23,678247.44,684261.86,664455.23,717318.49,762609.12,905275.78,941846.4,1029103.73,1041564.23,795337.3,607359.64,590468.41,576384.5,566932.45
320,392118.56,451589.21,517768.59,678261.42,478090.67,322716.93,270948.53,313078.26,278510.2,319952.56,384864.23,349458.55,307222.57,317863.25,280373.62,272367.45,249290.63,298468.05,303041.71,342587.81,321673.43,314018.16,315287.01,308102.65,350536.14,401932.32,412968.44,389983.24,483649.12,625835.92,643053.93,598057.27,633722.58,667340.01,606698.33,677260.15,565736.12,652542.59,696761.86,691603.36,582467.46,644683.44,623688.75,539399.12,460565.06,493838.22,498100.4,461088.94,336011.1,368142.6,399420.34,364335.52,372839.58,377441.47,407546.18,396783.86,415129.95,488321.35,490039.69,515030.22,580361.07,667158.23,590235.33,667889.12,613842.86,673517.02,682120.28,692066.12,670281.3,736818.14,775352.19,915330.54,909038.87,1026317.04,1034668.21,731655.94,589806.57,604518.92,588727.03,569536.2
321,388599.71,449096.03,528192.03,622803.51,432544.82,299085.92,253156.93,296765.55,281558.09,326985.67,400617.57,318335.44,330209.75,321744.99,283869.68,268043.01,261270.61,298655.4,309688.04,354175.12,318785.79,321348.49,323002.82,315510.74,363157.93,403140.03,409170.08,401066.37,494974.39,602452.74,639131.67,570420.8,657835.66,669632.41,599675.25,686093.85,554119.98,656512.91,709477.74,707227.55,581257.35,646644.76,638695.68,546578.38,470398.93,488779.15,501245.05,476198.18,342324.63,380701.16,393846.46,361845.92,369296.64,373081.5,417633.62,403601.71,435573.75,493094.75,492354.59,522009.42,582543.92,621556.29,605530.26,671706.91,608666.67,676831.39,679563.37,699467.97,670996.46,743396.96,799311.94,928504.54,919508.75,1018218.03,994285.53,749816.46,586141.8,614371.11,590674.71,560913.63
322,394329.73,458799.03,557642.42,494934.66,413149.89,303875.5,253978.22,302749.31,287755.36,347847.43,410405.8,303194.28,332317.54,319985.82,289723.95,262897.08,265573.05,291950.47,310237.27,364046.68,319855.87,320909.82,313155.8,320648.14,365237.93,397595.74,421384.52,410145.38,512761.77,638586.01,636553.79,563341.38,677304.13,674682.03,618167.15,714648.18,586971.05,656148.02,716317.24,714884.56,607098.14,633066.23,649330.28,552396.61,472755.81,475055.81,521747.82,455285.11,351353.05,387227.6,394865.12,365712.02,360643.41,374923.67,431110.69,412852.66,448115.13,493229.72,498796.09,542148.73,596476.95,579907.27,601505.16,667030.28,621551.08,679462.63,693328.56,701646.44,672081.99,757062.48,829248.23,922721.41,996212.3,1076282.6,990296.94,778506.54,612790.19,621007.69,611343.38,577487.74
323,402662.52,468930.3,561882.54,512118.01,396864.29,273512.98,251916.85,308047.92,290652.05,349669.28,407547.76,302496.2,328041.43,317124.38,284605.28,255351.36,268293.49,296238.97,316492.55,370254.96,328055.69,319644.7,313932.52,328627.13,366852.86,409193.34,436654.45,416813.54,533932.45,646302.22,647315.27,565967.24,690804.59,695487.77,632991.25,722901.45,609993.09,670334.27,708722.23,714982.19,611953.09,650363.25,657569.32,532985.26,498420.69,500630.1,532147.83,436045.23,341053.85,386462.41,405485.57,367513.17,366450.76,385971.09,431051.26,418543.88,454024.1,496086.71,500276.56,560118.26,604665.81,578532.31,612210.72,680554.43,640288.41,685770.3,709581.93,707688.08,670460.93,776125.58,838382.58,942622.84,1029111.7,1102114.2,966789.14,788545.17,610205.66,635516.29,624362.75,587509.3
324,403320.45,472815.94,596274.78,520365.55,407634.55,273624.18,258810.95,320252.24,292543.59,363926.8,418561.74,309511.51,326807.72,317984.46,286931.15,260163.61,279431.02,304087.25,324533.57,382493.33,331193.25,318991.35,318404.12,335543.66,388700.0,421892.58,441087.46,427283.88,544326.12,634664.7,638546.04,577792.05,716771.05,688215.22,662423.64,703063.76,631737.97,690059.59,726685.22,728139.45,633529.1,651788.47,638086.27,532431.37,514889.32,518158.65,537698.14,442736.52,359139.22,410132.57,406109.5,362809.85,376759.82,395312.72,434037.99,411986.02,465932.59,503424.46,515354.09,565304.46,630049.34,594702.48,627237.46,674323.42,640573.79,718549.23,712641.96,717562.21,683086.52,779121.57,859763.51,946351.99,1070816.4,1103312.87,972068.21,788705.66,610961.15,658595.68,620149.35,595034.3
325,411014.78,471317.77,601363.54,547421.72,431427.53,274882.67,245608.52,336328.5,289459.89,379471.94,429472.33,307345.05,327036.77,318680.99,278403.98,257777.65,291133.91,304790.64,333555.03,385217.09,341704.97,310892.25,312631.07,342385.22,401904.22,418903.76,439710.61,436949.47,561621.67,640843.8,618678.44,582280.18,710429.68,668855.37,687649.01,715590.06,641257.44,699855.84,733954.16,726960.61,653929.05,630973.68,638481.8,521456.9,532128.8,527657.74,526411.7,437301.73,383096.67,422539.74,402362.57,363007.16,376908.54,407452.25,429804.8,411663.95,473990.58,493160.01,533923.9,585423.14,656266.5,608367.42,641984.11,667094.02,685519.58,718528.42,722567.77,719492.46,701626.03,811950.03,888426.62,993045.88,1072206.36,1084007.85,958092.71,771486.85,586955.33,665179.66,628928.19,596610.21
326,417740.58,491981.25,612282.44,565799.81,439854.41,277851.43,247281.52,327687.93,281151.32,386772.6,431383.72,297515.16,328759.03,319549.11,281419.1,252276.94,299319.91,312100.62,335405.77,379075.26,334434.46,315876.76,316779.87,346724.17,399825.53,422403.66,444052.59,446533.67,560826.78,680285.15,628152.66,594870.9,728504.42,664222.44,708352.63,718947.22,642013.97,713216.32,737369.23,705082.94,669256.03,624681.41,630398.11,530957.88,544825.07,539380.31,523067.08,452234.42,396318.21,426612.43,404208.9,365602.77,383861.77,390948.77,442512.05,409710.06,486395.29,497691.36,536058.61,607925.55,675908.45,622134.8,644468.69,680578.69,700712.63,716772.56,734478.81,715486.22,715272.58,813153.36,886861.5,1034570.37,1098443.04,1119573.41,893854.89,800588.4,593462.14,659533.25,629485.51,604369.34
327,427156.27,517059.35,612172.48,595983.07,413309.19,245421.14,261567.95,332926.81,294429.79,389064.66,415438.28,292762.62,304769.28,323510.69,278440.22,248822.9,307392.04,310706.86,342953.47,398157.36,328284.04,333697.09,318775.59,355853.65,406564.98,424220.49,430343.64,462614.47,579155.7,689955.03,643065.16,600397.39,741734.29,674259.58,726914.19,702577.99,669345.49,724603.54,748309.7,725798.27,681490.08,664190.96,643343.15,521912.72,561265.16,546031.12,518709.06,439695.89,401884.81,431462.16,403364.46,377016.44,391140.81,391340.92,448870.66,423637.77,500027.96,502487.76,542305.59,619843.34,675138.86,621947.4,660629.58,684350.04,713003.46,720615.3,730675.03,703156.51,732125.23,816604.87,867909.91,1063313.38,1136724.78,1134254.93,898755.28,782199.55,615174.72,665617.06,620688.57,609410.87
