,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979
255,163564.78,195228.34,215541.49,202938.97,242707.72,263653.14,320490.6,425470.66,526890.47,501069.98,304949.94,123892.07,142901.59,222196.24,181291.65,286290.5,311826.08,180092.66,192831.64,210851.95,165574.14,136132.59,195944.41,198608.64,231750.73,290164.82,221287.36,231799.47,224907.33,275130.37,345706.53,377397.62,386340.18,405968.83,519726.46,617844.84,540621.79,486177.61,621892.99,561209.45,614730.97,579327.18,529752.27,540776.78,532895.31,497654.87,450572.5,433452.51,410827.99,312089.56,332789.56,314330.92,288395.07,222068.21,191360.91,215802.41,200549.83,183704.31,197252.89,193567.79,246293.91,208809.62,278272.43,267739.76,296851.03,376959.78,437477.47,377378.02,414450.5,440486.65,470555.14,471105.73,479988.48,454097.68,482421.12,556561.52,588115.8,767962.03,816432.27,779482.54
256,170191.34,204476.86,207097.43,203994.94,252304.35,267408.18,333570.63,440765.81,537057.48,473502.12,277774.77,110605.46,185508.71,201066.55,196963.24,272647.85,299854.46,183562.18,201434.38,183473.86,163658.15,139358.3,205186.16,203686.97,242084.29,292364.09,218995.18,244835.48,225217.93,286583.15,348597.25,379843.3,390913.34,424574.6,520026.21,601072.51,563771.95,504126.13,633558.06,558415.31,623185.58,538465.97,542466.85,548074.14,542826.02,473470.94,460531.74,445232.4,425951.69,277882.08,329799.4,312589.06,281683.99,216760.91,204908.54,215676.27,201384.76,194514.48,194226.38,204010.93,243018.14,210699.8,291269.72,267768.77,305663.5,379512.58,438937.87,369838.59,432198.39,458139.9,470413.44,481537.81,484162.98,459600.47,499263.02,570361.36,643008.64,766961.24,816322.16,758052.26
257,158268.19,204237.2,200960.86,209621.8,258660.63,282056.6,339950.39,421394.88,549580.28,428060.65,271034.22,97629.28,218813.4,205195.31,205874.3,285834.95,290610.79,189613.8,206509.07,169357.34,171070.36,148039.48,210352.67,214855.44,248072.89,292071.65,228286.38,256749.19,214903.79,293482.64,345344.13,392845.94,379510.16,430447.13,552623.86,600226.44,575468.91,518576.31,630427.79,581351.89,617161.51,477826.23,544349.54,546862.08,519098.41,471530.8,456667.07,459015.91,405498.3,277831.33,325234.79,314898.68,276779.76,218452.52,211539.16,218319.44,203902.66,196526.94,199623.11,218703.58,245803.08,200318.28,297070.68,263530.5,314031.26,392093.73,459372.96,392709.76,447563.73,473355.27,472742.91,475842.19,489046.85,465390.09,515822.51,578351.03,678011.57,768556.68,812025.73,782727.93
258,159448.78,207368.82,195967.51,221111.15,267687.78,295871.57,349573.85,426701.14,600786.61,421252.2,282145.46,104296.04,238019.75,196969.02,218098.02,304373.53,309827.72,229065.24,213075.05,176613.66,181525.11,155199.27,216247.12,222033.84,244567.96,285333.78,244261.76,252443.91,229042.14,274574.86,354176.56,406734.54,387453.01,450300.24,595512.25,635377.06,589517.88,535171.51,657750.07,569305.86,617695.71,491496.06,538405.78,569208.38,520340.17,472324.73,466457.9,459941.65,389164.58,279979.17,324426.66,314008.93,280830.26,194380.9,213149.49,224841.11,207222.16,197108.38,203164.0,230265.14,241557.59,201505.71,299872.6,261840.64,321782.02,385731.06,474407.44,392213.19,460786.53,474863.4,477130.35,485631.34,490042.44,463677.43,534812.72,558964.07,717589.14,803585.47,849443.27,790074.65
259,159172.14,216848.11,198688.39,230487.61,273161.15,309558.3,370256.33,442701.93,637243.55,418193.84,275826.34,158507.23,227667.43,190754.26,234289.59,312090.87,314928.49,232145.69,211514.37,181989.72,182370.69,155942.12,207149.16,220399.46,247001.2,281410.91,241169.93,246875.44,239273.83,293503.23,372380.65,411007.39,391627.3,461760.58,594448.93,634290.3,559604.32,557531.0,656360.11,578478.65,642079.82,507032.57,555407.09,562949.98,532055.64,445822.41,475785.0,451760.16,388760.64,289785.71,320202.3,326587.11,276937.62,187768.1,198938.81,224282.45,203620.95,212248.62,214049.16,239031.74,244198.81,203803.7,293363.99,286622.82,316554.81,395224.2,505706.8,386187.82,483091.12,438293.64,490600.38,490900.25,499369.19,478656.66,538257.87,576852.93,720784.16,748289.28,818089.18,798190.21
260,164777.51,224208.39,201692.38,230098.47,281353.65,316281.85,393377.33,476003.76,664967.67,420332.37,237013.78,175565.31,227262.59,187627.82,240686.14,317323.49,272345.98,223336.49,235602.48,191343.57,184643.98,159207.99,213135.5,218404.33,265424.83,241580.82,236662.81,245911.95,244447.97,306280.66,384702.24,407167.88,376299.61,475090.97,623745.98,615456.07,539432.28,574614.82,632797.28,563466.78,639310.13,504732.72,572158.46,574710.78,551873.17,432175.12,484346.18,468294.12,391901.53,308787.31,328856.43,323332.22,283163.21,169681.77,197939.35,230452.42,201933.82,213799.68,218050.06,246507.4,224664.12,229125.71,303775.42,291351.62,311298.45,386230.94,491098.76,394328.99,486008.45,419999.93,489817.8,493455.84,506827.07,483265.33,558958.08,589226.38,730073.11,712349.03,813897.76,790264.33
261,168690.3,230878.52,200518.26,228955.98,292525.39,311215.74,389519.1,487925.47,597150.43,364997.25,207599.88,153065.27,206658.85,190595.0,248585.01,335681.68,234772.23,249879.56,239587.27,194842.3,179015.33,172563.03,212767.27,225393.66,278094.46,237773.85,244540.02,254463.49,252846.57,321460.05,385460.17,401319.49,390207.54,488664.31,595049.27,610267.52,508407.53,600330.39,634622.32,554750.89,648599.29,491054.56,575726.3,586729.68,566344.62,430433.41,485515.33,481707.82,397870.59,317158.99,323424.96,325383.2,295860.93,174410.81,208474.31,224000.14,198205.75,208576.1,211454.95,255396.79,229243.27,250148.88,306443.6,290856.99,316648.88,386584.6,433656.93,410012.14,488104.17,410998.71,491401.35,488326.12,513815.2,481826.77,564758.25,614188.65,742781.6,722239.97,804241.05,749757.34
262,179404.1,221186.32,208299.53,243569.38,303539.54,317321.85,400551.44,523130.32,441895.76,340958.13,212523.4,153208.98,213141.65,197411.71,273434.68,346834.34,216139.73,251660.12,236945.12,201085.46,172432.5,176959.13,204535.78,225451.67,288812.62,238444.48,243473.7,242237.73,258505.2,323426.29,377462.64,416673.06,401458.52,510372.61,637722.46,606588.92,499986.05,620969.37,639564.2,575060.22,680225.88,527069.82,574679.77,592930.02,573139.46,453981.47,472238.71,491005.64,402535.18,318507.38,309991.12,343180.54,276297.83,181636.57,213425.0,223887.21,200855.67,197946.73,211478.9,267872.78,236914.14,262088.59,303652.73,295297.39,337657.07,400928.12,381080.09,402448.43,479975.71,423951.75,492174.48,502472.22,514553.31,480751.25,578771.18,645903.97,734928.53,802181.87,862079.72,744660.79
263,187418.88,222449.2,217148.08,258540.82,310417.15,326604.07,412127.91,527471.88,461896.28,320631.82,174923.35,149820.47,218776.33,200199.66,274952.45,342744.93,214658.91,245862.37,233004.41,194578.41,163022.7,179507.53,208855.06,232005.31,295352.8,247236.26,241466.49,242581.28,267604.94,324821.24,391709.85,436091.22,409525.46,536325.31,646305.14,618203.71,502283.64,635081.69,662385.25,591206.78,688841.06,552114.48,589129.23,584814.92,572636.77,457921.74,487615.5,498013.24,383020.18,341982.8,332885.17,351814.04,258208.57,171276.32,211602.51,233072.62,201401.92,202449.73,221487.86,265245.18,240407.97,266335.16,303966.66,293916.54,356215.07,408472.56,376704.39,412509.43,493809.66,444076.1,497466.69,519591.28,519813.62,476528.86,599076.36,654341.78,754984.02,835793.21,886986.7,720634.92
264,188801.42,227202.15,226010.33,271001.64,317013.64,326442.68,415876.16,568512.6,470860.57,332590.2,174058.75,157329.55,232725.18,201661.02,291588.16,355190.18,222218.95,243640.01,233298.43,196631.76,167929.59,191828.4,217150.37,240486.43,308664.41,250140.34,240018.66,247187.01,275261.36,351379.65,407256.66,440951.84,422453.99,548458.4,631422.2,607204.27,514474.24,662540.96,653069.31,623727.82,665328.92,575487.22,609226.17,601795.54,584473.77,477358.36,488071.91,478732.43,381346.17,356617.55,348195.25,355885.75,263229.32,186724.64,232444.51,232468.31,195239.52,211571.56,229466.36,265904.32,229524.13,277401.23,309364.82,308322.28,359484.29,436269.37,393266.81,427552.66,483452.98,441596.67,534557.44,520859.08,529353.75,488737.32,600549.55,676111.37,757205.28,878357.23,886309.76,724350.82
265,194678.12,238705.98,228894.16,275229.74,319540.05,334916.18,413177.47,573869.99,502784.07,360299.9,174673.0,140362.21,251486.97,197114.6,309920.66,367652.79,218952.97,243267.78,233509.9,186142.82,164505.02,204892.51,217363.97,250198.75,311207.92,261552.93,230104.93,239734.28,282934.38,367222.37,402596.08,438287.97,434468.73,569473.05,638175.95,583721.01,518809.23,654910.15,630304.54,651699.37,678752.83,585392.18,618972.68,608397.13,582704.69,495879.79,468056.85,478327.95,369906.46,372140.46,356191.14,344787.43,257457.87,207644.3,242889.8,227703.14,194083.49,210077.8,240284.47,258490.52,225876.7,284037.74,294309.59,326885.28,380682.78,465173.2,407081.83,442389.28,471995.07,493527.13,532086.2,530567.64,529690.04,508120.26,636728.5,706319.4,806402.92,878508.07,865083.1,709603.87
266,203728.96,244404.42,226408.47,269955.53,299930.28,342236.2,437624.14,586373.22,524201.26,369567.98,177347.75,141562.0,240154.02,186166.69,318139.68,369247.49,206538.45,244653.13,233908.39,189067.96,157414.53,213843.2,225138.24,251722.94,303623.31,252695.24,235250.31,244057.98,287563.23,363915.85,406347.19,443207.75,446402.22,567737.94,684847.66,593892.76,532060.88,674000.97,624290.05,674537.7,681803.09,585497.75,632519.8,611179.11,560972.83,509661.64,461504.63,469920.1,378076.1,383400.92,366250.56,340883.07,269970.43,218706.91,245570.71,228320.08,195338.54,215731.7,219967.45,269927.95,220426.92,295739.01,296347.24,326063.15,404935.22,486249.71,420964.29,442421.98,485500.63,509267.32,527442.77,542700.82,522891.46,521839.96,636191.97,702652.45,849967.32,904921.68,899904.06,645905.28
267,217868.4,237721.11,223116.8,269068.42,293632.01,352819.84,467481.71,585361.78,559925.91,336828.53,137062.7,158189.56,245728.89,201670.94,320226.64,349301.51,200166.21,215467.5,237973.85,184997.32,152710.32,222665.43,222927.81,259752.16,324895.64,245118.05,255216.1,245813.17,298021.61,371652.85,407921.43,424182.71,466937.45,590047.73,695741.82,610299.69,537545.31,687776.78,634897.88,694934.13,662495.02,615352.97,643961.88,621432.2,580322.98,520537.08,497565.61,481333.04,368432.15,398209.89,371591.26,336053.46,257708.51,222691.96,248996.07,226338.66,205506.83,221712.36,218156.42,274155.39,233202.42,308871.89,298587.39,330137.36,416761.83,482829.91,417983.19,458918.45,487198.32,521491.97,529568.05,536160.03,506146.88,539345.44,638181.7,679474.09,879644.07,944104.16,913453.25,649530.68
268,228141.7,228373.03,224243.45,279665.21,297769.33,367182.65,484252.1,596613.95,529075.74,306778.22,122329.21,205303.81,222326.39,219057.31,304921.63,335844.44,203979.26,225031.4,207026.89,182810.71,156278.27,233104.95,228576.62,271283.07,327309.5,242539.55,269531.75,246122.95,310403.37,374743.06,410543.42,429170.24,488264.89,590328.87,676803.53,636376.5,557350.18,700638.1,631680.74,704435.18,615707.48,630042.78,652552.62,632930.72,552045.1,531968.14,511018.13,498964.75,327968.61,394531.21,369440.97,328155.33,251474.79,238373.46,248778.72,227226.38,217549.72,218260.21,229870.04,270465.97,235266.83,323254.92,298574.6,339893.67,419545.37,484404.35,409593.4,478529.13,506683.2,521294.54,541242.16,540776.13,512235.02,558125.79,653936.51,742814.0,878431.49,943902.88,888257.33,694944.97
269,227828.95,221570.7,230393.87,286669.34,314034.55,374169.44,462937.79,610482.23,478258.75,299297.18,107943.84,242116.08,226852.37,228923.01,319620.04,325444.36,210660.35,230652.96,191048.3,191042.02,165961.21,238913.44,241057.18,277943.9,326933.99,252788.2,282610.28,234823.23,317852.89,371228.83,424574.91,416618.94,494948.14,627270.64,675798.23,649524.05,573286.33,697137.81,657568.01,697570.46,546311.64,632151.82,651012.13,605187.56,549702.9,527431.7,526768.32,474925.26,327818.55,388970.67,372078.54,322363.73,253360.48,246006.04,251755.06,230012.53,219752.71,224272.36,246368.14,273521.41,223631.14,329650.67,293804.44,349154.4,433413.89,506917.26,434880.73,495500.52,523470.63,523835.42,534789.63,546184.16,518642.34,576588.94,663028.93,783172.86,880192.41,938861.47,917083.94,679072.26
270,231276.36,216029.87,242985.96,296632.27,329369.77,384725.52,468733.06,667316.87,470606.02,311528.02,115274.23,263325.29,217720.98,242469.82,340299.53,346913.13,254439.84,237938.85,199177.8,202668.44,173936.42,245547.23,249059.56,273968.9,319344.94,270435.76,277836.86,250240.65,297353.7,380705.59,439563.21,425304.69,517703.81,675888.67,715318.76,665325.02,591592.6,727310.84,643887.63,698118.48,561874.15,625172.97,677512.83,606554.7,550548.01,538665.33,527762.86,455714.33,330262.18,387903.24,370936.26,327000.68,225374.75,247800.0,259201.97,233702.23,220355.61,228198.79,259336.46,268754.51,224910.64,332718.15,291875.85,357728.16,426342.92,523469.44,434291.1,510098.78,525099.56,528656.38,545739.15,547249.6,516689.18,597767.48,640738.78,828811.71,920240.04,982046.26,925606.36,661739.81
271,241801.32,218992.64,253254.79,302656.42,344560.31,407450.65,486275.13,707766.28,467143.16,304514.24,175133.83,251835.07,210814.4,260424.83,348879.44,352575.4,257818.95,236150.28,205185.41,203566.44,174719.98,235159.94,247177.02,276645.57,314907.2,266973.61,271674.05,261388.6,317828.02,400255.12,444159.45,429853.42,530808.78,674623.01,714042.77,631513.09,616269.32,725735.27,654205.01,725619.49,579568.68,644834.57,669967.36,620129.21,519580.88,549362.1,518308.56,455157.5,341737.04,382752.69,385700.08,322389.88,217634.46,231206.51,258486.95,229587.98,237230.91,240371.93,269155.11,271649.34,227429.35,325456.32,319451.7,351874.97,436796.27,557966.17,427580.2,534748.87,484625.35,543539.7,551608.46,557617.95,533334.88,601570.86,661175.71,832428.66,856855.04,945726.57,935028.71,648933.68
272,249962.05,222267.04,252793.56,311692.2,351999.51,432857.14,522818.6,738514.64,469485.33,261632.88,193939.28,251348.46,207321.68,267491.14,354681.05,304860.95,247995.24,262992.79,215675.24,206057.68,178329.54,241895.14,244890.51,297228.26,270295.15,261945.58,270579.03,267011.03,331640.69,413481.28,439989.22,412997.98,546061.55,707809.61,692789.47,608696.51,635113.41,699644.65,637173.34,722434.08,576875.58,664203.76,683864.64,643144.07,503598.16,559173.31,537208.13,458750.4,364049.74,392993.9,381766.11,329556.37,196603.26,229967.74,265524.95,227632.54,238917.39,244813.44,277518.63,249879.05,255635.54,336964.11,324676.7,345990.19,426819.65,541812.6,436553.48,537938.42,464360.82,542632.56,554428.71,565898.8,538425.01,624657.19,675289.65,843082.57,815637.48,940807.89,925660.46,576687.57
273,257352.17,220937.45,251504.94,324026.99,346318.43,428577.16,535878.45,663158.91,407639.2,229131.19,169051.66,228525.89,210561.72,276225.81,375150.85,262760.02,277422.19,267394.22,219564.62,199732.14,193236.15,241418.6,252676.58,311365.31,265988.8,270623.7,279952.37,276154.61,348053.15,414278.7,433648.52,428228.17,561591.69,675189.3,686896.94,573636.91,663496.39,701623.76,627262.15,732874.68,561179.67,668268.16,698067.13,659926.68,501489.03,560450.42,552526.45,465652.75,373827.88,386404.24,384096.53,344252.02,202005.46,242125.89,258021.95,223377.59,233034.61,237360.1,287471.98,254928.25,279041.47,339882.4,324081.01,351893.6,427172.26,478406.36,453874.82,540218.46,454371.16,544346.61,548614.64,573654.58,536777.88,631091.71,703828.4,857684.14,826895.64,929572.65,878133.38,595781.67
274,246505.81,229473.92,267521.9,336185.8,353068.96,440679.92,574507.3,490711.52,380748.46,234527.42,169172.82,235654.83,218053.33,303791.95,387566.45,241862.32,279357.02,264400.22,226545.13,192343.86,198109.5,232022.42,252692.47,323315.69,266691.37,269404.63,266468.98,282305.08,350159.29,405666.48,450216.97,440541.63,586467.86,723546.67,682704.34,564081.57,686267.34,707048.53,650168.06,768552.45,602268.99,666976.71,705346.02,667763.36,528840.22,545054.26,563122.57,471027.57,375327.66,370258.35,405009.87,321415.69,210296.58,247796.79,257821.39,226310.11,221114.69,237336.86,301459.95,263414.24,292312.75,336746.43,328983.48,375194.82,442982.16,420371.67,445463.17,531183.4,468651.42,545162.92,564454.76,574432.47,535535.36,646702.52,740102.43,848544.28,918348.2,996345.93,872080.49,626620.65
275,247868.44,239184.75,283930.13,343762.37,363352.21,453380.38,579241.53,512877.68,358006.68,193004.09,165394.72,241845.18,221094.55,305435.72,382950.62,240157.98,272880.57,259958.09,219163.04,181804.84,200913.81,236862.59,259987.55,330587.99,276475.53,267144.9,266812.28,292212.51,351646.88,420960.49,471176.27,449360.48,616217.87,733224.94,695723.21,566619.26,701824.49,732237.66,668366.02,778230.16,630819.53,683668.15,695596.79,667097.87,533349.85,562727.4,571091.24,448112.79,402895.45,397495.85,415106.27,300299.23,198231.42,245604.61,268325.82,226872.4,226097.34,248517.3,298451.23,267255.47,297003.12,337053.69,327400.95,395771.2,451279.16,415508.42,456559.09,546452.81,490857.32,550984.46,583632.9,580258.39,530787.81,669342.53,749703.35,871625.56,956758.23,1025056.44,843862.05,636538.71
276,253116.9,248907.5,297577.95,351024.85,363127.27,457467.05,624272.48,522786.63,371308.88,192011.76,173643.39,257222.01,222668.68,323868.85,396805.02,248564.46,270370.88,260238.39,221419.91,187228.47,214650.29,246206.85,269438.43,345434.98,279672.91,265502.47,271841.2,300541.69,380373.08,437649.61,476405.56,463511.16,630084.69,716280.34,683290.59,580313.11,732127.67,721899.47,705069.54,751610.78,657453.84,706906.86,715689.51,680801.99,555900.97,563178.27,548913.46,446067.38,420039.65,415667.79,419814.82,306054.65,216026.04,269707.33,267556.73,219876.9,236234.0,257415.29,299138.14,255113.47,309294.13,342995.9,343399.13,399358.64,481946.38,433736.65,473165.87,534951.7,488076.65,592020.38,585003.47,590858.68,544338.65,670939.34,774573.43,874113.54,1005409.9,1024197.05,848124.6,635157.37
277,265884.01,252045.8,302185.24,353780.35,372506.49,454462.35,630119.99,558183.78,402192.15,192650.84,154882.07,277915.3,217610.23,344183.94,410677.22,244862.34,269914.49,260426.71,209556.56,183364.35,229215.22,246388.16,280266.82,348230.81,292381.21,254497.1,263610.16,308888.21,397498.36,432623.54,473505.55,476658.31,654152.24,723879.64,656812.04,585145.65,723655.78,696696.47,736627.7,766716.3,668701.08,718134.4,723437.93,678657.95,577383.19,540010.68,548379.39,432601.66,438226.1,425106.04,406631.43,299264.11,240142.17,281743.32,262000.5,218520.06,234518.16,269496.46,290744.79,251015.5,316645.31,326263.42,364024.83,422861.55,513833.94,448933.47,489542.62,522233.09,545428.05,589241.8,595853.36,591185.79,565878.4,711306.83,809107.79,930825.89,1005513.47,999592.85,830771.34,614629.18
278,272183.8,249272.01,296360.35,332030.34,380601.89,481313.27,643813.03,581915.17,412488.44,195562.04,156167.01,265353.17,205487.02,353266.38,412409.59,230932.12,271408.09,260823.69,212793.88,175416.29,239176.4,255137.72,281922.92,339694.96,282431.88,260146.38,268327.87,313910.91,393895.91,436636.4,478798.34,489715.45,652087.52,776753.22,668201.75,600033.59,744709.33,690008.55,762381.72,770103.61,668754.42,733769.77,726644.14,653267.13,593344.65,532376.72,538671.2,442067.09,451390.54,437004.31,401933.63,313722.78,252854.7,284772.26,262637.07,219877.72,240780.4,246661.93,303552.65,244915.82,329640.85,328479.45,363063.15,449754.03,537073.63,464203.42,489537.61,537133.87,562782.07,584058.13,609425.08,583550.37,581109.98,710658.56,804837.89,981031.79,1035674.58,1039747.94,756115.79,645795.34
279,264695.93,245611.52,295351.88,325017.46,392325.46,514112.86,642667.65,621526.33,375902.98,151110.26,174467.05,271472.17,222558.03,355539.53,390086.09,223759.49,238992.81,265308.9,208158.94,170129.0,248992.03,252572.93,290862.96,363440.98,273915.36,282181.15,270221.49,325296.23,402246.3,438310.1,458224.49,512207.4,677637.33,789047.06,686605.34,606161.5,759889.52,701692.12,785374.11,748238.65,702784.41,746961.77,738731.33,675714.55,605920.82,573894.17,551682.06,430706.3,468729.32,443270.97,396146.43,299395.88,257383.47,288663.61,260285.62,231265.67,247406.17,244579.78,308251.68,259063.75,344230.14,330919.72,367552.96,462844.16,533256.96,460878.02,507748.2,538970.95,576250.23,586369.61,602027.6,564816.76,600555.84,712832.15,778221.45,1015205.97,1080446.61,1055324.56,760271.28,623871.78
280,254242.89,246814.73,306947.81,329555.12,408249.61,532518.6,654985.83,587240.9,342323.01,134833.06,226379.49,245581.97,241702.86,338505.03,375011.13,227971.89,249556.05,230766.29,205644.77,174056.55,260614.0,258911.17,303722.0,366090.92,270985.46,297966.65,270526.25,338779.77,405567.25,441109.51,463590.04,535566.86,677888.52,767509.41,715885.55,628435.81,774058.63,698096.53,796052.44,695341.86,719492.7,756845.39,752297.3,642709.21,619142.03,589333.01,571818.12,383326.41,464307.5,440602.45,386744.4,292074.53,275425.61,288332.25,261233.58,244760.17,243506.9,257657.79,304050.12,261312.53,360210.62,330863.2,378367.57,465891.1,534956.06,451589.72,529402.67,560483.78,575992.03,599253.25,607157.27,571562.02,621419.68,730379.82,850690.47,1013730.65,1080147.35,1026140.63,813334.32,607049.15
281,246625.48,253546.48,314599.84,347513.13,415972.02,509045.29,670175.32,530797.82,333928.57,118944.24,266925.66,250540.92,252547.92,354776.45,363351.28,235388.24,255746.37,212912.24,214847.53,184792.04,267057.35,272984.7,311127.5,365621.16,282385.2,312382.66,258072.19,346879.54,401740.79,456167.32,450010.82,542863.01,720233.56,766308.3,730620.06,646346.42,770151.82,726663.8,788237.15,616919.26,721833.94,754978.87,719225.42,639899.51,613779.97,607419.42,544202.1,383064.69,457672.49,443643.48,379826.87,294183.05,284165.49,291701.63,264363.44,247183.66,250165.51,276095.1,307430.48,248346.85,367289.85,325535.61,388629.35,481246.15,559776.94,479429.19,548135.87,579011.47,578759.33,592067.97,613175.6,578662.88,641928.9,740485.66,896837.27,1015686.72,1074309.76,1059362.66,794671.75,571880.7
282,240413.54,267365.33,325497.81,364440.07,427661.3,515381.23,732529.21,522261.57,347524.98,126981.8,290266.7,240418.1,267451.84,377684.1,387269.18,284247.63,263780.86,221923.42,227865.35,193624.03,274421.99,281985.12,306628.22,357085.52,302046.84,307066.87,274978.17,324480.32,411972.5,472252.53,459370.38,567785.99,775979.82,811057.13,748338.01,666927.48,803443.38,711506.65,788798.08,634433.79,713798.84,785628.53,720749.09,640800.07,626768.12,608490.98,522121.92,385833.31,456324.59,442178.18,385195.69,261616.36,286160.79,300248.82,268530.87,247807.36,254496.93,290574.18,302019.82,249723.63,370660.48,323356.87,398125.45,473351.6,578014.29,478741.05,564242.69,580772.25,584045.45,604147.79,614318.68,576435.98,665459.57,715544.44,949026.37,1061819.86,1123652.79,1069129.8,774303.27,511127.08
283,243664.51,278626.39,332073.12,381205.12,452875.13,534631.69,776894.59,518375.48,339654.27,192864.22,277564.54,232753.39,287215.37,387161.93,393541.14,287973.22,261755.81,228569.15,228820.91,194450.34,262766.24,279794.47,309573.2,352074.44,298132.05,300216.51,287191.14,346790.48,433103.1,477172.69,464261.35,582123.88,774455.44,809549.42,710255.68,694687.91,801663.13,722866.81,819810.7,654353.92,736178.75,776800.02,736776.24,604678.19,639130.06,597516.87,521414.34,399149.98,450174.77,459669.96,379672.52,252553.71,266927.52,299342.01,263732.82,266726.68,268023.04,301522.4,305218.81,252475.98,362524.99,353860.96,391566.27,484912.59,616063.44,471305.77,591466.37,535969.2,600447.12,610603.28,625903.87,594957.14,669647.26,738317.14,953098.29,988612.45,1082029.76,1079935.69,759232.87,517712.12
284,247261.7,278082.62,341951.82,389393.65,481066.55,574770.46,810609.93,520930.9,291783.83,213532.42,276990.4,228858.62,294969.14,393555.99,340241.19,276953.8,291461.55,240205.7,231566.89,198421.02,270241.78,277147.29,332551.83,302154.6,292469.68,298966.64,293332.49,361830.72,447390.64,472675.0,446035.75,598816.25,812478.2,785394.22,684541.72,715871.89,772804.5,704008.61,816153.9,651256.03,758222.9,792831.92,764015.86,585997.53,650460.38,619227.06,525460.13,425119.82,462125.67,454879.35,388017.37,228075.7,265421.86,307411.71,261415.49,268568.48,272927.39,310839.05,280709.11,283739.44,375295.38,359606.12,384972.79,473794.19,598189.62,481157.84,594953.14,513518.72,599405.23,613683.46,635145.22,600587.18,695298.33,754028.15,965226.43,940984.86,1076333.82,1069039.72,674629.32,493845.74
285,245737.6,276628.98,355448.53,383068.86,476265.69,589091.22,727866.68,452270.19,255495.26,186098.31,251805.19,232395.52,304561.49,416223.52,293213.02,309762.68,296296.39,244490.41,224406.47,214957.87,269660.72,285897.7,348316.53,297292.15,302109.14,309282.13,303340.99,379705.99,448230.18,465845.88,462461.68,615811.88,774966.13,778653.64,645062.45,747805.22,774950.7,693018.46,827890.0,633480.45,762795.5,809216.11,783849.45,583460.93,651863.29,636807.18,533295.67,436450.29,454286.7,457552.4,405223.06,234260.63,279374.75,298648.99,256458.96,261903.14,264572.5,321934.72,286326.94,309671.04,378498.89,358904.57,391494.99,474141.85,528151.03,500209.48,597433.88,502431.77,601258.71,607207.02,643796.59,598702.35,702414.06,785843.89,981873.01,953896.48,1063412.28,1014078.34,696875.95,487866.76
286,255185.4,294207.42,368750.99,390494.17,489669.33,631517.42,538567.15,422394.93,261464.17,186194.89,259621.5,240623.61,334913.35,429953.71,269849.4,311874.35,292937.06,252215.83,216054.21,220332.67,259118.62,285856.52,361633.25,298028.11,300700.29,294348.3,310061.03,381973.8,438889.44,483626.21,475737.14,643054.41,830393.24,773840.5,634264.03,773411.54,780902.39,718284.22,868132.42,679801.97,761254.88,817573.54,793056.11,615195.75,633875.81,648943.47,539381.09,438115.47,435216.7,482356.81,378255.81,243792.77,285840.85,298338.81,259753.63,248455.71,264499.68,337546.33,295803.24,324353.59,374960.78,364291.43,417369.97,491644.86,464047.39,490901.91,587401.87,518180.64,602120.57,624696.3,644616.85,597268.98,719742.04,826293.82,971341.31,1059311.05,1139726.03,1007012.42,732855.96,520966.4
287,265937.38,312214.05,377026.65,401825.56,503735.89,636685.31,562858.88,397125.12,215133.12,182000.83,266402.88,243940.23,336687.17,424790.39,267900.56,304596.89,287974.13,243952.85,204165.94,223405.85,264474.56,294048.32,369716.47,308911.09,298130.44,294687.83,320906.28,383566.79,455411.95,506122.41,485238.39,675639.36,841428.62,788535.34,637063.07,790886.84,808681.52,738347.71,879005.33,711967.89,780237.45,806194.71,792165.57,620358.58,654343.99,658050.91,513075.15,470203.37,467134.72,494276.13,353318.86,229731.16,283237.55,310412.98,260327.87,253999.82,276910.72,334127.32,300063.04,329514.07,375256.72,362497.6,440211.42,500808.92,458640.09,503090.85,604245.5,542690.91,608510.23,645878.49,651101.45,591927.03,744891.54,836963.76,997691.81,1103538.16,1172497.62,974353.94,744366.9,516346.35
288,276698.58,327181.74,384955.43,401534.19,508229.39,686141.47,573696.53,411833.94,213978.21,191037.47,283299.3,245636.08,356963.95,440111.58,277226.52,301745.42,288240.54,246416.46,210199.54,238629.71,274855.36,304673.32,386266.2,312431.63,296247.52,300199.87,330015.58,414866.92,473441.65,511720.89,500495.39,690807.07,821910.58,774381.53,652401.2,824974.14,797223.02,778850.14,848880.18,741965.73,806686.47,829396.3,808331.59,646498.42,654781.91,632420.95,510660.96,490118.4,488390.17,499773.85,359991.92,250262.98,310946.9,309441.94,252228.81,265328.97,286774.58,334843.15,286377.6,343103.24,381823.23,380164.94,444153.66,534793.19,478717.56,521349.03,591486.29,539574.35,653785.8,647351.79,662939.75,606987.59,746620.33,864676.0,1000466.91,1159570.38,1171442.75,979195.03,742660.3,515799.53
