,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989
181,85702.98,95177.14,94017.6,86660.67,90626.09,91767.68,86940.33,91024.87,101906.01,98984.91,109926.04,120573.23,124297.69,141883.81,176945.67,157574.43,123463.49,81257.99,73475.56,96802.41,84290.31,107664.52,117265.02,85568.0,89814.8,87294.54,78270.8,74455.35,84929.82,90530.54,101430.75,119780.59,107987.34,96721.64,97062.23,105640.56,122237.43,128332.36,134705.31,131466.48,162621.95,176437.43,160588.6,141208.91,161280.86,151017.32,152828.87,156020.43,138074.76,141889.82,139115.57,133366.89,120207.99,115902.46,116687.29,102217.55,106764.48,109062.24,110688.25,97345.95,91369.17,101776.85,101608.67,95947.33,101233.92,110949.09,119328.4,116513.74,133882.01,138832.55,149972.36,162889.07,180625.46,165629.63,172630.78,174452.0,173371.18,176335.17,170827.66,162875.02,152270.81,168110.65,176042.45,186162.47,192656.02,185841.67,160053.83,131930.58,106151.22,117519.5
182,87673.01,95887.02,96532.37,86801.61,93012.74,96074.27,86816.92,93682.41,103770.88,98886.83,109160.74,116365.79,126517.4,148172.43,180334.87,162935.01,126026.07,82349.06,74214.56,94797.98,82374.72,109878.1,118051.37,83464.39,90546.37,87818.24,79314.67,73377.78,87371.03,92802.8,102224.54,118198.01,106030.52,98437.51,98528.73,107159.97,121906.6,129612.88,136233.28,134453.81,162687.52,186957.95,163185.46,144284.01,165337.2,150492.04,157272.1,157067.19,138627.78,144624.05,140109.5,130568.3,122914.55,115515.66,116071.49,104139.51,109191.75,111424.03,110650.51,100345.5,94231.86,103033.29,102434.86,96942.8,103252.01,107362.39,122967.68,116342.69,137575.32,140374.78,150832.06,169454.95,186351.89,169702.0,173541.64,178304.96,177536.38,176181.58,173939.53,162312.27,155488.84,168723.13,176146.79,193855.88,197455.89,191860.48,151035.19,136654.26,107562.28,117125.52
183,91873.56,96205.28,96696.43,87400.6,95601.21,96628.06,87955.45,97551.36,102674.72,98601.73,109433.38,115332.85,129524.49,155757.73,180571.64,171568.9,119136.35,73828.63,78401.86,96483.76,86198.9,110773.88,114340.63,82603.32,85025.02,89085.57,78896.81,72809.91,89787.86,92702.38,104650.08,124150.59,104409.39,103916.79,99369.81,110072.85,124111.13,130404.81,132497.93,139288.5,168000.53,189771.18,167086.77,145834.64,168416.04,152892.71,161302.75,154330.02,144087.73,147022.89,142294.36,134157.71,125177.91,121680.89,118433.52,103371.27,112197.55,112987.28,110445.42,98770.92,95742.87,104438.33,102706.02,99879.28,105351.64,107868.06,124989.59,120418.94,141610.63,141993.32,152848.86,173054.61,186380.76,169880.87,178245.6,179556.47,180960.38,177414.74,173344.07,159894.8,159384.88,169784.02,172985.13,199315.87,204271.88,194616.3,152223.72,134428.0,111254.84,118481.08
184,91634.29,98250.74,95890.21,89778.69,100090.61,94364.54,90198.18,100510.66,100936.6,99366.99,112447.55,116797.17,133449.32,160231.9,183672.62,164985.51,112849.68,71016.04,89412.31,91824.91,90444.03,107931.47,111978.58,83852.76,87429.98,83199.71,78870.25,74026.25,92572.62,94470.66,107956.79,125182.32,104114.9,107966.69,99853.09,113449.3,125248.64,131432.89,134050.39,144297.86,168509.42,186132.99,173012.65,150204.83,171337.05,152867.67,163461.48,146936.94,147051.4,148964.26,144681.77,130327.52,127541.9,124382.39,121745.0,97920.95,112270.54,113264.54,109695.96,98318.01,99543.77,105116.63,103597.26,103241.54,105390.24,111357.41,125220.3,122003.5,145950.84,143133.53,156203.57,174540.01,187623.51,168827.73,183657.65,184763.36,181759.55,180604.55,174974.24,161814.29,163495.17,173222.68,184365.53,199791.82,204902.56,191453.93,159771.65,132865.47,115120.38,117440.6
185,93051.82,99677.59,97907.01,90850.11,102536.46,94491.05,87616.22,100941.89,99807.66,101330.49,114603.49,121169.63,135596.59,155607.78,187386.5,153820.27,111646.51,68273.6,98142.49,93280.2,93053.56,111547.31,110251.37,85696.6,89033.13,80362.32,81040.33,76569.57,94318.74,97875.19,110043.01,125485.62,107244.5,111706.09,97481.7,115650.69,124873.12,135023.0,131744.0,146175.04,177026.67,186371.57,176252.26,153818.63,171217.49,157959.23,162810.08,135697.81,147940.16,149265.39,140807.13,130543.72,127429.38,127439.65,118776.51,98620.68,112047.14,114367.41,109328.5,99377.71,101766.71,106453.07,104890.12,104476.68,107499.08,115914.69,126985.05,120441.2,148442.11,143162.54,159406.34,178669.66,193782.22,175614.31,188431.65,189362.97,183157.27,180073.87,176761.69,163795.29,167531.82,175531.55,191880.82,200743.69,204788.44,196570.46,158007.03,128876.71,119409.25,120077.15
186,93761.66,99836.21,97439.18,92227.72,105372.82,95408.43,88449.22,102279.39,98979.96,104833.67,117473.68,125328.12,138607.0,157463.23,201147.04,152542.22,114896.32,70418.5,103380.36,91738.39,96472.07,116459.01,115209.79,95267.01,90978.2,82468.49,83932.94,78748.48,96253.9,100214.04,109454.5,123901.69,112351.87,110898.14,101691.71,111148.3,127492.1,138835.7,134115.05,151495.83,188100.03,195385.84,180051.61,157909.15,177369.87,156077.62,163436.75,138879.14,147329.32,154116.47,141582.03,131267.5,129783.13,128211.87,116540.28,99706.05,112556.65,114821.02,110859.71,94866.0,102856.51,108712.78,106384.14,105376.58,109156.88,119712.39,126995.8,121886.55,150186.45,143867.7,162463.1,177795.02,198551.18,176387.46,192652.87,190598.58,185043.64,183094.87,177678.63,164204.61,172070.13,172442.99,200282.2,207895.92,212289.59,198571.55,156016.05,121495.06,120504.57,119238.88
187,96716.71,101177.94,96907.19,93672.29,102373.84,94475.92,88895.69,105315.07,100201.39,107786.59,119405.48,129450.68,144561.8,162136.54,211083.19,152224.12,113802.68,84408.55,101271.28,90682.42,100861.51,118763.02,116866.27,96431.65,91053.43,84145.05,84560.59,79370.13,94338.86,100185.76,110536.8,123138.09,111826.05,109737.88,104857.44,116464.76,132436.23,140316.04,135575.94,154753.13,188280.19,195578.45,173480.26,163271.77,177615.61,158423.65,168723.27,142428.22,151132.99,153444.85,144316.06,127013.54,132063.14,127362.76,117131.08,102186.97,112403.66,118031.95,110729.95,94150.81,100335.48,109293.3,106208.4,109827.04,112647.92,122852.96,128826.9,123582.3,149521.26,151580.38,162057.7,181085.64,207573.22,175750.64,199210.49,182478.65,189052.88,185062.17,180448.31,168150.84,173492.89,176701.28,201608.11,198285.51,207233.58,200704.65,154701.09,122976.88,121106.95,119000.13
188,99510.25,104379.9,95473.26,94434.25,104245.18,97152.53,90884.41,107783.41,101494.22,108170.09,122055.14,131712.63,151165.03,171357.87,218753.84,153238.18,104570.45,89161.17,101634.68,90376.4,102869.74,120468.74,107309.23,94841.26,97047.91,86746.16,85531.75,80606.23,96303.3,100063.87,116137.96,111840.69,110881.69,109866.29,106658.8,120192.51,135925.9,139824.9,132302.7,158473.13,195996.27,191446.69,169205.33,167497.06,173296.19,155943.26,168709.47,142509.36,154897.77,156260.52,148568.81,125104.59,134209.18,130918.09,118373.89,106342.01,114722.17,118024.57,112729.2,90933.79,100851.46,111470.97,106496.2,110963.08,114451.89,125696.89,124970.84,131267.85,153302.73,153963.19,161653.96,179534.06,204713.61,178764.57,200812.1,178871.55,189693.72,186396.38,182787.01,169917.17,178386.62,179886.58,204121.31,192237.53,207144.61,199945.82,144293.43,120411.34,123973.5,121571.14
189,103373.99,107130.37,93840.26,97472.47,108164.12,98209.96,92426.11,110076.05,101680.01,108360.76,125503.55,130816.86,150597.14,174962.38,201571.64,139504.94,97682.6,84000.32,96956.51,91557.64,105242.9,125347.49,98903.49,101472.33,98400.86,87989.61,84630.73,84317.54,96634.34,102359.61,120117.69,111110.47,113601.18,112666.03,109326.18,124546.03,136562.61,138848.06,136117.36,162254.96,189307.61,190653.37,162364.18,173610.1,174209.56,154722.74,171049.9,140369.93,156122.65,159129.67,151829.65,125371.41,135028.77,133928.32,120123.41,108570.01,114309.41,119102.58,116091.9,92691.47,104015.75,110633.52,106298.02,110454.56,113673.38,128925.08,127342.97,137761.57,155050.14,154942.27,164091.81,180447.18,190717.44,183726.13,202200.39,177546.84,190891.59,185967.02,185022.58,170418.94,180268.23,185553.08,207297.15,194694.02,206066.27,193299.84,147837.58,120216.23,126118.15,122341.72
190,106268.87,109481.69,90961.09,99765.3,107371.54,96650.06,95758.17,107978.92,104255.92,112704.6,128908.41,132921.42,153998.64,184704.04,161589.35,133800.56,99407.41,84517.55,99042.7,93682.59,111763.56,128488.59,94953.14,102349.22,98219.24,89875.34,83497.88,85835.84,94933.44,102789.98,123548.61,111699.42,113676.68,109619.68,111251.7,125466.9,135024.01,143040.96,139290.8,168052.39,200360.36,190237.07,160856.2,178619.89,175770.56,159310.99,177764.44,147925.6,156457.32,160872.71,153660.96,130286.49,133241.28,136213.07,121645.91,109500.27,112337.54,123408.61,112606.84,94992.19,105895.67,111306.47,107660.37,108629.0,114568.15,133130.47,130429.75,141867.67,155377.78,157209.11,170707.64,185041.39,177940.89,182685.78,200959.44,181625.29,191895.63,190021.9,185887.75,171013.89,183809.02,192547.28,206452.84,210206.47,217356.79,193049.98,153191.56,125225.48,127707.93,126375.47
191,107298.94,107939.86,90521.97,99741.19,106627.74,93323.97,98379.26,108827.78,107120.29,117148.36,131221.13,135874.21,157543.04,186319.64,167257.91,129045.84,90435.94,84149.52,100923.86,94821.85,112579.81,127929.24,95047.83,101459.13,97734.82,88776.86,81692.47,86901.91,96475.55,104972.93,125799.15,114672.17,113469.6,110111.8,114114.12,126236.68,139013.61,148226.23,141689.51,174909.61,202941.94,193558.95,161866.32,182209.72,181034.67,163067.62,179983.99,153344.62,159791.18,159839.93,154133.04,131593.76,136654.8,138106.75,118865.14,114465.91,117433.48,125842.27,109430.28,93424.96,106212.32,114187.48,108518.6,110537.26,117950.1,133495.04,132467.44,143964.66,156542.18,157928.27,176642.82,187839.41,177730.51,186228.03,205359.47,187462.73,193951.68,194765.83,187770.62,170935.62,188617.14,194941.68,211063.44,217094.33,222630.23,189352.55,155364.96,125214.55,130673.53,129083.46
192,107282.03,107521.65,94192.76,100450.95,107075.2,96316.03,99292.44,110657.62,110032.42,120979.45,133506.51,136343.81,159064.8,197685.49,170126.11,132645.95,90751.69,86549.63,104929.55,95673.02,117149.88,131451.65,97327.43,101423.73,98280.47,89720.61,83341.87,90413.09,99087.58,107721.33,130016.59,115964.98,113481.42,111849.82,116641.83,133635.49,143375.33,149920.99,145329.43,178424.43,199757.18,191418.5,165287.92,188805.93,179721.64,170180.94,175981.18,158508.21,164290.8,163751.18,156986.99,135800.19,137408.21,135346.13,119335.19,117860.61,121109.94,127394.72,111231.3,97578.67,111812.57,114785.69,107789.44,113633.12,120896.74,134739.73,130881.25,147904.04,159098.42,162915.98,178531.15,196050.26,183020.72,191132.66,203643.35,187784.48,203597.37,195894.79,190679.95,174421.39,189678.9,200074.69,212253.99,225747.23,223316.87,190747.19,155862.9,125797.67,135160.84,128798.92
193,107394.29,105168.78,96687.73,101693.71,103300.48,97019.0,101368.11,114282.87,111322.01,122603.49,134674.74,139106.94,158829.53,199589.39,178934.14,140276.52,91417.92,82744.07,110127.96,95025.01,122115.57,134948.49,97018.41,101793.99,98781.11,87691.82,82978.88,94096.71,99583.08,110776.54,131153.88,119732.34,110943.29,110160.54,119148.21,138213.14,142667.98,149734.4,148712.97,184097.37,201894.97,186159.0,166798.38,187664.71,175559.18,176340.64,179172.65,161001.72,166744.19,165603.44,157251.41,139813.18,134397.29,135943.99,117999.8,121396.08,123345.81,125797.99,110706.77,102933.13,114993.0,114374.0,108273.14,114095.3,124629.18,133930.47,131150.61,150676.55,156234.64,169005.73,185177.34,204531.44,187533.31,195954.66,201613.59,201519.31,203857.5,198918.27,191496.42,179386.7,197748.09,206830.75,222595.07,226443.06,220156.18,188739.75,153367.77,122092.54,136765.18,130791.92
194,108152.72,107954.49,96809.02,104346.51,108145.92,96845.4,104292.26,116341.78,111165.82,121716.69,129938.4,141557.13,165839.82,203380.42,185008.44,143160.97,92609.57,83537.0,107755.53,92794.22,124600.31,135801.13,94536.78,102580.44,99328.76,88828.52,81736.97,96767.83,102044.83,111620.76,129413.27,117531.89,112886.88,111794.54,120830.89,137784.95,144060.52,151402.29,152072.99,184122.35,213986.89,189140.04,170426.52,192381.44,174857.71,181472.14,180323.73,161575.64,169940.16,166712.94,153758.21,142953.46,133848.43,135108.67,120191.14,124135.99,125990.45,125691.25,114111.54,106136.01,116371.78,115262.66,109354.1,116332.6,120573.11,137968.03,130928.19,154780.71,157934.28,169944.27,192592.07,210952.41,192082.42,196950.96,206022.13,206322.62,203619.69,202493.13,190745.6,183135.19,198394.44,206873.8,231846.42,232060.06,227294.89,177829.17,158862.61,123670.87,136219.15,131348.17
195,108464.07,108098.93,97442.48,107226.47,108726.08,98081.78,108562.84,115066.3,110798.23,121987.12,128749.44,144889.07,174301.98,203603.93,194821.52,135209.2,82901.17,88257.24,109642.58,97100.04,125574.03,131390.56,93488.36,96175.64,100730.01,88314.18,81065.87,99411.41,101914.55,114229.28,135871.96,115704.17,119241.69,112707.28,124100.92,140250.76,144908.73,147209.46,157540.93,190128.95,217176.04,193654.27,172209.5,195941.37,177616.56,186119.44,177074.85,167991.94,172731.7,169281.63,158004.54,145564.06,141087.92,137840.34,119185.15,127542.81,127721.59,125391.95,112220.53,107801.42,117919.82,115523.56,112640.47,118661.41,121105.12,140198.36,135465.15,159266.63,159719.3,172175.94,196636.43,210950.56,192254.22,202224.62,207410.05,210257.32,204988.6,201727.88,187791.97,187690.45,199572.23,203046.85,238379.99,240069.04,230511.17,179162.52,156159.8,127902.65,137745.85,130252.32
196,110745.92,107153.93,100064.0,112252.3,106106.63,100550.94,111821.08,113068.78,111619.2,125312.61,130349.92,149248.46,179277.41,207067.93,187249.86,127950.89,79668.1,100741.91,104211.14,101883.21,122264.54,128559.63,94871.0,98885.35,93923.8,88241.99,82389.61,102461.13,103825.17,117790.21,136976.19,115347.37,123919.08,113207.63,127898.19,141498.48,146019.84,148904.14,163207.04,190659.19,212915.86,200547.54,177402.03,199313.5,177506.66,188575.03,168414.07,171435.08,174972.44,172097.49,153265.43,148292.87,144208.56,141706.88,112620.03,127562.14,127983.17,124465.76,111628.03,112067.11,118638.5,116485.47,116409.11,118659.73,124979.95,140428.16,137209.88,164092.74,160971.13,175902.18,198279.3,212317.31,191041.75,208295.58,213387.56,211119.69,208623.61,203567.15,189986.88,192500.22,203569.51,216446.57,238853.86,240735.29,226614.67,188118.81,154240.59,132334.46,136432.8,131990.87
197,112321.61,109378.39,101225.14,114969.53,106201.63,97633.72,112268.8,111757.54,113795.13,127681.31,135197.43,151616.34,174060.42,211224.82,174446.48,126518.89,76517.14,110626.85,105831.3,104803.94,126353.44,126472.39,96937.24,100672.83,90617.22,90648.43,85195.51,104362.44,107522.13,120031.43,137287.93,118785.2,128231.1,110420.39,130356.36,141019.88,149983.28,146303.26,165298.64,200315.37,213132.05,204281.31,181678.29,199092.52,183445.02,187741.57,155285.3,172407.98,175241.03,167243.77,153425.63,148069.91,147751.03,138056.82,113355.74,127239.36,129187.69,123979.68,112784.95,114540.01,120107.17,117901.14,117761.17,120997.71,130049.83,142370.58,135430.8,166850.85,160983.23,179457.36,202923.96,219223.44,198639.62,213645.77,218659.46,212681.76,207949.51,205590.09,192254.26,197221.72,206225.81,225266.21,239906.36,240516.92,232664.64,185911.64,149463.38,137257.09,139474.48,134384.87
198,112451.09,108814.03,102727.97,118126.73,107194.23,98528.45,113723.53,110785.75,117711.09,130845.17,139805.17,154950.37,176101.49,226744.69,172935.91,130187.37,78899.96,116536.22,103997.37,108643.65,131924.98,132201.69,107890.16,102852.35,92978.64,93868.82,87593.48,106472.27,110055.12,119381.3,135546.83,124413.69,127217.14,115210.93,125181.88,143956.88,154193.93,148908.61,171317.97,212882.4,223477.5,208671.83,186528.71,206279.72,181142.58,188403.37,158915.54,171596.58,180976.91,168083.73,154199.11,150783.67,148580.02,135283.7,114549.57,127761.83,129650.69,125678.19,107502.78,115726.08,122627.28,119543.67,118732.27,122825.52,134267.98,142355.27,137019.38,168773.87,161749.72,182849.09,201887.45,224562.82,199479.82,218371.89,220028.25,214814.95,211387.82,206594.6,192656.19,202538.73,202483.23,235133.4,248491.3,249332.48,234971.87,183434.07,140691.76,138466.51,138402.7,136539.87
199,113928.9,108178.02,104305.25,114699.42,106088.26,98991.92,117064.47,112118.69,121004.09,132963.45,144371.98,161580.29,181297.91,237937.59,172521.68,128881.86,94676.66,114090.24,102724.16,113585.78,134510.03,134070.52,109174.04,102884.89,94847.0,94534.84,88252.37,104328.96,110004.03,120537.1,134698.19,123801.14,125791.41,118798.14,131184.36,149544.59,155808.07,150500.8,174982.88,213037.74,223640.03,200876.11,192913.72,206489.97,183835.45,194514.9,162972.14,176035.62,180076.77,171320.53,148951.65,153408.31,147484.78,135891.58,117396.42,127520.59,133260.53,125465.37,106608.18,112815.71,123234.39,119300.33,123731.45,126722.82,137749.68,144371.95,138887.59,168003.75,170331.28,182372.83,205578.26,234693.01,198736.23,225730.62,210547.09,219430.31,213605.89,209765.46,197252.56,204146.71,207448.81,236622.88,236714.94,243252.74,237437.61,181767.82,142361.77,139102.5,138041.35,137535.96
200,117525.38,106530.87,105120.4,116766.46,109075.17,101175.12,119774.64,113531.65,121393.34,135880.65,146861.67,168935.03,191586.07,246567.43,173628.2,118261.61,100004.87,114455.55,102315.21,115820.57,136409.81,122839.57,107291.33,109708.93,97773.23,95587.84,89596.82,106470.38,109850.88,126576.24,122393.97,122725.25,125874.19,120814.73,135377.61,153473.0,155228.05,146825.69,179174.77,221777.08,218812.53,195779.75,197922.2,201309.48,180827.31,194427.39,163000.33,180426.95,183364.87,176413.75,146541.39,155872.58,151615.15,137276.68,122224.99,130128.96,133196.93,127700.99,102826.56,113350.27,125659.76,119580.53,124970.14,128714.56,140898.72,140043.5,147456.5,172203.12,172967.84,181898.76,203774.19,231438.93,202093.22,227503.78,206300.2,220107.27,215090.95,212432.11,199262.78,209883.68,211141.5,239517.3,229269.09,243064.11,236431.39,169215.66,139268.12,142367.52,141003.46,138508.11
201,120606.61,104661.26,108474.87,121141.71,110225.89,102859.48,122289.2,113700.25,121564.84,139686.51,145827.73,168262.76,195584.57,227095.57,157904.19,110327.7,94130.26,109092.59,103618.07,118469.33,141939.25,112957.8,114854.33,111207.26,99144.67,94531.87,93701.77,106808.09,112335.83,130862.75,121581.97,125706.69,129081.46,123826.68,140281.75,154148.87,154107.74,151035.97,183436.39,214109.46,217837.53,187670.4,205209.06,202307.42,179307.34,197092.38,160450.5,181798.04,186716.27,180292.01,146761.99,156757.49,155097.26,139266.59,124770.21,129589.95,134371.54,131503.39,104786.45,116886.61,124653.54,119312.39,124344.01,127791.43,144477.11,142663.26,154689.59,174129.08,174038.73,184597.97,204766.63,215643.0,207636.82,229036.23,204700.1,221435.24,214535.16,214977.7,199773.14,212037.33,217772.72,243195.45,232150.21,241702.07,228360.28,173367.83,138964.74,144793.63,141836.27,137149.85
202,123232.57,101395.88,110997.17,120204.94,108410.91,106538.43,119930.3,116554.08,126425.82,143443.26,148141.09,172032.51,206452.63,181849.4,151344.66,112247.49,94671.12,111414.75,106005.91,125827.16,145479.94,108281.03,115806.86,110945.97,101250.41,93215.52,95360.26,104903.02,112785.38,134555.92,122204.41,125760.48,125452.82,125984.96,141280.85,152345.79,158739.1,154532.46,189994.75,226646.29,217297.34,185825.84,211162.19,204069.43,184644.79,204869.48,169154.92,182110.92,188715.29,182421.09,152596.21,154540.96,157717.74,140984.49,125780.36,127255.75,139226.94,127437.34,107371.88,118966.7,125366.09,120804.66,122225.68,128756.1,149148.01,146078.6,159251.07,174468.92,176544.46,191961.0,209934.14,201222.52,206440.57,227606.48,209362.23,222536.58,219166.66,215921.02,200393.34,216163.24,225975.14,242117.23,250874.71,255001.5,227965.31,179683.86,144782.0,146575.22,146524.47,141044.29
203,121427.42,100865.5,110935.63,119323.53,104596.53,109424.42,120841.6,119731.15,131398.35,145984.11,151400.19,175961.63,208224.04,188212.95,145870.07,101938.25,94212.72,113503.45,107259.83,126707.14,144788.54,108325.65,114730.89,110338.01,99943.6,91143.03,96514.31,106577.25,115146.66,136973.53,125418.27,125501.56,125961.16,129219.4,142107.99,156841.43,164473.71,157166.96,197759.87,229535.97,221068.57,186939.15,215399.37,210199.91,188999.72,207391.8,175377.91,185986.67,187382.95,182887.78,154073.58,158508.18,159872.85,137564.64,131563.59,133059.7,141946.53,123727.25,105500.0,119275.83,128589.76,121728.13,124337.86,132525.28,149522.75,148323.96,161565.57,175743.55,177325.05,198562.54,213063.84,200952.63,210389.56,232530.82,216061.54,224867.08,224594.21,218053.02,200216.17,221794.88,228729.6,247491.19,259130.78,261166.97,223436.36,182192.22,144695.56,149952.19,149644.96,143575.82
204,120899.01,104936.21,111690.58,119782.5,107934.4,110406.14,122839.7,122959.17,135676.2,148492.53,151887.97,177625.72,220905.48,191408.51,149922.78,102244.24,96875.91,118000.6,108179.85,131844.98,148761.08,110914.96,114633.76,110907.98,100969.06,92956.07,100390.81,109430.21,118123.26,141514.98,126804.8,125483.58,127921.93,132065.85,150468.33,161757.7,166323.77,161179.66,201712.74,225858.24,218537.68,190879.59,223258.84,208566.86,197310.68,202640.39,181300.31,191242.17,191977.66,186259.39,159046.12,159309.84,156509.65,138019.64,135484.34,137225.29,143658.72,125730.04,110214.21,125564.35,129215.0,120860.23,127791.98,135800.51,150879.73,146528.8,165937.14,178570.47,182860.06,200644.62,222328.0,206872.5,215865.4,230564.88,216367.52,236058.24,225837.99,221380.36,204256.04,222969.82,234721.01,248816.76,269521.44,261892.03,225011.46,182692.78,145304.11,155089.9,149227.82,145606.37
205,118170.82,107689.37,113039.33,115486.67,108680.89,112681.84,126829.05,124365.24,137463.12,149757.92,154932.9,177324.33,222997.35,201315.68,158569.83,102950.66,92540.04,123849.58,107377.99,137430.36,152703.49,110486.67,115002.19,111426.43,98598.99,92505.85,104458.28,109948.12,121434.06,142728.94,130880.65,122644.25,125879.88,134887.02,155620.61,160900.31,166081.5,164906.81,208123.72,228239.88,212411.19,192576.76,221781.43,203574.24,204494.97,206294.0,184124.13,194066.81,194101.85,186466.77,163783.2,155639.46,157124.64,136324.02,139570.12,139731.9,141782.53,125063.66,116307.97,129112.38,128692.48,121359.3,128263.89,139959.69,149940.83,146801.88,169004.13,175346.05,189622.07,208035.33,231897.05,211915.92,221247.83,228246.4,232206.74,236287.2,229271.94,222262.94,210046.82,232468.84,242631.98,260960.43,270258.43,258059.44,222507.53,179616.04,140876.0,156884.44,151499.03,146394.16
206,121285.22,107785.48,115958.55,120896.75,108435.85,115901.32,129080.5,124148.78,136417.74,144456.37,157628.52,185126.1,227200.52,208132.74,161804.91,104256.82,93389.73,121110.12,104759.91,140200.31,153623.87,107528.44,115847.86,111998.72,99844.17,91068.32,107397.26,112634.28,122333.79,140834.48,128470.85,124763.49,127718.05,136761.71,155083.97,162434.03,167901.29,168607.38,208099.97,241950.56,215785.35,196758.05,227370.11,202664.36,210465.17,207564.17,184721.28,197771.95,195335.02,182087.08,167466.49,154893.51,156042.36,138832.38,142716.02,142707.91,141603.88,128904.26,119923.52,130621.3,129647.25,122531.04,130744.32,135343.71,154418.63,146527.05,173558.24,177216.59,190645.96,216281.44,239129.47,216999.78,222336.8,233177.21,237701.39,235934.49,233342.69,221315.12,214396.38,233148.53,242598.35,271813.44,276961.37,266426.88,209333.63,186086.33,142653.37,156187.15,152073.76,148486.68
207,121397.18,108454.72,119130.04,121505.07,109785.38,120618.03,127634.44,123695.4,136677.66,143100.39,161306.51,194550.29,227412.01,219172.52,152690.15,93126.02,98663.49,123201.21,109643.03,141256.21,148532.01,106240.52,108451.82,113547.6,99205.01,90272.95,110304.88,112462.28,125156.79,147795.42,126466.41,131761.33,128714.11,140457.92,157835.13,163347.87,163205.31,174650.33,214888.98,245527.66,220925.98,198774.63,231561.93,205833.81,215863.04,203696.7,192091.86,200996.19,198316.73,187153.53,170509.78,163393.25,159182.22,137530.28,146647.5,144632.54,141206.19,126671.1,121769.13,132321.42,129889.17,126185.29,133327.5,135896.79,156876.55,151552.91,178537.91,179182.49,193109.49,220765.99,239082.15,217158.35,228224.61,234707.24,242189.51,237457.24,232397.25,217796.05,219699.54,234458.57,237986.63,279452.49,286562.68,270148.38,210834.06,182762.79,147543.78,157890.51,150700.53,150014.77
208,120271.64,111347.08,124689.83,118513.58,112527.89,124207.63,125388.41,124575.21,140381.61,144845.89,166128.94,200074.94,231248.5,210574.15,144367.79,89386.15,112677.87,116996.74,115071.58,137456.14,145245.55,107782.07,111500.48,105710.11,99070.66,91718.05,113663.82,114540.01,129017.56,148973.52,126060.37,136903.06,129228.97,144758.15,159202.31,164560.78,165054.38,180912.71,215440.59,240627.94,228807.23,204788.67,235525.56,205621.28,218676.37,193512.1,196014.66,203566.25,201593.73,181257.6,173693.38,167001.76,163663.07,129608.96,146578.67,144867.7,140094.94,125927.1,126602.26,133083.26,130926.71,130381.04,133274.87,140213.6,157099.6,153468.84,183896.64,180553.91,197236.21,222571.81,240585.6,215760.11,235005.73,241402.91,243120.92,241624.11,234461.18,220285.16,225303.17,239114.82,253748.47,279929.84,287261.08,265446.66,221464.84,180376.26,152667.87,156304.45,152669.64,150152.61
209,122745.82,112606.12,127678.78,118576.16,109184.4,124671.11,123903.63,126973.97,143006.43,150200.28,168731.71,194204.79,235859.64,196068.42,142684.12,85742.91,123761.24,118784.43,118363.16,142042.42,142809.17,110117.97,113492.06,101876.83,101762.11,94826.13,115744.33,118585.96,131439.61,149295.83,129776.54,141640.03,125910.8,147521.14,158609.01,169019.05,162129.09,183202.56,226383.16,240821.94,233046.37,209727.15,235157.18,212536.13,217612.25,178114.94,197073.77,203796.58,195682.93,181337.72,173319.59,171109.97,159252.32,130378.99,146106.0,146186.34,139484.85,127187.79,129374.65,134692.59,132479.05,131856.89,135867.12,145874.31,159235.15,151462.66,186945.75,180542.48,201171.21,227725.38,248364.42,224271.08,240976.91,247303.35,244861.58,240763.0,236736.96,222858.33,230801.91,242178.05,264092.14,281090.95,286885.92,272520.75,218723.88,174579.91,158366.19,159760.27,155410.83,148600.81
210,122053.45,114246.78,131156.72,119648.09,110147.32,126254.15,122795.46,131322.46,146526.67,155287.33,172410.47,196448.18,253178.97,194316.89,146809.02,88403.76,130367.87,116659.44,122706.64,148307.64,149295.25,122781.02,115931.79,104521.48,105379.93,97475.5,118056.37,121348.76,130710.74,147401.65,135871.75,140488.65,131425.58,141529.9,161893.58,173757.71,164989.76,189855.94,240638.03,252538.91,238041.22,215336.98,243716.02,209742.11,218310.11,182276.72,196065.19,210510.05,196592.04,182164.35,176481.54,171999.86,155879.34,131694.9,146629.41,146652.92,141359.79,121074.12,130668.28,137489.41,134288.24,132903.92,137882.2,150575.06,159184.83,153204.64,189062.5,181372.51,204924.0,226542.65,254367.4,225181.76,246247.19,248811.18,247262.6,244699.47,237836.23,223255.0,237003.11,237647.95,275672.56,291149.26,297455.84,275163.89,215660.04,164020.49,159708.63,158454.99,157869.17,150061.23
