,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989
270,219326.37,204936.56,230481.56,281201.09,312094.36,364402.97,443425.28,630276.33,443975.1,293766.38,108753.46,248634.1,205550.3,228951.77,321241.39,327372.63,240205.25,224627.13,188097.16,191618.95,164626.23,232618.32,236242.71,260003.43,303108.17,256771.75,263757.65,237454.83,281885.76,360279.24,415030.03,400710.59,487035.26,635945.2,672679.7,625109.82,555444.52,681696.68,602426.36,652511.9,524579.69,583300.83,631990.28,566153.64,513888.74,502895.92,492653.46,425250.12,308393.64,362628.56,347369.23,306682.09,211677.05,233215.4,244423.37,220748.09,208352.02,215885.69,245506.58,254553.42,213060.15,315207.72,276400.57,338677.95,403395.88,494746.72,409972.48,481015.57,494535.46,497234.75,512600.74,513578.29,484347.12,559652.45,599063.08,774430.37,859417.27,916300.53,863048.96,616929.02,406070.54,396682.24,392622.05,378696.91,349011.37,373521.64,276558.45,192494.44,207347.58,233780.39
271,229346.72,207784.92,240260.86,286950.42,326528.04,385968.36,460060.97,668523.43,440749.05,287192.94,165289.13,237823.69,199069.08,245949.29,329382.56,332757.58,243436.46,222978.95,193812.09,192507.66,165406.76,222814.57,234494.13,262581.07,298932.53,253520.74,257943.11,248071.89,301335.38,378820.82,419410.72,405038.74,499408.09,634797.3,671523.1,593383.41,578659.77,680265.52,612127.04,678265.81,541149.61,601695.89,625000.21,578873.6,485029.37,512931.72,483875.69,424779.13,319158.51,357860.41,361243.15,302402.37,204449.81,217638.43,243790.44,216901.43,224350.65,227443.26,254841.82,257334.08,215484.78,308365.5,302556.53,333174.56,413326.75,527393.25,403677.49,504303.78,456456.21,511277.96,518158.36,523354.38,499997.97,563260.1,618219.67,777858.08,800266.58,882459.42,871884.34,605038.54,411424.56,396757.89,387908.41,380607.2,357750.35,358559.49,283131.51,208875.09,209873.89,210167.15
272,237125.76,210929.4,239860.46,295556.12,333616.76,410076.09,494676.65,697609.08,443000.18,246786.15,183082.57,237404.5,195810.72,252664.33,334901.29,287760.38,234199.71,248369.45,203762.72,194903.41,168863.31,229235.39,232361.85,282157.06,256615.19,248781.98,256939.98,253445.62,314470.57,391378.87,415512.96,389196.62,513802.83,666069.87,651577.45,571986.81,596399.67,655853.58,596236.45,675335.63,538683.07,619819.52,638014.65,600407.62,470156.4,522141.48,501569.87,428181.21,340048.21,367484.2,357604.33,309170.68,184732.4,216514.75,250470.76,215093.83,225985.27,231685.65,262800.42,236746.21,242252.44,319308.51,307544.27,327640.52,403924.4,512163.56,412190.69,507353.46,437410.1,510467.83,520852.0,531171.85,504815.92,584924.39,631465.02,787862.01,761816.99,877918.37,863197.55,537723.14,392573.14,410041.95,399443.97,382407.93,367546.46,370326.76,270130.12,217232.83,217694.29,209240.44
273,244174.76,209704.39,238674.7,307291.46,328269.7,406059.25,507073.69,626463.45,384678.57,216164.77,159623.44,215884.68,198911.78,260956.47,354272.45,248056.08,262034.9,252567.22,207478.05,188958.29,183020.31,228821.71,239787.92,295615.91,252562.97,257061.7,265878.71,262162.78,330072.73,392172.56,409564.82,403592.49,528459.73,635414.15,646078.39,539082.97,623098.93,657754.55,587008.1,685143.77,524073.22,623661.31,651314.81,616124.74,468235.46,523382.37,515921.68,434672.88,349230.95,361368.75,359833.63,323004.32,189853.43,228006.41,243433.2,211112.49,220459.24,224669.72,272265.81,241568.96,264474.53,322112.33,307018.29,333270.07,404297.18,452262.21,428587.62,509545.46,428041.55,512123.59,515433.69,538497.02,503316.95,590996.49,658201.01,801555.82,772381.08,867482.37,818924.29,555578.06,387939.33,419100.6,400587.71,373106.34,381580.35,382147.31,216296.56,223183.22,228409.43,216305.03
274,233919.36,217845.13,253913.96,318861.23,334707.03,417565.42,543668.11,463588.08,359340.67,221297.58,159778.24,222660.7,206030.49,287043.02,366038.91,228365.13,263903.01,249779.06,214115.49,182006.15,187675.32,219952.2,239840.04,307000.01,253266.85,255939.95,253107.88,268039.18,332107.77,384057.82,425255.0,415240.58,551913.13,680968.79,642177.95,530146.31,644529.33,662886.04,608492.49,718547.69,562497.31,622504.61,658155.52,623490.2,493823.93,509051.36,525865.01,439739.11,350680.12,346314.15,379474.42,301619.42,197691.23,233389.98,243285.04,213924.38,209219.72,224686.52,285554.18,249649.57,277092.73,319177.98,311701.5,355379.15,419300.89,397433.97,420684.43,501064.06,441537.81,512934.76,530361.12,539271.95,502197.19,605662.96,692173.21,793061.33,857857.91,929847.83,813328.4,584387.79,414387.85,424916.08,420453.83,388631.77,389958.71,364510.01,198398.72,228586.61,234840.91,220870.43
275,235249.67,227102.17,269526.77,326085.66,344494.38,429638.97,548187.63,484571.06,337915.94,182150.11,156249.23,228550.81,208944.61,288636.48,361719.39,226796.05,257824.12,245622.07,207176.91,172070.3,190370.64,224579.13,246802.09,313942.86,262596.41,253829.13,253470.39,277483.9,333556.22,398577.32,445094.41,423595.51,579955.32,690120.97,654468.05,532575.31,659185.64,686548.98,625571.96,727643.76,589212.85,638132.91,649106.64,622917.1,498083.59,525606.8,533355.34,418392.47,376488.86,371840.78,388981.32,281845.39,186390.25,231367.13,253239.88,214495.73,213974.25,235311.56,282742.18,253328.57,281577.32,319507.18,310240.11,374909.35,427194.0,392875.34,431204.64,515510.15,462503.12,518455.67,548426.39,544786.33,497790.14,626914.13,701200.22,814682.44,893788.01,956692.28,787058.62,593687.35,410832.06,438679.74,432659.82,397705.61,399076.66,369761.69,198429.13,234404.35,244308.92,225046.67
276,239164.85,235286.06,281222.68,331482.28,342736.18,431556.87,588129.6,491702.89,348903.0,180421.93,163330.82,242008.15,209505.85,304691.69,373124.57,233698.23,254318.87,244797.27,208389.0,176429.77,202492.83,232405.45,254636.53,326572.71,264449.43,251145.24,257098.05,284119.22,359186.43,412514.13,448005.77,434969.04,590322.98,671113.76,639859.05,542983.14,684531.59,673787.92,656939.99,699568.54,611316.85,656839.88,664835.48,632839.65,516807.02,523657.5,510332.25,414616.36,390755.12,387101.86,391631.65,285972.87,202236.57,252951.79,251394.58,206965.31,222581.06,242656.86,282128.86,240744.21,291921.63,323684.06,323944.08,376607.22,454168.39,408266.66,444876.47,502380.11,457810.46,554553.7,547230.63,552233.21,508197.87,625566.3,721178.4,813298.1,934968.17,951542.2,787445.65,589724.1,408633.67,458807.42,425457.52,402292.81,400602.06,344259.39,196027.7,237162.79,252284.61,235416.82
277,251272.37,238294.83,285619.31,334127.2,351632.67,428765.31,593683.25,525043.93,377972.55,181068.4,145723.92,261526.27,204790.45,323851.95,386216.08,230262.36,253934.81,245019.68,197266.19,172831.42,216278.9,232619.35,264913.65,329257.91,276509.4,240774.47,249353.47,292052.45,375402.21,407820.02,445323.86,447354.95,612921.81,678282.6,615110.24,547554.39,676659.62,650313.78,686398.5,713682.19,621829.41,667327.27,672088.28,630900.39,536834.36,502167.13,509889.42,402152.32,407729.25,395945.23,379383.02,279676.89,224867.41,264289.59,246219.11,205732.6,221008.11,254091.15,274254.92,236919.28,298903.79,307934.55,343447.1,398817.27,484265.04,422617.55,460321.39,490481.34,511658.43,551999.15,557430.27,552588.98,528360.32,663258.79,753387.29,866121.53,935118.18,928736.45,771387.63,570717.33,383183.04,464569.73,433388.97,402998.27,407771.25,339644.14,183635.32,231042.33,261017.48,246003.75
278,257268.84,235713.46,280154.73,313625.19,359318.13,454143.73,606629.68,547413.67,387695.94,183850.91,146978.14,249747.91,193423.79,332444.19,387890.95,217205.48,255385.4,245438.34,200358.95,165381.63,225722.78,240924.08,266521.05,321227.72,267140.16,246161.13,253857.95,296843.58,372041.97,411646.95,450347.57,459657.58,611035.24,727877.38,625826.18,561536.23,696397.03,644121.54,710450.4,716888.36,621932.63,681911.78,675121.47,607348.15,551730.06,495120.99,500915.37,411006.49,420032.35,407081.24,375050.67,293241.62,236822.42,267178.71,246863.42,207055.68,226954.68,232601.77,286381.55,231203.86,311215.71,310069.25,342582.83,424226.85,506213.41,437038.72,460362.31,504523.98,527986.85,547191.03,570177.3,545501.37,542634.14,662705.98,749463.92,912893.61,963223.01,966101.65,702118.32,599714.35,388966.27,458070.79,433056.47,409762.53,398452.11,331490.3,173938.94,245561.33,258880.74,253880.52
279,250231.89,232292.88,279242.94,307042.43,370430.09,485137.9,605594.53,584724.72,353351.2,142096.06,164251.37,255552.97,209541.1,334628.68,366937.56,210502.99,224923.39,249704.72,196038.33,160438.9,235030.92,238544.21,275015.7,343727.24,259124.79,267055.79,255690.81,307652.81,379972.25,413268.68,431039.62,480818.02,635026.57,739446.55,643112.49,567320.52,710643.07,655079.85,731930.32,696585.67,653636.36,694226.5,686406.78,628273.34,563478.98,533790.75,513069.19,400496.25,436221.78,412971.92,369700.93,279897.61,241113.27,270877.46,244698.6,217826.28,233244.96,230681.37,290858.59,244604.83,325034.1,312415.84,346862.98,436618.67,502659.68,433952.34,477534.86,506296.1,540670.74,549405.08,563304.9,528037.51,560844.82,664784.72,724729.67,944749.29,1004918.91,980630.08,706032.08,579407.96,410302.71,463281.17,423395.91,413808.56,415889.18,346336.82,196165.88,256383.91,265411.22,254555.57
280,240390.02,233472.34,290249.64,311371.91,385509.86,502550.92,617247.09,552512.14,321827.43,126830.04,213182.04,231221.43,227614.63,318638.82,352800.71,214511.73,234911.66,217232.68,193714.3,164186.98,246045.98,244573.81,287217.54,346275.18,256393.82,282038.33,256020.17,320448.08,383151.84,415952.01,436132.64,502794.89,635310.05,719309.53,670588.47,588218.34,723944.42,651773.65,741934.78,647389.56,669230.96,703467.08,699067.06,597636.35,575828.86,548205.62,531851.4,356487.27,432159.15,410537.76,360976.38,273101.56,258066.53,270613.5,245635.64,230583.46,229611.81,243061.83,286936.57,246770.99,340167.99,312405.15,357113.08,439536.56,504305.32,425250.44,497948.23,526552.95,540475.68,561525.83,568154.25,534393.95,580381.44,681202.5,792275.03,943429.47,1004694.15,953564.51,755367.99,563837.4,432875.33,452172.72,429828.74,411325.72,430773.89,355987.06,210006.22,242049.91,267935.77,247449.67
281,233227.91,239882.47,297527.91,328383.46,392845.46,480439.68,631606.48,499447.87,313980.08,111923.76,251416.88,235935.9,237874.02,334002.28,341875.2,221536.58,240784.58,200466.87,202429.27,174359.48,252172.84,257912.53,294263.11,345872.14,267222.51,295726.46,244272.84,328151.79,379578.57,430196.03,423401.54,509691.95,675046.4,718231.79,684440.04,605033.07,720339.84,678498.15,734702.31,574421.92,671462.27,701786.04,668387.0,595077.08,570894.96,565084.88,506216.45,356297.31,426035.72,413423.83,354569.76,275123.07,266305.2,273823.29,248624.72,232911.18,235935.15,260500.99,290170.08,234567.1,346896.64,307416.66,366842.48,454067.68,527749.93,451513.49,515615.44,544006.83,543119.73,554840.5,573835.62,541083.42,599588.45,690680.18,835308.47,945303.15,999317.59,984492.81,738088.86,531223.72,458344.44,465872.89,439979.91,400966.21,433033.2,341634.68,216795.56,234228.18,258882.11,245366.55
282,227393.73,252999.91,307877.33,344422.67,403928.49,486463.04,690420.02,491460.17,326811.65,119534.51,273450.0,226445.82,251958.92,355616.19,364427.5,267574.96,248395.06,208997.69,214741.31,182737.81,259170.69,266459.52,290048.48,337837.85,285872.24,290734.07,260318.22,307000.33,389288.96,445410.42,432253.72,533140.85,727346.87,760223.97,701087.62,624349.05,751529.8,664395.3,735277.15,590784.11,664040.67,730332.35,669857.17,595968.22,583030.2,566135.17,485728.68,358926.22,424833.7,412110.26,359633.12,244710.3,268223.4,281894.8,252590.17,233542.99,240064.29,274207.61,285105.27,235909.98,350122.91,305401.37,375850.09,446661.44,544989.06,450909.86,530813.37,545707.53,548127.86,566209.86,574954.54,539050.63,621619.43,667466.28,883972.69,988294.94,1045272.2,993624.34,719223.84,474837.93,461849.66,456214.85,448709.44,404627.86,436296.41,321630.15,220325.37,234624.06,267695.33,253317.5
283,230510.43,263698.59,314138.82,360310.72,427787.98,504677.83,732281.72,487847.97,319454.45,181620.72,261526.02,219269.45,270625.08,364585.99,370375.29,271127.32,246532.27,215302.01,215685.84,183560.59,248203.29,264431.15,292875.88,333137.47,282207.39,284287.73,271922.49,328152.5,409300.21,450094.74,436901.49,546651.65,725965.86,758858.59,665455.64,650388.04,749913.91,675054.72,764239.5,609387.99,684915.51,722178.49,684807.88,562423.98,594583.92,555977.22,485123.64,371369.32,419160.32,428466.67,354526.48,236280.86,250240.33,281089.96,248121.42,251420.52,252868.87,284583.76,288168.27,238552.67,342479.57,334258.0,369699.93,457614.73,580910.85,443950.57,556471.66,503652.11,563569.22,572308.52,585847.34,556421.8,625581.98,688761.94,887818.24,920206.13,1006604.08,1003721.77,705278.9,481010.51,461854.41,450657.11,450874.1,414677.77,418737.11,329190.25,238999.71,237422.66,240594.29,262684.21
284,233955.14,263224.69,323526.44,368093.16,454462.68,542613.79,764106.82,490298.1,274469.82,201133.12,261029.04,215643.72,277976.26,370652.48,320251.65,260795.39,274559.76,226309.58,218318.41,187352.35,255307.99,261970.79,314659.36,285937.87,276887.43,283144.46,277778.69,342427.13,422845.82,445895.16,419793.13,562374.75,761658.21,736262.35,641410.09,670271.38,722965.78,657493.1,760882.23,606555.27,705479.51,737138.02,710182.12,545100.47,605178.8,576233.23,488941.47,395588.31,430341.96,424052.63,362370.39,213424.38,248876.22,288715.43,245986.01,253200.69,257539.83,293421.22,265066.92,268139.29,354587.55,339727.88,363516.57,447164.27,564099.3,453276.11,559797.66,482599.47,562638.22,575243.75,594546.95,561737.21,649597.42,703470.93,899168.84,875924.56,1001358.34,993648.32,626735.97,458887.82,477232.07,463974.8,452908.71,425951.0,432390.62,313995.6,248491.55,246208.27,239464.77,271403.91
285,232553.78,261889.22,336338.64,362155.4,449969.13,556177.18,686149.79,425713.85,240374.04,175330.48,237335.06,219021.08,287061.43,392047.88,276024.99,291739.89,279159.21,230391.25,211609.83,203012.71,254801.08,270285.12,329618.9,281376.67,286055.29,292955.76,287298.26,359386.71,423681.21,439495.55,435299.18,578383.91,726538.11,729990.85,604463.69,700221.48,725023.04,647278.83,771876.1,590050.81,709787.58,752426.14,728673.53,542794.03,606537.42,592647.37,496286.4,406186.2,423093.82,426596.66,378491.59,219262.28,262009.4,280530.76,241366.17,246959.3,249697.64,303939.43,270415.03,292690.93,357656.79,339107.21,369718.54,447535.39,498090.63,471269.82,562177.2,472225.09,564425.07,569220.39,602694.91,560023.64,656296.27,733206.95,914729.52,887997.16,989389.65,942614.24,647459.45,453385.61,487690.25,465221.77,441796.74,442132.53,446103.77,251354.77,255227.99,258265.06,247478.8,271589.95
286,241537.13,278574.22,348968.49,369217.8,462676.06,596278.73,507732.11,397634.62,246035.74,175465.46,244747.38,226821.06,315717.54,405026.42,254071.99,293773.4,276037.8,237716.48,203775.59,208132.19,244880.26,270287.82,342263.35,282114.18,284761.64,278848.55,293704.07,361574.17,414892.94,456314.95,447841.0,604019.18,778552.77,725526.01,594392.18,724248.8,730640.95,670929.36,809450.08,633252.93,708407.08,760251.32,737286.63,572373.15,589852.38,603996.13,502003.18,407789.1,405383.51,449777.48,353350.35,228234.93,268122.12,280285.66,244512.4,234320.41,249671.76,318723.13,279408.49,306612.21,354355.17,344239.67,394199.56,464100.71,437673.74,462544.14,552781.59,487074.52,565281.06,585664.79,603511.72,558732.18,672538.07,771001.44,904969.84,986188.03,1060448.49,936099.9,680945.2,484203.64,494373.47,488208.05,460078.66,451759.47,425433.1,230481.26,261337.46,265476.81,252632.25,264652.12
287,251756.52,295667.04,356842.05,379974.58,476010.51,601201.26,530678.76,373888.11,202475.4,171555.88,251185.09,229991.77,317433.7,400206.2,252281.26,286961.6,271404.43,229970.86,192603.74,211077.94,249984.64,278076.21,349955.44,292458.26,282368.06,279210.37,304018.78,363122.93,430555.35,477585.87,456830.76,634674.88,788947.61,739352.04,597063.51,740662.99,756683.14,689721.95,819640.41,663271.16,726126.29,749723.2,736512.46,577230.28,608953.87,612526.51,477570.58,437712.67,435169.88,460944.7,330102.3,215116.48,265727.07,291677.27,245097.78,239593.43,261431.79,315536.9,283475.06,311532.82,354676.83,342586.39,415817.71,472794.99,432616.69,474074.23,568678.86,510161.51,571327.08,605572.93,609632.11,553783.82,696090.13,781009.3,929573.6,1027417.32,1090995.41,905793.41,691695.91,479963.15,510301.55,502297.6,470720.83,462241.52,431475.95,230435.41,267919.13,276119.04,257339.5,271192.0
288,260782.64,308459.9,362713.3,377995.07,478090.97,644967.58,538454.2,386000.33,200508.1,179293.11,265935.56,230570.79,335050.61,412780.45,259910.13,283012.78,270451.29,231270.35,197429.44,224471.11,258646.53,286843.05,363982.66,294473.07,279335.34,283166.59,311253.03,390993.31,445586.44,480692.08,469074.35,645986.24,767149.23,722788.68,608676.22,769083.3,742579.31,724264.44,787959.39,688093.35,747343.57,767807.83,748141.61,598842.5,606612.73,586013.84,473191.11,454209.54,452934.35,463981.41,334842.57,233318.94,290435.04,289474.79,236424.88,249175.47,269544.48,314802.21,269343.18,322933.02,359267.02,357675.91,417655.48,502602.64,449524.29,489066.3,554155.01,504945.17,611063.8,604211.2,617911.84,565313.47,694547.47,803211.07,927924.41,1074674.49,1085053.43,906161.49,686990.82,477304.8,533624.72,493852.56,476046.77,463925.18,401633.99,227562.76,271000.08,285069.88,269122.98,282174.72
289,264072.44,313246.06,365573.4,387765.4,474954.52,651021.94,574928.53,418114.16,201179.84,159933.17,287343.13,225343.62,356079.65,427218.84,256042.29,282537.53,270655.21,218883.2,193351.44,239705.87,258836.6,298359.32,366925.75,307851.55,267755.05,274598.79,319908.26,408614.32,440493.24,477797.08,482409.12,670680.82,775271.97,694773.78,613745.82,760183.41,716670.09,756699.95,803796.7,699867.39,759207.75,776102.84,745748.19,621962.5,581638.47,585430.22,458898.58,473850.44,463187.77,449370.17,327380.4,259340.09,303374.61,283439.54,234946.8,247362.01,282197.2,305967.6,265012.3,330612.97,341742.65,379165.93,442238.57,535862.72,465285.02,506006.35,540990.36,564291.89,608209.41,615430.7,618257.15,587692.31,736347.39,839032.66,988118.57,1074770.71,1058980.23,887606.91,664763.95,447492.49,540239.02,502972.67,476779.35,472143.41,396161.52,213097.61,263937.39,294874.38,281151.3,289575.41
290,261168.0,307217.98,343110.28,396199.45,503020.15,665182.35,599387.76,428826.22,204224.33,161273.33,274366.56,212799.97,365488.1,429028.44,241479.15,284103.45,271075.96,222268.83,184967.23,250126.32,268027.8,300111.15,357928.9,297373.64,273696.99,279519.6,325121.24,404927.76,444603.58,483169.43,495653.53,668582.77,831882.12,706815.71,629362.31,782299.29,709806.59,783173.75,807349.08,699925.81,775731.75,779524.93,717811.32,639134.94,573395.61,575052.91,468930.96,488060.39,476120.78,444136.97,343162.28,273044.86,306615.44,284103.86,236387.22,253963.48,258288.53,319444.18,258568.22,344186.44,344065.77,378170.65,470366.75,560104.43,481121.87,506013.68,556437.42,582258.27,602872.37,629461.75,610275.27,603520.05,735687.61,834614.76,1041405.32,1106994.33,1101513.49,807831.1,698446.89,454154.78,532596.33,502502.22,484678.45,461272.45,386563.99,201765.81,280448.53,292400.04,290080.2,298277.62
291,257334.53,306182.7,335875.79,408410.56,537302.98,664011.78,640204.59,390798.9,157806.92,180186.43,280705.92,230490.4,367851.74,405812.37,233982.13,250174.07,275745.76,217431.58,179388.79,260394.66,265333.04,309616.54,382946.53,288404.4,296877.78,281498.56,336924.43,413529.13,446332.12,462437.59,518448.45,694798.51,845032.2,726276.68,635790.61,798245.34,721841.96,806811.11,784427.85,735544.69,789672.55,792474.04,742437.97,652660.43,618089.62,588928.77,456871.77,506782.92,482917.73,437700.65,327459.02,277912.06,310784.6,281536.21,248610.12,260948.29,256110.39,324387.38,273500.17,359424.17,346623.78,382853.77,484060.1,556129.49,477685.56,524850.13,558351.3,596204.57,605271.97,621833.98,590686.82,623724.86,737949.09,807023.2,1077673.46,1154834.41,1118008.11,812256.64,674712.57,478972.16,538567.14,491209.88,489361.53,481372.66,403784.29,227454.02,292735.21,299713.77,290780.54,303430.21
292,258596.9,318214.43,340577.88,424994.74,556542.81,676752.15,604903.2,355895.45,140812.2,233817.68,253946.13,250329.47,350238.51,390136.77,238390.31,261234.08,239851.35,214809.51,183526.66,272552.21,271991.08,323293.12,385735.87,285317.34,313483.75,281822.33,350901.27,416960.09,449207.1,467883.96,542122.72,695074.93,821950.8,757242.47,659154.57,813129.26,718159.3,817798.52,728973.82,753034.49,800115.73,807009.19,706138.06,666880.29,634696.17,610410.43,406606.23,501978.5,479980.54,427271.42,319418.84,297368.91,310407.53,282537.34,263096.51,256832.04,269807.24,319964.12,275869.86,376114.69,346566.52,394125.16,487249.9,557906.92,468068.66,547246.97,580648.86,595949.18,618584.82,627145.61,597744.27,645402.66,756126.65,882185.15,1076098.53,1154500.1,1087083.72,868932.91,656495.55,505227.82,525569.43,498587.44,486324.53,498515.85,414944.13,243412.4,276302.63,302503.44,282594.85,318135.54
293,265651.77,326157.71,359149.84,433040.88,532014.09,692459.53,546776.25,347175.87,124222.55,275711.49,259086.37,261573.01,367086.21,378013.77,246148.97,267716.57,221301.86,224426.72,194842.7,279293.99,286775.17,331164.52,385238.1,297317.69,328648.84,268854.22,359301.94,413042.67,464566.29,454209.13,549537.41,738513.55,820648.51,772822.12,677941.55,809024.89,747564.5,809786.92,646759.22,755487.47,798137.02,771515.49,703013.98,661084.24,654153.49,580917.85,406320.43,494781.69,483263.04,419587.86,321691.22,306781.74,314014.35,285898.08,265682.37,263851.32,289116.27,323519.59,262177.74,383511.04,340987.98,404820.85,503312.18,583798.35,496934.98,566624.5,599854.21,598824.15,611181.15,633375.26,605173.66,666712.42,766600.18,930050.9,1078166.09,1148246.31,1122271.39,848980.84,618439.8,534858.99,541404.82,510276.31,473977.4,501047.91,398129.9,251195.78,267306.37,292223.36,280146.13,315388.67
294,280132.2,337466.52,376656.81,445216.84,538639.68,756900.77,537997.99,361319.86,132621.31,299834.98,248629.9,277021.06,390801.14,402904.69,297245.89,276129.63,230676.52,238029.32,204151.55,286999.35,296229.85,326364.65,376241.77,318016.68,323054.68,286473.18,336110.66,423579.31,480972.6,463687.68,574796.93,795694.97,868553.62,791557.41,699529.54,843996.45,731987.29,810380.53,665122.2,747080.3,830533.05,773132.53,703966.11,675052.23,655286.85,557335.17,409248.89,493300.8,481636.92,425476.31,286049.8,308913.09,323194.51,290380.59,266333.76,268416.04,304280.48,317824.02,263626.84,387035.02,338707.74,414719.11,495058.76,602823.91,496232.0,583287.41,601689.1,604305.36,623664.76,634569.07,602847.92,691160.59,740790.26,984183.29,1127127.85,1200970.15,1132611.27,827206.66,552718.49,538859.14,530096.86,520314.87,478203.8,504741.09,374734.23,255201.35,267688.34,302109.34,289151.7,326473.88
295,291932.76,344293.9,393997.0,471472.95,558762.75,802755.78,534009.86,353144.4,201436.15,286726.54,240715.09,297503.37,400620.09,409437.33,301145.14,274012.18,237592.64,239031.62,205019.44,274812.44,293928.15,329488.12,370959.11,313892.74,315846.1,299203.21,359232.02,445322.72,486007.92,468655.91,589341.34,794150.63,866923.08,751270.05,728647.9,842125.97,743690.94,842259.7,686007.17,770506.35,821194.51,790306.78,664248.52,688345.4,643448.56,556566.54,423365.27,486629.25,500658.42,419334.45,276108.81,288129.6,322198.28,285168.64,286647.18,282678.16,315747.36,321188.6,266528.04,378544.48,370662.06,407892.79,507153.17,642511.98,488535.2,611442.98,555282.31,621288.02,630342.47,646549.44,622221.0,695518.78,764378.05,988416.02,1049409.56,1156469.19,1144051.52,811092.81,559815.04,538775.31,523554.43,522740.68,489977.73,484348.64,383452.48,276741.99,270811.02,271470.33,299770.94,328110.89
296,291364.72,354546.52,402473.13,500829.32,600717.2,837606.78,536657.57,303379.39,223027.63,286146.37,236698.91,305545.99,407248.24,353990.79,289624.81,305111.55,249697.0,241904.27,209202.56,282633.94,291146.85,353933.2,318359.27,307928.88,314529.6,305607.79,374823.06,460030.53,481450.74,450287.49,606270.22,833160.06,841040.49,724065.51,750868.34,811810.39,724305.26,838519.99,682760.66,793581.06,838137.06,819507.51,643691.57,700527.16,666806.33,560871.66,450901.94,499523.6,495410.98,428508.49,249318.02,286482.03,330863.47,282639.31,288607.58,287847.03,325505.76,295394.87,299526.68,391883.76,376681.96,401030.63,495527.9,623876.05,498757.92,615060.0,532033.08,620221.64,633535.81,656108.82,628112.26,722169.89,780655.11,1001003.62,998844.6,1150367.06,1132501.54,720697.89,533984.84,556621.88,538938.27,525015.47,503194.58,500057.19,365669.46,287647.03,280760.31,270136.28,309649.7,332838.48
297,289843.34,368550.78,395948.21,495837.98,615688.24,752119.28,465937.14,265655.53,194377.26,260140.41,240369.16,315493.45,430716.69,305068.43,323938.36,310175.28,254159.13,234428.15,226634.39,282029.37,300338.87,370700.06,313233.32,318075.6,325380.44,316041.54,393351.45,460910.4,474518.46,466902.0,623506.91,794711.01,833806.51,682301.22,784363.66,814064.54,713014.19,850595.24,664126.38,798369.49,855451.91,840763.86,640868.35,702017.38,685716.13,569221.76,462911.22,491027.01,498292.12,447466.25,256045.22,301518.45,321412.76,277257.04,281426.61,279031.97,337127.19,301304.8,326896.42,395233.33,375949.0,407831.3,495894.67,550834.76,518517.1,617637.02,520556.82,622151.2,626863.21,665058.91,626144.22,729569.41,813606.08,1018277.3,1012541.21,1136542.52,1074270.66,744449.22,527496.24,568728.79,540301.07,512052.85,522206.18,515832.26,292649.87,295360.51,294436.68,279115.1,309792.41,340700.9
298,308263.3,382353.98,403635.9,509799.43,660033.93,556521.68,435173.18,271869.76,194482.32,268228.73,248891.94,346946.6,444936.95,280766.85,326149.91,306660.97,262198.28,225706.79,232297.78,271006.76,300295.21,384861.23,314005.97,316590.14,309667.81,323049.26,395711.53,451321.62,492654.66,480336.62,651119.78,851570.4,828636.63,670873.61,811222.69,820316.26,739025.71,891959.45,712690.14,796759.58,864281.33,850621.51,675686.57,682625.91,698763.62,575703.69,464669.19,470392.11,525273.59,417649.05,266429.68,308474.2,321058.93,280794.88,266959.0,278951.63,353477.78,311274.98,342391.18,391543.17,381593.62,434792.73,514203.95,483982.63,508878.92,607277.93,536884.8,623054.7,644932.52,665919.27,624648.33,747576.18,855496.83,1007364.91,1124426.8,1218088.88,1066778.19,782870.73,563259.03,576432.39,566907.46,533155.11,533474.1,491853.06,268267.06,302346.72,302587.71,284866.62,301811.17,354670.71
299,327131.99,390945.15,415361.47,524451.24,665438.91,581636.54,409153.06,223701.22,190105.66,275248.12,252334.61,348794.95,439605.12,278746.37,318542.5,301467.89,253615.93,213291.22,235534.52,276611.63,308900.38,393452.52,325469.55,313882.33,310023.45,334355.21,397372.54,468329.3,515595.86,489961.12,684143.49,862906.19,844355.79,673828.28,829553.2,849497.09,759685.16,903148.25,746413.5,816630.12,852247.05,849649.05,681319.78,704647.0,708549.47,547613.66,498693.2,504864.53,538222.86,390076.42,251031.64,305642.7,334031.84,281391.93,272896.92,292037.08,349899.5,315755.8,347834.29,391856.6,379716.49,458594.33,523791.7,478348.35,521524.71,624704.21,562290.92,629678.28,666814.81,672631.26,619064.65,773707.24,866555.24,1034702.82,1171363.38,1253098.93,1032174.51,795153.05,558240.25,594912.63,583180.66,545402.39,545749.63,498756.97,268126.73,309877.41,314646.21,290114.08,309198.48,360880.32
